window_index,DLinear,PatchTST,iTransformer,TimesNet
0,0.092252478,0.1943328977,0.1269647032,-0.09336602688
1,0.1131457388,0.05546471477,-0.1621807814,0.04616552219
2,0.1647287309,0.1273291558,-0.04661886021,0.1822674721
3,0.2311851382,0.08400958031,0.09416338801,0.1631819159
4,0.1537006795,0.1834552437,0.06673282385,-0.06281823665
5,0.2177845985,0.2605982125,-0.01366017107,-0.07063608617
6,0.1150279269,0.1651600152,0.2102558017,0.01985189319
7,0.1958784312,0.2782152891,0.1272721738,-0.01535591297
8,0.3037092686,0.04229742661,0.1066069677,-0.09011996537
9,0.2189529985,0.04466084018,0.3226406872,0.1495260298
10,0.266364634,0.2533513308,0.09548722208,0.06865832955
11,0.1708290577,0.165331468,0.2712086439,0.1261380017
12,0.2252970934,0.1944018155,-0.1204759032,0.07053384185
13,0.2050040364,0.1558003724,0.299352318,-0.03065229952
14,0.03868855163,0.1524280906,0.2055081129,0.007655456662
15,0.2157253027,0.3361274898,0.1677619517,-0.03230724856
16,0.1510481983,0.1003934667,0.1010411829,-0.07160312682
17,0.2114526778,0.1306175143,0.2342851907,0.05861786008
18,0.1927222311,0.09419009835,0.005804244895,-0.03613128886
19,0.1923613995,0.2205732316,0.03447807953,-0.1628186554
20,0.2051192969,0.003673028899,0.2096536309,0.07132169604
21,0.1657596529,0.04621862993,0.2003399581,-0.02648573183
22,0.1744308472,0.2555228472,0.1187459826,0.01412237156
23,0.148773849,-0.0214249026,0.1390935034,0.03681977466
24,0.1209906116,0.1289448887,0.02132857963,-0.007371865213
25,0.159447968,0.03261207417,0.07190980762,0.1122173518
26,0.05823794007,0.04431653023,0.07091031969,-0.1975469291
27,0.0762694627,-0.03471206874,-0.0383531265,-0.1486036927
28,0.1432219446,0.01673007384,0.09340767562,0.1270049065
29,0.09613025188,0.1577991843,0.1841448992,-0.05787473917
30,0.0837187916,0.1560886651,0.08515951037,0.07765809447
31,0.1025663987,0.127803266,0.1607597768,-0.09288397431
32,0.02806550078,0.1231575236,0.03450250998,-0.2345093489
33,0.1763932705,0.1259187907,0.04503911734,-0.1854439229
34,0.1145591438,0.1259506345,0.1804444939,-0.3329688907
35,0.05768162385,0.0624172315,0.1360431015,-0.08491600305
36,0.1123122424,0.03246734664,0.1084503531,-0.05619367957
37,0.02448119596,0.005187096074,0.1392810494,0.001684725517
38,0.07097408175,0.1598674357,0.06911721826,-0.04920561239
39,0.1329327822,0.05248181149,-0.04578323662,-0.2191958278
40,0.0726608783,0.170703277,0.1276465803,-0.125306353
41,0.08866992593,0.02189074457,0.1112445742,0.05674494803
42,-0.05938725919,0.07717701793,0.112429671,0.04158820957
43,-0.01512119547,0.115996778,0.1382768005,0.2534967661
44,-0.03561898321,0.005030750297,0.06446354836,-0.1658111066
45,0.07916259766,-0.02347868867,-0.01453265641,0.1288604289
46,0.02343650907,0.1269579232,0.06762779504,-0.01794692129
47,-0.06125705317,-0.1339385509,-0.1149987355,-0.03879943863
48,-0.1628125608,-0.1081822589,-0.01686056703,0.03676482663
49,-0.09771955758,-0.08505100012,0.03111699596,-0.07008845359
50,-0.01118801814,-0.01560936682,0.09274617583,-0.06329323351
51,-0.1268760562,-0.1524703801,0.01904566959,-0.1488783956
52,-0.05747363344,-0.09606008232,0.1654090583,0.001720240456
53,0.0144092124,-0.02643852122,0.03957185522,-0.01778127998
54,-0.007590427063,-0.04316049069,0.0454971455,0.05105295405
55,-0.06858976185,-0.04516129568,0.02401608229,0.1777554303
56,-0.03119011037,0.03299181536,-0.04141456261,0.07983285934
57,-0.01409558766,-0.1647958905,0.02775164321,-0.1257947236
58,-0.06428416073,-0.04667520896,-0.004101814702,-0.2366742641
59,-0.09041820467,0.04776515439,0.1162389517,-0.04706468806
60,-0.1100496724,-0.1140470803,-0.009713721462,-0.1040123031
61,-0.09529855102,0.08171280473,0.0212436188,-0.02990806848
62,-0.0870539546,0.06995864958,-0.06940674037,-0.07522036135
63,-0.1780925095,-0.09442739189,-0.1586677134,0.113620989
64,-0.1030613184,0.1305333525,0.01245000865,0.0150465956
65,-0.07425642759,-0.12074323,-0.1106926352,-0.07930918038
66,-0.1570340544,-0.1357116252,-0.02281325683,0.2170704454
67,-0.1134543493,-0.06652959436,0.003816384589,-0.03776911646
68,-0.08889101446,-0.02028714493,0.02465567365,-0.06095686927
69,-0.1191351488,0.1171989962,-0.112090081,0.04996674508
70,-0.1549535096,-0.05261813104,0.0397400856,0.02413833514
71,-0.02710418031,-0.1363124102,-0.04005358741,0.03856384009
72,-0.1241200045,-0.06105159968,-0.1326483041,-0.01892864332
73,-0.07543900609,-0.2129834145,0.07273384929,0.08942233771
74,-0.002840309171,-0.1164696068,0.04649769515,0.02827854082
75,-0.1740633547,-0.04790589586,0.0196360033,0.02168418281
76,-0.1977620125,-0.2179622501,-0.05599557981,0.02265090495
77,-0.1462324262,0.02145254426,0.02697220817,-0.07433179766
78,-0.1881106049,-0.08971688151,-0.09355676174,-0.2330022901
79,-0.3124670684,-0.1889208704,-0.06419186294,-0.001569120679
80,-0.2501021624,-0.06797738373,-0.1079453826,0.01742600836
81,-0.1801663488,-0.05235120654,-0.04050939158,0.07035101205
82,-0.1719391942,-0.1698151082,-0.04646908119,0.08446623385
83,-0.1202127934,-0.07427088171,-0.104802981,0.09471989423
84,-0.1696237475,-0.1058098823,-0.1282023638,0.007880632766
85,-0.1575785726,0.05464354157,-0.05704271048,0.06236603111
