window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
14,0.6520540714,0.7375743985,0.9860156178,0.2437810153,0.9411212802,1.009175062,0.7553238869,0.1955285072,0.3073713481,0.7425835133,0.8352467418,0.7555935383,0.4822359979,0.4874880016,0.9293689728,0.9283356667,0.8160095811,0.8700590134
15,0.7838666439,0.6805613041,0.9773430824,0.243355915,0.9134905934,0.9383974671,0.7467241287,0.2568379343,0.2900713682,0.7448134422,0.8428481221,0.760620892,0.4706717432,0.4861579239,0.9201800823,0.9288430214,0.7724080086,0.8593586087
16,0.9628694057,0.5701959729,0.8117582798,0.2358387113,0.8779697418,0.8529283404,0.7699243426,0.197536543,0.288304776,0.8993689418,0.8271225095,0.7856804729,0.4466744959,0.3769258559,0.767975986,0.9287564158,1.064618468,0.8412795067
17,0.9360542893,0.4459732473,1.274507046,0.2152704597,0.8549870849,0.7794141769,0.7595837712,0.5440294743,0.2988224924,1.516849875,0.8522790074,0.9379822612,0.4124575853,0.4200059474,0.7864395976,0.9287459254,1.71619606,0.8197684288
18,0.8250100017,0.4414247572,1.117662072,0.2019562721,0.8365841508,0.7529010773,0.7606499791,0.5033984184,0.299290061,1.215844274,0.846886456,0.8456760049,0.3898274601,0.3854931891,0.7706363797,0.9289705157,1.290309548,0.8055496216
19,0.8926920891,0.454325527,1.160324216,0.1707315296,0.8181659579,0.7466082573,0.7806769013,0.1516794711,0.2998995781,1.160580039,0.8516891003,0.8243341446,0.359123379,0.3810893595,0.7818629146,0.9292812347,1.160748601,0.7948724627
20,0.8485503197,0.4131855071,1.730319977,0.161493063,0.7958157063,0.7549824119,0.853192389,0.1597317457,0.2796113789,1.552535176,0.8729208112,0.8985654712,0.3393316269,0.4962426424,0.8950428963,0.9298054576,1.449480891,0.7837603092
21,0.7677956223,0.4239508212,2.463415146,0.1519929469,0.78465271,0.7865819335,0.9443108439,0.1573204845,0.260748297,1.961619377,0.9076634049,0.9768610001,0.323135227,0.6575273871,1.069980145,0.9340865016,1.695811272,0.779656589
22,0.7292622924,0.4462646544,4.682252407,0.1541194767,0.7788851857,0.8527072072,0.7903415561,0.7378275394,0.2460235506,3.414962769,0.9992218018,1.288543105,0.3095927238,1.180870175,1.570987105,0.9334190488,2.764056921,0.7662827969
23,0.7043213248,0.5664983392,3.913836718,0.1499996036,0.7709484696,0.907115221,0.7550176978,0.4917860925,0.2404879332,2.474909782,0.9469202161,1.036426783,0.2946462929,1.005713224,1.401986122,0.9321572185,1.826127529,0.7572822571
24,0.540389061,0.6642562747,2.960907221,0.1479777843,0.7714598775,0.9256227612,0.7709965706,0.6840813756,0.2244455814,1.609971881,0.9053163528,0.8582113385,0.2906236947,0.7819108367,1.17635107,0.9319915771,1.118048668,0.7535677552
25,0.390067488,0.7187739015,1.965475678,0.1428567022,0.775816679,0.900226891,0.8522323966,0.3323092163,0.2203588486,0.9715411067,0.8886211514,0.7997455001,0.2887173295,0.5495008826,0.9489863515,0.9320028424,0.7669952512,0.7529377937
26,0.3730824292,0.7160830498,1.386013865,0.1420794278,0.7793971896,0.8534691334,0.8946612477,0.1819268465,0.2116911411,0.7574238777,0.9002997279,0.8567848206,0.289862901,0.4160068929,0.8312940598,0.9335603714,0.8056511283,0.7540886998
27,0.3832280338,0.6730812192,1.186759353,0.141899094,0.790394485,0.810436666,1.050314546,0.2073693722,0.2070585489,0.7484024167,0.9151539207,0.917224586,0.2936784923,0.3724945486,0.795571506,0.9358155131,0.9200854897,0.7564492226
28,0.3800923824,0.6110911965,1.0109092,0.1422577649,0.795430243,0.7773739696,1.022650838,0.1619511694,0.2017400861,0.8152770996,0.938362658,1.006494999,0.2967347205,0.3368775845,0.7793028951,0.9396653771,1.111806512,0.7609136701
29,0.5154653192,0.5520401597,0.9438276291,0.14197056,0.8036573529,0.758805573,1.05033052,0.1424984187,0.1996881515,0.9016771317,0.9582090378,1.074608445,0.2998015881,0.3244535029,0.7837888598,0.9413724542,1.26326263,0.765119493
30,0.4185054302,0.5406292081,0.9455721974,0.1427949518,0.8110482693,0.7585911751,1.045444489,0.1847347021,0.1965475082,0.8820781708,0.9531540275,1.048709393,0.3039034307,0.3288219869,0.7897694707,0.945631206,1.199173093,0.7709730268
31,0.5087834001,0.5054792166,0.9222614169,0.1426980644,0.8262931705,0.7711591125,1.156753898,0.1925484538,0.1965645105,1.014540672,0.9813693166,1.136978269,0.3095827997,0.3278151751,0.8141397834,0.94911623,1.394566178,0.7777838707
32,0.6040449739,0.5246167779,0.9260091186,0.1440294236,0.8400112987,0.7967391014,1.199603438,0.2869035602,0.2034736425,1.059351563,0.9898293018,1.152476668,0.3177140951,0.3355914652,0.8352516294,0.9554622173,1.421591878,0.7870437503
33,0.640709281,0.5233218074,1.057072043,0.1428258568,0.8590779305,0.8401582241,1.29680109,0.1428699195,0.2107297629,1.383865952,1.046442986,1.324494243,0.3252942264,0.372009784,0.9233894944,0.959063828,1.815742373,0.7972736955
34,0.7507476807,0.5953338742,1.126006246,0.1428975016,0.8705832958,0.8935446739,1.250612259,0.1692633033,0.2061549872,1.461789489,1.057735324,1.342539191,0.3281491697,0.3897536099,0.9662119746,0.9614513516,1.845609069,0.8077800274
35,0.6714282036,0.6856765747,1.261374593,0.1427460909,0.8870179057,0.9579923153,1.26421988,0.2168599218,0.2112202644,1.610493541,1.081873298,1.396250367,0.334330678,0.4251643121,1.035811543,0.9642359614,1.957016349,0.8200460076
36,0.7479378581,0.7893477082,1.218779325,0.1441482753,0.8822347522,1.013712883,1.031915188,0.7673795819,0.2012024671,1.4928478,1.06013298,1.31455183,0.3314534426,0.4143524468,1.01944077,0.9618353844,1.75454855,0.8290260434
37,0.6965966225,0.8490523696,0.8424425125,0.1448243409,0.8656663299,0.9986761212,0.8607394695,0.5481877923,0.1936367005,0.8239302039,0.914313972,0.904779613,0.3277294636,0.3194926977,0.8168097138,0.9617322087,0.8937123418,0.8305280805
38,0.6992329955,0.8611519933,1.482215047,0.1458604485,0.8410795331,0.917336762,0.7856473923,0.1821890324,0.194486618,1.063028574,0.8329419494,0.7733712196,0.3205017149,0.4783136547,0.8670728207,0.9622734189,0.9038235545,0.820982933
39,0.7156569362,0.8246421218,1.408594489,0.1456044167,0.8398404121,0.8708778024,0.8129335046,0.2622733414,0.1953231543,0.9643037319,0.8414419293,0.7727489471,0.3197084963,0.4598664343,0.8588347435,0.962064743,0.8246367574,0.8160578609
40,0.7948662639,0.7319296002,2.610210896,0.1461337954,0.8118317723,0.8105149865,0.7699024081,0.2170250416,0.1945925951,1.685121179,0.8334820867,0.8475080132,0.3100711405,0.7621483207,1.112392783,0.9618115425,1.292907,0.8043165803
41,1.050060153,0.661521256,3.302679062,0.1469023228,0.8119055629,0.7784941792,0.8000354171,0.1529470682,0.1774763614,1.999778152,0.8466205001,0.893499136,0.3147341907,0.9335985184,1.262848973,0.9623872638,1.455385089,0.7955991626
42,0.9607766271,0.6908169389,2.653388262,0.1510499865,0.8024616241,0.7746930122,0.774729073,0.1753395051,0.1677360535,1.452108026,0.845181942,0.8115558624,0.3195144236,0.768851757,1.145315289,0.9640066028,1.033642888,0.7944148183
43,0.894534409,0.5511195064,4.702250957,0.1482558846,0.7912060618,0.7805914879,0.7734570503,0.1743593067,0.1659067273,2.639403582,0.8802032471,0.998580277,0.3077973425,1.282224894,1.631950855,0.9637586474,1.788914561,0.785602808
44,0.8167953491,0.6439988017,3.722485542,0.1562930346,0.7928208709,0.8005712628,0.7852282524,0.298106879,0.165167138,1.809623718,0.8680660129,0.85679847,0.3183961511,1.033805728,1.426523805,0.9681825638,1.158491731,0.7900301814
45,0.9027016759,0.6503562331,4.238514423,0.1756201535,0.810762167,0.8333740234,0.8064638972,0.840180099,0.1765165776,1.96150291,0.8968549371,0.8886477351,0.3435491025,1.160054684,1.549649715,0.9795066714,1.203290462,0.8045966029
46,0.7234782577,0.6096222401,6.287719727,0.1763399392,0.8195521235,0.8853619695,0.845138967,0.1783537865,0.1735446453,3.061356306,0.9574520588,1.076546669,0.3598731458,1.652047634,2.049363136,0.9879410267,1.843266487,0.8130447268
47,0.7561621666,0.6910009384,5.518934727,0.1816743165,0.8328573108,0.9267508388,0.9180319905,0.1821931005,0.1801764518,2.407727957,0.9509509206,0.9719490409,0.3751626909,1.455267906,1.869652748,0.9972984195,1.374996662,0.8254925609
48,0.495813936,0.742210865,4.743676186,0.1864341497,0.8420000672,0.944883585,0.990611732,0.2635870278,0.1868647933,1.874811769,0.9455110431,0.9090574384,0.3835599124,1.262807965,1.684296727,1.002504826,1.068470955,0.8340985179
49,0.305534333,0.7568214536,3.673069715,0.1899987608,0.8494079113,0.9343022704,1.108188748,0.285923928,0.1926108152,1.31567347,0.9405410886,0.8780904412,0.3887946308,1.005670905,1.421002984,1.003868937,0.8604578376,0.8389692903
50,0.2687226236,0.7229754925,2.566685438,0.1924947947,0.8499836922,0.900095284,1.045521379,0.1977321357,0.1960322708,0.9268839955,0.9506531358,0.9269643426,0.3904407918,0.7441951632,1.166751504,1.001745582,0.8955652118,0.8403201699
51,0.2879974842,0.6531094909,2.105302334,0.1935565621,0.8561217189,0.8673822284,1.201246262,0.1975827664,0.1977382451,0.8476288915,0.9649853706,0.9879817963,0.3936506808,0.6368960142,1.052280307,0.9988903999,1.023975611,0.8404605985
52,0.2612423599,0.5618190765,1.613681197,0.1935696006,0.8576128483,0.8430487514,1.140471101,0.1857152432,0.1993501037,0.8691574931,0.9931182265,1.100819588,0.3937083781,0.526398778,0.952009201,0.996827662,1.290935516,0.8413856626
53,0.2862475812,0.4859075546,1.403085709,0.1941913366,0.8663685918,0.8353762627,1.274907112,0.2186653167,0.2012144774,0.9350600243,1.012305617,1.168572903,0.3967950344,0.4806749821,0.9112841487,0.9936311245,1.454580307,0.8428146243
54,0.2979723215,0.4379612505,1.25840652,0.193586275,0.8710744977,0.8473722339,1.204577088,0.2007199973,0.2042473108,1.014295578,1.028777003,1.220896959,0.396270901,0.4502352774,0.8954434395,0.993917942,1.579573631,0.8473601341
55,0.431515485,0.458578378,1.241937637,0.193810001,0.8861696124,0.8696735501,1.404148459,0.185469389,0.2048711181,0.9783682227,1.017506719,1.17269063,0.4026184976,0.4487306774,0.895336926,0.9950258136,1.454638958,0.8526055217
56,0.4495536387,0.4378615916,1.107000709,0.1925611943,0.8924562335,0.9083014131,1.336404443,0.1821168661,0.208916381,1.202035308,1.060870051,1.313752174,0.402222991,0.4278075993,0.9015986323,0.9931998253,1.79910624,0.8583909869
57,0.5266951919,0.4746651649,1.113238931,0.1927794218,0.9055072665,0.965113461,1.381869674,0.2008329183,0.2125992179,1.429139614,1.099135518,1.425007463,0.4059373438,0.4417675436,0.9420323372,0.9905856252,2.067186117,0.8659601808
58,0.5930929184,0.5830417275,1.085918903,0.193061173,0.9170402884,1.022876263,1.390063286,0.1817814857,0.2117173225,1.371005654,1.084891915,1.362965584,0.4106440544,0.4381483495,0.9476860166,0.9887137413,1.90095675,0.8743259311
59,0.7658879161,0.6899013519,1.189994454,0.1931287795,0.9350800514,1.094725251,1.479465127,0.2258016914,0.2135754973,1.599204063,1.121073723,1.458126664,0.4164944589,0.4766177237,1.019088864,0.9867536426,2.124249458,0.8848635554
60,0.7908136249,0.8280972838,0.9694538713,0.1935848594,0.9224765897,1.106775761,1.159190536,0.2849499583,0.2041123956,0.9917209744,0.9921993613,1.075164676,0.4170555174,0.4062479734,0.8918190002,0.9874221683,1.214455724,0.890386045
61,0.6022458076,0.9130955338,1.178042889,0.19377397,0.9177751541,1.064153075,1.123407245,0.472935766,0.1993290186,0.8573271632,0.908876121,0.8777843118,0.4155251086,0.4410823286,0.8736756444,0.9866211414,0.847778976,0.8891709447
62,0.5573577285,0.9267246723,1.489510179,0.1939731091,0.9100939631,1.007772326,1.062502503,0.2072001249,0.2030497044,0.9814278483,0.8825942874,0.8415315151,0.415785104,0.5057828426,0.9167390466,0.986604929,0.8500679135,0.8874161243
63,0.589271903,0.9171399474,1.483728766,0.1966337711,0.9090855718,0.9668858647,1.071492076,0.6051424146,0.2076227218,0.9790554047,0.884829998,0.8457662463,0.4181285799,0.5037854314,0.9183174968,0.9869839549,0.8508227468,0.8872148991
64,0.6826069951,0.838265121,2.121511698,0.1971578747,0.8990211487,0.9140421748,1.025893688,0.372330904,0.2141225785,1.335829735,0.8731210828,0.8707547188,0.4192166328,0.6433249116,1.04003191,0.9880537987,1.042259812,0.8822879195
65,0.8659072518,0.7848736644,2.362532616,0.2053019851,0.9002310634,0.881020844,1.090086341,0.1937465817,0.2252616733,1.463398576,0.881190598,0.8964047432,0.4294212759,0.6976776123,1.093929768,0.9914588928,1.116965294,0.8814253807
66,0.7115800977,0.8031314015,2.036845207,0.2086720467,0.8898270726,0.863447845,1.006612301,0.7087971568,0.2270957679,1.246692061,0.8822792172,0.8718264103,0.4285422564,0.6250169277,1.040073395,0.9918473363,0.9768509269,0.8776812553
67,0.7386832833,0.6954655051,2.729965925,0.2113307267,0.8830976486,0.8470961452,1.07741344,0.2000876665,0.2436442375,1.648657322,0.8843917847,0.9300909042,0.4339362681,0.7788935304,1.187295914,0.9915725589,1.221500516,0.8684771657
68,0.7987996936,0.6553842425,3.075244188,0.2066040635,0.8700006604,0.8455193639,0.9958409667,0.1891802102,0.2312732488,1.843351841,0.8914563656,0.9688636661,0.4233873785,0.8564636707,1.281428337,0.991508007,1.342909813,0.86133641
69,0.7577044368,0.53559196,5.535015106,0.1859593987,0.8552020192,0.870588243,1.016167641,0.2282660007,0.1926514655,3.506270409,0.9760499597,1.343641877,0.3897608817,1.432473183,1.870552897,0.9888113141,2.561797619,0.8479807377
70,0.7659749985,0.6292890906,4.793949604,0.1846309453,0.8490762115,0.9148988724,1.017207742,0.2445644587,0.1863135844,2.842660189,0.9490804076,1.18707931,0.3839048445,1.256848574,1.720610619,0.9892708659,1.993757248,0.8440527916
71,0.9246422648,0.7289518714,3.77346921,0.1838070303,0.8475980759,0.9474528432,1.056234956,0.2158892006,0.1827275902,2.077596903,0.9141897559,1.021166325,0.3817727864,1.015368938,1.48784411,0.9899622798,1.418479085,0.8434004784
72,0.6273819804,0.8003538251,2.828030348,0.1842066497,0.8478075862,0.9565799236,1.111980915,0.2230083495,0.1823973209,1.478052497,0.8882029057,0.9120116234,0.3821121156,0.7936356664,1.264740229,0.9902647138,1.04074204,0.8438048363
73,0.4734270573,0.8208166957,2.419386148,0.1842273921,0.8470878601,0.9542412758,1.18050611,0.3955069482,0.1816720814,1.262741208,0.878364265,0.8818631768,0.3807098866,0.7038860321,1.168409944,0.9905443192,0.9345980287,0.8431407809
74,0.3013862371,0.8186154366,2.071159124,0.1897765398,0.8451578617,0.9442808032,1.106896043,0.5005808473,0.1861808896,1.11055398,0.8710210919,0.8653502464,0.3821453154,0.6372244954,1.094557166,0.9912520051,0.8776505589,0.8428859711
75,0.2828054428,0.7739881873,1.442026615,0.1926294565,0.8485252857,0.9167983532,1.337697983,0.4509864748,0.1895232946,0.8774769306,0.866441071,0.8632970452,0.3868142068,0.5014104247,0.9401426315,0.9921322465,0.8574259281,0.8432000279
76,0.2142514437,0.6767145991,0.944824934,0.1932070106,0.8487374783,0.8755896688,1.18130064,0.2194289714,0.1905216724,0.9276728034,0.8930365443,0.9778485298,0.3884989321,0.3966136873,0.8422082067,0.992728889,1.176719189,0.8439893126
77,0.2771219313,0.6337396502,0.9114974141,0.1935141087,0.8540193439,0.8534386754,1.344995856,0.2678520679,0.1923026294,0.9365198016,0.891493082,0.9699082375,0.3936736584,0.3949187994,0.8408541083,0.9929621816,1.154211164,0.8450016975
78,0.3102258444,0.6028009057,0.888053894,0.1960936785,0.8556882739,0.8449954391,1.248128653,0.2269779891,0.1981378943,0.9891179204,0.8957915902,0.9836716652,0.3993354738,0.3987024128,0.8475224376,0.994146049,1.193642735,0.8470835686
79,0.3727298081,0.6001687646,0.8952509761,0.1993360668,0.8622550368,0.8474588394,1.352246642,0.3409563601,0.2037966102,1.024497986,0.8982372284,0.9867684841,0.4055794179,0.4075255096,0.8625092506,0.9960539937,1.200220227,0.8500234485
80,0.4585736692,0.5985550284,0.9693353176,0.2048051804,0.8647868633,0.8582289815,1.275366664,0.4058887661,0.215328455,1.133630633,0.9088985324,1.01877749,0.413816005,0.4354066849,0.8983270526,0.9966840148,1.288959026,0.8529322147
81,0.5329110026,0.6052635312,1.179675341,0.2076037675,0.8716230989,0.8807647824,1.306892514,0.2725257874,0.2249979526,1.349795341,0.9328345656,1.088660359,0.4225119054,0.4943294525,0.9784340858,0.9975299835,1.478702188,0.8572157025
82,0.5666123033,0.6479308009,1.497428298,0.2090206891,0.8781518936,0.9157847762,1.299261212,0.2719938755,0.2288029939,1.600601554,0.9586934447,1.159672379,0.4269298613,0.5759347081,1.088230729,0.9969086647,1.669033051,0.8620823026
83,0.5065128803,0.72751683,1.875975728,0.21037893,0.8826508522,0.9645228386,1.169409752,0.3258542418,0.2340329438,1.842930794,0.9847715497,1.220579743,0.4317820966,0.6721668839,1.208675981,0.998521328,1.822933316,0.8698801994
84,0.6505195498,0.8241298199,1.553203225,0.2092672139,0.875356853,0.9950191975,0.9103479385,0.5219112635,0.2262713313,1.428024292,0.9371718764,1.056686759,0.4290895462,0.5945417285,1.0993191,1.001229882,1.359335542,0.876437366
85,0.5537133813,0.89454633,0.8563079238,0.2160092443,0.8670172691,0.9574702382,0.8533266187,0.2150820643,0.2356162518,0.851785183,0.8496037126,0.8514149785,0.4303304851,0.4310807288,0.8579761386,1.005698919,0.8603751063,0.8746698499
86,0.6577233076,0.9078559279,1.320176244,0.2307432741,0.8566020131,0.8899576664,0.8479588628,0.6934113503,0.2697720528,1.37694931,0.8647908568,1.012498021,0.4277033806,0.5682348609,0.9363009334,1.005949259,1.416910529,0.8634285927
87,0.7077019811,0.827236712,1.415144324,0.239208281,0.8486113548,0.8541933894,0.8469813466,0.3789517581,0.3013419807,1.419731498,0.8674688935,1.018200517,0.4233198166,0.6019935608,0.9656410217,1.006177187,1.422753215,0.8540453911
88,0.730147779,0.740237534,2.279630661,0.2531448603,0.8390681744,0.840357244,0.8461425304,0.7199112773,0.3490459919,2.159461021,0.9183160663,1.239259124,0.4170387089,0.8504705429,1.187371254,1.003754854,2.085452795,0.8418765664
89,0.8058277965,0.6512381434,3.200080156,0.2532838583,0.8302128911,0.8651211262,0.83514148,1.479127884,0.399958998,2.853974581,0.9723205566,1.438022733,0.3994219303,1.111170173,1.437684417,0.9992483258,2.650407791,0.8298355937
90,0.6985673904,0.6550059915,2.374206305,0.2491763085,0.8265712857,0.9021625519,0.8250015378,0.4815260172,0.4361306727,1.987095714,0.9062197208,1.151970983,0.3887533844,0.8854373097,1.235088944,0.9981418252,1.775689721,0.8253083229
91,0.7422649264,0.6111510992,2.934715509,0.2546016276,0.8300436139,0.9581122398,0.8775780797,0.5475289226,0.4895365238,2.361565828,0.9383244514,1.256137609,0.3893533945,1.054165721,1.422951102,0.9961209297,2.054896593,0.821835041
92,0.8631542325,0.639125824,2.967075348,0.2525739372,0.8343929648,1.014271736,0.9085932374,0.2095034122,0.5033134222,2.233947515,0.9278712273,1.197265625,0.3877063692,1.065011144,1.453784943,0.9942771792,1.864882827,0.821529448
93,0.7703919411,0.5983337164,5.158746243,0.2573449612,0.8494437337,1.12662077,1.076007366,0.6004790664,0.4891729355,3.790188789,1.062862515,1.638578773,0.3953711092,1.687884212,2.109986305,0.9886468053,3.08750701,0.8222773671
94,0.6448250413,0.6737499237,6.113297939,0.2631982863,0.8470070362,1.257541299,0.8936541677,1.233845592,0.5247765183,4.190058231,1.0979563,1.709864616,0.3868801296,1.962513924,2.374432564,0.9829265475,3.245248079,0.8271670938
95,0.6953297257,0.7744791508,5.009088039,0.2646079361,0.8502960205,1.336073518,0.8437541127,1.148415685,0.5553774238,3.080128908,0.9988580346,1.354188323,0.3833572567,1.660746932,2.079690218,0.9799413681,2.222697973,0.8336691856
96,0.5097666383,0.8491899371,3.450180054,0.2634668648,0.8385078907,1.330357075,0.7893432975,0.5789008737,0.572173059,1.857352138,0.8844280243,1.003326774,0.3748269975,1.212591887,1.611756325,0.979804039,1.274705768,0.8385078907
97,0.3809933662,0.8748311996,2.055524111,0.2636976242,0.8338468671,1.246143699,0.8027570248,0.2323538065,0.5501899123,1.039042354,0.803396225,0.8104780316,0.372389406,0.7850118279,1.197241664,0.9809582829,0.819665134,0.8384329677
98,0.3387219906,0.8416541219,1.221764922,0.2582689822,0.8262858391,1.117938161,0.8234109879,0.1902668923,0.4861554205,0.7673895955,0.7696439624,0.7899858356,0.3626857698,0.497126013,0.9306495786,0.9830210805,0.8658240438,0.8336208463
99,0.3655914962,0.764314115,1.141689301,0.2557327151,0.8184792995,1.021923423,0.8800312877,0.4282134473,0.455016464,0.7686089873,0.7712583542,0.7933177948,0.354695648,0.4657573402,0.9005713463,0.9863902926,0.8736761212,0.8301787376
100,0.3089905679,0.6602737904,0.8844750524,0.2555609047,0.8126875758,0.9259255528,0.9041765332,0.2180188745,0.4464609623,0.8715170026,0.7737293243,0.8622282147,0.3493979275,0.3521968424,0.8073838353,0.9894610047,1.136941314,0.8240363598
101,0.3838635981,0.5893734097,0.8519874215,0.2549656034,0.8082256913,0.861792028,0.9077536464,0.2290310413,0.4305273592,0.901011765,0.7773615718,0.866499126,0.3442823887,0.3318774402,0.7965057492,0.9911928177,1.141309381,0.817928791
102,0.4455678463,0.5542005301,0.8390318751,0.2549627721,0.8052231669,0.8258441091,0.9526488185,0.2435973436,0.4182065725,0.9095306993,0.781580627,0.8615348935,0.3404819071,0.3225524724,0.7949535251,0.9953224063,1.10866487,0.8149110675
103,0.5204688907,0.5137408376,0.8750297427,0.2535342276,0.8039762378,0.8065652847,1.019159317,0.2359040827,0.403590709,1.018572807,0.7914204597,0.8958277702,0.3350791037,0.3086459935,0.8035600185,1.000738263,1.211583018,0.8132131696
104,0.4790309668,0.4860536158,1.03606832,0.2507549822,0.8055645823,0.8040291667,1.104615331,0.2342178822,0.3806015551,1.221695781,0.8090679049,0.9567978382,0.3286294639,0.3184129298,0.8491818309,1.008032203,1.393700004,0.8133279681
105,0.516528666,0.5023761392,1.270371556,0.2499105185,0.8101506233,0.8180319667,1.019719362,0.2499105185,0.3634441197,1.410113931,0.8271902204,1.002617955,0.3271040916,0.3530746996,0.9141013026,1.015638232,1.516964078,0.8145896792
106,0.4944773614,0.5187144279,1.972936749,0.2488052696,0.8113649487,0.8521283269,1.118613362,0.196591273,0.3456889391,2.004531622,0.8717618585,1.171432495,0.3167280257,0.4818640053,1.10971415,1.018086672,2.025463343,0.8127009869
107,0.4617536068,0.6120263934,2.552729845,0.2475797683,0.813305676,0.9082325101,0.9456133246,0.2939071953,0.3282732368,2.342486382,0.90086025,1.244358897,0.3102856576,0.6021137238,1.262718797,1.020293236,2.215284824,0.8127830625
108,0.5807910562,0.7364551425,2.408811331,0.2482290268,0.8157580495,0.9627067447,0.8198091984,1.110550642,0.3175681829,2.031945467,0.8857848048,1.129553914,0.3070313632,0.5781729817,1.218946457,1.024303794,1.820915103,0.8160987496
109,0.5723896623,0.8417624831,1.352801919,0.2437018156,0.8204757571,0.9681897163,0.8512815833,1.300565958,0.2874249518,1.10973835,0.8326833844,0.8727532029,0.3074297905,0.3756335676,0.9458041191,1.032072663,0.9956226349,0.8213042617
110,0.478066057,0.895373404,1.105344772,0.2356745154,0.8234575391,0.9554516673,0.8389697671,1.000260353,0.2433339804,0.9366576076,0.8284528852,0.8377659321,0.3102302849,0.3452123106,0.8888713717,1.037934303,0.8698450923,0.8245196342
111,0.4882822037,0.9087184072,0.8944401145,0.2310358137,0.8273480535,0.9251745343,0.9348852634,1.223347068,0.223802194,0.8317043185,0.8311808705,0.8305091858,0.3182665408,0.3206047714,0.8343062401,1.044829488,0.8291578293,0.8271174431
