window_index,ClassPrior,Centroid,DiagGaussian,LinearSoftmax
172,0.131661442,0.2534301856,0.356948696,0.3380742445
173,0.1089324619,0.2857142857,0.3322851153,0.3402509005
174,0.1632251721,0.1661779081,0.2820175836,0.3572467067
175,0.2279348757,0.09833198816,0.2071797156,0.2660373643
176,0.1052631579,0.2564102564,0.4219614614,0.3895582329
177,0.1349948079,0.2282188641,0.3986555643,0.3829943688
178,0.09203142536,0.2899190581,0.3563013815,0.4785006868
179,0.1143473571,0.2641509434,0.3801205857,0.4084689171
180,0.036900369,0.3232729712,0.3197278912,0.1872039955
181,0.06993006993,0.2948438635,0.3689578395,0.1685584295
182,0.02506265664,0.3225806452,0.3183673469,0.1851421515
183,0.08418657565,0.3004291845,0.3214368214,0.3983165405
184,0.02985074627,0.3211875843,0.3256750871,0.3166666667
185,0.01277139208,0.3190767142,0.2932166302,0.3268521413
186,0.1125541126,0.2706883217,0.3042265122,0.2420365372
187,0.1587301587,0.2367758186,0.3392015392,0.3834388239
188,0.09587513935,0.2577375313,0.3564449447,0.3889389389
189,0.03921568627,0.3133195307,0.4389605157,0.2653561018
190,0.1265822785,0.2428130197,0.4162010347,0.3887528089
191,0.1978021978,0.1253717685,0.288633033,0.2950339179
192,0.1431492843,0.2139699381,0.306269694,0.3133444904
193,0.08018327606,0.276570935,0.3689466812,0.3510224799
194,0.1415384615,0.2544283414,0.3622527262,0.2716743597
195,0.1447502548,0.2151675485,0.2866394352,0.4417921531
196,0.1647058824,0.2324003393,0.262789298,0.3028878193
197,0.1015452539,0.2956521739,0.3170090846,0.3854020297
198,0.03921568627,0.3225806452,0.3218855219,0.3589634815
199,0.06146572104,0.3155006859,0.3633387889,0.3629328587
200,0.1161290323,0.2573940847,0.3615108437,0.2896192844
201,0.04151404151,0.3035460993,0.3452120454,0.3219140365
202,0.02746566792,0.3162217659,0.3611687414,0.236525816
203,0.05931198102,0.2822822823,0.3707715452,0.2651419695
204,0.1415384615,0.2133333333,0.356962482,0.3053835945
205,0.1719806763,0.219895288,0.3600893023,0.3592619926
206,0.06146572104,0.2948438635,0.3310383504,0.202919708
207,0.03921568627,0.2988505747,0.3302765648,0.2781653001
208,0.1052631579,0.2166374338,0.3799226836,0.3978358657
209,0.03921568627,0.2932166302,0.3655260305,0.304200542
210,0.05054151625,0.2923976608,0.4321174913,0.3571288834
211,0.1265822785,0.2450256539,0.4025641026,0.4701254714
212,0.185915493,0.1776504298,0.2060090393,0.4134152791
213,0.225667528,0.07621891608,0.2746466797,0.3861594461
214,0.1776504298,0.1719806763,0.2665562139,0.3718018053
215,0.1804368471,0.0920913242,0.2852575871,0.4085458973
216,0.2028985507,0.1813541722,0.193777799,0.406689267
217,0.185915493,0.3778730921,0.3830088442,0.4705580335
218,0.1282860147,0.2068404588,0.2239156146,0.4595682478
219,0.185915493,0.2289694158,0.2665003501,0.4669515086
220,0.185915493,0.2686346968,0.2888263498,0.3580357143
221,0.1632251721,0.2586562474,0.2499336441,0.4321020356
222,0.2151675485,0.1887958134,0.1627263509,0.2533667526
223,0.2335025381,0.1633647518,0.1445431449,0.3760785823
224,0.1818181818,0.268172378,0.225311662,0.3841464507
225,0.1676413255,0.2256256256,0.2189499557,0.3754316193
226,0.1872659176,0.3143135707,0.1848666567,0.4672814835
227,0.219895288,0.2440710898,0.2220344769,0.458715618
228,0.1845574388,0.1919584191,0.2381201174,0.3503889159
229,0.2091152815,0.2774892156,0.1959727174,0.4803931001
230,0.1886087768,0.2975834402,0.1740680468,0.512411518
231,0.1690962099,0.2365624205,0.2146945378,0.4593436404
232,0.2054054054,0.197002072,0.1687342773,0.2181309534
