window_index,DLinear,PatchTST,iTransformer,TimesNet
0,0.1297025532,0.06820459664,-0.1095781326,0.002194517292
1,0.1551514417,0.09951966256,0.04558090493,0.02326606959
2,0.1619097292,0.1585683227,0.0117957769,-0.035999652
3,0.1562839001,0.02323320694,0.1569062173,0.01155485399
4,0.1228544936,0.1251098067,0.1427912712,-0.08951516449
5,0.1517673135,0.08825940639,-0.02486133762,-0.01547061931
6,0.09327722341,0.1175997108,-0.03698218241,0.001015901566
7,0.1032665372,0.07560500503,0.1238422841,0.1033025905
8,0.163228929,0.1900717169,-0.0616449751,0.02635465562
9,0.1649558842,0.05125795305,-0.005397245754,0.09649194777
10,0.1108231023,0.1048727408,0.1497223079,-0.1126499027
11,0.04466353357,0.1666942537,0.09471352398,-0.0002624968474
12,0.1410119236,0.1169857532,-0.001147438888,0.05462550744
13,0.09673184901,0.1751063019,0.1319867224,-0.03480155766
14,0.1018076241,0.03840108216,0.1166784465,-0.1282642484
15,0.1380369663,0.192820102,0.0907452479,-0.01068767998
16,0.11614988,0.231138587,0.0473437272,0.01080997568
17,0.1211884618,0.1325852722,0.1329936534,-0.08620804548
18,0.09801569581,0.06913539022,-0.03950016201,0.0342389755
19,0.03113810904,0.01299903542,0.1169210896,0.1293555796
20,0.06536620855,0.06932589412,-0.06664033979,0.1050540954
21,0.01306265872,0.04604991153,0.08714693785,-0.006612280849
22,0.04614102468,0.07703998685,-0.06320553273,-0.1314916611
23,0.02545967326,0.06803391129,-0.02588956431,-0.03201023489
24,0.0063041104,0.2304745167,-0.1239030957,0.01490049716
25,0.02129497193,0.08767311275,0.1081403345,0.1350000352
26,0.05991267785,-0.05124343187,0.04749639332,0.1109074652
27,-0.002372991061,0.09339495003,0.0388782993,0.05393241718
28,0.04388327897,0.07529277354,-0.01039334014,0.0518405959
29,0.0682965219,-0.0004677853722,0.07718405128,-0.0267807208
30,0.06108496711,-0.102997914,0.09491018206,0.01336020045
31,-0.00608502049,0.09683632106,-0.08545318991,0.08803424984
32,-0.04757606611,-0.0801615566,-0.004468037747,-0.00843122229
33,0.03321228176,-0.05068099499,0.01113887783,0.09433481842
34,-0.04443381354,0.07964486629,-0.02110399306,0.01910174824
35,-0.05403557792,0.1100997776,-0.06228476763,0.02217271738
36,-0.01338598598,0.0814191252,0.01202418935,-0.02159689553
37,-0.001951277838,0.02371970192,-0.04281936213,-0.01861774176
38,0.01860956103,0.05148686096,0.04320498183,-0.02679038234
39,-0.009417334571,-0.05171393231,0.003013890004,0.03001709282
40,-0.004045212176,0.08458579332,0.006846628617,-0.1694681942
41,0.03691166639,0.1618159264,-0.06421916187,0.008768090047
42,0.04460962862,-0.08157088608,-0.05403073877,-0.04919787496
43,-0.007815242745,0.07268074155,0.06613411754,-0.03596191108
44,0.01453300845,0.06505117565,-0.008412516676,-0.06049483269
45,-0.01748401485,0.02311630547,0.02048105374,0.02180001512
46,-0.005099415313,-0.03149108216,0.1409710199,-0.1090496853
47,-0.02001279034,0.08492024988,0.2060052305,-0.03322233632
48,0.01456080656,-0.03450843319,0.1585993022,-0.06274068356
49,0.01657008193,-0.06080780923,0.04515629262,0.1207336783
