window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
0,0.2310492843,0.3383035362,0.04990373552,0.04407803342,0.0583014749,5.77082777,0.05845970288,0.05845970288
1,0.2686377466,0.4078894556,0.02964258008,0.046419058,0.05888115242,5.778996944,0.059036199,0.059036199
2,0.2186415046,0.3112281263,0.05578811839,0.04340913519,0.05921020731,5.783263683,0.02917124517,0.05826677009
3,0.2343632132,0.323269397,0.04944441095,0.04258044437,0.05737188458,5.788890362,0.03100596182,0.05775040388
4,0.2856840491,0.3853367269,0.03042384423,0.04288676754,0.05726886168,5.792565823,0.04761594534,0.05760287866
5,0.2958589494,0.3978833854,0.02637121268,0.04356925562,0.05892185494,5.796152592,0.05032072589,0.0575287044
6,0.2857424021,0.3972547054,0.0242798645,0.04375163838,0.05400240421,5.799577713,0.04782974347,0.057375554
7,0.3349424303,0.4614397287,0.0169385206,0.0479737334,0.05471416935,5.802524567,0.06941342354,0.0577445142
8,0.303702563,0.3912851512,0.02486088313,0.04592889547,0.05445585772,5.803156376,0.04582085833,0.0573910065
9,0.2530577183,0.3380440176,0.03687055036,0.04621329904,0.05310794711,5.803224087,0.03121514618,0.05648358539
10,0.2623130977,0.3381459713,0.038058009,0.04629303142,0.05216312408,5.802460194,0.03159420565,0.05560675263
11,0.2898523808,0.3663906157,0.03276168928,0.04510903358,0.05178758502,5.799734592,0.03971410915,0.05512030423
12,0.2695398629,0.342394352,0.03997274861,0.04273817316,0.05134525895,5.796288967,0.03393153846,0.0544295311
13,0.2587209642,0.3280981481,0.0456177704,0.04041386768,0.05249773338,5.792575359,0.03105499595,0.0536361672
14,0.2209773213,0.2697848976,0.06782194227,0.03355808556,0.05075075105,5.789801121,0.01973633282,0.05213233456
15,0.2392056435,0.2800460756,0.06402163953,0.03020319156,0.04985002801,5.787630558,0.02146068774,0.05084179714
16,0.2397099882,0.2900064886,0.06051441655,0.02911122143,0.04908977449,5.783351421,0.02343887649,0.04977616668
17,0.2643983662,0.2956831157,0.05811213329,0.02805605531,0.04742641374,5.780770779,0.0244102627,0.04878197238
18,0.2529417574,0.2658756673,0.0713640973,0.02521905117,0.0481739752,5.776034832,0.01995304599,0.04753416404
19,0.2639646828,0.2860567272,0.06174096465,0.02367297374,0.04611133412,5.77211237,0.0227445215,0.04654698074
20,0.3545161784,0.3918935359,0.03385256231,0.02611433528,0.04565486312,5.770452023,0.04706064239,0.04658948258
21,0.3783591986,0.4250762761,0.02946581505,0.0311038252,0.04583561793,5.769031525,0.05647870898,0.04688844457
22,0.3829249144,0.4320061207,0.02833860181,0.03614775464,0.04565389827,5.767837524,0.05789387226,0.04720789194
23,0.3619429171,0.3906323612,0.03077574633,0.0392145142,0.04512299225,5.766629696,0.04498904571,0.04715409875
24,0.3390003741,0.3652150929,0.03365523368,0.04107806459,0.04576091096,5.763929844,0.03824434057,0.04691550136
25,0.4004277289,0.4735702574,0.02913193963,0.04857393727,0.04637451842,5.76049614,0.07060541958,0.04771504924
26,0.3875528872,0.5035541654,0.03125012293,0.05679017305,0.04714679718,5.760804653,0.08019130677,0.04846674204
27,0.4062342644,0.5172397494,0.03427849337,0.06245183945,0.05079869553,5.758268833,0.08462697268,0.04947261885
28,0.3674391508,0.4672950804,0.03069329262,0.06392846256,0.05219458416,5.753958225,0.06505795568,0.05015296862
29,0.3159799576,0.4020163119,0.02699061297,0.06184871495,0.0508944802,5.750238895,0.04341989383,0.05005386844
30,0.3404971361,0.4528927505,0.03135535493,0.0634823665,0.04881926253,5.744039536,0.05596940592,0.0506827347
31,0.3562911451,0.4966495931,0.03938041255,0.06772854179,0.04803128168,5.738886356,0.06937281042,0.05156290531
32,0.329659462,0.4490308464,0.03493545577,0.06572371721,0.04897557572,5.732975006,0.0562225543,0.05210590363
33,0.2459463328,0.3325473964,0.03053850494,0.05888045952,0.04825746641,5.725096226,0.0309805572,0.05166479573
34,0.2444149405,0.3268830478,0.03271436691,0.05129603669,0.04765890166,5.716321468,0.03150271997,0.05138933659
35,0.2573174238,0.3488403857,0.0335265398,0.04726927355,0.04839162901,5.710754395,0.0361613892,0.05103479698
36,0.2672410011,0.3576509655,0.03414707258,0.0462292619,0.04623458907,5.706733227,0.03829166293,0.05068762228
37,0.2569576204,0.3320191801,0.03580828384,0.04318701103,0.04576690495,5.702538967,0.03437471017,0.05015770718
38,0.242734611,0.3438915312,0.03704313934,0.03874411061,0.04558331892,5.69857645,0.03725528345,0.0497892499
39,0.2520834506,0.3641769886,0.03829969093,0.03655234352,0.04518598318,5.69508934,0.04208561778,0.04962491989
40,0.2487116009,0.3550435305,0.04015554488,0.03797475994,0.04617697373,5.690226078,0.04119513929,0.04952639341
41,0.247984603,0.3519589603,0.04153742269,0.03947554901,0.04634442925,5.685670853,0.04140897468,0.04941413179
42,0.2182106227,0.3308847845,0.04347584769,0.03971524164,0.04693285748,5.681499481,0.03803908452,0.04911781475
43,0.2053468227,0.2949667275,0.04936127737,0.04005574062,0.04734246433,5.670264721,0.0343692936,0.04956901073
44,0.1925524026,0.2881495059,0.05327415094,0.04083973542,0.04852432013,5.659174442,0.03543192148,0.0499949865
45,0.1547917873,0.2038252801,0.07751949877,0.0406982787,0.04880830646,5.646156311,0.03336729109,0.04970800504
46,0.1509763896,0.198614791,0.08312492818,0.03999399766,0.04865788296,5.632741451,0.03543919697,0.04962183908
47,0.1480511129,0.1981360763,0.08653044701,0.03971046582,0.04795579985,5.620336056,0.03691975772,0.04945890605
48,0.1432164907,0.1938672811,0.09259015322,0.03933839872,0.04853313789,5.60798502,0.03856715932,0.0493918471
49,0.1284204572,0.1763728857,0.1048933342,0.04102892429,0.04874212667,5.594174862,0.04196125641,0.04956563935
50,0.1077265665,0.1437994689,0.1301703006,0.04393419996,0.04882536456,5.579510212,0.04965011403,0.04955388233
51,0.07559032738,0.1012559533,0.1778810024,0.04920383915,0.04850525782,5.563229084,0.06788999587,0.04927182198
52,0.07103415579,0.09574875981,0.1924660057,0.05429303274,0.04805322364,5.548228741,0.0710003227,0.04886266217
53,0.06363512576,0.08028966933,0.2260589451,0.06092021987,0.04833879694,5.53136301,0.08225799352,0.04884608462
54,0.06188866124,0.07668989897,0.2414109558,0.06811649352,0.04827150702,5.514928818,0.08500855416,0.04895429313
55,0.06308284402,0.08272122592,0.2404884547,0.07390117645,0.04860872403,5.500475407,0.0789097324,0.04904455319
56,0.06066002324,0.08936377615,0.2389645576,0.08008173108,0.04993545637,5.483743668,0.07485036552,0.05016823485
57,0.06853473932,0.1180879101,0.2068289667,0.08296298236,0.05149823427,5.468723297,0.06230347976,0.05152818561
58,0.07664120942,0.1406304389,0.1860022545,0.08219294995,0.05305111408,5.454632282,0.05805595592,0.05304585025
59,0.11132323,0.214198634,0.1368842125,0.07930982113,0.05428646877,5.444625854,0.05433626845,0.0541918315
60,0.108107008,0.2246363014,0.1269980222,0.07475355268,0.05505653098,5.436043262,0.05553964898,0.05505882204
61,0.1081939861,0.2346755117,0.1194553748,0.0695778653,0.05618472025,5.426542759,0.05715194717,0.05619497597
62,0.1087577716,0.245563671,0.1122765914,0.06633076817,0.05745242164,5.417098999,0.05897236988,0.05737771466
63,0.1324459314,0.3110075295,0.09489261359,0.06375677139,0.05876800418,5.408771992,0.06818381697,0.05861584842
64,0.1226096377,0.2999262512,0.09029508382,0.06353769451,0.05998320505,5.400059223,0.06628552079,0.05985684693
65,0.1035457924,0.266259551,0.08899467438,0.06378362328,0.06108473614,5.390481472,0.06274152547,0.06108930334
66,0.1043586954,0.2795947492,0.08409372717,0.06506394595,0.06212643161,5.381700993,0.06464760751,0.0621756129
67,0.07384303957,0.2069877386,0.09448277205,0.06554885209,0.06286006421,5.372814178,0.06350972503,0.0628766939
68,0.07101517916,0.2019373178,0.09393436462,0.06617432833,0.06361991912,5.364066601,0.06461604685,0.06353347749
69,0.05649130419,0.1447539628,0.117634505,0.06790567935,0.06436666846,5.353652477,0.07482903451,0.06416305155
70,0.0661245957,0.1546390653,0.1148278341,0.06854435802,0.06526382267,5.344531536,0.07248274237,0.06468998641
71,0.08037863672,0.1797802895,0.1088890731,0.06892886013,0.06591869891,5.336118221,0.06813641638,0.06527208537
72,0.06976685673,0.1518663317,0.126303032,0.07053416222,0.06649654359,5.326927662,0.07343027741,0.06587525457
73,0.06999404728,0.1490868181,0.1320840567,0.07227990776,0.06714510173,5.318426609,0.07414937764,0.06639304757
74,0.06244684383,0.1221944466,0.1555175334,0.07491312921,0.06776335835,5.309722424,0.08233628422,0.06685589999
75,0.06675345451,0.1243483722,0.1609185487,0.0775840506,0.06860347837,5.299565792,0.08139479905,0.06760977954
76,0.05220772699,0.08955550194,0.2034036964,0.08036641032,0.06928658485,5.291536808,0.09812588245,0.06796848774
77,0.04406070709,0.07346678525,0.2393877953,0.08542090654,0.06911106408,5.282980442,0.1094266698,0.06838636845
78,0.04974093661,0.09805013984,0.2112368494,0.0887009725,0.06998570263,5.275814056,0.0912496224,0.06879751384
79,0.05101144314,0.1001655981,0.216217041,0.09084031731,0.07033064216,5.2688241,0.08955079317,0.06922679394
80,0.04988723993,0.09807747602,0.2250428796,0.09346872568,0.07173774391,5.260211468,0.09025499225,0.06986216456
81,0.04654167965,0.07870458812,0.2651032805,0.0968292281,0.0725985691,5.249747276,0.1021818444,0.07075286657
82,0.0484903343,0.07895945013,0.2774629295,0.1001228392,0.07351394743,5.239253998,0.1010514498,0.07170467824
83,0.04472282156,0.06713226438,0.3126684725,0.1023392901,0.0748520717,5.226540089,0.110429965,0.07308661193
84,0.04196580127,0.06456013769,0.3313098848,0.1030755863,0.07551685721,5.213126659,0.1120892689,0.074689053
85,0.05601769313,0.09343963861,0.284509778,0.1036984622,0.07743487507,5.201062202,0.09057804197,0.07616233826
86,0.05008765683,0.07858818024,0.3143239319,0.1057329401,0.0785703063,5.18838644,0.09998655319,0.0777611509
87,0.04873973131,0.07653402537,0.3222121894,0.1081160009,0.08030494303,5.175059319,0.1018506363,0.07956256717
