window_index,DLinear,PatchTST,iTransformer,TimeMixer,ZeroPred,Persistence,HAR_EWM
89,0.4465546608,0.4739804268,0.5177462101,0.5560683608,0.5207474232,0.6068382859,0.5978530049
90,0.4545450211,0.4858032167,0.5316771865,0.5198283792,0.5093306899,1.198805332,0.6143249869
91,0.4553660452,0.5550476909,0.4922521114,0.5303928852,0.5082011819,0.632674396,0.6282459497
92,0.4736260176,0.5686276555,0.58284235,0.5186316371,0.4983722866,1.168500304,0.6469022632
93,0.4915336072,0.561168015,0.586984098,0.5015417933,0.4952984154,0.7879298329,0.6502524018
94,0.500430584,0.5697765946,0.5837373734,0.4842380285,0.4935913086,0.8123437762,0.6539636254
95,0.5431110859,0.6089426875,0.660685122,0.4944033623,0.4866332114,1.004357934,0.6724641323
96,0.5285928845,0.5949380398,0.7663700581,0.4996323287,0.4847949743,0.5389627218,0.6746228337
97,0.4286195934,0.4494736493,0.5824756026,0.4669137895,0.4766193926,1.759825706,0.609138608
98,0.4082295001,0.4393220246,0.5126267076,0.4574905336,0.4709732533,1.436111093,0.5593808293
99,0.3946760893,0.4184438884,0.470828861,0.4466942847,0.4624901712,1.899238706,0.5056584477
100,0.4207429886,0.4065193236,0.4318926632,0.4539973736,0.4589713514,1.734948158,0.4633268118
101,0.4207481444,0.4082901776,0.4519773424,0.5797575116,0.4726680815,0.8131821156,0.4509809017
102,0.4293754101,0.425691694,0.4763844907,0.4701699913,0.4726500511,0.5056493878,0.4444972575
103,0.4165960252,0.4297752082,0.4737388194,0.4756611586,0.4725739062,0.4172807932,0.4419007003
104,0.4362954199,0.4259720743,0.4550792873,0.5071023107,0.4660926759,1.547360897,0.4160142839
105,0.4218836725,0.4400542974,0.4606142938,0.5092279315,0.4741618335,0.5040492415,0.4136106074
106,0.4066951275,0.4177996814,0.4482119083,0.4223252833,0.4783811867,0.4391510487,0.4117889702
107,0.4486062527,0.426935643,0.427886337,0.493511647,0.4762372673,1.16482389,0.3982765377
108,0.3774298728,0.4058936536,0.421084255,0.4013472795,0.4750882685,0.8659617305,0.3999326229
109,0.3627950847,0.4178944528,0.4141313136,0.3826101124,0.4768660963,0.7620311379,0.4035116732
110,0.3710390031,0.4037735462,0.4076043069,0.3981702626,0.4706095159,0.7203070521,0.4039047658
111,0.3898988664,0.4369126856,0.4207717478,0.360699743,0.4896689951,0.8242278695,0.4205926955
112,0.3854029179,0.4327813089,0.4009381831,0.386092037,0.4903952777,1.13056314,0.4263632596
113,0.3917109966,0.4509255588,0.4131798744,0.3736267984,0.4744547606,1.327793956,0.4281241
114,0.4026704729,0.4589327872,0.4597763717,0.4064312279,0.4705217779,0.9952638745,0.4323029518
115,0.4007187784,0.4327529669,0.4243674278,0.3704927862,0.4745951891,0.4432459176,0.4336870015
116,0.3577696979,0.3861868382,0.3711279333,0.3664930761,0.4850344658,0.7691571712,0.4235664308
117,0.3863118589,0.4228072166,0.3479314744,0.3699070513,0.4896944463,0.5126928687,0.4271131754
118,0.407182008,0.457095772,0.5045070648,0.3487516344,0.4825340211,0.7337412238,0.4296865165
119,0.4024851024,0.4478271008,0.4743065834,0.3629697263,0.4816738069,0.5020930171,0.4309901297
120,0.3853316605,0.4322581589,0.4389849901,0.3684519827,0.4808913767,0.4006423652,0.4302413464
121,0.3840458393,0.4248668849,0.4823635817,0.3658408225,0.4894945621,0.572876811,0.4237644672
122,0.3931121826,0.4431777298,0.4599870145,0.3631796837,0.5015496612,0.4098856449,0.4266708195
123,0.3882498741,0.4842868149,0.4716711938,0.3864660561,0.5045287013,0.4113225043,0.4253344536
124,0.4259121418,0.5386605859,0.536668539,0.3668988645,0.5102825761,0.8953410983,0.4331479073
125,0.4092060626,0.5087896585,0.4982900918,0.3595291376,0.5190646052,0.4314149618,0.4331622422
126,0.375136137,0.4606537819,0.5054429173,0.3776370287,0.5330865383,1.06402874,0.42644611
127,0.3702813089,0.4152368009,0.488619417,0.3836736381,0.5358698368,1.258840919,0.4145956933
128,0.4015292823,0.438491106,0.4936531782,0.3868288696,0.5703923106,0.4724910259,0.4354604781
129,0.3952856064,0.450630635,0.5340921283,0.4090113938,0.575024426,0.5673028827,0.4383820593
130,0.4064581394,0.4525518715,0.5060628057,0.3743822575,0.5868092179,0.5575343966,0.4459014833
131,0.3984107673,0.404058069,0.5040077567,0.356179446,0.5922325253,0.4476194382,0.4475236237
132,0.4047223032,0.4512357712,0.5120244622,0.3608777821,0.5923830271,0.4974676669,0.447842598
133,0.4142524302,0.4770404398,0.4859455526,0.3737968504,0.5835110545,0.7520484924,0.4473827779
134,0.4106678963,0.4781727791,0.4849190712,0.3718640804,0.5855145454,0.521191299,0.4488662183
135,0.4361449778,0.5119585991,0.5171675682,0.3986454904,0.5777671933,0.7888569832,0.4551674426
136,0.4206480682,0.4806613922,0.5020672679,0.3836195767,0.5767819285,0.4486922324,0.4554209709
137,0.4479056597,0.5005581379,0.5099629164,0.3994069993,0.5740208626,0.7952477932,0.4566820562
138,0.4372855425,0.4686858654,0.4957567751,0.390401125,0.5799915195,0.4532642365,0.4582564831
139,0.3817152977,0.4018484056,0.4298406541,0.402231425,0.5771407485,1.610750794,0.4399423599
140,0.3972474337,0.4234642088,0.4115457535,0.3787255287,0.5819657445,0.7376942635,0.4479204714
141,0.4011060894,0.3939662278,0.4060311317,0.3700908422,0.5876910686,0.6297053099,0.4464081824
142,0.4097321332,0.4086874425,0.3815611303,0.3558337986,0.5965929031,0.4899361134,0.449077338
143,0.4007326066,0.3576707542,0.3621791303,0.3334127367,0.5965353847,1.715453506,0.4392530918
144,0.4873664677,0.2887493968,0.2725828588,0.3743065596,0.5063832998,11.82032108,0.3490892351
145,0.4063955247,0.2967769206,0.2748087943,0.3257346153,0.5121756196,0.7919318676,0.3548563421
146,0.4010006189,0.284927398,0.3223474622,0.3179840147,0.511834681,0.9390699863,0.3584645987
147,0.4099550545,0.3110378683,0.2879879177,0.3002131283,0.5206417441,0.9999160171,0.3691689074
148,0.3597918451,0.2769370079,0.2797913253,0.3051963747,0.5203743577,0.3050727546,0.3657259941
149,0.3594013155,0.2873752713,0.2870782912,0.3314988911,0.5207073689,0.3227367699,0.3642755449
150,0.3380542099,0.293228358,0.2696869969,0.3583573103,0.525005579,0.3056729734,0.3637471497
151,0.3675330579,0.3176629841,0.3047102988,0.4317735434,0.5323870182,1.26878345,0.3837544918
152,0.3343162537,0.3055953681,0.3081285059,0.2926247716,0.529709518,0.4717621803,0.3792001903
153,0.3236967325,0.316465348,0.2932380438,0.3259372711,0.5264747143,0.3440338075,0.37423563
154,0.3252788782,0.3140583932,0.30424124,0.3249357939,0.5222594142,1.499192119,0.378183037
155,0.3337920606,0.3080561161,0.3183903992,0.3471912146,0.5211488605,0.9384778142,0.3837604821
156,0.3561106026,0.3164072037,0.3292590082,0.3299206197,0.5259186625,1.310687423,0.39467749
157,0.3535811603,0.3066092432,0.3262188733,0.3522232771,0.5398147702,0.4036370218,0.4049660265
158,0.3576393127,0.3272817135,0.3463481665,0.3348075449,0.5395092368,0.3738890886,0.4050419331
159,0.346883446,0.3277086318,0.3586349487,0.3591856956,0.535094738,0.3560115099,0.394489646
160,0.3440080881,0.2996026576,0.3192816973,0.3301352561,0.5354580283,0.3212411702,0.391380161
161,0.3599213362,0.307600528,0.3214772344,0.367375046,0.547067523,0.3216985464,0.3955534995
162,0.3780051768,0.3164312541,0.3371525705,0.3200897276,0.5469465852,0.3925696611,0.3954734504
163,0.3686237335,0.3067471087,0.3280879557,0.3158524632,0.5437296033,0.3486985862,0.387162596
164,0.4038555622,0.3467625678,0.30762586,0.3629056513,0.5434259772,1.326645017,0.3939747512
165,0.4182944298,0.378541559,0.3245101869,0.3862317801,0.5499014258,0.6797556281,0.4021133482
166,0.4097077847,0.3681240976,0.3099640906,0.3725560606,0.5490656495,0.3496554792,0.4003688395
167,0.4013231993,0.3931138515,0.3065947592,0.3658282757,0.5502223372,0.3962061405,0.4006462097
168,0.4011472762,0.4007636607,0.3159764111,0.3728612363,0.5501794815,0.7505734563,0.4068998396
169,0.4836981297,0.4537849724,0.337259382,0.4701280892,0.5341793895,3.338761568,0.414024353
170,0.4559347928,0.4724493325,0.3515211046,0.4428592622,0.5363805294,0.5470142961,0.4180339873
171,0.4832178056,0.4778043032,0.3446160853,0.4276969433,0.5356672406,0.9611375928,0.42588678
172,0.4034854472,0.3697216511,0.3335651457,0.430577755,0.5435298681,0.2730068862,0.4231649935
173,0.3975574076,0.3746889532,0.3554728925,0.378341943,0.5480237603,0.2956002951,0.4212606251
174,0.3805933893,0.4058732092,0.3693126738,0.3951508105,0.5464858413,0.2787021399,0.410274744
175,0.354657501,0.406873703,0.3426649868,0.3999323845,0.5408913493,0.4487404525,0.3943766654
176,0.3245069683,0.3190340698,0.2935917377,0.3722749054,0.5299610496,0.6784894466,0.3687040806
177,0.3718702793,0.3918866217,0.3088209629,0.4071603119,0.5351398587,0.9625547528,0.3787185252
178,0.3595050275,0.3584069014,0.3250229359,0.4141812027,0.5382139087,0.3247845471,0.3786562383
179,0.3225647509,0.3403678834,0.3267644942,0.2987241447,0.5345420241,0.283883065,0.3703527451
180,0.3183624446,0.3352881968,0.285743624,0.3045894802,0.5324261785,0.4356308281,0.3568104804
181,0.3154028952,0.3496052921,0.3086626828,0.2972048521,0.5287465453,0.3052339256,0.3475788534
182,0.3131172359,0.3205166161,0.3010680377,0.3498090208,0.5248666406,0.4119006693,0.3355371058
183,0.3078933656,0.3360221386,0.2822042704,0.2961455882,0.5208750367,0.52824229,0.3225600421
184,0.3219439685,0.3090550303,0.284938693,0.3535540402,0.5184034705,0.318279773,0.3218813837
185,0.3151783943,0.3170425892,0.2850914299,0.3127481043,0.5059702992,0.7420400977,0.3049845994
186,0.332293123,0.3423014581,0.2919325531,0.3947451115,0.5064607859,0.8660469055,0.3075456917
187,0.3813925683,0.3840037882,0.2891548574,0.3428235054,0.5091622472,1.321427822,0.3127013743
188,0.4111441076,0.3974455297,0.3368195295,0.4511319101,0.5110759139,1.029422164,0.3183969557
189,0.3541292846,0.3292364776,0.2939368784,0.3279932737,0.5079675317,0.2573517263,0.3141882122
190,0.3449948728,0.3833157122,0.2892172039,0.3963594139,0.5110165477,0.2874105871,0.3105013072
191,0.3903520107,0.5139382482,0.3195216656,0.3448799551,0.5102298856,1.131798387,0.3154097497
192,0.3846195042,0.3654030263,0.3447918594,0.4380873144,0.5101001859,0.7517140508,0.3219369352
193,0.3553962708,0.4082485437,0.3093856871,0.4010465443,0.5108653903,0.274335891,0.3248679936
194,0.3426018655,0.3402893245,0.3110514581,0.4590875208,0.5099644065,0.2906886637,0.3237999976
195,0.3252963722,0.3136371076,0.2819855511,0.3071471453,0.5081738234,0.2653825283,0.3222497404
196,0.2956764698,0.3009699881,0.2663434446,0.4202981293,0.5028446317,0.3153665066,0.3145188093
197,0.2740112841,0.2867795527,0.266292125,0.325389117,0.4938253462,0.786182642,0.2967685163
198,0.306091398,0.3429233134,0.2764292657,0.4467949569,0.4947320521,0.4554938376,0.298949331
199,0.3319365084,0.4265278876,0.3147599399,0.414286226,0.5229513645,0.4089233875,0.3392730057
200,0.3489196599,0.3738810122,0.3272812068,0.4751658738,0.5226762891,0.3797693253,0.3416593969
201,0.309481293,0.3133952916,0.3099656403,0.3831787109,0.5164263844,0.482272625,0.3320806026
202,0.3191670477,0.2952518463,0.3205134869,0.4976989925,0.5211308599,0.3385957778,0.3317851424
203,0.3276589811,0.3087489307,0.3284177482,0.3633289635,0.5199648738,0.3137853146,0.3312036097
204,0.3047710359,0.2798409462,0.3114664555,0.3635283411,0.5167612433,0.5116541982,0.324237287
205,0.3133388162,0.3009012341,0.3136053383,0.3493570983,0.5334000587,0.5832486153,0.3317460418
206,0.3489879072,0.3320344985,0.3307130635,0.4563444555,0.5579013824,0.3440079987,0.347445488
207,0.3110812902,0.3115263879,0.3289206326,0.337695986,0.5491104722,1.687778592,0.3322362304
208,0.3202432692,0.3242575228,0.322606951,0.3585851192,0.5389113426,0.8368742466,0.3332731426
209,0.3427218199,0.3575699031,0.3253779709,0.4166728556,0.5406572223,0.4719148576,0.3401976526
210,0.3195984364,0.3417734802,0.3178134859,0.439471513,0.533667922,0.5069666505,0.3409556448
211,0.3135446012,0.308406949,0.3251306117,0.3536678255,0.5280506611,0.4777105749,0.34425506
212,0.2937481105,0.3047729433,0.3047887087,0.3702119589,0.5169084072,0.7454960942,0.3441863954
213,0.2967739999,0.3151955903,0.2942979038,0.3283524513,0.5085632801,0.5987198949,0.3433243036
214,0.305267781,0.328848958,0.3059908748,0.3990902901,0.508063972,0.3685140908,0.3457924426
215,0.3013069332,0.3607432842,0.3109608591,0.3271386921,0.5052771568,0.363011688,0.3469068706
216,0.3093214929,0.3309152126,0.3220306635,0.3713464439,0.5068646073,0.4008862674,0.3454702795
217,0.306812644,0.3453109562,0.3172791004,0.3428072035,0.5020081997,0.6318414807,0.3561208248
218,0.3071756363,0.3090226054,0.307346046,0.3740504682,0.4892806113,0.8834088445,0.3561587334
219,0.3059011698,0.3097335398,0.3184638917,0.3250390589,0.4857294858,0.401238203,0.3604085445
220,0.3020173609,0.3061083853,0.3058011532,0.3202097714,0.4742046297,1.128607392,0.3599406779
221,0.3102448285,0.3089763224,0.3142677844,0.3085345328,0.4674481452,0.6770222187,0.3615272939
222,0.3178468943,0.3146120608,0.3287341297,0.350764513,0.4544135332,1.13939321,0.3629181385
223,0.3141292334,0.3088385761,0.3431135714,0.3206606209,0.4483881891,0.5099408031,0.366702199
224,0.3503839076,0.3515978158,0.3374408782,0.3446134031,0.4160652161,2.589321852,0.3775932789
225,0.3361967504,0.3141375184,0.347022295,0.3475342691,0.4133095741,0.7607281804,0.382724762
226,0.3547048569,0.3331586421,0.3291521966,0.3517335355,0.3993155062,1.240667343,0.388951689
227,0.3376581967,0.359013468,0.3233855069,0.3163320124,0.3931810856,0.550480783,0.3933367729
228,0.3349837959,0.3274788558,0.3305721283,0.3533549309,0.3906179667,0.4073973596,0.4034130871
229,0.3006914854,0.3061653078,0.3307639956,0.3466936648,0.3967333138,0.3543044627,0.3916684091
230,0.30972296,0.315356642,0.3451782465,0.3658902645,0.4042670429,0.5376208425,0.3976785839
231,0.3067790568,0.3387270868,0.3409071863,0.3566924334,0.4088834822,0.7985336781,0.3728170395
232,0.3081264794,0.3144406378,0.3345069587,0.3582234383,0.4138038158,0.3327179253,0.3657148778
233,0.2950805426,0.3798750341,0.3451915085,0.3444533348,0.4137201607,0.5305006504,0.3688866794
234,0.2970605195,0.3116326332,0.3628657162,0.3614801466,0.4091897905,0.6044959426,0.3722395003
235,0.3120485842,0.3560954034,0.3542975485,0.3348654807,0.4140953124,0.3331803977,0.3714568913
236,0.3255971074,0.3243907094,0.3271757364,0.3521220684,0.4106290042,1.374413133,0.3388185203
237,0.2946048677,0.3101413548,0.3472922146,0.3483947814,0.409525305,0.4641873837,0.3409637213
238,0.2964049578,0.3655876219,0.3525226116,0.3492741585,0.4021634161,0.6690486073,0.3444414139
239,0.298984617,0.3447420299,0.3466834128,0.3272215426,0.3967108727,0.456543535,0.3488174975
240,0.3060464263,0.318616271,0.3382104933,0.3997856379,0.4030068219,0.2956651449,0.3457138538
241,0.3178538382,0.3175789118,0.349891752,0.4718959332,0.3995910883,0.5050203204,0.3482049406
242,0.3106488287,0.3119439781,0.3393087387,0.5871389508,0.3994802237,0.298055023,0.3510808051
243,0.3277601898,0.33816275,0.3373880386,0.4140078723,0.3926582038,0.7494657636,0.3551413715
244,0.3215731084,0.3225245774,0.3259466887,0.484818548,0.4054783285,0.3088528812,0.3568371236
245,0.3238896132,0.3543581069,0.3475287855,0.5074727535,0.4093017578,0.3159299791,0.3707715571
246,0.3503855169,0.3446969092,0.3653800189,0.5651463866,0.4069239199,0.5601945519,0.3882372677
247,0.3033650815,0.2868441045,0.3170619309,0.4772007465,0.3997197151,1.987075448,0.3434206545
248,0.3216907382,0.3009560704,0.3206898868,0.5722562671,0.4154842794,1.277002573,0.3260829151
249,0.3248362243,0.3202445507,0.3313195407,0.5865237117,0.4262712896,0.3930346072,0.3238439858
250,0.3340925276,0.3068169355,0.3405072987,0.5923907757,0.4310105741,0.4223535359,0.3191024363
251,0.3394550383,0.3425355852,0.3294986784,0.4807720482,0.4346128702,0.498884052,0.3134214878
252,0.3033504188,0.3289543092,0.3224719465,0.3947955668,0.4318293631,0.5605446696,0.3144384921
253,0.3225772679,0.3435879648,0.3542660773,0.5336940885,0.4324527681,1.021496534,0.3428703845
254,0.3306924999,0.3360853493,0.363455683,0.5263606906,0.432654947,0.5620014071,0.3347490728
255,0.3310295045,0.3425584733,0.352563113,0.41026631,0.4328535795,0.3567225039,0.3323359787
256,0.3197158873,0.3306354582,0.3585530818,0.3743816912,0.4312621355,0.3347123861,0.33667624
257,0.3113084733,0.341208905,0.3670544326,0.4187929928,0.4201864302,1.025217414,0.3369391859
258,0.313023746,0.3302761316,0.3530196249,0.5665636063,0.4320752323,0.3452906609,0.337808609
259,0.309245199,0.3239844143,0.3367680609,0.4699865282,0.4314349592,0.3221424818,0.3372687101
260,0.3117269874,0.3249020875,0.3241840601,0.348546505,0.4345085621,0.3498063087,0.3383567631
261,0.3251011968,0.3556958139,0.3588771522,0.5760813355,0.4305398464,0.5387497544,0.339719981
262,0.3203347027,0.3644788265,0.3538356125,0.6196514368,0.4468927383,0.4094826281,0.3417125642
263,0.3282494545,0.3787989914,0.3377079964,0.540099442,0.4561088383,0.3351342678,0.3445367515
264,0.3292369545,0.3487522304,0.3465133905,0.4606151879,0.4581763446,0.5957265496,0.346121937
265,0.3470190763,0.3523333967,0.360540539,0.3995533884,0.4583982527,0.3966168165,0.347304225
266,0.3472143412,0.3467871249,0.34583354,0.3859182894,0.4599323273,0.3541310132,0.3477574289
267,0.358350426,0.3441975117,0.3709988594,0.4000742435,0.4626246989,0.3744695485,0.3555883467
268,0.3695934117,0.3713635504,0.3682098389,0.3776278794,0.4543937147,0.8416722417,0.3644052446
269,0.3716880381,0.3881653547,0.3788589537,0.4244866371,0.4510104656,0.5402943492,0.3656181395
270,0.3669199646,0.3817361593,0.3922784328,0.4259633124,0.4521764815,0.3689983785,0.3658574522
271,0.3807584941,0.3829488456,0.4114820659,0.4270443618,0.4664733708,1.107912183,0.3802758157
272,0.3896107972,0.4068231881,0.4377994835,0.439628005,0.4731256068,0.4194738865,0.3997549117
273,0.3949917853,0.4161327779,0.4232214689,0.4175919592,0.4676742256,0.6139085889,0.4013578594
274,0.3894079626,0.4229931533,0.4184546471,0.4032861292,0.4642742574,0.4874134958,0.402960211
275,0.3798044026,0.3862480223,0.442478776,0.4159595966,0.4662211835,0.5179896951,0.3962695897
276,0.393692255,0.414369911,0.4336039126,0.4171194136,0.4636386335,0.625387013,0.3980569541
277,0.382617712,0.3873918951,0.4449886382,0.4193572104,0.4659210145,0.3802908957,0.3973238468
