window_index,DLinear,PatchTST,iTransformer,TimeMixer,ZeroPred,Persistence,HAR_EWM
0,0.5209508538,0.5113313794,0.5319826007,0.5058560967,0.5297994018,0.5997528434,0.5997528434
1,0.5519157052,0.5249252319,0.5710572004,0.5444326997,0.550757587,0.6124977469,0.6124977469
2,0.5402895808,0.5698928237,0.5992596149,0.5615800023,0.5499795079,0.5542709827,0.6027812958
3,0.5636847615,0.6477243304,0.6865577698,0.567415297,0.5557796359,0.664652288,0.5900970101
4,0.5662057996,0.5953109264,0.5664599538,0.5472199917,0.5579108,0.8143386841,0.607834518
5,0.5502660871,0.584076643,0.5690076351,0.5449604988,0.5587849021,0.5952106118,0.6123562455
6,0.5587732196,0.5450812578,0.747615099,0.5026635528,0.5573280454,0.6601125002,0.6169962883
7,0.5552173853,0.556792438,0.6366545558,0.5281402469,0.5603553653,0.582885921,0.6233717799
8,0.531263113,0.5134646297,0.5642537475,0.5471137166,0.5513401628,0.6758422852,0.5995571613
9,0.5217442513,0.6259481311,0.584389925,0.5636443496,0.5458171964,0.6317679286,0.5818156004
10,0.5482382178,0.5013320446,0.6238008142,0.5744883418,0.5610339046,0.7157446742,0.5926957726
11,0.5443323255,0.540109694,0.6760748029,0.551091969,0.561203599,0.5581008792,0.5906412005
12,0.5558289886,0.5580628514,0.6942258477,0.554559052,0.5632461905,0.7717248797,0.5861296058
13,0.5551323295,0.5558774471,0.6706644893,0.5922308564,0.584575057,0.7391288877,0.6039295793
14,0.5617629886,0.5498632789,0.6100105643,0.5865246654,0.6019284129,0.7182959914,0.6175771356
15,0.5993814468,0.5826559663,0.691550076,0.6262735724,0.5913670659,1.360009193,0.5973793864
16,0.642247498,0.5760502219,0.6761748791,0.6677076221,0.6143670082,0.8449872136,0.6158792377
17,0.7003356814,0.6192470789,0.6743718982,0.7169132233,0.6366650462,1.05953753,0.6322247386
18,0.6956658363,0.6692156196,0.6331143975,0.6297636628,0.7386105061,1.466093659,0.7394673824
19,0.7502205372,0.7349088192,0.6542261839,0.6911737919,0.7826635242,0.910150528,0.773624599
20,0.8694395423,0.8023879528,0.7559636235,0.8113662601,0.8505444527,1.171166897,0.8274542689
21,0.8229621053,0.7581932545,0.4757481813,0.6551271081,0.6213879585,9.534430504,0.6493808031
22,0.7474172711,0.871099174,0.7643597126,0.6529402137,0.6679821014,1.636383057,0.7184213996
23,0.8355789781,1.023177981,1.389281631,0.7005941272,0.7768961787,1.040912509,0.8397560716
24,0.8472511172,0.7621414065,1.068433404,0.7418733239,0.8306953311,0.6899545789,0.881216526
25,0.9991221428,0.9873966575,1.537679076,0.8305840492,0.8124095798,2.192893028,0.8915963769
26,1.017476439,0.9204813838,1.142258525,0.8594779372,0.8822014928,1.022805333,0.970449388
27,1.161602139,1.152347207,1.768682837,1.032985806,0.9145109057,1.923110604,1.031423211
28,1.040112853,1.109489322,0.7612309456,0.967882216,1.011414528,0.5178236961,1.109011173
29,1.092061877,1.565836787,1.672908187,1.026773095,1.080889344,0.8156687617,1.172054648
30,1.09799087,1.248602271,1.051435232,0.991294682,1.108533263,0.8974416852,1.193116188
31,1.076440334,1.320439458,0.9017569423,1.050334334,1.123926997,0.7334759831,1.193563938
32,1.209294915,1.229412675,0.7854542732,1.121655226,1.229801774,1.191289902,1.301414609
33,1.265655756,1.482409954,1.318580151,1.204611182,1.287150979,1.521416068,1.367293954
34,1.061014295,1.28721571,0.8293568492,0.9830176234,1.261920929,0.4222894907,1.294830203
35,1.183076024,1.2469908,1.28457737,1.219975829,1.263908267,1.391764998,1.299223542
36,1.045323849,1.260117292,0.883494556,1.024186492,1.272333026,0.5216063261,1.275034785
37,0.9473093152,0.9410771728,1.127715111,0.9309452176,1.272487998,0.4141294956,1.22924149
38,0.8911352754,0.9045090079,1.340042114,0.8888055682,1.268827796,0.4273943603,1.186157823
39,0.8262355328,0.8694666028,0.9109107852,0.8417158127,1.335029244,0.4353981316,1.208348989
40,0.7770778537,0.8396932483,0.7713953853,0.7805283666,1.376004219,0.4340176582,1.201359272
41,0.75222826,0.8643164635,0.8819872737,0.7024003863,1.457859039,0.4670241773,1.227529764
42,0.5755509734,0.7544876933,0.705517292,0.5243625641,1.444323063,0.9420854449,1.138993382
43,0.64145118,0.7232171893,0.7006289363,0.5714986324,1.52315712,0.5313087702,1.157991767
44,0.5606675744,0.6774044633,0.5920564532,0.5105437636,1.455351233,0.8048407435,1.040239573
45,0.5849441886,0.7024149895,0.6011530757,0.5470153093,1.496024728,0.4814268351,1.037055969
46,0.5637300611,0.6574000716,0.5980568528,0.5149226189,1.497084141,0.5191208124,0.9979979992
47,0.5808117986,0.598080039,0.5073434711,0.5587077737,1.429854274,0.8752336502,0.8937566876
48,0.7566900253,0.7724302411,0.5200065374,0.513217628,1.426224351,5.21398592,0.8936242461
49,0.7023027539,0.7167746425,0.4817313254,0.6173716187,1.53651154,0.9297914505,0.9707732201
50,0.549680531,0.5618637204,0.499717623,0.4925347865,1.578388214,0.2812061012,0.9555452466
51,0.5701001883,0.5791213512,0.5267342329,0.5185206532,1.597016454,0.2759125829,0.9352767467
52,0.511387527,0.5409348011,0.6528324485,0.4673365653,1.517255187,0.6991405487,0.8718250394
53,0.5208026767,0.5401043296,0.6152763367,0.4976503849,1.446330905,0.5376009345,0.8094136119
54,0.5677409768,0.5634838939,0.5329918861,0.54313308,1.488670707,0.4847432673,0.8208701015
55,0.5764735341,0.6077855229,0.5627726316,0.5856520534,1.479957581,0.5721149445,0.8094452024
56,0.6122096181,0.5922992229,0.6270318627,0.5749972463,1.415658116,1.071635365,0.8035537601
57,0.608792305,0.6083247662,0.5892706513,0.6306249499,1.358622551,0.7162280083,0.7686694264
58,0.6191122532,0.6345914006,0.6397542357,0.5905843377,1.370481849,1.267522454,0.7715706825
59,0.7109629512,0.7431381345,0.6535129547,0.6793362498,1.37052834,1.834280849,0.7717178464
60,0.6220723391,0.506894052,0.6228259206,0.6406007409,1.350025296,0.5927202106,0.7615554333
61,0.6087378263,0.584924221,0.8357858658,0.6568202972,1.325619578,0.5830931664,0.7437250018
62,0.6404531598,0.6505226493,0.6588217616,0.6702752113,1.308646917,0.6014254689,0.7343253493
63,0.5573806763,0.5353291631,0.5856600404,0.5770074725,1.211762547,1.144059777,0.6775800586
64,0.5386263132,0.5106224418,0.6172078848,0.5780238509,1.183450937,0.9612261653,0.6473146677
65,0.4975830615,0.5170352459,0.5232838392,0.5392354727,1.068356395,1.640014052,0.5696378946
66,0.516250968,0.5211882591,0.5560019016,0.5126470923,1.011456013,1.308930755,0.5288606286
67,0.4952563941,0.4391706884,0.5498126149,0.5393462181,0.8844922185,1.901057243,0.4589496851
68,0.4429047406,0.4716587961,0.5393379331,0.5175580978,0.8942875862,0.5304293036,0.4620197713
69,0.4661597013,0.4553319216,0.4711651504,0.5389124751,0.8302783966,1.124174833,0.4351263344
70,0.4786764085,0.4605485499,0.4826458991,0.5394218564,0.793923378,0.7966324687,0.4242095649
71,0.4686256945,0.4671446085,0.4885959327,0.5422513485,0.7861534953,0.58670187,0.4232254028
72,0.4867499769,0.4843019545,0.4323973656,0.5587007999,0.7439795136,0.6855360866,0.4203311503
73,0.6565023065,0.7047522664,0.5064218044,0.720461905,0.6681435704,1.849714279,0.5090870857
74,0.8063051701,0.7892431617,0.5571591258,0.9454660416,0.5829127431,2.061127901,0.5901072621
75,0.908608675,0.9169536233,0.6739759445,1.14489162,0.5624904037,1.382063866,0.7215490341
76,0.5229178071,0.5960972905,0.5307412148,0.6640229821,0.570635736,1.664559364,0.6950321198
77,0.5457983017,0.7042169571,0.5955665708,0.6036787629,0.5767945051,0.5958837867,0.7029493451
78,0.7288827896,0.7669818401,0.6059442163,0.7670294642,0.5061368346,1.682356477,0.7287754416
79,0.6075417995,0.6889308095,0.5436343551,0.5977240205,0.4973741472,0.5528645515,0.7323784828
80,0.4138464928,0.4315432608,0.445027858,0.390598774,0.483276397,1.871304393,0.6599111557
81,0.4507391453,0.4841559827,0.4380663335,0.4139823914,0.4825161397,0.4493938386,0.656267345
82,0.4978058338,0.4838797152,0.3938145638,0.4332458079,0.4708007276,0.5786083937,0.6659488082
83,0.5111308694,0.5512464643,0.4409669638,0.4466059208,0.4832019806,0.4747421443,0.7106127143
84,0.5227434039,0.6496646404,0.3337933123,0.4664901793,0.5197712183,0.5015942454,0.6999275088
85,0.50071913,0.6549027562,0.3345350027,0.4810972214,0.5448981524,0.5760789514,0.6971476674
86,0.5160004497,0.6887119412,0.3468837738,0.4673132002,0.5689706802,0.5625491738,0.6921622753
87,0.5085272193,0.6088175774,0.4023563564,0.4557292759,0.6052306294,0.5899429321,0.671248138
88,0.4956775606,0.663431108,0.3912326097,0.4584358633,0.6073901653,1.315036654,0.6829602122
89,0.5015681386,0.6444977522,0.5199398398,0.4640502036,0.6555395126,0.7083001137,0.6999654174
90,0.5360946655,0.7578444481,0.4269329011,0.4586313665,0.6522405148,1.255524039,0.7080381513
91,0.4867630303,0.6464660764,0.3848989904,0.4146546423,0.6459619999,0.7127804756,0.7088509202
92,0.5503821969,0.7731301785,0.4283269346,0.4682951272,0.6050201058,1.266166687,0.7480981946
93,0.5977597237,0.6709702611,0.4269124568,0.4653321207,0.5965225101,0.8882877231,0.7507626414
94,0.637594223,0.666695118,0.4176795483,0.5470296144,0.6016168594,0.9127759933,0.7558525205
95,0.6777735353,0.7593862414,0.4190181494,0.5813905597,0.5815402865,1.088675141,0.7599319816
96,0.6317585111,0.5501080155,0.4930869639,0.5205757618,0.576829195,0.6248455644,0.7581388354
97,0.3649512231,0.3757222593,0.3131717145,0.3621957004,0.5389571786,1.875728488,0.638176024
98,0.3292330503,0.2826844454,0.2990736663,0.3272274435,0.515093267,1.577941775,0.5356935859
99,0.3152887821,0.3131863475,0.2690202892,0.3350555897,0.4760757983,2.110794067,0.4180420935
100,0.409443289,0.2905879319,0.5082333684,0.4223200381,0.4827668369,2.057141781,0.3342877328
101,0.4007355273,0.2963013351,0.4332596362,0.4226156771,0.478238672,0.9497805238,0.3046171367
102,0.4273838103,0.3401558399,0.4479150772,0.3740109503,0.4871448576,0.5381069183,0.3275583982
103,0.4127927721,0.3458107412,0.4696364403,0.3427505195,0.4994777143,0.4035851955,0.3655858338
104,0.4684798419,0.3918179572,0.5195173621,0.4559262693,0.4732507765,1.801301003,0.3045799434
105,0.4184395969,0.319157809,0.6430313587,0.4321613312,0.4953570366,0.5429804921,0.3027800322
106,0.4408979416,0.3663181365,0.3398221731,0.3909789622,0.5161491632,0.4440390766,0.3054353297
107,0.5736406446,0.4722557068,0.4464315474,0.5414684415,0.5068818927,1.461477876,0.275310427
108,0.2624249756,0.2032203674,0.2548127472,0.3336733878,0.4828468263,0.4660309255,0.2565753758
109,0.2082326412,0.220459342,0.2596354187,0.312078625,0.4855462015,0.3958294392,0.2543308437
110,0.1888010055,0.187635377,0.2976065576,0.3032577932,0.4727263153,0.3691758215,0.2450526208
111,0.1883258373,0.1840283275,0.2569397986,0.2509880364,0.473503679,0.4345277548,0.2426804304
112,0.1705318093,0.1757518798,0.2528611124,0.207558617,0.4246689975,0.6847478747,0.21867235
113,0.1614281684,0.1735156029,0.1604359895,0.1942718774,0.3979394138,0.8376820087,0.2020635158
114,0.166451931,0.1696593165,0.2845552862,0.2024071813,0.3595493734,0.5850880146,0.1884812862
115,0.2079767138,0.2418055087,0.2524161041,0.2706506848,0.3705357015,0.2514261305,0.246126309
116,0.2208677083,0.2276024967,0.2625370324,0.2461487502,0.3675967753,0.7031808496,0.2339006215
117,0.2124500722,0.2434917688,0.3208886683,0.2039263994,0.351426512,0.3117552698,0.2438366413
118,0.2277490944,0.2309131026,0.2595717609,0.1903266162,0.3215795755,0.5242087841,0.2428723425
119,0.2771918476,0.2569780648,0.4210945368,0.2327225804,0.3284833729,0.3816906512,0.3028928936
120,0.6634425521,0.7945613861,0.7418418527,0.643291831,0.6888145804,0.712230742,0.7874541879
121,0.6702547669,0.8368776441,1.007152319,0.6190735698,0.6907723546,0.732309401,0.7833513618
122,0.6940963864,0.8186441064,1.118987441,0.6428102851,0.6926726699,0.715148747,0.8044231534
123,0.725733757,0.7774235606,0.933765173,0.6472583413,0.6954223514,0.7305700183,0.8267046809
124,0.8194434047,0.9804487228,1.063237071,0.7894389033,0.6614972949,1.58566916,0.8261341453
125,0.7297994494,0.870871067,0.959416151,0.7334118485,0.6643508077,0.6853786111,0.818464458
126,0.6417626739,0.7392988801,0.7188282013,0.6072010398,0.664034605,0.9619987607,0.7661719918
127,0.6449559331,0.7273788452,0.8078362942,0.6321855187,0.6614480615,1.086753726,0.7439052463
128,0.6404518485,0.7760150433,0.7941014767,0.6318647265,0.6886124611,0.6785478592,0.7466074824
129,0.6459899545,0.7157878876,0.901648581,0.6391220093,0.6794517636,1.053380609,0.7484086156
130,0.7089484334,0.6901955605,0.8481462002,0.7886050344,0.6752312183,1.106131196,0.7946109772
131,0.7187120914,0.731375277,0.7091762424,0.7480157018,0.6745896339,0.7859611511,0.8163240552
132,0.7543733716,0.9707064033,0.6732653975,0.7133293748,0.6712269783,1.06620419,0.8560375571
133,0.8173795342,1.085000634,0.7646066546,0.8246738911,0.636736095,1.596759796,0.8609211445
134,0.8075098991,1.013922691,0.7138388157,0.7333740592,0.6214759946,1.135110378,0.8666966558
135,0.8494408727,1.018042564,1.135497689,0.7724363208,0.6029115915,1.651071548,0.8732402921
136,0.7618327737,1.045313001,0.8635125756,0.7352747917,0.6043719649,0.7853024602,0.8702471852
137,0.8606526256,1.125367403,0.9177155495,0.7634163499,0.5772035718,1.663635612,0.875487864
138,0.7746499181,0.9642090797,0.683519423,0.8102462888,0.5716249347,0.8411299586,0.8768906593
139,0.5802294016,0.679617703,0.4897471368,0.572149694,0.5675058961,0.99523139,0.7893866897
140,0.6280795932,0.72513026,0.6166981459,0.5696567297,0.5777944922,0.5838283896,0.7958879471
141,0.6179037094,0.6904196143,0.4795547426,0.5854613781,0.5782604218,0.5735750198,0.7864099145
142,0.6449276805,0.6875562668,0.5458757877,0.6202605367,0.5803723931,0.6376704574,0.7796199918
143,0.4788272381,0.4735141098,0.6380283237,0.4463187754,0.5596831441,1.053821683,0.7039833665
144,0.491890192,0.3380717933,0.4395937026,0.3886865079,0.1963365674,9.468349457,0.2176655084
145,0.3033483922,0.2620823383,0.3780477047,0.2964474857,0.2582759857,0.3420495093,0.2952152491
146,0.2867524624,0.2750051916,0.3537511826,0.2724704146,0.2533707619,0.4127288163,0.277656436
147,0.2856049538,0.2908079922,0.2954824865,0.2713302076,0.2518551648,0.434320122,0.2698179781
148,0.2411746532,0.2561083436,0.3570469916,0.2412460297,0.255774945,0.3925531805,0.2739979923
149,0.2439468652,0.2938148677,0.349209547,0.2755380273,0.2570732832,0.3206783831,0.2754589319
150,0.2544585466,0.2886365354,0.4269396365,0.2729283571,0.2632577717,0.4047913551,0.2810820639
151,0.2842855752,0.292072475,0.3261517286,0.2805246413,0.287204951,0.6861357689,0.2745297253
152,0.2973229885,0.3413365781,0.4059294164,0.3205888867,0.3122590482,0.7524399757,0.2967239916
153,0.3114025593,0.3177594244,0.4336512983,0.3681388795,0.3034267426,0.4935183227,0.3065364361
154,0.2303900868,0.2405447513,0.2891665995,0.2143350244,0.289978534,0.8837515712,0.2715494335
155,0.2485267371,0.2427207977,0.2533502579,0.2206677645,0.3002053201,0.5394116044,0.2651002109
156,0.3108749688,0.2370049208,0.3156503737,0.2441422194,0.3226789534,0.8730711341,0.2670365572
157,0.2795426548,0.2426483184,0.2427155226,0.2595885992,0.3405515254,0.2772517204,0.2776674628
158,0.2701199055,0.2496113032,0.2569720745,0.2868159711,0.3700667918,0.2869159281,0.2975552082
159,0.2624677122,0.2688808143,0.2661068141,0.2596368492,0.3936524093,0.4256709516,0.3126324713
160,0.278509289,0.2452037185,0.2771760523,0.2559280694,0.4062790573,0.3091227412,0.3192958236
161,0.3040063381,0.2636471093,0.2911545336,0.2920566499,0.4523072243,0.3515689075,0.3519574702
162,0.3199997842,0.2702834904,0.3030616045,0.2806091309,0.4539081156,0.3605429828,0.3618668318
163,0.3374369442,0.3080434203,0.2775970101,0.3414841592,0.4488013685,0.4977387488,0.3747525215
164,0.3495638669,0.3014733195,0.2762976587,0.3654849529,0.4430778027,1.020193815,0.36972031
165,0.364439249,0.2981893122,0.2795400321,0.3427191973,0.4549844265,0.5428945422,0.3730695248
166,0.3803954124,0.362796396,0.310636282,0.3332133293,0.4707964957,0.3635154665,0.3819930553
167,0.3777025938,0.3567194939,0.3318147361,0.2908782661,0.4768261015,0.3960906565,0.397752732
168,0.3940490782,0.3753322661,0.3554265201,0.2924741805,0.4771996439,0.6123256683,0.4009732306
169,0.4965062141,0.4194630086,0.6635756493,0.3505864143,0.41847229,2.887174606,0.3354768753
170,0.3853473961,0.4410710633,0.2742950916,0.283769697,0.4227563441,0.430788368,0.338057667
171,0.4207312167,0.4285901487,0.2834198177,0.333817929,0.4266073406,0.7890105844,0.3409045041
172,0.3145880699,0.32865569,0.273388207,0.2575335503,0.4358464181,0.2702907622,0.3413156569
173,0.3642757833,0.4040648937,0.3134658933,0.2822888196,0.4910097122,0.2884472311,0.3828223646
174,0.3083678782,0.3124107122,0.2668071389,0.2998844385,0.4761631489,0.3141260445,0.3668930233
175,0.2381651402,0.2743108869,0.1972030401,0.2785067558,0.4421649277,0.5425438881,0.3323073387
176,0.2381008714,0.2477429658,0.2221582383,0.2761326134,0.3902486563,0.8505800366,0.2844308913
177,0.2785196304,0.3306656778,0.2579905689,0.2745014727,0.4184118211,0.7828237414,0.29894045
178,0.2462322116,0.2636459172,0.2852077782,0.2264229506,0.4321660101,0.2689137757,0.3057999611
179,0.2076760381,0.2357194871,0.3021354675,0.21028395,0.4232722819,0.2799263299,0.2951320112
180,0.1972053051,0.2290444821,0.2881529331,0.1987256855,0.4236006737,0.487000972,0.2870104015
181,0.2183447331,0.2363885641,0.2722786069,0.212694481,0.4446307123,0.3185127974,0.2971258461
182,0.212794736,0.2209470719,0.2772238255,0.2169986218,0.4181691408,0.4636959136,0.2746745348
183,0.2678045928,0.2519580424,0.3730477989,0.2692855299,0.4886083603,0.6205534339,0.3242352307
184,0.3049248755,0.2777609825,0.3285785019,0.3104514182,0.52626127,0.3663211763,0.3466227055
185,0.3263897002,0.2829173505,0.3050362766,0.3236869872,0.4703689516,0.8608026505,0.3106409311
186,0.2902759016,0.2788075507,0.2150805444,0.2715154886,0.4970048368,0.8417842984,0.3132797778
187,0.3494757116,0.334349364,0.1831687838,0.3432314396,0.5115378499,1.340958953,0.3063604534
188,0.4250894487,0.4482443333,0.2558225989,0.3871153593,0.551668942,1.118950963,0.3259656429
189,0.3331615627,0.3835915625,0.1824477166,0.3052275479,0.5741064548,0.2282024026,0.3350627124
190,0.2772512436,0.2445487976,0.1911808997,0.2624990642,0.55738765,0.2424607724,0.320377022
191,0.3690792024,0.4289743602,0.2007092386,0.2711395323,0.5617025495,1.268281341,0.3167947531
192,0.3398171961,0.2066697031,0.2044430971,0.2664891183,0.5612149835,0.8479067683,0.3184448183
193,0.3133535683,0.3025206923,0.1811660379,0.2774169147,0.5904577374,0.2458983213,0.3337486684
194,0.3453554213,0.2643110454,0.2156806439,0.2938717306,0.6373989582,0.3024296463,0.3627885878
195,0.3220145702,0.2852831781,0.1906012446,0.272557795,0.6442301273,0.2322324067,0.3615318537
196,0.3138570786,0.2876704633,0.2432983369,0.2631602585,0.6880119443,0.1820243448,0.3821343482
197,0.2602071762,0.2568304539,0.1657824367,0.2246858627,0.6638246775,0.4336291254,0.341124773
198,0.3409818113,0.5669929981,0.1443573982,0.3013220429,0.7288908958,0.6674429774,0.3834595382
199,0.3332957923,0.3601957262,0.1778289825,0.3296805918,0.7526614666,0.5498683453,0.3963879049
200,0.4664266109,0.6528022289,0.2873230278,0.4102043211,0.8904492259,0.6000617743,0.4988141954
201,0.3993504047,0.5059658885,0.2393530458,0.3489383757,0.8988072872,0.1789849848,0.4853247106
202,0.4200901985,0.3381544054,0.311314553,0.3886142671,0.9498612881,0.2377339005,0.5093302727
203,0.4512106478,0.4613095224,0.2553763688,0.4242490828,0.9708631039,0.4353876114,0.5169959068
204,0.3707120419,0.4237166941,0.2473214418,0.3649378717,0.9520255923,0.1768666357,0.4861926138
205,0.3631288111,0.3577801287,0.2627429664,0.4007673264,0.9121257663,0.2198610157,0.4514971077
206,0.4482325613,0.5626488328,0.2867268622,0.4744316041,0.9323461652,0.4454648495,0.4591442645
207,0.2763930261,0.2769021094,0.2441564351,0.278814435,0.8258964419,0.9736629128,0.3798689842
208,0.2764589787,0.3550004065,0.2527121603,0.2709985077,0.7702153325,0.4173846245,0.3403798044
209,0.3367087841,0.4170948267,0.2524489164,0.3472663462,0.7962036729,0.6748656631,0.3491968811
210,0.2742751539,0.3132460117,0.2665469944,0.3058219254,0.7974281311,0.2184307128,0.340374738
211,0.2766913474,0.2955434024,0.3149074316,0.2466147691,0.7807178497,0.2163969278,0.3268071711
212,0.2825477421,0.2757065594,0.3293798864,0.2273991108,0.7553216815,0.430971235,0.3532446325
213,0.2772444785,0.260902524,0.3097297251,0.2749443352,0.7434130311,0.3507326543,0.3413046598
214,0.3160136938,0.3959271908,0.346888423,0.2976535857,0.7778150439,0.4906237423,0.3526677787
215,0.3019827902,0.3452032506,0.3822015226,0.2884613276,0.7879295349,0.3152848184,0.3542958796
216,0.334204644,0.3426809013,0.3329539597,0.327103585,0.7907819748,0.5817134976,0.3561534882
217,0.2822622955,0.3556749523,0.3303105533,0.2723655403,0.7814965248,0.3206070364,0.3444378078
218,0.2692866623,0.2682678401,0.2774835229,0.2595125735,0.7338126302,0.4650468528,0.3194811046
219,0.2948925197,0.2594123781,0.3037474155,0.3070923388,0.7598743439,0.2900401652,0.3285169303
220,0.2610259354,0.2708023787,0.3130038679,0.2605805099,0.7018640637,0.6214800477,0.295982331
221,0.266023308,0.2527270615,0.3008410633,0.2570832074,0.6709218621,0.3632861376,0.2850675881
222,0.2623928189,0.2670060098,0.327381134,0.2521257102,0.6317104101,0.6587136388,0.2614038587
223,0.3464809358,0.3524652421,0.4025699198,0.342063278,0.6475165486,0.4063317776,0.3545456231
224,0.4459747374,0.4012242556,0.4301448166,0.4468418658,0.5258812308,2.268787146,0.3524767458
225,0.4110135734,0.3391291201,0.4332738221,0.3674333394,0.4852529466,0.6741924882,0.3608729839
226,0.4855903387,0.3588854969,0.4533058405,0.4625211656,0.417031914,1.168759227,0.3642938137
227,0.4832415581,0.4148328304,0.4500806332,0.4500688016,0.3902546465,0.5412285328,0.3856153488
228,0.4346649349,0.3862169981,0.426969409,0.3852137029,0.4053693712,0.3920378685,0.3883582354
229,0.3619299233,0.3542666733,0.3775371611,0.3938343227,0.4619511068,0.4093848765,0.382399559
230,0.411342144,0.3732271194,0.4814170599,0.3745439947,0.4374548197,0.5402831435,0.4074163139
231,0.36112988,0.3219217062,0.3406937122,0.3907929659,0.4322217703,0.8444123864,0.3623842299
232,0.3597341478,0.3319239914,0.3978699148,0.383169651,0.4390762746,0.3460674286,0.3515577018
233,0.3650428951,0.3471983969,0.3683741093,0.3611638248,0.4693901241,0.5057600141,0.367021054
234,0.3843804896,0.3790305853,0.3921173811,0.3878128827,0.4394453466,0.5912183523,0.3735112846
235,0.3566458225,0.4103015363,0.3718378544,0.3838562071,0.4338612556,0.3392064869,0.3747768104
236,0.3692905009,0.4019089937,0.4588374197,0.3452467024,0.4236353934,1.461557388,0.2950334549
237,0.3138555288,0.3374345303,0.3799706399,0.3573831618,0.4271014631,0.3987544477,0.2978344262
238,0.3184536994,0.3592670262,0.3731446564,0.3235076964,0.3902635574,0.6110604405,0.305398792
239,0.3257627785,0.3367922306,0.3628522456,0.3126859963,0.3744308949,0.4094898403,0.3074770868
240,0.3023066223,0.2905344963,0.3797506094,0.2885372937,0.3715212047,0.2691764235,0.3231516778
241,0.3177708685,0.2642730772,0.3824520409,0.3251867294,0.3462908268,0.5047855973,0.3326926827
242,0.3015567362,0.285587877,0.382971853,0.2993137538,0.3515540659,0.2623215616,0.3262119591
243,0.3567117453,0.3223822415,0.427028805,0.3149038553,0.3119570613,0.7687123418,0.3313515782
244,0.3286695182,0.3100099564,0.3182124794,0.2994167507,0.3483969271,0.2790521681,0.3367836475
245,0.3133816123,0.2758671939,0.3454299867,0.2912262678,0.3663387299,0.2773765624,0.3343260586
246,0.3552563488,0.2969866395,0.373047024,0.327072531,0.3491789997,0.5101396441,0.335963726
247,0.2265438586,0.2114592791,0.3722861707,0.2657826841,0.3212223649,1.903857589,0.2674016953
248,0.2385215014,0.2454923838,0.5001182556,0.2612110078,0.3132650554,1.205640197,0.2009678036
249,0.223889932,0.1908388734,0.3837357759,0.2267914563,0.3380872309,0.300293535,0.1944909841
250,0.2422177941,0.22252132,0.4052156508,0.2552151382,0.3537964523,0.3435885012,0.1851950884
251,0.2562236488,0.2378884405,0.5050083995,0.2887953222,0.3537781239,0.4269016981,0.1839140803
252,0.1934349388,0.1816902161,0.3753989637,0.1948936731,0.3487091064,0.3849324286,0.1824982613
253,0.1796021014,0.1743967533,0.2251087576,0.1888077259,0.2962786853,0.7845465541,0.1656776816
254,0.1895439774,0.1908940524,0.2889510393,0.2171768546,0.3114962578,0.4632965326,0.1478536427
255,0.1894050837,0.158563599,0.3050681055,0.2119784802,0.336773783,0.2323375195,0.1480957717
256,0.1863141805,0.1968971938,0.2371818423,0.1997710019,0.3380609453,0.1826791316,0.1834942698
257,0.1759154201,0.1514617503,0.2191968411,0.1482694,0.2879184783,0.7968767285,0.1660331041
258,0.1549974978,0.1467864066,0.2117441446,0.1592507958,0.2919647396,0.1911641359,0.161485672
259,0.1587364972,0.161142692,0.2078563571,0.1827872396,0.3105320632,0.165079236,0.1631117612
260,0.1731930822,0.149315536,0.2135733813,0.1469890773,0.3136776686,0.1704684496,0.1637134552
261,0.185098663,0.1695780009,0.1824455857,0.1642003208,0.2872491777,0.3521170616,0.1710397005
262,0.1880515367,0.1911112517,0.1861721277,0.176910162,0.3185999393,0.2754017115,0.169263646
263,0.1682044715,0.1670572013,0.2093474418,0.1696481705,0.3168564737,0.165369615,0.1694870591
264,0.1699713469,0.180127427,0.1773495227,0.1665074378,0.3168824911,0.4681706131,0.1676421016
265,0.2034116983,0.227838397,0.2190839797,0.2020742446,0.3252162933,0.2587420046,0.1953098774
266,0.2030272931,0.2417054921,0.303586334,0.187637493,0.3170918524,0.205051586,0.1991160512
267,0.2266662568,0.2531820536,0.2800090313,0.1914287955,0.3166337013,0.2281538695,0.2088263035
268,0.209178403,0.2753210962,0.1971833706,0.1955461502,0.2731055319,0.7127221227,0.2055206746
269,0.2134656906,0.2245273143,0.231902793,0.195259735,0.2742161751,0.3970256746,0.2086303085
270,0.2198502272,0.1937372833,0.3991728127,0.2070287019,0.2691481411,0.2135028839,0.2096522301
271,0.3362374604,0.3516915739,0.4113982618,0.291618675,0.3704049587,0.937101841,0.3413705528
272,0.3186315,0.284791261,0.4963653088,0.3010968864,0.3611099422,0.3830929995,0.3534266949
273,0.3095501959,0.3380269706,0.4762465954,0.3213928938,0.343558073,0.6253249049,0.3526710272
274,0.3396231234,0.3646131754,0.5844712853,0.3258575797,0.3638339937,0.4734606743,0.3638869524
275,0.330388248,0.3544377983,0.3762608469,0.3270474672,0.3649635017,0.4066182077,0.3497336805
276,0.3371480405,0.3667621315,0.547170043,0.3223923445,0.3609409332,0.6264459491,0.352142483
277,0.3676413596,0.3888772726,0.3993064165,0.3660885394,0.4632445872,0.3875350058,0.4076943696
278,0.4324724972,0.4225593507,0.4551467896,0.4317385256,0.5503082871,0.5420746803,0.4620706141
279,0.4854106903,0.4628319442,0.4454573095,0.5175855756,0.6015500426,0.6864027977,0.4946361482
