window_index,DLinear,PatchTST,iTransformer,TimeMixer
0,0.478459686,-0.1352323294,0.3676330149,0.339394033
1,0.4258004129,0.1883203983,0.0726448819,0.1919986159
2,0.5076038837,0.2202474773,0.1511636078,0.1917195022
3,0.4210739732,-0.392400533,-0.1225073785,0.2721487284
4,0.1166445315,-0.006030581892,0.1848389953,-0.01427609287
5,0.2225934714,0.528860867,0.2697700262,-0.05440889671
6,0.3880870342,-0.3082288802,0.06454582512,-0.07007925212
7,0.3717468977,0.06586873531,0.1633770168,0.03296840191
8,0.3809649348,0.3338859975,0.2732594013,0.03146486729
9,0.1571311951,-0.218114987,-0.125079155,0.02519425936
10,0.2643501759,-0.3373941481,0.3049759269,-0.1582583338
11,0.3505858779,0.2357990146,0.1130885482,-0.01705076918
12,0.1334941685,0.09211555868,-0.02720521018,-0.2703255415
13,0.2013750374,0.02661092766,-0.2363051474,0.04233942553
14,0.218728289,0.0126293106,0.1090959907,0.2077257931
15,0.08537526429,-0.1799702793,-0.02671925724,0.3369861543
16,0.2493084073,-0.1396534443,0.003566492815,-0.2967233658
17,0.3246420324,0.003837701632,0.3791649044,0.1087764204
18,0.2992093861,0.2592761219,0.3768448234,0.04462906718
19,0.2870505452,-0.2672958374,-0.1604438424,0.1149994582
20,0.188909024,-0.3072428107,-0.2060399801,0.06959083676
21,0.3956461251,-0.06100284681,0.4764975607,0.2167104334
22,0.3949640989,-0.01624821126,0.3235043883,0.2516772747
23,0.4080803394,0.2605345249,0.4269946516,0.1225130484
24,0.4222694635,0.01362723857,0.3870863914,0.256015718
25,0.4188968241,-0.253136754,0.2628397346,0.4340652823
26,0.2252248675,-0.01497258525,0.5593686104,0.2805935144
27,0.1692331135,0.1043993533,0.3408290446,0.193978399
28,0.1605996192,-0.1241292432,0.2951415479,0.2121986151
29,0.2813579738,-0.2854912579,0.2082737237,0.357411772
30,0.1013133824,0.1104771942,0.15566203,0.03090223856
31,0.1349261254,0.08692907542,-0.1332305074,-0.007612226997
32,0.03463133797,-0.0572851114,0.2418807298,0.0479182899
33,0.1907919496,0.2089199424,-0.06049956009,0.09301175177
34,0.2191506326,-0.1403104365,-0.1022102311,-0.001040147152
35,-0.1604659855,-0.0378372781,0.08500424773,0.06884637475
36,-0.1459392011,-0.1651972681,-0.150675565,0.08006608486
37,-0.07314510643,0.3059473038,-0.1666565239,-0.1699645668
38,-0.1751636267,0.1592684388,-0.05432688072,-0.08789425343
39,-0.1035510972,-0.2501965165,-0.2254142463,-0.06752965599
40,-0.226611793,0.2486221939,-0.02691369504,-0.4651009142
41,-0.04499494284,0.1334406286,-0.1836941242,-0.06255210191
42,-0.09697829932,-0.4566980898,-0.4625832736,0.0185385216
43,-0.2061807513,-0.0290438924,-0.1283512414,0.4192233682
44,-0.2383385599,0.166667521,-0.3191607296,0.008332935162
45,-0.08324991912,-0.2409877777,-0.09762511402,-0.448056519
46,-0.2392694801,0.1884944886,-0.06062341481,-0.1704519093
47,-0.1763386279,0.223106727,-0.305110991,0.184856087
48,-0.2054204047,-0.05661194026,-0.335955292,0.270154357
49,-0.2840484679,-0.1600091904,-0.08608115464,0.2396093309
50,-0.2208493799,-0.1733754426,-0.2107102424,0.01823775843
51,0.1640663892,0.09356252104,0.1316628754,-0.2047077566
52,-0.1857284606,0.11637903,-0.1100840047,0.04324405268
53,0.1005560383,0.2529369593,-0.1648763418,0.1478209049
54,0.09358520061,-0.1309943199,-0.2269628644,0.2244113833
55,0.1371393502,-0.1837113053,-0.3779246807,-0.189071551
56,-0.2476230264,-0.03080259636,-0.0009192729485,-0.2116874456
57,-0.3676406741,0.03541620076,0.0986783728,0.08413794637
58,-0.1405599415,0.06226022914,-0.2645138204,0.07915580273
59,-0.04041513801,0.04013477266,0.03695204481,0.1809741706
60,-0.08383372426,-0.01135603804,0.1342791915,0.05097513646
61,-0.0489429161,-0.1713326126,-0.07544778287,-0.2127699256
62,-0.3389934003,0.3187090755,-0.06188123301,-0.1948689222
63,-0.2218516022,-0.04559957981,-0.2975403666,0.4849359095
64,-0.3805719614,-0.3596668243,-0.4630363584,0.1612973064
65,-0.1876475066,0.09792480618,0.1863610297,0.07195965201
66,-0.08724297583,-0.03415400162,-0.1925709844,-0.3072178364
67,-0.01419963967,-0.0198427923,-0.1287417561,-0.2342171371
68,-0.3386390507,0.3760499656,0.1302007586,0.3071325719
69,-0.182890892,-0.09650913626,-0.2507561743,0.159828186
70,-0.2202299237,-0.5207614899,-0.07241177559,0.03783090785
71,-0.2279012352,0.08492290974,0.157674104,-0.02528611198
72,-0.06802808493,0.1303133965,0.1219951734,-0.1119359359
73,-0.08554520458,0.1734222472,0.2050280273,-0.1645266563
74,-0.2174248397,-0.08635377884,-0.0368157886,-0.104731746
75,-0.1263043433,-0.05407268554,-0.2887304723,0.3217479289
76,0.03359228373,0.06772966683,-0.3350315392,-0.2773555517
77,-0.1061933488,0.003037798684,-0.1771473885,-0.142271027
78,-0.3291451037,0.02497015893,-0.1360014677,-0.04452727363
79,-0.1854069233,0.2374680191,-0.09851249307,-0.4271583557
80,-0.2242660224,-0.09510912746,-0.2524936199,-0.1374459863
81,-0.1459079683,-0.3219767511,-0.42470029,-0.08564670384
82,-0.2674626708,0.2835854292,-0.03999181464,-0.3362402618
83,0.03002479672,0.1960900277,-0.138356477,-0.2586970627
84,0.1335453689,-0.1431001425,0.1618472189,-0.2796284258
85,-0.05212206766,0.1126513705,0.1201195493,-0.08730089664
86,0.0299800951,0.3557299674,-0.05296686664,0.2910038233
87,0.0347330533,-0.2530835271,-0.238706857,-0.1149834991
88,0.006578734145,-0.253736943,-0.1935896426,-0.2112942636
89,0.1034738272,-0.003727135248,-0.3634547889,-0.1550061852
90,-0.04349337146,0.1071286052,0.0593974553,-0.1697023213
91,0.0171854943,0.2369890362,-0.11802724,0.1875609756
92,-0.08638114482,0.1785762459,-0.2271683961,0.03326814622
93,-0.1160863414,0.04374187067,-0.4631083012,-0.125995636
94,-0.09740133584,-0.5034213662,-0.2437146008,-0.2569779456
95,-0.169469893,-0.1000556871,0.2858525515,-0.1309658885
96,0.06197477132,0.3929780722,0.1028189436,-0.2760543823
97,-0.2125456929,-0.06956649572,-0.309586525,-0.0785549432
98,-0.370088011,-0.3224502802,-0.2104637921,-0.0873490274
99,-0.5093548894,0.117385976,-0.1984347701,-0.05674920976
