window_index,DLinear,PatchTST,iTransformer,TimeMixer
1613,0.3939046562,0.4901617467,0.36305511,0.4845558703
1614,0.3540804386,0.4418533742,0.3418459594,0.4132503569
1615,0.3704771996,0.4196870625,0.3419865072,0.4385088682
1616,0.3712824583,0.4434771538,0.2829536498,0.4969335496
1617,0.4003406763,0.4954852164,0.2538594306,0.4814381301
1618,0.4133419991,0.3912312984,0.2601512671,0.4596549571
1619,0.40964818,0.3778569698,0.2681774199,0.4939531982
1620,0.5497091413,0.5968757272,0.3055234849,0.6938812137
1621,0.3843177259,0.3343017995,0.3031345606,0.5698100924
1622,0.2339731306,0.1985831261,0.262055397,0.4489821494
1623,0.2609412372,0.2556149364,0.2461793423,0.5098750591
1624,0.25867033,0.2873273194,0.2785003483,0.4765353203
1625,0.2474349588,0.3552347422,0.261924237,0.4572410285
1626,0.2837811708,0.3634130061,0.3507471085,0.4833490849
1627,0.3203025162,0.452369839,0.4519031942,0.5469849706
1628,0.3717845678,0.5262940526,0.4808626175,0.5734437108
1629,0.3408919275,0.4370342493,0.3711645603,0.4568208754
1630,0.3415647447,0.3785240352,0.3292683065,0.4215095937
1631,0.3306617737,0.430760622,0.3398744166,0.4723213017
1632,0.2913362384,0.2992540896,0.3502995968,0.3819173276
1633,0.3527153432,0.2995074391,0.3884163797,0.4190228879
1634,0.3615094721,0.3593204916,0.3731246889,0.4559082091
1635,0.353910476,0.3685218394,0.4534558356,0.4216270447
1636,0.3485285342,0.358291626,0.359256655,0.4087390006
1637,0.3423040807,0.2937027514,0.377235502,0.3823999465
1638,0.3589097261,0.3347503245,0.4635900259,0.4431700706
1639,0.4124002457,0.4623000622,0.4179607928,0.4955345094
1640,0.3716938496,0.3813070357,0.3793514967,0.48665905
1641,0.4485058486,0.5388954282,0.5355491638,0.6313819289
1642,0.3723823726,0.5682389736,0.3593010902,0.4921667576
1643,0.3837854564,0.5104988217,0.3689537048,0.4517433345
1644,0.2938312292,0.34465909,0.2872406244,0.4419830739
1645,0.3221708834,0.3502930701,0.3154385984,0.3681782484
1646,0.303216964,0.3435580432,0.2914800048,0.333565563
1647,0.3113276064,0.3646779954,0.3635663986,0.3318316638
1648,0.2815202773,0.3199603558,0.3560300171,0.3201705515
1649,0.2717989683,0.2934408486,0.3189339936,0.2978360355
