window_index,best_model,best_loss,second_model,second_loss,margin_vs_second,best_single_model,best_single_loss,oracle_gain_vs_best_single
0,DLinear,0.6875,TimeMixer,0.4375,0.25,PatchTST,0.3958333432674408,0.2916666567325592
1,DLinear,0.6458333134651184,TimeMixer,0.5416666865348816,0.10416662693023682,PatchTST,0.3958333432674408,0.2499999701976776
2,DLinear,0.6458333134651184,TimeMixer,0.5416666865348816,0.10416662693023682,PatchTST,0.4166666567325592,0.2291666567325592
3,TimeMixer,0.5416666865348816,DLinear,0.5416666865348816,0.0,PatchTST,0.3958333432674408,0.1458333432674408
4,TimeMixer,0.6041666865348816,DLinear,0.5416666865348816,0.0625,PatchTST,0.4375,0.1666666865348816
5,DLinear,0.625,PatchTST,0.4791666567325592,0.1458333432674408,PatchTST,0.4791666567325592,0.1458333432674408
6,DLinear,0.625,TimeMixer,0.5,0.125,PatchTST,0.4583333432674408,0.1666666567325592
7,DLinear,0.5833333134651184,TimeMixer,0.5625,0.020833313465118408,PatchTST,0.4166666567325592,0.1666666567325592
8,DLinear,0.5416666865348816,TimeMixer,0.4791666567325592,0.06250002980232239,PatchTST,0.4375,0.10416668653488159
9,iTransformer,0.6041666865348816,PatchTST,0.5625,0.04166668653488159,PatchTST,0.5625,0.04166668653488159
10,TimeMixer,0.5833333134651184,DLinear,0.5,0.08333331346511841,PatchTST,0.4791666567325592,0.1041666567325592
11,TimeMixer,0.5625,DLinear,0.5,0.0625,PatchTST,0.4375,0.125
12,iTransformer,0.5625,DLinear,0.5,0.0625,PatchTST,0.4375,0.125
13,DLinear,0.5416666865348816,TimeMixer,0.4583333432674408,0.0833333432674408,PatchTST,0.4166666567325592,0.1250000298023224
14,DLinear,0.5208333134651184,TimeMixer,0.5,0.020833313465118408,PatchTST,0.4166666567325592,0.1041666567325592
15,DLinear,0.5416666865348816,TimeMixer,0.5208333134651184,0.020833373069763184,PatchTST,0.4166666567325592,0.1250000298023224
16,DLinear,0.6041666865348816,TimeMixer,0.4583333432674408,0.1458333432674408,PatchTST,0.4166666567325592,0.1875000298023224
17,TimeMixer,0.5833333134651184,DLinear,0.5208333134651184,0.0625,PatchTST,0.3333333432674408,0.2499999701976776
18,PatchTST,0.5625,DLinear,0.5625,0.0,PatchTST,0.5625,0.0
19,iTransformer,0.6458333134651184,DLinear,0.6041666865348816,0.041666626930236816,PatchTST,0.5416666865348816,0.10416662693023682
20,DLinear,0.6041666865348816,iTransformer,0.5833333134651184,0.020833373069763184,PatchTST,0.5416666865348816,0.0625
21,iTransformer,0.5625,TimeMixer,0.5,0.0625,PatchTST,0.5,0.0625
22,iTransformer,0.6041666865348816,TimeMixer,0.5833333134651184,0.020833373069763184,PatchTST,0.5,0.10416668653488159
23,TimeMixer,0.6041666865348816,iTransformer,0.5208333134651184,0.08333337306976318,PatchTST,0.5,0.10416668653488159
24,DLinear,0.5625,PatchTST,0.5208333134651184,0.04166668653488159,PatchTST,0.5208333134651184,0.04166668653488159
25,DLinear,0.6041666865348816,TimeMixer,0.5833333134651184,0.020833373069763184,PatchTST,0.5,0.10416668653488159
26,DLinear,0.5833333134651184,PatchTST,0.4791666567325592,0.1041666567325592,PatchTST,0.4791666567325592,0.1041666567325592
27,DLinear,0.5833333134651184,TimeMixer,0.5208333134651184,0.0625,PatchTST,0.4791666567325592,0.1041666567325592
