window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
15,0.680151701,0.2193253189,1.70240593,0.3766960204,1.72140944,1.777495384,1.76547873,0.2390343398,0.3424065411,1.784159064,1.635910511,1.852068067,0.8216454387,0.7187015414,1.625376105,1.880233645,2.192816734,2.119637251
16,0.7842232585,0.2563167512,1.98156023,0.3659543991,1.70317173,1.689494729,1.861297488,0.2348751575,0.3064561784,2.198453665,1.726305962,2.130207062,0.7923252583,0.7106397748,1.658394933,1.893488526,2.730434179,2.066011667
17,0.905612886,0.3814500868,2.191259384,0.3613673747,1.689203143,1.656750798,2.142005682,0.2641613483,0.2896102965,2.414993048,1.790554166,2.235352755,0.7694304585,0.7324958444,1.72310698,1.914485455,2.894385338,2.023859024
18,0.7564864159,0.5162570477,3.653094292,0.3195792735,1.674681544,1.660255551,2.106549263,0.9633984566,0.2392136902,3.981756926,2.093838453,3.106653214,0.7069131732,0.9600675702,2.054445267,1.918513298,4.533466339,1.951501489
19,0.5305519104,0.6985664368,3.496476412,0.2654429376,1.674130797,1.728248119,2.342242479,0.5321345925,0.1918582171,3.68830514,2.077363014,2.866171598,0.6499324441,0.910754621,2.069838524,1.9378227,4.000572205,1.909079194
20,0.7689685822,0.9222051501,4.043283939,0.224284187,1.68296814,1.83599472,2.407731295,1.005080819,0.171239987,4.119059563,2.191650152,3.026656389,0.6056181788,1.008462071,2.240574121,1.957767129,4.234592915,1.872923732
21,0.9374125004,1.301749825,5.564873219,0.1232213378,1.668604493,1.984203219,1.91345942,2.75159955,0.1335778385,5.462120056,2.454711199,3.634672165,0.510074079,1.309509635,2.60505867,1.940401196,5.316017151,1.802709579
22,0.6583774686,1.209115386,3.455940247,0.0699166134,1.678466916,2.072179556,1.742378116,1.586516261,0.1476684064,3.30649209,2.079417467,2.473741293,0.4725903571,0.8239297867,2.087370872,1.954131961,3.100872993,1.784234524
23,0.9800336957,1.179112077,2.071830988,0.04516621307,1.685777187,2.05124855,1.688145757,0.6349310875,0.1744187027,1.995031714,1.828987718,1.831114769,0.4617976248,0.5152585506,1.74644804,1.965246081,1.89873898,1.779040933
24,0.891084373,1.1455158,1.62965548,0.03763234615,1.693772912,1.960017562,1.775503755,0.2886474431,0.2024910003,1.650511742,1.745134711,1.717632294,0.4641090333,0.432063967,1.645102501,1.970480919,1.69569838,1.7787714
25,0.897401154,1.079644442,1.720650077,0.03659577668,1.703332901,1.845758796,2.019888878,0.2686513662,0.2256602496,1.819597244,1.753412843,1.862824798,0.4697500765,0.4773906469,1.700565457,1.97229898,1.971068978,1.782670617
26,0.6939914823,0.9241983294,2.545399904,0.0387920849,1.714518547,1.727802634,2.283731461,0.07383862138,0.2387192994,2.707572222,1.879058838,2.387105703,0.4745834768,0.7163142562,1.985235691,1.96892941,2.938466311,1.792425513
27,0.5093958974,0.7656100392,3.55398488,0.04130461439,1.731050372,1.662732124,2.570977926,0.05559330061,0.2507799268,3.67639637,2.032655478,2.890459061,0.4795662463,0.9930183291,2.328476191,1.962097287,3.845240355,1.807156205
28,0.4455470741,0.5974915624,4.807711601,0.04270288348,1.749915719,1.674955726,2.662050009,0.03296150267,0.2570549548,4.809431553,2.224824667,3.439329863,0.4844509661,1.330792785,2.7455585,1.954678178,4.811744213,1.830734372
29,0.4425523579,0.4540243447,5.914030552,0.04328003153,1.78066349,1.769232869,2.803471804,0.03408223018,0.2606393099,5.733058453,2.395284414,3.84570694,0.4932145178,1.626522064,3.133047104,1.948662758,5.49514246,1.863444328
30,0.3390132487,0.3871219456,6.340516567,0.04319215938,1.813875675,1.923138976,2.79774189,0.04736759141,0.2708404362,5.9602108,2.451635122,3.867162704,0.5054691434,1.741293073,3.313201666,1.947188973,5.472793579,1.903612971
31,0.3151526451,0.3553623259,6.562664032,0.04308629036,1.843299508,2.105363607,2.66706109,0.1207260489,0.2719899416,5.98944664,2.474266052,3.789120913,0.5157388449,1.801810622,3.419629335,1.947188973,5.274283886,1.945960641
32,0.2513460219,0.3485706747,6.568448544,0.043873474,1.846197486,2.290846825,2.155005217,0.4933870733,0.2525652349,5.829998016,2.46492219,3.628508329,0.5147554278,1.806198001,3.415977478,1.949035764,4.934454441,1.988835335
33,0.2973998487,0.4865320027,4.868110657,0.04580274224,1.839383602,2.392232656,1.797879815,0.7669895291,0.225328967,4.19560957,2.181977034,2.781604767,0.5135700107,1.358084679,2.872092485,1.956367016,3.425784111,2.021217346
34,0.3208493888,0.7893546224,2.796954155,0.05201231316,1.821708679,2.346945047,1.674448967,1.082188249,0.1976060867,2.401521206,1.841310859,1.936267853,0.5126888156,0.7998957634,2.174638748,1.963356972,2.020383835,2.027109861
35,0.2374119312,1.108590364,1.750269294,0.05971786752,1.819182754,2.180582285,1.703095436,0.07708062977,0.1485495567,1.664869308,1.664173961,1.658090591,0.5180094838,0.5012434721,1.767121196,1.95916307,1.691091061,1.99820137
36,0.1848540753,0.9206917882,1.654536247,0.06134277955,1.785030365,2.025825739,1.674056649,0.06424993277,0.1310335249,1.65310955,1.645750403,1.678658128,0.5054149628,0.4637387693,1.691775918,1.9523983,1.778798223,1.963213921
37,0.2152188569,0.628933847,1.814466119,0.06275835633,1.782349944,1.956065774,1.674440742,0.1813953668,0.1091031507,1.707806587,1.683466554,1.668837547,0.506496489,0.5202594399,1.783229828,1.954397202,1.674251199,1.949174285
38,0.2881920636,0.5705301166,1.708324909,0.06465301663,1.753346443,1.888465285,1.766592383,0.5558032393,0.09758806974,1.659658074,1.665232658,1.660591125,0.499358505,0.4875025749,1.718963027,1.95896399,1.692863345,1.934303641
39,0.4302906096,0.4134442508,1.930665374,0.06487152725,1.734977603,1.785202622,1.871442676,0.1482142657,0.09142116457,2.082412004,1.683743,1.934008002,0.4917257726,0.5010191202,1.684329867,1.966733098,2.36072278,1.904520869
40,0.5482602715,0.3812657595,2.055237532,0.06728158891,1.716703415,1.722809792,2.06905961,0.1895226836,0.07754787803,2.183389902,1.706202626,1.962162614,0.4905164242,0.5286688209,1.722151399,1.971784949,2.399180651,1.875071049
41,0.5197939277,0.3106246293,2.662226915,0.067206949,1.692858696,1.683366179,2.459609032,0.5090544224,0.07426302135,2.7727139,1.784482956,2.229747534,0.4789698422,0.6577736735,1.87180233,1.96689415,2.937842131,1.833829284
42,0.5034482479,0.2487758249,4.127341747,0.07215499133,1.66604054,1.680133224,2.458432913,0.06391946226,0.06819449365,4.124920845,1.967863441,2.831281662,0.4715666771,0.9950321317,2.23591733,1.941377759,4.121583939,1.770816326
43,0.4876561165,0.2843853533,4.975046635,0.07382740825,1.645112872,1.739116311,2.242278814,0.06407586485,0.0690503791,4.768037319,2.063418388,3.042335272,0.455311209,1.197100759,2.461625814,1.916392446,4.496757507,1.714887619
44,0.4080400765,0.3740719557,5.762945175,0.0792837292,1.624926209,1.846774459,2.42634511,0.1264100522,0.07515094429,5.318473339,2.147984505,3.200463295,0.4387910664,1.392912507,2.709618807,1.884495258,4.759794712,1.661111832
45,0.7836270332,0.6546840072,7.744602203,0.09618472308,1.591889977,2.020604849,1.956492424,0.7167007327,0.09223885089,6.910452366,2.388447046,3.81700778,0.423630625,1.890967846,3.220700026,1.833713889,5.892030239,1.598786712
46,0.4528614283,0.4617488682,4.617630005,0.09905555099,1.581823349,2.104830503,1.697188377,0.5615856051,0.09591564536,3.899929047,1.926823258,2.376477003,0.4196896553,1.140911102,2.394193649,1.817164898,3.116320372,1.579088092
47,0.6034584045,0.4416536391,3.019185305,0.09776111692,1.57637465,2.092057467,1.581251979,0.5202779174,0.09623324126,2.471531868,1.720567107,1.790074229,0.4160605967,0.7621418834,1.953408718,1.8104105,1.980471015,1.572696328
48,0.749405086,0.4194544852,2.021042824,0.09521940351,1.573658586,1.995649219,1.57222271,0.3703934848,0.09433857352,1.709715366,1.629238725,1.589396477,0.4147467613,0.527035296,1.673248291,1.810617566,1.576533437,1.572355747
49,0.5387224555,0.3728970587,1.591785908,0.09520312399,1.568257332,1.849412918,1.729461312,0.4328291714,0.09472199529,1.537593484,1.641667008,1.708608508,0.4146968126,0.4306762516,1.544927001,1.811519265,1.767544389,1.572239995
50,0.4299953878,0.321988076,1.809996605,0.09877733141,1.562290311,1.682564735,1.923261285,0.2028196305,0.09815267473,2.054604769,1.78484869,2.218381643,0.4146016538,0.4984374344,1.613935113,1.808382511,2.665661812,1.568252444
51,0.346334219,0.2897112072,2.283034563,0.105009973,1.557394385,1.567552924,2.112224579,0.2088554651,0.1038544849,2.645501375,1.917318821,2.620688677,0.4165703952,0.6259307265,1.767277718,1.800970674,3.370188713,1.562604547
52,0.3509856761,0.2905914485,2.886074066,0.1044643745,1.570177436,1.534848809,2.456593275,0.186222598,0.1028228179,3.291296959,2.063697577,3.003669024,0.4242892265,0.7839792371,1.983459353,1.79529655,4.022476673,1.568139076
53,0.3175547421,0.3271863163,3.842166901,0.1042472199,1.590475082,1.582310081,2.627481699,0.1023240462,0.1024445072,4.247056484,2.278506994,3.534430504,0.4322746098,1.031062245,2.31090045,1.791418433,4.919973373,1.583100319
54,0.2599674761,0.4278488457,4.484054089,0.1043425575,1.614515662,1.701238275,2.645676613,0.1175312623,0.102657795,4.794578075,2.40894413,3.773752451,0.4381502569,1.195124507,2.547405958,1.789271951,5.286815166,1.605683684
55,0.251129359,0.5903275013,4.545524597,0.1043754816,1.645303726,1.859450817,2.665069818,0.1204176918,0.1028011218,4.717951298,2.408203363,3.633381605,0.447710067,1.209879994,2.61329484,1.791073203,4.983306885,1.635182023
56,0.2384562939,0.8148608208,3.84503746,0.1059257463,1.671019673,2.003496408,2.432169199,0.1945474148,0.1045477614,3.887545586,2.237621069,3.064133644,0.4643332064,1.030121684,2.423577547,1.801936984,3.952026129,1.671502471
57,0.2359072417,1.061401248,3.001070261,0.1116833687,1.690660119,2.092148781,2.161495447,0.5226896405,0.1112795994,2.97281909,2.034102201,2.477290154,0.478690058,0.8163444996,2.165498018,1.817475677,2.930109739,1.706173301
58,0.2262241989,1.440710187,1.853665352,0.1281195134,1.693618417,2.062206984,1.890758157,0.5412777066,0.1292502284,1.835428119,1.720750809,1.768713474,0.492326349,0.5314888954,1.761543632,1.831837177,1.80371058,1.725739121
59,0.1995111853,1.88376677,1.641276717,0.1572927237,1.672596455,1.924254775,1.679136634,0.1596291363,0.1621091962,1.673391342,1.554780006,1.599464059,0.5021578074,0.4949235022,1.596463561,1.832569599,1.710407257,1.717887282
60,0.1858836412,1.820383668,1.847822547,0.1811035872,1.651988506,1.795778751,1.620789051,0.4623043835,0.1887873858,1.884949327,1.549417853,1.685480714,0.5067216754,0.5655273795,1.629203916,1.823848724,1.929466248,1.698560715
61,0.2095258683,1.50209558,1.642543197,0.184362933,1.637250304,1.736835122,1.647848725,0.1871234924,0.1965078712,1.657512307,1.569347739,1.598912716,0.5042664409,0.5123522282,1.6107831,1.818947434,1.673054099,1.688025951
62,0.2233385593,1.411637306,1.712867141,0.1833100766,1.628327966,1.690155149,1.712261319,0.4760192931,0.1986777335,1.713513732,1.560759425,1.60976696,0.5011073947,0.5338882208,1.625994682,1.815938354,1.714194894,1.677453876
63,0.3675671518,1.18954277,2.32385087,0.1856295466,1.617053628,1.637012601,1.817924857,0.1957841665,0.1979158968,2.270921707,1.562332511,1.812003255,0.5023886561,0.7049484253,1.769239068,1.810229421,2.209310055,1.659430385
64,0.4809594154,0.9465039372,3.263911486,0.186066553,1.603384614,1.602935433,1.836728692,0.1821374297,0.2046535462,3.089888334,1.625364661,2.132764816,0.4934224188,0.9572013021,2.013825178,1.7951864,2.884397745,1.632437229
65,0.4491568506,0.7886360288,3.44141078,0.1891776323,1.595438838,1.608811021,1.818356156,0.4177750349,0.2060720474,3.158431768,1.635172009,2.118670464,0.4947253466,1.009465098,2.078314781,1.784103274,2.834846497,1.612618446
66,0.4945454299,0.4925477803,4.879699707,0.1960834414,1.580934644,1.65121448,1.849755883,0.2474429458,0.2123119682,4.366185188,1.7657938,2.594273806,0.4975891113,1.395193934,2.478995085,1.757844329,3.772279739,1.582612634
67,0.3944161832,0.3182104528,7.052717209,0.2180617452,1.556440711,1.757233977,1.762531638,0.2251015753,0.2365838885,6.187108517,1.993345261,3.33149147,0.491997093,1.983726382,3.082942963,1.710244775,5.179950237,1.54151094
68,0.4259238243,0.2570270896,5.905702114,0.22725375,1.548517585,1.871311545,1.725860119,0.5060462952,0.2392849326,4.972812176,1.839426994,2.716980219,0.5021545291,1.700391173,2.81340003,1.680813789,3.946994781,1.522414684
69,0.5201773047,0.5088456273,10.44883537,0.2685132623,1.520523429,2.108992815,1.599732757,1.494029403,0.2836830318,8.855510712,2.384622812,4.360752106,0.499173373,2.921542406,4.083711624,1.611610413,7.028607845,1.483124375
70,0.6716403365,0.2243745327,5.617643833,0.2786000073,1.513708591,2.201471329,1.497454762,0.7213121057,0.2938070893,4.40606451,1.757635474,2.350931168,0.5011687875,1.67888701,2.76794219,1.58707583,3.187740088,1.479764581
71,2.443014383,0.2327587008,4.320147991,0.287301451,1.513203979,2.21699667,1.458389163,0.9746137261,0.3043504655,3.24769187,1.607326031,1.879683375,0.503064096,1.350922227,2.403469801,1.571462989,2.28142333,1.482663631
72,1.161916375,0.223833546,2.895437479,0.2883244455,1.503303528,2.1285851,1.440919399,0.9628674388,0.3069693744,2.114734888,1.476181388,1.512635589,0.4997972548,0.9675520062,1.964091778,1.566795945,1.582700133,1.485114455
73,0.7616733909,0.2139890641,1.925642014,0.2890250981,1.491948724,1.963937402,1.497871995,0.9953341484,0.3096410632,1.512803912,1.446577668,1.467560649,0.4972059429,0.686196506,1.640188336,1.567509055,1.484237075,1.486046433
74,0.6070082784,0.2266339809,1.680685997,0.2884268761,1.476569176,1.74758625,1.579716563,0.4950965643,0.3094763458,1.691729903,1.573383331,1.871569991,0.4910637438,0.5678012967,1.508392334,1.569261551,2.202353954,1.47753191
75,0.598406136,0.2250411063,1.980461478,0.2887787521,1.458714604,1.575774789,1.820959449,0.3989040852,0.308147043,2.187134743,1.723840117,2.272366285,0.4815323055,0.6068155766,1.571455598,1.570420623,2.901652575,1.466782212
76,0.9436609149,0.2601252198,2.479868174,0.289457351,1.453587413,1.47756052,2.040324926,0.4035904706,0.3052875996,2.800938368,1.894354224,2.675350904,0.4753670692,0.6989062428,1.713524461,1.573788643,3.587286711,1.460723281
77,0.7910463214,0.3483770788,3.27116704,0.2898543477,1.45292151,1.454777598,2.138550758,0.3059019744,0.3033933342,3.658938408,2.117845297,3.182085752,0.4694655836,0.8599055409,1.943376422,1.57478559,4.443280697,1.454740644
78,0.6291454434,0.4805350304,3.604661226,0.2898363769,1.459732056,1.50843966,2.249392748,0.2744069397,0.3041296899,3.929433823,2.202934504,3.271546125,0.4679816663,0.9250538945,2.069751501,1.576668739,4.542831898,1.455165863
79,0.5001080036,0.661909163,3.543133736,0.2899934351,1.470439076,1.605011106,2.296274424,0.274168402,0.3052722216,3.759799242,2.179483652,3.081391096,0.4692575932,0.9028058648,2.086069107,1.578402877,4.154752254,1.460055947
80,0.6096174121,0.8625874519,3.277734756,0.2891235054,1.481323838,1.710622668,2.227576971,0.3492532969,0.2996656001,3.389531374,2.099902391,2.77954793,0.4676957428,0.8350870013,2.032280684,1.580320001,3.588265657,1.468199372
81,0.7281524539,1.112887025,2.272470236,0.291027993,1.485953212,1.761198997,2.099351883,0.4807555974,0.3011589348,2.296183586,1.806228042,2.054622412,0.4702315331,0.6128945947,1.747067928,1.58082974,2.342600584,1.473906517
82,0.6968064308,1.446240783,1.514176369,0.2953137159,1.480103493,1.723971248,1.83502233,0.5289735198,0.3058110476,1.514447212,1.518535972,1.51862514,0.4728840888,0.4734198749,1.494851708,1.580691814,1.514296174,1.475057602
83,0.6578140855,1.763303399,1.636741638,0.2965060174,1.469504714,1.623809457,1.64801693,0.2711465657,0.3054008484,1.653927207,1.404260278,1.521077633,0.473341316,0.5575681329,1.482038379,1.578274846,1.673365235,1.469860077
84,0.6607530713,1.586467743,1.780123711,0.2940548956,1.461214066,1.544411182,1.498772621,0.4590698183,0.2994555533,1.807144642,1.41046083,1.600167274,0.4745892584,0.6036757231,1.521580338,1.576535583,1.839562297,1.46499157
85,0.7926945686,1.287131429,1.543876767,0.2942567766,1.459135652,1.508190751,1.463552475,0.2787235677,0.2974790335,1.564652443,1.420493245,1.496247292,0.4777487814,0.5231166482,1.475139499,1.576961994,1.588616014,1.463460922
86,0.7766839862,1.132653832,1.690563798,0.2939795852,1.45926559,1.47812283,1.505083203,0.3014184535,0.2972934544,1.705453873,1.417325854,1.555981994,0.4792982042,0.5748967528,1.521473408,1.575694203,1.723324299,1.460744858
87,1.025375605,0.8905248642,2.385435104,0.2933556139,1.464391112,1.459940314,1.577412963,0.2767637372,0.2999807596,2.368484259,1.461211681,1.861136794,0.4828141928,0.7903240323,1.727613091,1.577097058,2.347226381,1.459856033
88,1.527887344,0.6547514796,3.207319021,0.2934791148,1.472068191,1.470798969,1.689789414,0.3065042198,0.2973849475,3.113260269,1.547166467,2.20062232,0.4883473217,1.029389381,1.98427856,1.574530125,2.994641066,1.457670569
89,1.265827537,0.4413147271,4.240458965,0.2944637537,1.476547122,1.525412083,1.631480575,0.2763518393,0.3057577014,4.015120029,1.670823216,2.601468325,0.4840517044,1.323414564,2.293172836,1.569039345,3.731981993,1.456563592
90,1.254064322,0.2740161419,6.047811031,0.3037087321,1.495857835,1.655848861,1.617144108,0.2794839144,0.3262129724,5.617893219,1.92863214,3.348576307,0.487803489,1.830293179,2.836972952,1.573118091,5.076132298,1.468867302
91,0.9676762223,0.1974784583,6.571584225,0.3022948802,1.523325562,1.828726411,1.693315148,0.5374334455,0.3217172027,5.973652363,2.027262449,3.477080584,0.5012314916,1.975484967,3.050797701,1.573935866,5.229749203,1.483836651
92,1.505246758,0.2484373301,7.950153351,0.3177402318,1.540081382,2.056667566,1.601596713,0.2696135938,0.3593312502,7.097939968,2.246286631,3.967671156,0.4984631538,2.366647482,3.480543852,1.566764832,6.045837402,1.499910712
93,1.187144279,0.3429160416,8.046730995,0.2942642868,1.558770299,2.299328089,1.503691673,1.144014716,0.3226455152,7.033899784,2.295161486,3.891557693,0.5072520375,2.382568359,3.54104495,1.567053676,5.804416656,1.526435256
94,1.289336443,0.3269822299,6.052859783,0.3021405041,1.566807866,2.441883087,1.455189586,1.054688334,0.3394628465,5.127436161,2.02192235,2.957946777,0.5077772737,1.849161983,2.986562014,1.559341788,4.052530766,1.543788791
95,1.298621774,0.3015397787,3.657827139,0.3020919859,1.566925049,2.428444862,1.443284154,0.8289238811,0.3357783854,3.004944563,1.688066602,1.99023819,0.5077716708,1.177497387,2.268740416,1.556864738,2.320457697,1.554100037
96,1.217007279,0.3162556291,2.31122613,0.3023895323,1.555300355,2.303683043,1.465062141,0.8840892315,0.3319141865,1.918578148,1.511172175,1.553269386,0.503170073,0.7786081433,1.822430491,1.554160714,1.590334535,1.555300355
97,1.252089977,0.3090945184,1.585021973,0.3024923503,1.53114593,2.101173639,1.567484975,1.124019027,0.3308038712,1.453464031,1.434132576,1.437488675,0.4933446348,0.5325181484,1.535666108,1.553953767,1.463145614,1.546897292
98,1.034151196,0.2848868072,1.562009931,0.3017190695,1.509540677,1.858604431,1.705183029,0.6765367389,0.3319371641,1.695891976,1.484660506,1.695568442,0.4852074087,0.4473650157,1.438717365,1.556633353,2.03097558,1.533500552
99,0.8436748385,0.24176085,2.020217657,0.3001053631,1.488186717,1.655056953,1.889214873,0.5734024644,0.3331479728,2.251168966,1.594583869,2.027485609,0.475661546,0.5089757442,1.523983836,1.559258461,2.672079086,1.515983105
100,0.6603472233,0.2024028301,2.787979841,0.2999343574,1.472396493,1.516121864,2.036874771,0.5365908742,0.3353033364,3.035612106,1.75084126,2.438153267,0.4667395651,0.649246335,1.712134957,1.561674714,3.43243885,1.49747467
101,0.6317901015,0.1811685711,3.70942235,0.2995407581,1.461865544,1.456825733,2.101297617,0.3561607897,0.3384450972,3.88479352,1.924473166,2.839004517,0.4602442682,0.8338242173,1.959740043,1.562943816,4.145614147,1.479814172
102,0.5133365989,0.1923279613,4.339031696,0.299531579,1.456830025,1.477190614,2.053513288,0.2615656853,0.3385606706,4.370163441,2.036322355,3.013964415,0.4540846348,0.9634345174,2.14569068,1.563443303,4.414138317,1.466416717
103,0.4670737684,0.2407955378,4.526762486,0.2993975878,1.457247138,1.554781914,1.903369427,0.2407498509,0.3359017372,4.396711349,2.066527605,2.944483995,0.448993057,1.000364304,2.216716528,1.564898849,4.221082687,1.460263848
104,0.4960795641,0.3377382457,3.946471453,0.3000819385,1.458796978,1.643500447,1.651145935,0.2919149697,0.339894861,3.707668304,1.957232833,2.529338121,0.4501609802,0.8738644123,2.07293129,1.5660671,3.401168823,1.458959103
105,0.6687349677,0.4988533556,2.854388952,0.2995927036,1.459044456,1.694241881,1.471957088,0.4699760377,0.3369330466,2.617002726,1.756874442,1.964907646,0.4514838755,0.6470044255,1.782594204,1.56621325,2.33695507,1.459138513
106,0.6590383053,0.6527607441,2.029736519,0.2878694236,1.460010409,1.695176125,1.568285108,0.7797761559,0.3145718277,1.864043832,1.604793429,1.617857814,0.4483048022,0.4876565039,1.557272315,1.565933108,1.70112896,1.45842278
107,0.7731766701,1.142432332,1.438507438,0.2882514894,1.461055756,1.604514003,1.528343797,0.2416720837,0.3146356344,1.518880486,1.48380053,1.589197278,0.449311018,0.4567708969,1.437884331,1.567139983,1.690502167,1.458579421
108,0.7019914985,1.025576711,1.601414561,0.2914816439,1.462043643,1.527363777,1.509791732,0.549867034,0.3212260008,1.723563552,1.508460045,1.726674557,0.4517241418,0.527541101,1.491437316,1.566183209,1.94653666,1.457782745
109,0.7221168876,0.7358715534,1.498847008,0.2944922745,1.464446068,1.487533927,1.544930339,0.2972901464,0.3287070096,1.580025196,1.493585229,1.621444106,0.4549119174,0.4860652983,1.466576695,1.564356208,1.742622018,1.457173944
110,0.8429705501,0.6020357609,1.695812225,0.2969121635,1.474284053,1.460761189,1.751039147,0.2345850617,0.3353772163,1.807363987,1.524208188,1.765368581,0.4620183706,0.564920485,1.544114113,1.562179565,2.004692316,1.45714128
111,1.162658691,0.4680155218,2.672858477,0.2989612222,1.487038493,1.456055999,1.939881444,0.3084032834,0.346395582,2.829934835,1.682437539,2.354048729,0.4656129777,0.8852052689,1.864719391,1.556274295,3.073706865,1.457149148
112,1.077407479,0.3374458849,3.746702909,0.3072432578,1.498487115,1.500822663,1.998294473,0.3549784124,0.367557615,3.852840424,1.85657835,2.883038282,0.4681747854,1.21276319,2.211302519,1.545099616,4.009412289,1.457695842
113,1.127102375,0.2323827744,4.858314037,0.3190709949,1.53249073,1.605229378,2.52857089,0.2771550119,0.382984668,4.849580765,2.037061214,3.364061356,0.4823603928,1.544548869,2.612520456,1.527297139,4.837137699,1.459294438
114,0.9664866328,0.1784427017,5.833868504,0.3216391802,1.562460899,1.782201409,2.377652168,0.3323169947,0.3766676486,5.635736465,2.197971344,3.693048477,0.4959672987,1.826252937,2.94277215,1.533769727,5.362003326,1.485473633
115,0.5456294417,0.1889790148,7.027671814,0.3304131925,1.598353386,2.005383015,2.463753462,0.3166511059,0.3939684927,6.598545074,2.392697573,4.10187006,0.5099020004,2.16988945,3.357178926,1.523407578,6.021591187,1.505859375
116,0.4566305876,0.2648971379,7.930696964,0.33331725,1.664221764,2.274366856,2.823341131,0.4132697582,0.381624341,7.24468565,2.547423363,4.334375381,0.5374954939,2.424293518,3.71805644,1.526147962,6.3453269,1.542530656
117,0.370351404,0.2277156264,6.163051605,0.3194415271,1.673013687,2.459210157,2.127225161,0.3948685229,0.3633122444,5.412735462,2.237436771,3.305995703,0.5467166901,1.912114143,3.16826129,1.552495956,4.471386909,1.589881897
118,0.4570296705,0.3613620698,6.539991379,0.3250091374,1.662515163,2.626847506,1.665582657,1.42890656,0.365131855,5.618733883,2.298378229,3.347296,0.542147696,2.020903111,3.255228758,1.549357891,4.491322994,1.618710876
