window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
0,0.07813262194,0.005174412858,0.02421357296,0.003071796149,0.00101590855,0.002938957885,0.001021129778,0.001021129778
1,0.07673785836,0.005172420293,0.02458958328,0.003047527047,0.001025154837,0.002959214151,0.001029617619,0.001029617619
2,0.08346772194,0.005168368574,0.02460074425,0.003022542456,0.001040132134,0.002979881363,0.00107116357,0.001039133407
3,0.08304277807,0.005157350097,0.02347076684,0.002999547869,0.001039133524,0.002998507349,0.0009537072037,0.001044249861
4,0.08293231577,0.005148674827,0.02314119972,0.002972318791,0.001019142917,0.003016232746,0.0009602417704,0.001048884704
5,0.08341977,0.005132409278,0.02296891063,0.002931633964,0.001022531651,0.003035261529,0.001018243842,0.001055663102
6,0.07723166049,0.005110274535,0.02255006135,0.002890281146,0.001039289753,0.003057835624,0.00104932359,0.001065104618
7,0.09001018852,0.005074402317,0.02104996145,0.002851204248,0.001036913716,0.003076873487,0.0009256841731,0.001068859245
8,0.09334850311,0.005032927264,0.01939829998,0.002810606966,0.001006758888,0.003095946508,0.000815581996,0.00106880581
9,0.07828401774,0.004976789467,0.0174323637,0.002753914101,0.001047281083,0.003114067949,0.0007241892163,0.001064182958
10,0.08298172802,0.004943797365,0.01662330516,0.002723836573,0.001033980516,0.003134941449,0.0007197928498,0.001061026938
11,0.1024190709,0.004865305498,0.01221078634,0.002698100405,0.0009978497401,0.00314819417,0.0006552225095,0.001036073896
12,0.1080461964,0.004813333973,0.009686566889,0.002672344213,0.0009540499304,0.003157017054,0.0008267257363,0.001001473167
13,0.100425981,0.004776641261,0.008901769295,0.002638092032,0.0009186447714,0.003166673006,0.000785241311,0.0009717033827
14,0.1115952954,0.004718263634,0.006711011752,0.002605275484,0.0008965010638,0.003174061654,0.001045474433,0.0009354883805
15,0.1178121641,0.00467910897,0.005675615743,0.002580121392,0.0008638608269,0.003184481291,0.001090082922,0.0009034468676
16,0.1316240728,0.004631016403,0.004323875066,0.002556630643,0.0008286223747,0.00319266296,0.00131372537,0.0008693537675
17,0.149114266,0.004600843415,0.004984131549,0.002516242443,0.0007935934118,0.003206778318,0.0007856919547,0.0008528244798
