window_index,best_model,best_loss,second_model,second_loss,margin_vs_second,best_single_model,best_single_loss,oracle_gain_vs_best_single
0,PatchTST,0.5113313794136047,DLinear,0.5209508538246155,0.009619474411010742,DLinear,0.5209508538246155,0.009619474411010742
1,PatchTST,0.5249252319335938,DLinear,0.55191570520401,0.02699047327041626,DLinear,0.55191570520401,0.02699047327041626
2,DLinear,0.540289580821991,PatchTST,0.5698928236961365,0.029603242874145508,DLinear,0.540289580821991,0.0
3,DLinear,0.5636847615242004,PatchTST,0.6477243304252625,0.08403956890106201,DLinear,0.5636847615242004,0.0
4,DLinear,0.5662057995796204,PatchTST,0.5953109264373779,0.02910512685775757,DLinear,0.5662057995796204,0.0
5,DLinear,0.5502660870552063,PatchTST,0.5840766429901123,0.033810555934906006,DLinear,0.5502660870552063,0.0
6,PatchTST,0.5450812578201294,DLinear,0.5587732195854187,0.013691961765289307,DLinear,0.5587732195854187,0.013691961765289307
7,DLinear,0.5552173852920532,PatchTST,0.5567924380302429,0.0015750527381896973,DLinear,0.5552173852920532,0.0
8,PatchTST,0.513464629650116,DLinear,0.5312631130218506,0.01779848337173462,DLinear,0.5312631130218506,0.01779848337173462
9,DLinear,0.5217442512512207,PatchTST,0.6259481310844421,0.10420387983322144,DLinear,0.5217442512512207,0.0
10,PatchTST,0.5013320446014404,DLinear,0.548238217830658,0.04690617322921753,DLinear,0.548238217830658,0.04690617322921753
11,PatchTST,0.5401096940040588,DLinear,0.5443323254585266,0.0042226314544677734,DLinear,0.5443323254585266,0.0042226314544677734
12,DLinear,0.5558289885520935,PatchTST,0.5580628514289856,0.00223386287689209,DLinear,0.5558289885520935,0.0
13,DLinear,0.5551323294639587,PatchTST,0.5558774471282959,0.0007451176643371582,DLinear,0.5551323294639587,0.0
14,PatchTST,0.5498632788658142,DLinear,0.5617629885673523,0.011899709701538086,DLinear,0.5617629885673523,0.011899709701538086
15,PatchTST,0.5826559662818909,DLinear,0.5993814468383789,0.016725480556488037,DLinear,0.5993814468383789,0.016725480556488037
16,PatchTST,0.5760502219200134,DLinear,0.6422474980354309,0.06619727611541748,DLinear,0.6422474980354309,0.06619727611541748
17,PatchTST,0.6192470788955688,DLinear,0.700335681438446,0.0810886025428772,DLinear,0.700335681438446,0.0810886025428772
