window_index,DLinear,PatchTST,TiDE,TimeXer,ZeroPred,Persistence,HAR_EWM
41,0.2794071734,0.1040333882,0.1087801829,0.05903576687,1.015753031,0.194230482,0.0998820439
42,0.2815617919,0.1013214961,0.1111351848,0.0594644323,1.016711235,0.2391801625,0.1018508896
43,0.280944556,0.09330151975,0.1102553904,0.05922381207,1.017671347,0.1846196502,0.1033284962
44,0.2804307342,0.1063315049,0.1106284335,0.05897028744,1.018449306,0.1493490189,0.1043184102
45,0.280647099,0.1109343022,0.1105765253,0.06039255112,1.019277453,0.1346131414,0.1050774604
46,0.2805854082,0.1005548462,0.1116036326,0.06111991778,1.020090342,0.1105038822,0.1053372771
47,0.2812685966,0.1084068865,0.1119989827,0.06010284275,1.020886183,0.1081339195,0.1055285782
48,0.2829376161,0.1107403636,0.1138984784,0.06276889145,1.021699071,0.1107650101,0.1057842448
49,0.2833791375,0.1016567349,0.1144005433,0.06107789651,1.022483706,0.103679426,0.1058431417
50,0.2837192416,0.09818083793,0.1141595393,0.05860646442,1.023280621,0.09956054389,0.1057823896
51,0.2851995826,0.1004603729,0.1144288182,0.05782577768,1.024113178,0.1039403081,0.1058611125
52,0.2838074565,0.1192362905,0.1123415977,0.0600996986,1.024790883,0.08644001186,0.1052147225
53,0.2863260806,0.1227945015,0.1143889204,0.06919302046,1.02568543,0.09994589537,0.1052110493
54,0.289518863,0.1182302609,0.1195611134,0.07105176896,1.026709676,0.1231341138,0.1057970673
55,0.29375875,0.1388917714,0.1229167953,0.06738355756,1.028065681,0.1602292806,0.1070921123
56,0.2964666486,0.1428492963,0.1254677624,0.06426063925,1.029194474,0.1405727267,0.108003296
57,0.3006240427,0.1428287774,0.1292656213,0.06420193613,1.030282974,0.1696163118,0.1093515605
58,0.3054294288,0.1390090585,0.1343423426,0.06937381625,1.031473279,0.2269013673,0.1114645004
59,0.3066391945,0.1444908082,0.1337979883,0.09281695634,1.032733202,0.215826422,0.1134881303
60,0.3073199689,0.1536943614,0.1341380477,0.1297776997,1.033908486,0.2106396556,0.1154345125
61,0.3113923669,0.1586856991,0.1385899186,0.1206070781,1.035215616,0.306833744,0.1185534149
62,0.3152577877,0.1420882046,0.1421415955,0.08375862986,1.0365026,0.4031482339,0.1226821393
63,0.3185119927,0.140256241,0.1448532343,0.06479687989,1.037786841,0.4487537742,0.127364412
64,0.3169491589,0.1469980776,0.1433976889,0.07163667679,1.038774133,0.3152480125,0.1306931674
65,0.3193637729,0.1487408578,0.1452251077,0.07301405817,1.039858341,0.3959312141,0.1350161284
66,0.3194919229,0.1535058916,0.1424543858,0.07293356955,1.040992379,0.3467663527,0.1388453841
67,0.3179380596,0.1394459754,0.1391089112,0.07476509362,1.042013288,0.2352488041,0.1410535872
68,0.3187728524,0.1427181363,0.140068382,0.07438350469,1.04309845,0.2236546427,0.1430595815
69,0.3162460923,0.142692104,0.1356634945,0.08070676774,1.043912649,0.1456300616,0.1432745457
70,0.3155211806,0.1458551139,0.1355303079,0.07604054362,1.044745684,0.1241601333,0.1428589374
71,0.314620465,0.1350413412,0.1338736564,0.07183563709,1.045397282,0.1121356115,0.1419798583
72,0.3150112033,0.1315839887,0.1334641576,0.08029218018,1.04604888,0.1122244745,0.1411348134
73,0.3149069548,0.1299670041,0.1338944286,0.06921087205,1.04671669,0.1044527888,0.1400145143
74,0.3167721033,0.1279263198,0.1377977133,0.0634938553,1.047549605,0.1246516332,0.139715001
75,0.3156374097,0.132647723,0.1373607665,0.06819592416,1.048196197,0.1154300719,0.1390623152
76,0.3195988536,0.1392468661,0.1407756805,0.09953225404,1.049497366,0.1876173168,0.1404898167
77,0.3217501044,0.1492978185,0.1415822804,0.1158696488,1.05043149,0.2089938074,0.1421923488
78,0.32150051,0.1598733068,0.138287887,0.1189932153,1.051510811,0.1781551838,0.1432901472
79,0.3227235079,0.1551326662,0.1381728649,0.10662058,1.052695513,0.1736992449,0.1443042606
80,0.3242990375,0.1530545056,0.139465183,0.08090680093,1.053798437,0.1787433624,0.1453816891
81,0.3294315338,0.1474215239,0.1443545073,0.07542637736,1.054878116,0.2586553097,0.1479506195
82,0.3340695798,0.1502370089,0.1523555517,0.08094482124,1.056242704,0.322579354,0.1515927464
83,0.3362898827,0.1590482891,0.1534348279,0.1218116954,1.05741024,0.3463022113,0.1555134207
84,0.336109966,0.1680063605,0.1527703106,0.1465814412,1.058776975,0.3084914088,0.1589222997
85,0.337543577,0.172883302,0.1511129886,0.1410606503,1.059910893,0.3553980887,0.1629613638
86,0.3439265192,0.1704471409,0.1563602686,0.09850692749,1.060674667,0.5516237617,0.1695123166
87,0.3483920991,0.1703688055,0.1603843719,0.07096162438,1.061423898,0.6175474524,0.1769191325
88,0.3468514681,0.1660782248,0.1568033695,0.07065398246,1.062115192,0.452136904,0.1822532713
89,0.3464382589,0.163656801,0.15526703,0.08788111806,1.062823892,0.3808698952,0.1864763498
90,0.3444124162,0.166767031,0.1504464298,0.08502389491,1.063674331,0.287638545,0.1890014261
91,0.3447835445,0.1728984565,0.151194483,0.1137246862,1.064878583,0.254131645,0.1909035146
92,0.346701324,0.1723816693,0.151733011,0.1298249364,1.066336274,0.2481186688,0.1927396357
93,0.3493258953,0.1697504073,0.1536656022,0.1156828329,1.06800127,0.2361983806,0.1943579614
94,0.3545902073,0.1763963848,0.1613114029,0.09344013035,1.069865465,0.2559938133,0.1964888871
95,0.3564908803,0.1703023612,0.1627829373,0.093631953,1.071766853,0.2080058157,0.197438702
96,0.3583909273,0.1660092324,0.1626820564,0.1157571077,1.073713183,0.1819915324,0.1976697892
97,0.3598837852,0.1571887285,0.1633093208,0.1029140279,1.075777888,0.1634412259,0.197389096
98,0.3597855866,0.1574350744,0.1624084562,0.0867998451,1.077810526,0.1386103183,0.1962424815
99,0.359656781,0.154981032,0.1605600715,0.08393727243,1.079948187,0.128083095,0.1947779804
100,0.3601972759,0.1485803872,0.1585620791,0.1222712845,1.082069278,0.1251877397,0.1932348013
101,0.3613651991,0.1420800388,0.1602422446,0.1590311229,1.084300876,0.1294504404,0.1919760406
102,0.3621568084,0.1437353045,0.1603310853,0.1527431309,1.086628079,0.1302028,0.19083938
103,0.3628026247,0.1498689353,0.160400182,0.1321515441,1.08890748,0.1345938295,0.1898824275
104,0.3656367064,0.1568577737,0.1644529104,0.08369613439,1.091343403,0.1692247242,0.1901930124
105,0.3662607372,0.1492649764,0.1644166112,0.07796450704,1.093651295,0.1796519756,0.1907295585
106,0.3644169271,0.1543436199,0.1602121741,0.08345870674,1.095761061,0.1570850015,0.1904640198
107,0.3638314009,0.157454595,0.158126235,0.1367569119,1.097810745,0.1667164713,0.1904761046
108,0.363612026,0.1572118998,0.158585608,0.1509030163,1.099627376,0.1768123358,0.19067128
109,0.3659022152,0.1604996622,0.1616827697,0.1161800995,1.101498961,0.2322224528,0.1923204809
110,0.3710898459,0.1695316434,0.1670757979,0.08847539127,1.103043437,0.3948534131,0.1969526112
111,0.3745584786,0.1620898545,0.1693448275,0.08213457465,1.104691863,0.4784756899,0.2029287517
112,0.3731580079,0.1654284596,0.1668449342,0.08375024796,1.106246233,0.3624165058,0.2068981975
113,0.3776806295,0.1661923677,0.1742479503,0.08913338929,1.107869864,0.4513478577,0.2123972625
114,0.3775990903,0.1826484501,0.172798425,0.09124156833,1.109104037,0.3717788756,0.2162921876
115,0.379829675,0.1864929348,0.17630288,0.1037447006,1.110468507,0.3476987183,0.2197179198
116,0.3799391389,0.1888561249,0.1768011898,0.1037190109,1.111851096,0.294831723,0.2219760716
117,0.3810854256,0.191452533,0.1792991906,0.1106058508,1.113258839,0.2672654092,0.2235570252
118,0.3798178732,0.197597295,0.1777193546,0.09909491986,1.114610434,0.2058579773,0.2234490663
119,0.3753370047,0.1965299547,0.1690329462,0.08440350741,1.115650773,0.1277095079,0.2204277813
120,0.3765792847,0.1891337484,0.1703055948,0.09325432032,1.116732001,0.1433269233,0.2181963325
121,0.3763627708,0.1739809513,0.1699151844,0.09095609188,1.117642522,0.1317359954,0.2154955119
122,0.378624469,0.1914049387,0.17430453,0.0797258243,1.118448257,0.1521182954,0.2136598974
123,0.3785219789,0.1883366257,0.1732349396,0.08196784556,1.119138718,0.139718771,0.2113707215
124,0.3807513416,0.1922661662,0.1738901585,0.1260449588,1.119842649,0.1613174826,0.2099651545
125,0.377560854,0.1742915958,0.1690564007,0.1582129151,1.120306969,0.1147160605,0.2066333741
126,0.3770573437,0.171588704,0.1670839787,0.1603785008,1.120875001,0.1180141643,0.2036285996
127,0.3688365519,0.1581879258,0.1561114788,0.1204838455,1.120917439,0.07300322503,0.197018683
128,0.3706018329,0.1723374426,0.1589996815,0.09272291511,1.121153355,0.09301700443,0.1929297745
129,0.3624925315,0.1466475278,0.1492313743,0.08454962075,1.121044755,0.07161772251,0.1858026534
130,0.3591897786,0.1522772461,0.1477154046,0.08913371712,1.121200204,0.07150176167,0.1796020269
131,0.3546030819,0.1376045048,0.1437276453,0.1527761072,1.121426225,0.07143005729,0.1736296713
132,0.3544457853,0.132398054,0.1458364427,0.1632874161,1.121741891,0.08016493917,0.1696403623
133,0.3553849459,0.1455149502,0.1485327035,0.1361952722,1.122306108,0.1058932617,0.1675093472
134,0.3547542691,0.1506094784,0.1452413499,0.08265013993,1.122991681,0.1288439482,0.1664192379
135,0.3514397442,0.1584312916,0.1412145942,0.07638449222,1.123468876,0.1217587069,0.1650460958
136,0.3522285819,0.1530537754,0.1463511735,0.07820432633,1.123960257,0.1668592542,0.1651580036
137,0.3502694368,0.1408601701,0.1472653449,0.0806671381,1.124248981,0.1576094776,0.1649660915
138,0.3495343029,0.1426825672,0.1488620937,0.08165741712,1.124583483,0.1717030555,0.1651819646
139,0.3489849567,0.1407240033,0.1494936049,0.08216305077,1.125079393,0.1623129994,0.1651646346
140,0.3457708061,0.1277625114,0.14640145,0.0810842067,1.125476956,0.1184321642,0.1636886746
141,0.3433679938,0.1358400583,0.1443442404,0.08044799417,1.125876546,0.09788560867,0.161361292
142,0.3383781016,0.1262070239,0.1391592026,0.07935046405,1.125983477,0.07249104977,0.157007426
143,0.3338649273,0.1286057085,0.1359055489,0.07572603971,1.125787973,0.07141555101,0.1516778022
144,0.3279155791,0.1148895696,0.1298591495,0.07508087903,1.12539959,0.08306462318,0.1452786922
145,0.321212858,0.1004737243,0.1251515001,0.06590157747,1.124670863,0.1090276167,0.1379455328
146,0.3188147843,0.1029060557,0.1243765801,0.0621654354,1.124315977,0.09087820351,0.1320366114
147,0.3128872216,0.1018664688,0.1187732145,0.05876683071,1.12346673,0.1187159866,0.1253817976
148,0.306941241,0.09319862723,0.1135019585,0.06044561416,1.122554779,0.1452375054,0.1185502782
149,0.312559396,0.0971230492,0.1227847412,0.09355489165,1.123428822,0.07070720196,0.1159614176
150,0.3092851043,0.09402581304,0.1212769374,0.1123814806,1.124116182,0.07498828322,0.1128515527
151,0.3012290001,0.09817092866,0.1122138575,0.08342067897,1.12441802,0.118712455,0.1081371307
152,0.2982925475,0.1032402143,0.1096157581,0.0571340397,1.124938726,0.1062611863,0.104227677
153,0.2931673229,0.09511462599,0.1065977961,0.05294886231,1.125268698,0.118741259,0.1002892479
154,0.2907988429,0.09205006808,0.1042406857,0.05277935043,1.125942111,0.0911109373,0.09752079844
155,0.2882390022,0.08552198112,0.1025064886,0.06835399568,1.126603365,0.08517038822,0.09517096728
156,0.2905982435,0.08497884125,0.1061772332,0.1234281883,1.127927065,0.07469176501,0.09465572238
157,0.2911607623,0.0867978856,0.1083675399,0.1130254865,1.129342198,0.09417995811,0.09493065625
158,0.2950483859,0.08539512753,0.1105246767,0.0605276525,1.131273985,0.184191063,0.09684441984
159,0.296572119,0.09035112709,0.1106440946,0.05129436031,1.133146882,0.2298276722,0.09926768392
160,0.2949457467,0.08956176043,0.1095138267,0.05237684771,1.134990811,0.1751960069,0.1010632813
161,0.2971439064,0.09884732217,0.1127926633,0.05465443805,1.136892319,0.2312167883,0.1035797223
162,0.2985743284,0.1039939225,0.1140007004,0.05717056245,1.139011502,0.2259557694,0.1061462536
163,0.2938591838,0.09601271898,0.1079463214,0.05499463528,1.140738487,0.09826739877,0.1063410416
164,0.2929927111,0.09930924326,0.1062836722,0.05220386013,1.142390132,0.08951796591,0.1062130406
165,0.2939708233,0.09200423211,0.1082032025,0.05324720219,1.144071817,0.08989544213,0.1061135083
166,0.2959254682,0.08071188629,0.11151658,0.05369772762,1.14563334,0.09022973478,0.1059822962
167,0.2975891829,0.07866196334,0.114301689,0.05634423345,1.147317886,0.0848865509,0.1056938693
168,0.299144119,0.07759584486,0.1149257421,0.05771522969,1.149129033,0.08060152084,0.1052633896
169,0.2994644642,0.09134737402,0.1156079099,0.0575145185,1.150669694,0.07398036867,0.1042499468
170,0.300665319,0.1022463515,0.1154618934,0.05671117455,1.152303815,0.07429404557,0.1033389941
171,0.3019634783,0.1053028181,0.1169091463,0.0565020442,1.154001355,0.07462833822,0.1025144905
172,0.3031717837,0.106814377,0.1168934256,0.05603309348,1.15650773,0.07526031137,0.1021098867
173,0.3038766086,0.09654968232,0.1156421974,0.063250117,1.15908587,0.07592140138,0.1017895266
174,0.304469645,0.08509685844,0.117106162,0.06365336478,1.161209941,0.07640538365,0.1013052613
175,0.3052558601,0.07995826751,0.1190512627,0.05424657464,1.163232923,0.07685222477,0.1008223668
176,0.3054901659,0.08117014915,0.1203370914,0.05165602267,1.165255785,0.07729906589,0.1003834754
177,0.3050401509,0.1033887118,0.1217615008,0.05107790977,1.167245626,0.07773397118,0.09997189045
178,0.3035515249,0.1176081449,0.120988436,0.05173967779,1.169268489,0.07818081975,0.09961404651
179,0.3020169437,0.1204944849,0.1179179922,0.08737532794,1.171225309,0.07860394567,0.09926529229
180,0.3000254333,0.1156032458,0.1134974286,0.1060568392,1.173148751,0.07901529968,0.09893806279
181,0.2972438633,0.0988676101,0.1104010493,0.07803618163,1.175105572,0.0794384256,0.09865847975
182,0.2929147184,0.08709920943,0.1056067348,0.05353520811,1.176931143,0.07981574535,0.09835667163
183,0.2888409793,0.08070710301,0.1011658907,0.0540879406,1.178660274,0.08016051352,0.098046951
184,0.2859501839,0.07963578403,0.09882172197,0.05662760139,1.180326343,0.08048449457,0.09774190187
185,0.2839978635,0.09758291394,0.09665127099,0.06539347768,1.182023764,0.08081878722,0.09747703373
186,0.2831217349,0.1074979976,0.09662243724,0.06309004128,1.183595777,0.08111265302,0.09719087929
187,0.2827302217,0.1102351844,0.09747048467,0.05777638406,1.184953928,0.08134187758,0.09685315192
188,0.2830173969,0.1062737554,0.09813737869,0.05876650289,1.186588049,0.08165555447,0.09664024413
189,0.2836028337,0.09684268385,0.0989766866,0.06050093472,1.188381433,0.08202191442,0.09651111066
190,0.2839349806,0.09268881381,0.1004372314,0.06091878563,1.190110564,0.08236668259,0.09637819976
191,0.2842715085,0.09263873845,0.1009705365,0.0585423559,1.191776514,0.08269066364,0.09624154121
192,0.2847130597,0.09042064846,0.1011096239,0.06012598053,1.193286538,0.08296521753,0.09606710076
193,0.2899760306,0.1101419628,0.1057195887,0.05490766466,1.195399284,0.1339972764,0.09724742919
194,0.2932454646,0.1168161631,0.1080275849,0.05414422229,1.197739363,0.1420865655,0.09862157702
195,0.2950108349,0.1203646958,0.1087757498,0.05610632524,1.1999439,0.1283931732,0.09974411875
196,0.2972196937,0.1117075831,0.1093597338,0.06020740792,1.202378154,0.1291296035,0.1009603888
197,0.2996888161,0.1114301234,0.1097378656,0.06362095475,1.204650402,0.1367918551,0.1022205055
198,0.3006250262,0.1099681184,0.1114784852,0.06436421722,1.206879854,0.1178188995,0.1031291336
199,0.3020539582,0.107973069,0.1134532616,0.06581122428,1.208833933,0.115460664,0.1038694903
200,0.3040409386,0.09891791642,0.1156482697,0.06060362235,1.210970879,0.1250471324,0.1048516184
201,0.3080609739,0.118188411,0.1198280305,0.0594984144,1.213330388,0.1771933883,0.1066863835
202,0.3111824393,0.1347768307,0.1214687154,0.06300403923,1.215818644,0.187781468,0.108713232
203,0.3145929575,0.1446965486,0.122366406,0.1024340913,1.218368649,0.2095665634,0.1110409647
204,0.3186986446,0.1320260316,0.1241222993,0.1455292553,1.22103405,0.2582041323,0.1139818057
205,0.3194116056,0.1379902661,0.1233389825,0.1447708905,1.223310828,0.2283098698,0.1164702177
206,0.3298409283,0.1474755406,0.133440122,0.1205615774,1.225934982,0.579703033,0.122229822
207,0.3351794779,0.1568422914,0.1361775994,0.0840145722,1.228519201,0.6598932743,0.1288829893
208,0.3360329866,0.1328531653,0.1349217743,0.07009010017,1.231046081,0.4995338321,0.1345672458
209,0.3431358933,0.1541460007,0.1401888132,0.06332897395,1.233636975,0.6750907302,0.1419886053
210,0.343787998,0.1646791101,0.1379316151,0.06775932014,1.235842228,0.50196594,0.1479460001
211,0.3424575925,0.1815244257,0.1350501776,0.08187358826,1.237931848,0.3347489536,0.151947096
212,0.3425086141,0.1588114649,0.1335432976,0.0844366774,1.239833117,0.2771637738,0.1549980342
213,0.3448623717,0.154485032,0.1342541575,0.08241321146,1.241732597,0.2917689979,0.1582656056
214,0.3484292924,0.1639068574,0.13643381,0.08373460174,1.24399507,0.2997671366,0.1617918164
215,0.3509712815,0.1501625329,0.1378374249,0.1013025716,1.246315002,0.2529978156,0.1645017862
216,0.3541603088,0.1554488689,0.1398421228,0.1156603098,1.248452187,0.2537656426,0.1671100557
217,0.3568054736,0.171665132,0.1414160579,0.1177092344,1.250743508,0.2420585155,0.1695224494
218,0.3560480475,0.1726596504,0.1381670684,0.1028546467,1.252866268,0.1816121787,0.1704653352
219,0.3570232391,0.1805932969,0.1382418722,0.1106594801,1.255067229,0.1872739941,0.1715626568
220,0.3560256064,0.1560265124,0.1343902051,0.1375566423,1.257168889,0.1596876532,0.1718505174
221,0.3563129008,0.1397929788,0.1324747801,0.162203595,1.259129882,0.1559530199,0.1719570905
222,0.3573206067,0.1443694383,0.1315407306,0.1484892368,1.260931253,0.1697548777,0.1723834574
223,0.3599858284,0.1453514397,0.1366344094,0.1509056538,1.262857676,0.1897428334,0.1733723134
224,0.3594354391,0.1439049244,0.1332086027,0.1344769001,1.264642358,0.1662023962,0.1736541688
225,0.3609777689,0.1661091447,0.1333677471,0.1077418253,1.266503215,0.1712949127,0.174101755
226,0.3626896441,0.1811583191,0.1339302659,0.09686477482,1.268397212,0.1814288944,0.1748221219
227,0.3641498685,0.2037177682,0.1353815943,0.09638344496,1.270218968,0.1868984997,0.1756344438
228,0.3663781881,0.1903606802,0.1371545941,0.1026202813,1.271977186,0.2255809158,0.1773170382
229,0.3689114749,0.1774997711,0.1387971193,0.09343575686,1.273484588,0.2838059664,0.1800605208
230,0.3744051158,0.1737329215,0.1430558562,0.07538522035,1.274934173,0.4284815788,0.1851606369
231,0.3845971525,0.1616543233,0.1553010941,0.08024887741,1.276411057,0.6928870678,0.1937098652
232,0.3852658868,0.1634252369,0.1548849195,0.09186046571,1.277866483,0.5576592088,0.2006557435
233,0.3886713982,0.1916077435,0.1572833508,0.1081396863,1.279260993,0.5691017509,0.2077635676
234,0.3862157166,0.2101033479,0.1536348909,0.1369485706,1.280583024,0.3860881925,0.2119532079
235,0.3880428672,0.235023886,0.1548135579,0.1656330973,1.282111764,0.3952288628,0.2163346857
236,0.3916524351,0.2320056558,0.1583543122,0.1607489288,1.283764362,0.4135228395,0.2210438848
237,0.3949714601,0.2179088593,0.1578511596,0.1704895198,1.285600901,0.4142908752,0.2257921845
238,0.3978836536,0.2064013183,0.1585651785,0.1459982544,1.28743422,0.3717216849,0.2296777964
239,0.3991464376,0.1852000356,0.157993108,0.1419339478,1.289140821,0.3091719449,0.2321338207
240,0.4041190743,0.1825439036,0.1605581045,0.1661088467,1.290871739,0.3404915929,0.2352350652
241,0.4081418216,0.2183483392,0.1629969329,0.1582395136,1.292645812,0.3178623021,0.2378041595
242,0.4124102294,0.2378452867,0.1650227159,0.1381275207,1.294352293,0.3109544218,0.2401347756
243,0.4160767496,0.2586202025,0.1683008224,0.1604456604,1.296003938,0.268561691,0.2413675487
244,0.4248476624,0.2568148971,0.181586504,0.2198722363,1.297831059,0.335265696,0.2442258149
245,0.4258408844,0.2365784496,0.1805084497,0.2355333716,1.299607038,0.2766281962,0.2456195354
246,0.4256874621,0.2276997268,0.1764567047,0.2372139543,1.301334977,0.2194121182,0.2453922033
247,0.4297131896,0.216220662,0.1806940138,0.2255691737,1.303354859,0.2320463359,0.2456783503
248,0.4348202944,0.217008248,0.1856272519,0.2059071064,1.305186749,0.2648840845,0.246759966
249,0.4393177927,0.2413146496,0.1902572215,0.2017868906,1.307061076,0.2722910047,0.2480257004
250,0.4428511858,0.2384218276,0.1925862581,0.2176498026,1.309065938,0.266192615,0.2491641194
251,0.4422891736,0.248556599,0.191606015,0.2443215698,1.310662866,0.2047475129,0.2483187318
252,0.4446107745,0.2594731748,0.1959276199,0.2506707013,1.311721921,0.2471522391,0.2485272288
253,0.4452526569,0.2588657737,0.1968487203,0.2490006983,1.313045025,0.2673869729,0.2493778616
254,0.4481578469,0.26808846,0.1955899149,0.1798666865,1.314332008,0.3747033775,0.2527120709
255,0.4436520934,0.2471378595,0.1867878437,0.1155583933,1.315342069,0.3035138547,0.2542577088
256,0.436632961,0.2307119966,0.1798582226,0.1071084142,1.31610918,0.2055793107,0.2529461682
257,0.4320330322,0.2600081563,0.1762509048,0.1042402089,1.316777587,0.1945624948,0.2512809634
258,0.4299755394,0.2826538086,0.1735065132,0.1247180328,1.317674756,0.2115634978,0.2502972782
259,0.4246415794,0.2531504631,0.1690142602,0.1587890238,1.318539619,0.1340046525,0.2464472055
260,0.4209810793,0.2299486846,0.1667269915,0.1653957367,1.319316626,0.1127068624,0.241647467
261,0.4173780978,0.2135057598,0.163886264,0.1634791344,1.320014834,0.1008601114,0.2363193929
262,0.4117190838,0.2153236419,0.1578805149,0.154632628,1.320427656,0.08084809035,0.2295604646
263,0.4072327018,0.2025527954,0.1538995653,0.1454133838,1.320726871,0.07628840208,0.2225796878
264,0.4040813446,0.1993535161,0.1495601088,0.1331510395,1.321617007,0.07779629529,0.2163457721
265,0.4009318948,0.2150095999,0.1473874301,0.1015552804,1.322603464,0.07520314306,0.2101424485
266,0.3955072165,0.212212503,0.1429072022,0.09605613351,1.32313168,0.06904955208,0.2028048187
267,0.3934244514,0.2062505484,0.1423605382,0.1165738553,1.323645711,0.07125635445,0.1964784563
268,0.3873228431,0.1778029054,0.138081044,0.1535464227,1.324003339,0.06933021545,0.1889250875
269,0.3837647438,0.1514457762,0.1356223375,0.1737691611,1.324469328,0.06935668737,0.1818532944
270,0.3795593977,0.1483859867,0.1327452809,0.1648709625,1.324777722,0.07038164884,0.1748537272
271,0.3737923503,0.1349845678,0.1281405389,0.1504306197,1.32472682,0.0749624148,0.1674651653
272,0.3672048748,0.1255639195,0.122405909,0.1324473023,1.324862361,0.08630017936,0.1596831679
273,0.3624376059,0.1363277882,0.1193411723,0.1208472177,1.325339794,0.0863237679,0.1525605023
274,0.35736081,0.1415887177,0.116268903,0.1494724452,1.325996757,0.08636693656,0.1460012496
275,0.3549365699,0.1400384009,0.1160540655,0.1679170877,1.326619864,0.07295177877,0.1409157962
276,0.3529755175,0.1323646158,0.1150239334,0.1707755476,1.327272654,0.06914152205,0.1369377524
277,0.3494735658,0.1187309176,0.1115093008,0.1578828692,1.327783465,0.06909577549,0.1332518756
278,0.3572751284,0.1349862367,0.117037639,0.1231389344,1.328839302,0.1580537856,0.1340479702
279,0.3578821719,0.1314639002,0.1173775792,0.1028312147,1.329920411,0.1582577974,0.1348385066
