window_index,best_model,best_loss,second_model,second_loss,margin_vs_second,best_single_model,best_single_loss,oracle_gain_vs_best_single
0,TimeXer,0.06558115035295486,Persistence,0.0874234214425087,0.021842271089553833,TimeXer,0.06558115035295486,0.0
1,TimeXer,0.06341420114040375,Persistence,0.08767031878232956,0.024256117641925812,TimeXer,0.06341420114040375,0.0
2,TimeXer,0.06212833151221275,Persistence,0.08671735227108002,0.024589020758867264,TimeXer,0.06212833151221275,0.0
3,TimeXer,0.06273622810840607,HAR_EWM,0.08823873847723007,0.025502510368824005,TimeXer,0.06273622810840607,0.0
4,TimeXer,0.07253483682870865,Persistence,0.08609217405319214,0.01355733722448349,TimeXer,0.07253483682870865,0.0
5,TimeXer,0.08165392279624939,Persistence,0.08255471289157867,0.0009007900953292847,TimeXer,0.08165392279624939,0.0
6,Persistence,0.08470334857702255,HAR_EWM,0.08859622478485107,0.0038928762078285217,TimeXer,0.09112167358398438,0.0064183250069618225
7,Persistence,0.08425945788621902,HAR_EWM,0.08879854530096054,0.004539087414741516,TimeXer,0.09187091886997223,0.007611460983753204
8,TimeXer,0.07379133254289627,Persistence,0.08457327634096146,0.010781943798065186,TimeXer,0.07379133254289627,0.0
9,TimeXer,0.06958896666765213,HAR_EWM,0.08942968398332596,0.019840717315673828,TimeXer,0.06958896666765213,0.0
10,TimeXer,0.07110685855150223,HAR_EWM,0.08987496793270111,0.018768109381198883,TimeXer,0.07110685855150223,0.0
11,TimeXer,0.07876903563737869,HAR_EWM,0.09043808281421661,0.011669047176837921,TimeXer,0.07876903563737869,0.0
12,HAR_EWM,0.09098870307207108,Persistence,0.10786819458007812,0.01687949150800705,TimeXer,0.10798123478889465,0.016992531716823578
13,HAR_EWM,0.0916750356554985,TimeXer,0.09683071076869965,0.005155675113201141,TimeXer,0.09683071076869965,0.005155675113201141
14,TimeXer,0.07210753858089447,HAR_EWM,0.09314005076885223,0.021032512187957764,TimeXer,0.07210753858089447,0.0
15,TimeXer,0.06826168298721313,HAR_EWM,0.09496176242828369,0.026700079441070557,TimeXer,0.06826168298721313,0.0
16,TimeXer,0.0672161802649498,HAR_EWM,0.09630527347326279,0.02908909320831299,TimeXer,0.0672161802649498,0.0
17,TimeXer,0.06639827787876129,HAR_EWM,0.0975494310259819,0.03115115314722061,TimeXer,0.06639827787876129,0.0
18,TimeXer,0.06681105494499207,HAR_EWM,0.09921412914991379,0.03240307420492172,TimeXer,0.06681105494499207,0.0
19,TimeXer,0.06705590337514877,HAR_EWM,0.1004667729139328,0.03341086953878403,TimeXer,0.06705590337514877,0.0
20,TimeXer,0.06737469136714935,HAR_EWM,0.10215237736701965,0.0347776859998703,TimeXer,0.06737469136714935,0.0
21,TimeXer,0.0690094381570816,HAR_EWM,0.10337747633457184,0.034368038177490234,TimeXer,0.0690094381570816,0.0
22,TimeXer,0.07207198441028595,HAR_EWM,0.1046084389090538,0.03253645449876785,TimeXer,0.07207198441028595,0.0
23,TimeXer,0.07802222669124603,HAR_EWM,0.10543157905340195,0.027409352362155914,TimeXer,0.07802222669124603,0.0
24,TimeXer,0.08500336855649948,Persistence,0.09318406134843826,0.008180692791938782,TimeXer,0.08500336855649948,0.0
25,TimeXer,0.07506541907787323,Persistence,0.09038473665714264,0.01531931757926941,TimeXer,0.07506541907787323,0.0
26,TimeXer,0.07043036073446274,Persistence,0.08250533789396286,0.012074977159500122,TimeXer,0.07043036073446274,0.0
27,TimeXer,0.06930094957351685,Persistence,0.08342266082763672,0.014121711254119873,TimeXer,0.06930094957351685,0.0
28,Persistence,0.08323037624359131,TimeXer,0.08970508724451065,0.006474711000919342,TimeXer,0.08970508724451065,0.006474711000919342
29,Persistence,0.08663810789585114,HAR_EWM,0.10073872655630112,0.014100618660449982,TimeXer,0.11269945651292801,0.026061348617076874
30,Persistence,0.08584428578615189,HAR_EWM,0.09957782179117203,0.013733536005020142,TimeXer,0.1049799844622612,0.019135698676109314
31,TimeXer,0.08475607633590698,Persistence,0.09154964238405228,0.006793566048145294,TimeXer,0.08475607633590698,0.0
32,TimeXer,0.06180389225482941,Persistence,0.09464168548583984,0.03283779323101044,TimeXer,0.06180389225482941,0.0
33,TimeXer,0.058747176080942154,Persistence,0.09162837266921997,0.03288119658827782,TimeXer,0.058747176080942154,0.0
34,TimeXer,0.0599411316215992,Persistence,0.08804164081811905,0.02810050919651985,TimeXer,0.0599411316215992,0.0
35,TimeXer,0.07537303864955902,PatchTST,0.08775626122951508,0.012383222579956055,TimeXer,0.07537303864955902,0.0
36,Persistence,0.08854394406080246,HAR_EWM,0.09476176649332047,0.006217822432518005,TimeXer,0.09705598652362823,0.008512042462825775
37,TimeXer,0.0817544087767601,Persistence,0.0938841700553894,0.012129761278629303,TimeXer,0.0817544087767601,0.0
38,TimeXer,0.057944271713495255,HAR_EWM,0.09573063254356384,0.03778636083006859,TimeXer,0.057944271713495255,0.0
39,TimeXer,0.05656491965055466,HAR_EWM,0.09703801572322845,0.0404730960726738,TimeXer,0.05656491965055466,0.0
40,TimeXer,0.057181522250175476,HAR_EWM,0.09841589629650116,0.041234374046325684,TimeXer,0.057181522250175476,0.0
41,TimeXer,0.0590357668697834,HAR_EWM,0.09988204389810562,0.04084627702832222,TimeXer,0.0590357668697834,0.0
42,TimeXer,0.059464432299137115,PatchTST,0.1013214960694313,0.04185706377029419,TimeXer,0.059464432299137115,0.0
43,TimeXer,0.05922381207346916,PatchTST,0.09330151975154877,0.034077707678079605,TimeXer,0.05922381207346916,0.0
44,TimeXer,0.058970287442207336,HAR_EWM,0.10431841015815735,0.04534812271595001,TimeXer,0.058970287442207336,0.0
45,TimeXer,0.06039255112409592,HAR_EWM,0.10507746040821075,0.04468490928411484,TimeXer,0.06039255112409592,0.0
46,TimeXer,0.061119917780160904,PatchTST,0.10055484622716904,0.03943492844700813,TimeXer,0.061119917780160904,0.0
47,TimeXer,0.06010284274816513,HAR_EWM,0.1055285781621933,0.04542573541402817,TimeXer,0.06010284274816513,0.0
48,TimeXer,0.06276889145374298,HAR_EWM,0.10578424483537674,0.04301535338163376,TimeXer,0.06276889145374298,0.0
49,TimeXer,0.061077896505594254,PatchTST,0.10165673494338989,0.04057883843779564,TimeXer,0.061077896505594254,0.0
50,TimeXer,0.05860646441578865,PatchTST,0.09818083792924881,0.03957437351346016,TimeXer,0.05860646441578865,0.0
51,TimeXer,0.05782577767968178,PatchTST,0.10046037286520004,0.042634595185518265,TimeXer,0.05782577767968178,0.0
