window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
13,0.3026615381,0.03443780169,0.05074030161,0.02821683325,0.03077243268,0.0439109467,0.02824516036,0.07319895178,0.09808337688,0.0416389741,0.02803309821,0.03058361448,0.0262696296,0.03675376624,0.03894459829,0.5096426606,0.03351839259,0.05482755974
14,0.3577616215,0.03305228427,0.03539202735,0.02800445817,0.03019851632,0.03904915228,0.03001200594,0.02237244509,0.09342017025,0.03479035571,0.0335056819,0.03512525931,0.02539367788,0.02308964916,0.03056576848,0.508062005,0.03800597787,0.05340342224
15,0.463219732,0.03611524403,0.04492668435,0.02737162821,0.03072412312,0.03505716845,0.03014909662,0.01631726138,0.08663383871,0.04651505873,0.03872064874,0.04384053871,0.02492582984,0.02165101655,0.03217835724,0.5065200329,0.05173869431,0.05195714906
16,0.3526967466,0.03532478586,0.03342996538,0.02766805328,0.03111699037,0.03385810927,0.03048500419,0.0311898496,0.08462289721,0.03147219494,0.03257710859,0.03169551864,0.02519203164,0.0242179241,0.0316635184,0.5045403242,0.03120869957,0.05127045512
17,0.3421352804,0.0371504575,0.03389185667,0.02865567245,0.03218883649,0.03378051147,0.03050690331,0.04100603983,0.08201540262,0.03179414198,0.03302264214,0.03181624785,0.02627505176,0.02548108995,0.03265552595,0.5016474724,0.0308746323,0.0514588207
18,0.3295592964,0.03890926018,0.03698187694,0.02874734439,0.03273036703,0.03270724788,0.03104916774,0.01629557647,0.07748711109,0.03667614236,0.03706508502,0.03671395779,0.0265596956,0.02243486792,0.03216090798,0.5001907349,0.03769980744,0.05038024113
19,0.2876674235,0.03954863176,0.03389557451,0.02878469788,0.03361806646,0.03269286454,0.03490239382,0.01756100357,0.07315851748,0.03225980327,0.03385854885,0.03243637085,0.02710048668,0.02544656582,0.0333169885,0.4980510175,0.03126231954,0.05004077032
20,0.2947642505,0.04084167629,0.0351832211,0.02825901471,0.03363997117,0.03215222806,0.0360539481,0.02263955213,0.06572402269,0.03445142508,0.03658038005,0.03512129188,0.02666587569,0.0229730811,0.03257311508,0.4971139431,0.03460483626,0.04890006781
21,0.2753817737,0.04078430682,0.03498873115,0.02775223367,0.0337341167,0.03216046467,0.03625467792,0.03313690051,0.05775206164,0.03295816481,0.03350791335,0.03237861022,0.02646547556,0.02620441653,0.03420874849,0.4956998527,0.03138807416,0.04833641648
22,0.279366225,0.0410762243,0.03528918326,0.02596214227,0.03356016055,0.03204546496,0.03522763774,0.03166408464,0.04603677988,0.03311538696,0.0334825851,0.0323622413,0.02577207796,0.02593482099,0.03430099413,0.4952704906,0.03139791265,0.04750515893
23,0.2803119123,0.04092136398,0.04203514382,0.02498183586,0.03349269927,0.03229244798,0.03395946696,0.02091293596,0.03818178549,0.03842811659,0.03156958893,0.03321828321,0.02553491108,0.03000245057,0.03730054572,0.4960011542,0.03482221067,0.04697209597
24,0.3140717447,0.04312351346,0.0778522715,0.02485940792,0.03368040547,0.03328775987,0.03389889374,0.02357966639,0.03528114781,0.07027103007,0.03100661188,0.04567391798,0.02572936006,0.04427030683,0.04951627925,0.4943311214,0.06149249151,0.04732328653
25,0.3032430112,0.04326127097,0.08783174306,0.02498652786,0.03429987654,0.03481070697,0.03744924441,0.02498652786,0.03376028314,0.07829028368,0.03160497919,0.04876823351,0.02620338649,0.04790784046,0.05363479629,0.4927522838,0.06716574728,0.04774975777
26,0.2842169106,0.0479833968,0.1417919546,0.02605945431,0.03415825963,0.03787178174,0.03348071873,0.06408534944,0.03370768949,0.1259224117,0.03547612578,0.0694353804,0.02640722506,0.06662370265,0.07052242011,0.4889642298,0.1068766043,0.04868785664
27,0.2835406959,0.04605634138,0.1331318468,0.02678599209,0.03580827639,0.04116043821,0.0464100875,0.04036427662,0.03308968246,0.1156267896,0.03491117433,0.06382185966,0.02749629878,0.06457307935,0.07059413195,0.4859875739,0.09496480227,0.04950647429
28,0.2813112438,0.05060061812,0.1819954365,0.02838495374,0.03547697142,0.04611460865,0.03698055074,0.0478631407,0.03236457333,0.1563643068,0.03905809671,0.08060583472,0.0277506914,0.08173853904,0.08593354374,0.4813466072,0.125969395,0.05070191249
29,0.2699634135,0.05498265103,0.2246384025,0.03022007644,0.03568555042,0.05258746073,0.03336274251,0.07674682885,0.03256378695,0.1913650036,0.04364738986,0.09528341144,0.0283611957,0.09670030326,0.09992862493,0.4773791134,0.15182814,0.05204401538
30,0.2773967087,0.05490637943,0.2282702923,0.03217387572,0.03642773628,0.05917485058,0.03295906261,0.07311914116,0.03400086612,0.1908304691,0.04431623593,0.09362259507,0.02930432372,0.09947428852,0.1027379259,0.473446846,0.1468781829,0.05340882018
31,0.2657893002,0.06120176986,0.2747327685,0.03452505544,0.03776705265,0.06753053516,0.03293178976,0.09719250351,0.03741811216,0.2290053517,0.05082769319,0.1104419231,0.0305762738,0.1159325019,0.1189228892,0.4719818532,0.1750198752,0.05525649711
32,0.2835092545,0.06508421153,0.3028658926,0.03760167956,0.03712841868,0.07646300644,0.02543890476,0.1533462256,0.04232470691,0.2498226166,0.05490948632,0.118708171,0.03107122518,0.1272062063,0.1272258312,0.4680944681,0.1875030547,0.05703276396
33,0.2769192159,0.06524422765,0.2933452129,0.04120258614,0.03863460943,0.08469906449,0.02508478425,0.1498204917,0.04920107499,0.2388875037,0.05588522553,0.1138936356,0.03297412768,0.1269138306,0.1261027604,0.467761904,0.1753436774,0.05913794413
34,0.3042851388,0.06420256943,0.2746759355,0.04478542879,0.03967718408,0.09126359224,0.02453191765,0.1626602262,0.05623872206,0.2205707431,0.05550288036,0.1058492586,0.03476054966,0.1234438792,0.1213582978,0.4674344063,0.1580212861,0.06100889668
35,0.3506593704,0.04429897293,0.1340042651,0.04582747817,0.04047137126,0.087923944,0.02544322051,0.07195302844,0.05636514723,0.09963959455,0.0386181064,0.05180515721,0.03564474359,0.07551632822,0.0758504495,0.4705958366,0.06351236999,0.06136017665
36,0.430016607,0.04912067577,0.152769506,0.0472121425,0.04165723547,0.0866080001,0.02572458424,0.1011121646,0.05750291049,0.1162087694,0.04261804745,0.06031835079,0.03689338639,0.08325202763,0.08312381059,0.4713248014,0.07641619444,0.0617955327
37,0.4096175432,0.04661327973,0.1303838938,0.04879142344,0.04312825203,0.08385594934,0.02730459906,0.207985878,0.0587147586,0.09804109484,0.0405129157,0.05290013924,0.03847035393,0.07601433247,0.07658535242,0.4709172249,0.06355767697,0.06184835359
38,0.5131053925,0.0330458656,0.05329970643,0.05061683059,0.04103356227,0.07357805222,0.02566988207,0.1351987869,0.06342030317,0.03851176798,0.03028330393,0.02819188125,0.03854053468,0.04492334649,0.04557994381,0.4721099436,0.02733776532,0.06008129939
39,0.3587419093,0.03004637174,0.0346012637,0.05247325823,0.03960298002,0.06239067391,0.02595297992,0.05247325823,0.06880053133,0.02796786092,0.02846139669,0.02547899447,0.03907136992,0.03532754257,0.03588591889,0.4744236469,0.02633407526,0.05754541978
40,0.3839154243,0.03002600558,0.03124089539,0.05244065821,0.03879569843,0.05350008607,0.02585878037,0.04520699009,0.06853599101,0.02686956339,0.02833957039,0.02542409301,0.03855544329,0.03276561201,0.03372584656,0.4755077362,0.02679719031,0.05521166325
41,0.3363411427,0.0301462803,0.02865200303,0.05209749937,0.03731743619,0.04630345106,0.02604074776,0.06318864971,0.06693545729,0.02619946562,0.02821975388,0.02545694821,0.03739594296,0.03030479513,0.0315832682,0.4769248068,0.02742631733,0.05288335681
42,0.3673149645,0.02935979702,0.02575991116,0.05209975317,0.03609171882,0.03898941353,0.02578912117,0.02952233516,0.06645917892,0.02882525884,0.02815270424,0.02802360989,0.03654212877,0.02335234545,0.02669521607,0.4787656367,0.03621144965,0.04991928115
43,0.3301997483,0.03161163628,0.02745717764,0.05199927092,0.03678395972,0.03556911275,0.02952934243,0.0599462688,0.06660600007,0.0261184033,0.02837058902,0.02541045658,0.03690157458,0.02917426266,0.03085995279,0.4798605144,0.02649369836,0.04812834784
44,0.3201943338,0.03465802222,0.03614890203,0.05250684544,0.03643314913,0.03423169628,0.03002738953,0.06056779623,0.0709060654,0.03159194812,0.02998762764,0.0278622862,0.03713059053,0.03636085242,0.03587637842,0.4814350605,0.02714973129,0.04704045132
45,0.3163140714,0.03669317439,0.04272554442,0.05290359631,0.03696069494,0.03382116184,0.03424812853,0.07344403863,0.0745870173,0.03686631843,0.03144185618,0.03069827706,0.03773610294,0.04052855447,0.03922570869,0.4834826887,0.03033529781,0.04633919522
46,0.292650193,0.0414605476,0.06308629364,0.0536789,0.03732754663,0.03504266962,0.03350611031,0.0780108273,0.08232553303,0.05371545628,0.03583319485,0.03963144124,0.03838185593,0.05129519105,0.04759679735,0.4869047403,0.04224197939,0.04649507999
47,0.3136188686,0.0427778177,0.06633899361,0.0544048287,0.03914641961,0.03668723255,0.04099437967,0.04107356071,0.08775875717,0.05674816296,0.03751115501,0.04183298722,0.03983381018,0.05320071056,0.04990484938,0.4916639328,0.04480232671,0.04701109603
48,0.3779078424,0.04344574735,0.06447852403,0.0552730523,0.04025839269,0.03865082189,0.03988314793,0.03765516356,0.08724420518,0.05540610477,0.03852669895,0.04192354158,0.04084258899,0.05261984468,0.04962490126,0.4984770715,0.04409269989,0.04796304181
49,0.3858454227,0.0470687747,0.07535756379,0.05667856336,0.042473685,0.04167244956,0.0419498831,0.03296914324,0.08664179593,0.06496176869,0.04287534952,0.04810480401,0.04274921492,0.05802514777,0.05474426225,0.5069752336,0.05165043101,0.04973482713
50,0.4129427373,0.04971611872,0.08353748918,0.0566341728,0.04436466098,0.04439434409,0.04425574839,0.0378873609,0.08166518062,0.07205829024,0.04631171003,0.05272096023,0.04399712756,0.06129622087,0.05858753622,0.5138688684,0.05718776211,0.05118270591
51,0.3919824064,0.05068996549,0.07800313085,0.0576797463,0.04647980258,0.04732927307,0.0445539169,0.03882910311,0.07798371464,0.0678852573,0.04753134772,0.05199593678,0.04577247798,0.05937730148,0.05755351111,0.5229582191,0.05473883078,0.05313811824
52,0.3966371119,0.06110145524,0.1242122054,0.05812120438,0.05028842017,0.05236709118,0.05215154961,0.04103963077,0.0746710971,0.1074251533,0.06046414375,0.07401629537,0.04829898477,0.07704371959,0.07543965429,0.5319468379,0.0850154832,0.05608217046
53,0.411762625,0.05539141968,0.08832808584,0.05594913289,0.05176410452,0.05373697355,0.05887693167,0.04399280623,0.06739202887,0.07659986615,0.05342395976,0.05843000486,0.04854911566,0.06241872534,0.06417322159,0.5358459353,0.06147168204,0.05670489371
54,0.3865689039,0.05127654597,0.06099045277,0.05420913175,0.05166708305,0.05375856161,0.05145128444,0.07314246893,0.06023527309,0.05515114591,0.0479058437,0.04838839173,0.04806406796,0.0506205596,0.05368163064,0.542093575,0.04838245735,0.0571183227
55,0.4129835665,0.04956916347,0.04166882113,0.05456324294,0.05501837656,0.05361163989,0.07378563285,0.1297809482,0.05519282445,0.04377260804,0.04475225136,0.04506221414,0.05054289103,0.04265542701,0.0474373512,0.5532433391,0.04752018675,0.05808860064
56,0.4390215874,0.05295770243,0.05111801624,0.05262927338,0.05591434613,0.05451386794,0.06676246971,0.1120815054,0.05052767694,0.0502002649,0.04956172779,0.04953187704,0.05076478794,0.04628695175,0.05187246203,0.5630385876,0.05006243661,0.05920918286
57,0.4675947726,0.05267333984,0.04130121693,0.05208374187,0.05648854747,0.05528451875,0.05697745085,0.1432549208,0.04989394546,0.04644254968,0.04870865867,0.05043768883,0.05144399405,0.04255815223,0.04777709767,0.5744079351,0.0546236597,0.06028131768
58,0.4582513869,0.05214780569,0.03802804276,0.05168874189,0.05629007518,0.05520196632,0.05467366055,0.1114609465,0.05323587731,0.05233683065,0.04737110063,0.05675980449,0.05158742145,0.04097633436,0.04512631893,0.5849655271,0.07260708511,0.06018493697
59,0.4615323842,0.05302907899,0.03962010518,0.0540009141,0.05715497211,0.05621026456,0.05663618445,0.1306506097,0.05949191749,0.05324921384,0.04947306588,0.05787480995,0.05306380987,0.04331602529,0.04686141014,0.5947761536,0.07171358913,0.06027873233
60,0.4408356845,0.05271874368,0.04068663344,0.05375404283,0.05702621862,0.05678027868,0.05895822123,0.1181290969,0.064757213,0.05385212973,0.05020546913,0.05825522542,0.05293306708,0.04408796504,0.0476244688,0.6006038785,0.0711665228,0.0596515052
61,0.5092571378,0.05239279941,0.06420812756,0.05292071402,0.0562290661,0.05791020393,0.06945332885,0.1071297154,0.07262485474,0.0855775699,0.04970188066,0.07583447546,0.05182078853,0.05152881518,0.05381128192,0.6060019135,0.1135896668,0.05806793645
62,0.5078989863,0.05518086255,0.1129348502,0.0519435592,0.05527852103,0.06082351133,0.07433444262,0.1287747324,0.08097746968,0.1364702731,0.05318528041,0.1008052528,0.04992422462,0.06623721868,0.06807804108,0.6092628837,0.1669435501,0.0559556745
63,0.5106133819,0.05728535354,0.1512659341,0.05132905766,0.05430423841,0.06605030596,0.0672839582,0.1539033502,0.0904635191,0.1704298705,0.05642260239,0.1149051189,0.04798559844,0.07840204984,0.07979993522,0.6119888425,0.1947797537,0.05400252715
64,0.4474687874,0.05054688826,0.09551740438,0.05120491982,0.05475302413,0.06963831186,0.08862516284,0.08826015145,0.09530466795,0.105802916,0.05054244399,0.07889771461,0.04791793227,0.06223876774,0.0670407787,0.6146798134,0.118163012,0.05314576626
65,0.4594044685,0.05414234474,0.1521331668,0.05120540783,0.05456230417,0.07549976557,0.08458278328,0.09817229956,0.1023638621,0.1573687643,0.05461132154,0.1009202078,0.04710416123,0.08116354793,0.0850764811,0.6170276999,0.1636607498,0.05215243623
66,0.4376514852,0.05190393329,0.1392184943,0.05176977441,0.05377814174,0.08010540158,0.06347658485,0.1161287427,0.1065505743,0.1374345422,0.05241997167,0.08762267977,0.04654332995,0.07832951099,0.08136879653,0.6190544963,0.1353806704,0.05164126679
67,0.4161945581,0.04903988913,0.08844640106,0.0524902232,0.05417400971,0.08086831123,0.06238700077,0.08922049403,0.1099086031,0.08436393738,0.04890250787,0.06202631071,0.04703192785,0.06218108535,0.06694044918,0.6233574748,0.08014509827,0.05177332833
68,0.4041084349,0.04947672412,0.08923954517,0.05323210359,0.05487453938,0.08124292642,0.0639366731,0.09872721881,0.1174495444,0.08265934139,0.04904778302,0.06046826765,0.04770998657,0.06343942136,0.0682034716,0.6280351281,0.07608487457,0.05210155249
69,0.3809785545,0.05092944577,0.06158736721,0.05350197852,0.05479753017,0.07701779157,0.05901037529,0.07448256016,0.1201666221,0.05648401752,0.05089111999,0.05164591596,0.04774011299,0.05151639506,0.05807338655,0.6310194135,0.05273712799,0.05241673067
70,0.3502752781,0.05244788527,0.0584464483,0.05357581005,0.05493095517,0.07203464955,0.05932631716,0.0627970919,0.1246027946,0.05401329696,0.05312296748,0.05252374336,0.04785643145,0.0489205569,0.05636584759,0.633287847,0.05161830783,0.05262771249
71,0.409599185,0.05361324921,0.05850811675,0.05374088883,0.05454638973,0.06733270735,0.05472965911,0.05374088883,0.1271947026,0.05456857011,0.05527121946,0.05446603894,0.0475974977,0.04777090624,0.05576786026,0.6354901791,0.05318312719,0.05283247307
72,0.5193582177,0.05328546837,0.05912547931,0.05396168306,0.05467351899,0.06390880793,0.05437031016,0.05927898362,0.1266866475,0.05499942973,0.05568849668,0.05476405099,0.04768025503,0.04815961421,0.05623435974,0.6381404996,0.05340392515,0.05313497782
73,0.5195960402,0.0544741638,0.06008526683,0.05428552628,0.05542420223,0.0611599274,0.05832220986,0.05777804926,0.1265787035,0.05663570762,0.05814128742,0.05721630529,0.04822453856,0.04741584882,0.05639749393,0.6414911151,0.0558882989,0.05362522602
74,0.4969200194,0.05180343986,0.06278083473,0.05513449013,0.05654786155,0.06031547487,0.06565831602,0.06997346133,0.1282372475,0.05692399666,0.05476312712,0.05409746245,0.04941555858,0.05192860961,0.05945558473,0.6457338333,0.05323980376,0.0542752035
75,0.4728800356,0.05270196125,0.0633905828,0.05579698086,0.05746965483,0.0593380928,0.07322446257,0.09543320537,0.1282666475,0.05743202567,0.05689446628,0.05571331456,0.05029786751,0.05176925659,0.05993287265,0.6496021748,0.05423903093,0.05485564098
76,0.493771553,0.04972402379,0.09685537219,0.05877411366,0.05761960149,0.061013598,0.06146133319,0.1400700212,0.1408386379,0.08219183981,0.04995376989,0.05826668814,0.05204550922,0.07195031643,0.07348382473,0.6555521488,0.06861916184,0.05567209795
77,0.5237910748,0.05020647869,0.1158543602,0.06168315932,0.05810118839,0.06329274923,0.05708833411,0.1241316274,0.1493512988,0.09674918652,0.04984324798,0.06267055869,0.05372191593,0.08221918344,0.0803186968,0.6619104147,0.07838795334,0.05654709414
78,0.4715063274,0.04990367964,0.1019216552,0.06376958638,0.05813759938,0.06463847309,0.05485591292,0.07116219401,0.1502269953,0.08375945687,0.05162943527,0.05884094164,0.05450822785,0.07761575282,0.07583814859,0.6676481366,0.0674033761,0.05742669478
79,0.4517481327,0.05022522435,0.1008753404,0.06514668465,0.05883193389,0.06580431014,0.05548487231,0.0844996348,0.1436601281,0.08294686675,0.05270424858,0.05926546454,0.05550433323,0.07787654549,0.07608906925,0.6732788086,0.06683029979,0.05831607059
80,0.4735901356,0.05056837201,0.1048111692,0.06712118536,0.05997790769,0.06714262813,0.0555154644,0.06960881501,0.1402757317,0.08652571589,0.05335702375,0.06102493033,0.05717451498,0.08083303273,0.07842112333,0.6790165305,0.06966666132,0.059243083
81,0.4942194521,0.05282076076,0.1615580022,0.07162619382,0.06111158803,0.07112555951,0.05542271212,0.0828885287,0.1407669932,0.1356452852,0.05334429443,0.07913839072,0.05994294211,0.1071557403,0.0981227681,0.6861340404,0.1087172404,0.06036741659
82,0.528824389,0.0569001548,0.2159558982,0.076837942,0.06424572319,0.07728873938,0.06213903055,0.1309850961,0.1398384124,0.1833530664,0.05670994148,0.09925877303,0.06446681917,0.1309323311,0.1194579974,0.6940115094,0.1479917616,0.0616453588
83,0.5685532689,0.0591350086,0.248370707,0.08316779882,0.0664197877,0.08465751261,0.06575740129,0.1594734788,0.1460530013,0.2086752504,0.05944185331,0.1090988442,0.06860398501,0.1470090598,0.1329652667,0.7021203041,0.1654661745,0.06312570721
84,0.6040364504,0.05723271146,0.23089315,0.08757603914,0.06863664091,0.09083608538,0.06942301989,0.08455896378,0.1483494639,0.1886091977,0.05914082751,0.09931250662,0.07189089805,0.1437648386,0.1303229183,0.7098369598,0.1438506991,0.06475446373
85,0.5705897212,0.06130495667,0.2869579494,0.09126883745,0.07080685347,0.09905117005,0.07037421316,0.07205066085,0.145225063,0.2337934226,0.06329590827,0.1170314252,0.07489707321,0.1671053916,0.1515245289,0.7180211544,0.1766671687,0.06663119793
86,0.6930939555,0.08162590861,0.4921942651,0.09813896567,0.07383742183,0.1153055653,0.07293009758,0.132941097,0.1494644135,0.411685437,0.08187589049,0.1938551515,0.07953251153,0.2431142181,0.221470356,0.7274899483,0.320972234,0.06890124083
87,0.6348869205,0.09320867062,0.5910645127,0.1058460101,0.07663438469,0.1352416426,0.0696298331,0.2718093395,0.1552493423,0.490262866,0.09261801094,0.2258785814,0.08426324278,0.2821322083,0.2578708827,0.7372267246,0.3766991198,0.07168063521
88,0.6132104993,0.0783220008,0.4553544223,0.1111474633,0.08028810471,0.1477700323,0.07291926444,0.1310902387,0.1617281288,0.3586399555,0.07888599485,0.1629698128,0.08847220987,0.2409703285,0.2201864719,0.7461504936,0.254905194,0.07468735427
89,0.6263950467,0.07350862026,0.4049663544,0.1141754165,0.08382552117,0.1556501538,0.07679270953,0.1260370612,0.1590828449,0.3071664572,0.07436499,0.1380410194,0.09203479439,0.2258123904,0.2076384872,0.7545511723,0.2058481574,0.07763642073
90,0.5922087431,0.06599458307,0.3235457242,0.1159343719,0.08377390355,0.1563961357,0.06199860573,0.1454481333,0.1564010531,0.2319778651,0.06736511737,0.1045770273,0.09302736074,0.1974434406,0.179796949,0.7620182633,0.1425046772,0.08005188406
91,0.5798793435,0.0644178912,0.2964202464,0.1179651096,0.08511573076,0.1544597149,0.05882161856,0.1344925016,0.157919243,0.2068306655,0.06608281285,0.09406957775,0.09469749779,0.1886681318,0.1713411659,0.769045651,0.1217795908,0.08216829598
92,0.5983516574,0.06532043964,0.2968068421,0.1200444177,0.08557254076,0.1523932964,0.05246241018,0.2166244537,0.1584456712,0.2055195421,0.06718621403,0.09357213974,0.09589157254,0.1903405637,0.171906352,0.7759802938,0.1193371788,0.08423307538
93,0.594863832,0.06549566239,0.2871672511,0.1225767732,0.08466091007,0.1496608853,0.0444137305,0.2483690232,0.1654760838,0.1970776767,0.06785278767,0.09081721306,0.09658136964,0.1887159795,0.1677030921,0.782728672,0.1128069162,0.08615490049
94,0.5970087051,0.06941247731,0.3096971512,0.1262799352,0.08725767583,0.1491207182,0.04540282488,0.3086383045,0.1759765744,0.2166815251,0.07197342068,0.1003139913,0.09991493821,0.2007846832,0.1779912263,0.7897560596,0.1275343448,0.08834304661
95,0.5910987258,0.06462430209,0.2533093393,0.1295492351,0.08917373419,0.144405365,0.04688367248,0.256588012,0.1859406978,0.1715670824,0.06912850589,0.08349890262,0.1027945876,0.1803920716,0.1585346311,0.7960144877,0.0965770185,0.0898289904
96,0.6361883283,0.06203843281,0.2204448432,0.1322213262,0.09081987292,0.1377633512,0.04942387342,0.2480510473,0.1943230182,0.1466853768,0.06828916073,0.07508648187,0.1052216813,0.1680297852,0.1468992084,0.8017522693,0.08100246638,0.09081983566
97,0.7090762258,0.05946628749,0.1935794801,0.1340440363,0.09021127969,0.1288694143,0.04876166955,0.1812185049,0.2013807744,0.1272985488,0.06724246591,0.0685980916,0.1060403511,0.1569743305,0.1356054544,0.8037016988,0.06972461194,0.09042531997
98,0.6197702885,0.05590013787,0.1580484509,0.1343807429,0.09020402282,0.1182882115,0.05281449482,0.1649199128,0.200472638,0.1020902619,0.06565331668,0.06019054353,0.1062412634,0.1396531314,0.1205354109,0.8046960831,0.05599687621,0.08933907747
99,0.6182191372,0.05426631868,0.140249446,0.1347426921,0.08762977272,0.1081801653,0.04811158404,0.07651361823,0.2008862942,0.09058346599,0.0651929006,0.05681374669,0.1049192548,0.130412519,0.1111839786,0.8058545589,0.05071985722,0.08806648105
100,0.6174184084,0.05375455692,0.1303485185,0.1323911697,0.08528479189,0.09933942556,0.04497134313,0.06198728457,0.1854614466,0.08541727066,0.06536706537,0.05588938668,0.1021543741,0.123630397,0.1054668054,0.8068881035,0.04919327796,0.08673419803
101,0.6090199947,0.05430978164,0.1277033687,0.1298867315,0.08473601192,0.09233826399,0.0468355678,0.07989760488,0.1709946841,0.08585100621,0.06607037783,0.05713059381,0.1004493237,0.1208614931,0.1040681377,0.8077803254,0.05079901591,0.08551821858
102,0.5259681344,0.0546133928,0.1220940053,0.1283517629,0.083574377,0.08665382862,0.04627455771,0.08206187934,0.1631736457,0.08374496549,0.06662786752,0.05737803504,0.09883335233,0.1169170514,0.1009539142,0.809484005,0.05090258643,0.08452779055
103,0.6057700515,0.05555082485,0.1203544661,0.1265360713,0.08280085772,0.08227381855,0.04637445137,0.08067234606,0.158226788,0.08454707265,0.06751582026,0.05883763358,0.09732976556,0.115013063,0.09983375669,0.811448276,0.05273532867,0.08372034878
104,0.593662262,0.06081411242,0.1494319439,0.1261109114,0.08439016342,0.08125960827,0.05268275738,0.06357113272,0.1552027911,0.1098939553,0.07117599994,0.07107236236,0.09802496433,0.1299037188,0.1136321798,0.8139333129,0.07099252939,0.0836687088
105,0.6637989879,0.06267499924,0.1550824642,0.1223977581,0.08423700929,0.08081247658,0.05275271833,0.04748676345,0.144513309,0.1161958948,0.07266045362,0.07495639473,0.09617948532,0.1307148039,0.1158931255,0.8149687648,0.07673869282,0.08353541046
106,0.6040123105,0.05990434811,0.1279359013,0.1153497994,0.08438972384,0.07868828624,0.05670109391,0.03676046804,0.1282583326,0.09550106525,0.07069107145,0.06639219075,0.09302195907,0.1137960851,0.1042468473,0.815203011,0.06328352541,0.08289481699
