window_index,ClassPrior,Centroid,DiagGaussian,LinearSoftmax
190,0.8347441848,1.120213752,6.121038074,0.8044593159
191,1.093076299,1.104103433,8.436203747,1.132302366
192,0.9135668304,1.103978723,8.440462658,0.9220188003
193,0.7296561818,1.125090966,4.546793758,0.6984268163
194,0.7603227195,1.121618448,4.765104241,0.7921330552
195,0.8128549107,1.110068857,5.781130623,0.7835936178
196,0.7471870882,1.112752619,5.784753156,0.6682899248
197,0.589566894,1.102286434,2.309599818,0.4460057245
198,0.5282662971,1.108130923,0.5652525113,0.3744681817
199,0.5501614764,1.102762657,1.609372623,0.3731074305
200,0.8128504818,1.111746063,6.876967972,0.7580783567
201,0.5851775241,1.110126666,3.019403211,0.4242374936
202,0.5589077378,1.118387946,0.9843587858,0.4304145875
203,0.6639824541,1.129557238,4.211063613,0.5848951207
204,0.8916598407,1.108015225,6.618251209,0.8644573498
205,0.7647061843,1.11751135,5.284117724,0.686289802
206,0.6114487867,1.13805377,3.613679836,0.6456316065
207,0.5851745715,1.12031853,2.290455392,0.5271388767
208,0.9135387808,1.126390603,9.918361155,0.8988943534
209,0.6070623694,1.136347155,4.049991272,0.5370902579
210,0.5939341195,1.153740433,3.805652117,0.5791115991
211,0.852258852,1.12181306,5.168272373,0.7808108529
212,0.9879986298,1.105402947,8.716752396,0.9648197065
213,1.447704389,1.076553837,8.352103314,1.492661563
214,0.8566408405,1.107963718,7.171473825,0.8149479041
215,1.084291654,1.106550842,10.15239425,1.059096278
216,0.9836254991,1.119987328,8.346645297,0.975255701
217,1.29007829,1.091142421,8.617036894,1.055773373
218,1.066771081,1.107616805,7.315814598,0.9971315564
219,1.141225025,1.095268169,8.25939565,1.02868269
220,1.325084004,1.091280733,11.65603167,1.231828796
221,1.390760684,1.080862295,10.13390881,1.202466204
222,1.351380363,1.089392126,11.61642008,1.308539223
223,1.408312258,1.086695781,12.48448643,1.372897265
224,0.9836092599,1.079658516,10.64669147,0.9313319747
225,0.9967301282,1.082096501,10.30130926,0.9533641446
226,1.03613407,1.081598357,11.94554366,0.9828417589
227,0.9485991174,1.075971342,9.968179524,0.8874588914
228,0.9135624016,1.074044857,9.508739243,0.8619678131
229,0.9836151651,1.078253172,10.28751168,0.9321243332
230,1.001116546,1.078024445,11.67570763,0.9149799307
231,0.9179311034,1.07267052,9.05662281,0.8778812304
232,1.001123927,1.082883393,11.86935939,0.999426518
233,0.9179355322,1.073643487,9.506471194,0.8447071783
234,0.8391173155,1.06843753,7.7498708,0.7773420694
235,0.8916568882,1.072512912,8.842080634,0.8190947017
236,0.9310578769,1.072781129,9.915477008,0.83667192
237,0.9485799255,1.077204141,10.48766339,0.9367806504
238,0.9091774605,1.076056449,9.579553444,0.8878606874
239,0.8215893617,1.071862871,7.192019782,0.8177334702
240,1.005489676,1.082039501,10.74824432,0.9895145298
241,0.9485754967,1.075626265,9.11604892,0.9018866629
242,1.031752081,1.08036403,10.04181226,1.017701844
243,0.720912873,1.064572328,5.050343628,0.7147493031
