window_index,DLinear,PatchTST,iTransformer,TimeMixer
0,0.0925168395,0.005840345751,-0.1466801763,0.1904890239
1,0.1427909285,-0.06312591583,-0.08232606947,0.03219211102
2,0.1459113806,0.03647749498,-0.01117599569,0.1459351778
3,0.08204013854,0.02069060877,0.00972636044,0.07233183086
4,0.07577618957,-0.03994815797,0.1106785908,-0.01976424642
5,0.1759433597,-0.04366380721,0.0326593034,0.07666529715
6,0.03736809269,0.04107667506,-0.03643298894,-0.002296595369
7,0.0814332515,-0.1455218494,-0.03479646146,-0.04364898056
8,0.1003462225,-0.01642399468,0.04519354552,0.005231207702
9,0.1047260165,0.1528979987,-0.012148384,0.0519156307
10,0.07801105082,0.1247241721,-0.006261324044,-0.01391287427
11,0.05070577934,-0.02804227918,-0.01840767823,0.06855879724
12,0.08510064334,0.1129838005,-0.008035698906,0.08172184229
13,0.03501433879,-0.09853215516,0.04136611521,0.08638691902
14,0.05986525863,-0.02470921725,0.1326981336,0.0850475952
15,0.09270100296,-0.07385665178,0.02500000969,0.1117034927
16,0.04552865401,0.02343439683,0.1028222963,-0.01020085439
17,0.1077991053,-0.04476882517,0.1174194813,0.02443157695
18,0.09344900399,-0.01759106666,0.007361386903,0.008727394976
19,0.01551748253,-0.2880467176,-0.0406868495,0.002734473674
20,0.01744969934,0.08202842623,-0.1323235035,-0.09129458666
21,-0.02555654012,-0.1154842824,0.005885908846,0.05872184411
22,0.01819779165,-0.01110600587,0.1155941635,-0.04066197202
23,-0.01108374819,-0.102574423,0.07214486599,-0.0231131725
24,0.001881806413,-0.1026909426,0.05533424392,0.1085970625
25,0.006730441935,-0.1225939393,-0.03438764811,0.03187146038
26,0.05889779702,0.11313802,0.02574701421,0.0179863926
27,-0.02588493377,-0.01334326621,0.01863660477,0.0320895426
28,0.04961647838,0.07735960931,0.1162810549,-0.01414413936
29,0.0156428162,-0.05586821213,0.06352931261,0.08352411538
30,0.03723857552,-0.1240129769,-0.03308333457,0.1918059289
31,0.02969498746,-0.09442867339,-0.1640167981,0.01990601048
32,-0.05251855403,0.1058593839,-0.1404929012,0.04456326365
33,0.08779701591,0.09704328328,-0.09203419834,-0.01392306667
34,-0.02348021232,-0.0107982792,0.08854841441,-0.04312831163
35,-0.03484925255,0.002517768182,0.143367365,-0.06938564777
36,-0.07438852638,0.1234252229,-0.02286618203,-0.02113543078
