window_index,DLinear,PatchTST,TiDE,TimeXer
183,0.04720566049,0.05002635717,0.04390816763,0.05022903904
184,0.04636115953,0.05370805785,0.04508413374,0.05332971737
185,0.04596238211,0.05924792215,0.0466093421,0.05122191831
186,0.04552667215,0.05373635888,0.04757738486,0.05213545635
187,0.0459715426,0.05258074775,0.0475744307,0.05001458526
188,0.04602137581,0.05132143572,0.04759434238,0.04552655295
189,0.04615657404,0.05258821324,0.04789382592,0.046954941
190,0.04630036652,0.05297901854,0.04753914475,0.05259080231
191,0.04620012641,0.0536878705,0.04668685794,0.04637138546
192,0.04631734267,0.05277640745,0.0464550443,0.05279265717
193,0.0464075692,0.04607155547,0.04082125053,0.05449925736
194,0.0467351079,0.04340137169,0.04017466307,0.05515198037
195,0.04683311656,0.04240923747,0.04030960053,0.05666008964
196,0.04780950025,0.04114944488,0.04020389915,0.05803474784
197,0.04859736189,0.03977106512,0.0402055718,0.05139144138
198,0.04933593795,0.04022930562,0.04140129685,0.0493359752
199,0.05056220293,0.04109754786,0.04037455842,0.048149582
200,0.05110208318,0.04086177796,0.04006593674,0.0497024022
201,0.0520526208,0.03924335167,0.03726608679,0.05306759477
202,0.05277823284,0.03840185329,0.0364805162,0.05181002244
203,0.05327807739,0.03798956797,0.03621553257,0.04573281482
204,0.05423047766,0.0374561362,0.03566515818,0.04092247039
205,0.05477066711,0.03744212165,0.03686306998,0.03872554004
206,0.05623790622,0.03839667514,0.0349994041,0.03684384003
207,0.05693328381,0.0387394093,0.03483320773,0.0364462398
208,0.05671750382,0.03578471765,0.03501115367,0.03674922884
209,0.05896789953,0.035245087,0.03526205197,0.04133084789
210,0.0585625954,0.03438429907,0.0352578871,0.04212496802
211,0.05747455731,0.03520396724,0.03458023444,0.04345762357
212,0.05724103749,0.03558414802,0.03439146653,0.04700957611
213,0.05835745111,0.03572577983,0.03488267586,0.0427322872
214,0.0599335283,0.03663383797,0.03457807377,0.03987266123
215,0.06090911105,0.03758236393,0.03548051417,0.03731210157
216,0.06244137883,0.04098967463,0.03590650484,0.03671034053
217,0.06384492666,0.04020992294,0.03605856001,0.03806606308
218,0.06281236559,0.03979808465,0.03490636125,0.03745634109
219,0.06321258098,0.03896221891,0.03505013511,0.03586291522
220,0.06190678477,0.03685811535,0.03426934034,0.03587946668
221,0.06177278236,0.03608318791,0.03429406881,0.03565902635
222,0.0616019778,0.0364706181,0.03367827833,0.03425886855
223,0.06337501854,0.03954926506,0.03504406288,0.03477282077
224,0.06223963574,0.04240816832,0.03433454409,0.0350070335
225,0.0631121099,0.043682307,0.03438669071,0.03432555124
226,0.06376822293,0.04796083644,0.03484177589,0.03390737996
227,0.06427908689,0.04946998879,0.03527414799,0.03379706293
228,0.06573770195,0.04722617194,0.03530875966,0.03316826746
229,0.06628050655,0.04706528783,0.03558626398,0.03200232238
230,0.06908113509,0.04435444251,0.03618171066,0.03073601611
231,0.07562471181,0.04663162306,0.04012424126,0.03350262344
232,0.07577235997,0.04773400351,0.04096291959,0.03166256472
233,0.07790998369,0.04671393707,0.04147037491,0.02998763323
234,0.0761533007,0.04891194031,0.04049037397,0.03151489049
235,0.07743329555,0.05275740102,0.04137120768,0.03789297864
236,0.07952150702,0.05394251272,0.04184382781,0.04184217751
237,0.08158090711,0.05347168073,0.04333370551,0.05536146462
238,0.08359935135,0.05483204126,0.04407979921,0.05839808658
239,0.08353623003,0.05813902617,0.04354615882,0.05202290416
240,0.08640597016,0.06446468085,0.04510743544,0.04958670214
241,0.08886126429,0.06771632284,0.04556174204,0.03959149495
242,0.09132057428,0.07483499497,0.04680317268,0.04089720547
243,0.09286468476,0.07657081634,0.04804946855,0.04813766479
244,0.1003383398,0.07719301432,0.05445804819,0.05770669505
245,0.1010139585,0.0709971562,0.05455206335,0.06456242502
246,0.1007532254,0.05970320106,0.05326715112,0.05765594915
247,0.104590334,0.06550438702,0.05543845892,0.05826001987
248,0.1090858281,0.07695450634,0.05909490585,0.06490524858
249,0.1135225296,0.08594480157,0.06238952279,0.06853744388
250,0.1157474145,0.09600496292,0.06385628134,0.07225487381
251,0.1147787049,0.09107873589,0.06198717281,0.06755787134
252,0.117362231,0.09844085574,0.06319065392,0.06589054316
253,0.1184441671,0.09890025854,0.06353554875,0.06448024511
254,0.1208229661,0.08347284794,0.06367254257,0.0562672019
