window_index,DLinear,PatchTST,iTransformer,TimeMixer,ZeroPred,Persistence,HAR_EWM
37,0.8990080953,0.961338222,0.8839117885,0.629547894,1.272487998,0.4141294956,1.22924149
38,0.8717053533,0.9009335637,0.9750294685,0.5755889416,1.268827796,0.4273943603,1.186157823
39,0.8085705638,0.861738205,0.9312465787,0.5499878526,1.335029244,0.4353981316,1.208348989
40,0.781360805,0.8539714813,0.7739489079,0.5320425034,1.376004219,0.4340176582,1.201359272
41,0.7840697765,0.904163897,0.5725672841,0.567494452,1.457859039,0.4670241773,1.227529764
42,0.5775633454,0.8111929893,0.4987528324,0.4144598246,1.444323063,0.9420854449,1.138993382
43,0.619050324,0.8413646817,0.5281710029,0.4657805264,1.52315712,0.5313087702,1.157991767
44,0.5380485654,0.7317126393,0.5112863183,0.3957691193,1.455351233,0.8048407435,1.040239573
45,0.5794698596,0.714686811,0.5115836263,0.4146787226,1.496024728,0.4814268351,1.037055969
46,0.5687751174,0.6797297597,0.5250472426,0.4227397144,1.497084141,0.5191208124,0.9979979992
47,0.5770711303,0.6320241094,0.5925201178,0.5036939979,1.429854274,0.8752336502,0.8937566876
48,0.6911399961,0.8178977966,0.3743489087,0.4407116175,1.426224351,5.21398592,0.8936242461
49,0.6652227044,0.6020860672,0.3435641229,0.5146070123,1.53651154,0.9297914505,0.9707732201
50,0.5357003212,0.6264255047,0.354763478,0.4125219882,1.578388214,0.2812061012,0.9555452466
51,0.541141808,0.6509692073,0.2852559388,0.3904931545,1.597016454,0.2759125829,0.9352767467
52,0.5333918929,0.6576126218,0.4342273176,0.4677904844,1.517255187,0.6991405487,0.8718250394
53,0.5290477276,0.5905823112,0.4347278178,0.4897757471,1.446330905,0.5376009345,0.8094136119
54,0.5891574025,0.5853725076,0.3885115683,0.4197562039,1.488670707,0.4847432673,0.8208701015
55,0.6322804093,0.6225559711,0.6739190221,0.4204563797,1.479957581,0.5721149445,0.8094452024
56,0.6560860276,0.6910510063,0.7501212955,0.6237741709,1.415658116,1.071635365,0.8035537601
57,0.6419605017,0.7075136304,0.7372498512,0.5698968768,1.358622551,0.7162280083,0.7686694264
58,0.6471507549,0.7395362854,0.6817131042,0.5270527005,1.370481849,1.267522454,0.7715706825
59,0.7547810078,0.7612490654,0.7205509543,0.5817134976,1.37052834,1.834280849,0.7717178464
60,0.6818302274,0.666931808,0.6426795125,0.5136120319,1.350025296,0.5927202106,0.7615554333
61,0.6191879511,0.6469979882,0.5814092159,0.5271138549,1.325619578,0.5830931664,0.7437250018
62,0.6422014832,0.6636657119,0.5471371412,0.5550871491,1.308646917,0.6014254689,0.7343253493
63,0.5225765705,0.556476295,0.5139883161,0.5903206468,1.211762547,1.144059777,0.6775800586
64,0.5097126365,0.5458031297,0.6386312246,0.5895417333,1.183450937,0.9612261653,0.6473146677
65,0.4583617151,0.5200474858,0.595711112,0.548441112,1.068356395,1.640014052,0.5696378946
66,0.4713734686,0.5041234493,0.4705359042,0.6300586462,1.011456013,1.308930755,0.5288606286
67,0.4429909289,0.4412942827,0.5093220472,0.6644878387,0.8844922185,1.901057243,0.4589496851
68,0.4252619743,0.4493074119,0.5488741994,0.6181743741,0.8942875862,0.5304293036,0.4620197713
69,0.4473647177,0.4139226377,0.4562412798,0.5445401669,0.8302783966,1.124174833,0.4351263344
70,0.4668171406,0.4119578302,0.5054721236,0.5551065803,0.793923378,0.7966324687,0.4242095649
71,0.4466498792,0.409525007,0.4560922086,0.6179001927,0.7861534953,0.58670187,0.4232254028
72,0.4365575314,0.4269014299,0.5144003034,0.6494787335,0.7439795136,0.6855360866,0.4203311503
73,0.6438520551,0.5565980077,0.5182976723,0.7624997497,0.6681435704,1.849714279,0.5090870857
74,0.7639935017,0.802975893,0.6709364057,1.113549232,0.5829127431,2.061127901,0.5901072621
75,0.8638855815,0.9343275428,0.8355018497,1.08098042,0.5624904037,1.382063866,0.7215490341
76,0.4982808828,0.5745067596,0.6511697769,0.550655067,0.570635736,1.664559364,0.6950321198
77,0.5144837499,0.6850486398,0.5573417544,0.5514641404,0.5767945051,0.5958837867,0.7029493451
78,0.6541861892,0.815589726,0.7230123878,0.7639941573,0.5061368346,1.682356477,0.7287754416
79,0.5588991046,0.73950845,0.6563708186,0.7126738429,0.4973741472,0.5528645515,0.7323784828
80,0.4123718441,0.5317696929,0.341855377,0.4304193556,0.483276397,1.871304393,0.6599111557
81,0.4001707137,0.5306246877,0.3332628906,0.5153573155,0.4825161397,0.4493938386,0.656267345
82,0.3960390389,0.6017179489,0.2744483054,0.6157157421,0.4708007276,0.5786083937,0.6659488082
83,0.4567658901,0.604903996,0.377519995,0.5947854519,0.4832019806,0.4747421443,0.7106127143
84,0.4777771533,0.6083923578,0.3529739678,0.5423278213,0.5197712183,0.5015942454,0.6999275088
85,0.485000968,0.5972658396,0.3571349084,0.5431898236,0.5448981524,0.5760789514,0.6971476674
86,0.5143275857,0.5805709958,0.509200871,0.4581290483,0.5689706802,0.5625491738,0.6921622753
87,0.4938202798,0.5596635938,0.4424876273,0.5145990849,0.6052306294,0.5899429321,0.671248138
88,0.4856959283,0.6025426388,0.5075734258,0.4428933561,0.6073901653,1.315036654,0.6829602122
89,0.5113418698,0.6031058431,0.4397500455,0.5153982639,0.6555395126,0.7083001137,0.6999654174
90,0.5538192391,0.7165727615,0.4353969991,0.4919715226,0.6522405148,1.255524039,0.7080381513
91,0.5393626094,0.6462827325,0.5239178538,0.508168757,0.6459619999,0.7127804756,0.7088509202
92,0.5673490167,0.7056939602,0.4338077009,0.4682890475,0.6050201058,1.266166687,0.7480981946
93,0.576677978,0.6956226826,0.4007823467,0.5219542384,0.5965225101,0.8882877231,0.7507626414
94,0.6011952162,0.7646994591,0.364212364,0.5270077586,0.6016168594,0.9127759933,0.7558525205
95,0.6441298127,0.7800899148,0.3709402084,0.6219521761,0.5815402865,1.088675141,0.7599319816
96,0.5834602714,0.6658785343,0.3726023734,0.5340350866,0.576829195,0.6248455644,0.7581388354
97,0.3284667432,0.4008901119,0.2538003922,0.3394662142,0.5389571786,1.875728488,0.638176024
98,0.3236574829,0.3358012438,0.3587397635,0.3316324651,0.515093267,1.577941775,0.5356935859
99,0.3542594016,0.3182516992,0.2948978841,0.2502085268,0.4760757983,2.110794067,0.4180420935
100,0.4775102139,0.4078651965,0.4125568867,0.4049135149,0.4827668369,2.057141781,0.3342877328
101,0.4065183401,0.3262339532,0.4415945709,0.3952469826,0.478238672,0.9497805238,0.3046171367
102,0.4146633446,0.3637337685,0.3110501468,0.4059418738,0.4871448576,0.5381069183,0.3275583982
103,0.4012583196,0.374611944,0.3327503502,0.2959647179,0.4994777143,0.4035851955,0.3655858338
104,0.483309269,0.5256998539,0.3496306837,0.3318352997,0.4732507765,1.801301003,0.3045799434
105,0.4322836399,0.4435494244,0.2675910294,0.389477402,0.4953570366,0.5429804921,0.3027800322
106,0.4225243628,0.4849862754,0.2934241593,0.4538048804,0.5161491632,0.4440390766,0.3054353297
107,0.5353521705,0.5689309239,0.2975210845,0.708319962,0.5068818927,1.461477876,0.275310427
108,0.2418369651,0.221432969,0.2600732744,0.2775366306,0.4828468263,0.4660309255,0.2565753758
109,0.2100097388,0.2226092368,0.3875610828,0.19610627,0.4855462015,0.3958294392,0.2543308437
110,0.1950110793,0.2226086855,0.2468453199,0.1837464571,0.4727263153,0.3691758215,0.2450526208
111,0.1832547635,0.19983311,0.2691752911,0.2307887822,0.473503679,0.4345277548,0.2426804304
112,0.1575956196,0.1853623837,0.2901071608,0.171551764,0.4246689975,0.6847478747,0.21867235
113,0.1734967232,0.1858105659,0.2034267336,0.1537360698,0.3979394138,0.8376820087,0.2020635158
114,0.1794340163,0.1822219491,0.2337627858,0.1720337719,0.3595493734,0.5850880146,0.1884812862
115,0.2125463039,0.2152351886,0.463509798,0.2506685853,0.3705357015,0.2514261305,0.246126309
116,0.1985509843,0.2576599717,0.4003556073,0.2654501796,0.3675967753,0.7031808496,0.2339006215
117,0.1947427541,0.2520316839,0.414922744,0.1960586905,0.351426512,0.3117552698,0.2438366413
118,0.2327487469,0.2744374573,0.374535203,0.2428645641,0.3215795755,0.5242087841,0.2428723425
119,0.2998903096,0.3478696048,0.3733027875,0.2851977646,0.3284833729,0.3816906512,0.3028928936
120,0.6986380219,0.827891767,0.8768295646,0.6568901539,0.6888145804,0.712230742,0.7874541879
121,0.6624096036,0.7643666267,0.8407316208,0.6478784084,0.6907723546,0.732309401,0.7833513618
122,0.6897590756,0.8162434697,0.6387102008,0.6602451205,0.6926726699,0.715148747,0.8044231534
123,0.7187042236,0.8542070389,0.8792273998,0.7550683618,0.6954223514,0.7305700183,0.8267046809
124,0.8257201314,0.9510179162,1.059002161,0.7921760082,0.6614972949,1.58566916,0.8261341453
125,0.7488998771,0.8856137395,0.8805370331,0.7925968766,0.6643508077,0.6853786111,0.818464458
126,0.6271805167,0.7121049762,0.7649361491,0.586694181,0.664034605,0.9619987607,0.7661719918
127,0.6366517544,0.7005613446,0.7827640176,0.5197862387,0.6614480615,1.086753726,0.7439052463
128,0.6749978662,0.6739110947,0.7227684855,0.6047975421,0.6886124611,0.6785478592,0.7466074824
129,0.6622220278,0.6588733196,0.7795913815,0.7392721176,0.6794517636,1.053380609,0.7484086156
130,0.7317769527,0.8078427315,0.8444797397,0.7349155545,0.6752312183,1.106131196,0.7946109772
131,0.7529709339,0.8230579495,0.6692374349,0.7896863818,0.6745896339,0.7859611511,0.8163240552
132,0.8232057691,0.9123625755,0.9288876653,0.7691723704,0.6712269783,1.06620419,0.8560375571
133,0.8820456862,0.9849221706,0.8981131911,0.834171474,0.636736095,1.596759796,0.8609211445
134,0.8642839789,1.043090463,0.8517790437,0.8545219302,0.6214759946,1.135110378,0.8666966558
135,0.9604820609,1.072623372,0.8284800649,0.968125999,0.6029115915,1.651071548,0.8732402921
136,0.8467981219,1.008449674,1.080183387,0.7162424922,0.6043719649,0.7853024602,0.8702471852
137,0.9170920253,1.104072452,0.9681161046,0.7935201526,0.5772035718,1.663635612,0.875487864
138,0.8143287301,0.9263799787,0.995638907,0.7160388827,0.5716249347,0.8411299586,0.8768906593
139,0.5872758627,0.6908468604,0.5270937085,0.5417900085,0.5675058961,0.99523139,0.7893866897
140,0.6055794358,0.6913390756,0.471960783,0.5801539421,0.5777944922,0.5838283896,0.7958879471
141,0.5919796824,0.6302800775,0.6063881516,0.6021909714,0.5782604218,0.5735750198,0.7864099145
142,0.6084634066,0.641518414,0.6653068662,0.5995905995,0.5803723931,0.6376704574,0.7796199918
143,0.4644664228,0.4582661092,0.6596013904,0.4828079939,0.5596831441,1.053821683,0.7039833665
144,0.4065152407,0.4045510292,0.2485776395,0.6267094612,0.1963365674,9.468349457,0.2176655084
145,0.2577341199,0.2999790609,0.3934422433,0.3060952425,0.2582759857,0.3420495093,0.2952152491
146,0.263094604,0.252856195,0.3231520355,0.2899296582,0.2533707619,0.4127288163,0.277656436
147,0.2835436165,0.2939908803,0.3212827742,0.2673759758,0.2518551648,0.434320122,0.2698179781
148,0.2437663525,0.2439858764,0.4082716405,0.245038107,0.255774945,0.3925531805,0.2739979923
149,0.2399235815,0.2581123412,0.2888203859,0.2135689855,0.2570732832,0.3206783831,0.2754589319
150,0.2439718395,0.278075546,0.2962243259,0.2323613167,0.2632577717,0.4047913551,0.2810820639
151,0.2789241076,0.309510231,0.3447482586,0.2504070699,0.287204951,0.6861357689,0.2745297253
152,0.2796996832,0.3631202281,0.2729115188,0.253207773,0.3122590482,0.7524399757,0.2967239916
153,0.3347388506,0.3647148311,0.2921331227,0.3205597401,0.3034267426,0.4935183227,0.3065364361
154,0.2412088364,0.2457475662,0.2627538145,0.2568859458,0.289978534,0.8837515712,0.2715494335
155,0.269148618,0.2384492606,0.2805980742,0.2440061122,0.3002053201,0.5394116044,0.2651002109
156,0.3002680838,0.2368049771,0.247510314,0.3110908568,0.3226789534,0.8730711341,0.2670365572
157,0.2885914147,0.2225058526,0.2619583607,0.3046736717,0.3405515254,0.2772517204,0.2776674628
158,0.2847836316,0.2758892179,0.2802572548,0.2698307931,0.3700667918,0.2869159281,0.2975552082
159,0.2735736668,0.2486043572,0.236801818,0.2057573646,0.3936524093,0.4256709516,0.3126324713
160,0.2794102132,0.2766521573,0.2400724888,0.2520977557,0.4062790573,0.3091227412,0.3192958236
161,0.3041524589,0.2755002677,0.2446310073,0.3679258525,0.4523072243,0.3515689075,0.3519574702
162,0.3203897476,0.3033262193,0.3497761786,0.2806810141,0.4539081156,0.3605429828,0.3618668318
163,0.3308786452,0.330411464,0.4209307432,0.3092290759,0.4488013685,0.4977387488,0.3747525215
164,0.3177092075,0.3376468122,0.3482725918,0.3464062512,0.4430778027,1.020193815,0.36972031
165,0.3368903697,0.3384788036,0.2903169692,0.4014590681,0.4549844265,0.5428945422,0.3730695248
166,0.3382965028,0.3757177889,0.3046861887,0.347250551,0.4707964957,0.3635154665,0.3819930553
167,0.3474065065,0.4072719514,0.3341208994,0.3200273514,0.4768261015,0.3960906565,0.397752732
168,0.3505697548,0.4025530815,0.3818041384,0.2933399081,0.4771996439,0.6123256683,0.4009732306
169,0.4435716569,0.4717218578,0.3409304917,0.455329746,0.41847229,2.887174606,0.3354768753
170,0.3827255666,0.3657368124,0.2462251037,0.3602846861,0.4227563441,0.430788368,0.338057667
171,0.3911014497,0.420114547,0.3095611036,0.3490515649,0.4266073406,0.7890105844,0.3409045041
172,0.2978135943,0.314415127,0.2461014539,0.2472848445,0.4358464181,0.2702907622,0.3413156569
173,0.3479382992,0.3643733561,0.3102306426,0.2712068856,0.4910097122,0.2884472311,0.3828223646
174,0.3082137406,0.315022856,0.2521933317,0.2627047598,0.4761631489,0.3141260445,0.3668930233
175,0.2592273355,0.2416361719,0.2765622139,0.2728321552,0.4421649277,0.5425438881,0.3323073387
176,0.2556047738,0.2269148082,0.2681463659,0.3089226782,0.3902486563,0.8505800366,0.2844308913
177,0.3052198291,0.2790804505,0.2421037704,0.2623175383,0.4184118211,0.7828237414,0.29894045
178,0.2780887485,0.2244314402,0.2568670213,0.2368944436,0.4321660101,0.2689137757,0.3057999611
179,0.2229913324,0.1919549704,0.2413901538,0.2468991727,0.4232722819,0.2799263299,0.2951320112
180,0.2153888941,0.2022095174,0.2187740058,0.2447967082,0.4236006737,0.487000972,0.2870104015
181,0.2174332291,0.2349366397,0.2177497149,0.2296095639,0.4446307123,0.3185127974,0.2971258461
182,0.2158158273,0.2150769234,0.2217740268,0.2360500693,0.4181691408,0.4636959136,0.2746745348
183,0.250674814,0.259527415,0.2417836934,0.3033794761,0.4886083603,0.6205534339,0.3242352307
184,0.2757875919,0.2956760824,0.2709798217,0.2753406465,0.52626127,0.3663211763,0.3466227055
185,0.3208992481,0.3011099994,0.2716250718,0.3281732202,0.4703689516,0.8608026505,0.3106409311
186,0.2543109357,0.2499529868,0.2203913927,0.2020214051,0.4970048368,0.8417842984,0.3132797778
187,0.2922706604,0.2858946025,0.1754760742,0.2049849778,0.5115378499,1.340958953,0.3063604534
188,0.3951830864,0.3614615202,0.1951950043,0.2971206605,0.551668942,1.118950963,0.3259656429
189,0.3005104363,0.2882252038,0.1962221861,0.2416941673,0.5741064548,0.2282024026,0.3350627124
190,0.2750410736,0.2692658007,0.2260325402,0.2275595218,0.55738765,0.2424607724,0.320377022
191,0.3634718359,0.3047226369,0.1524684578,0.3132239282,0.5617025495,1.268281341,0.3167947531
192,0.3405249119,0.3182677031,0.1515208632,0.3485625684,0.5612149835,0.8479067683,0.3184448183
193,0.3397686481,0.2959050834,0.1521220207,0.2435147017,0.5904577374,0.2458983213,0.3337486684
194,0.3477095068,0.3603391647,0.1535908729,0.251382798,0.6373989582,0.3024296463,0.3627885878
195,0.3370196819,0.2480051368,0.1640315801,0.245933935,0.6442301273,0.2322324067,0.3615318537
196,0.3089563549,0.265263468,0.2633010447,0.2780032456,0.6880119443,0.1820243448,0.3821343482
197,0.2654437125,0.2479173392,0.1525527686,0.263533175,0.6638246775,0.4336291254,0.341124773
198,0.3769322336,0.3514963686,0.3132890165,0.3356113434,0.7288908958,0.6674429774,0.3834595382
199,0.3759911954,0.3553399146,0.2555303872,0.3869124949,0.7526614666,0.5498683453,0.3963879049
200,0.5248434544,0.4507289231,0.3465616703,0.4890592396,0.8904492259,0.6000617743,0.4988141954
201,0.4044830799,0.38753438,0.4257454872,0.3906713426,0.8988072872,0.1789849848,0.4853247106
202,0.4123158753,0.408585459,0.2861391008,0.3603753746,0.9498612881,0.2377339005,0.5093302727
203,0.4577747881,0.3951944411,0.2229419947,0.3991967738,0.9708631039,0.4353876114,0.5169959068
204,0.3744765818,0.3071567416,0.2254045159,0.2838353217,0.9520255923,0.1768666357,0.4861926138
205,0.3655602634,0.3312090039,0.2684116662,0.3102523983,0.9121257663,0.2198610157,0.4514971077
206,0.4240386486,0.370287925,0.2931825519,0.4574815333,0.9323461652,0.4454648495,0.4591442645
207,0.2727936208,0.2919095457,0.276499778,0.2515013516,0.8258964419,0.9736629128,0.3798689842
208,0.2880961001,0.3043197393,0.277071327,0.2786425054,0.7702153325,0.4173846245,0.3403798044
209,0.35097754,0.4023497105,0.2761268318,0.2957676947,0.7962036729,0.6748656631,0.3491968811
210,0.2863846421,0.3531851768,0.3270885646,0.2301680595,0.7974281311,0.2184307128,0.340374738
211,0.2709663212,0.3045628071,0.3144155741,0.2418690771,0.7807178497,0.2163969278,0.3268071711
212,0.2651262283,0.3063370287,0.4188247621,0.2947798371,0.7553216815,0.430971235,0.3532446325
213,0.2680800557,0.3318794072,0.3012396395,0.2886947095,0.7434130311,0.3507326543,0.3413046598
214,0.3212623596,0.3547254801,0.3131076992,0.2844008207,0.7778150439,0.4906237423,0.3526677787
215,0.3113243878,0.3261963427,0.3402573168,0.2791360915,0.7879295349,0.3152848184,0.3542958796
216,0.3415524662,0.3198658526,0.2695914805,0.3245962858,0.7907819748,0.5817134976,0.3561534882
217,0.2973470986,0.276455611,0.2657359838,0.3227327764,0.7814965248,0.3206070364,0.3444378078
218,0.2808778882,0.2661238313,0.2596989572,0.290797472,0.7338126302,0.4650468528,0.3194811046
219,0.3009179831,0.26842013,0.2824808657,0.322996676,0.7598743439,0.2900401652,0.3285169303
220,0.2776175141,0.2321440578,0.3237968385,0.2903433144,0.7018640637,0.6214800477,0.295982331
221,0.2744635642,0.2403333187,0.3498333991,0.2893267572,0.6709218621,0.3632861376,0.2850675881
222,0.2665926218,0.2508945167,0.2810120881,0.3263812959,0.6317104101,0.6587136388,0.2614038587
223,0.3462777138,0.3371399343,0.4302004278,0.4419947565,0.6475165486,0.4063317776,0.3545456231
224,0.4476236105,0.3563679755,0.4784377515,0.5315045714,0.5258812308,2.268787146,0.3524767458
225,0.4235223234,0.414935112,0.5296036601,0.5582470894,0.4852529466,0.6741924882,0.3608729839
226,0.4976944625,0.4369792938,0.442507118,0.5177804232,0.417031914,1.168759227,0.3642938137
227,0.4809161127,0.4928296506,0.417034477,0.6034153104,0.3902546465,0.5412285328,0.3856153488
228,0.4364026487,0.511849463,0.4470039904,0.5496261716,0.4053693712,0.3920378685,0.3883582354
229,0.3766132593,0.4076970816,0.4231883585,0.4240316153,0.4619511068,0.4093848765,0.382399559
230,0.4167121649,0.4399074614,0.4788701832,0.4966796935,0.4374548197,0.5402831435,0.4074163139
231,0.3530020416,0.3542493582,0.391841501,0.420347929,0.4322217703,0.8444123864,0.3623842299
232,0.3368403912,0.3513362706,0.4356677532,0.3565751612,0.4390762746,0.3460674286,0.3515577018
233,0.3524159491,0.349698931,0.3824446201,0.3667505682,0.4693901241,0.5057600141,0.367021054
234,0.3682242632,0.359821558,0.4551658332,0.3866478503,0.4394453466,0.5912183523,0.3735112846
235,0.3678486347,0.3595736027,0.4869582951,0.4163812697,0.4338612556,0.3392064869,0.3747768104
236,0.4037127793,0.3563743532,0.3533905745,0.364425987,0.4236353934,1.461557388,0.2950334549
237,0.3213584721,0.3264510632,0.3463333547,0.3253175318,0.4271014631,0.3987544477,0.2978344262
238,0.3058709502,0.3035632968,0.5292672515,0.379050523,0.3902635574,0.6110604405,0.305398792
239,0.3126214445,0.3099865317,0.4168654978,0.4177542925,0.3744308949,0.4094898403,0.3074770868
240,0.308396697,0.2868425548,0.3732915819,0.3351335824,0.3715212047,0.2691764235,0.3231516778
241,0.3282704055,0.3427992761,0.3719762266,0.3662934303,0.3462908268,0.5047855973,0.3326926827
242,0.2977252901,0.2809354663,0.4127238691,0.3399039209,0.3515540659,0.2623215616,0.3262119591
243,0.328974396,0.3449602127,0.4386879504,0.3704097271,0.3119570613,0.7687123418,0.3313515782
244,0.3290225267,0.3293631375,0.3688777983,0.3291483819,0.3483969271,0.2790521681,0.3367836475
245,0.2960760891,0.3148150146,0.3610028327,0.2667564452,0.3663387299,0.2773765624,0.3343260586
246,0.3406949341,0.334143728,0.3839175999,0.311486572,0.3491789997,0.5101396441,0.335963726
247,0.2318156213,0.2141186446,0.2457466573,0.2133301049,0.3212223649,1.903857589,0.2674016953
248,0.2743534148,0.2164688557,0.5283357501,0.2093932182,0.3132650554,1.205640197,0.2009678036
249,0.2357054204,0.2164348215,0.2563807964,0.1935779303,0.3380872309,0.300293535,0.1944909841
250,0.2479488254,0.2089500278,0.3733503819,0.2270749062,0.3537964523,0.3435885012,0.1851950884
251,0.2687390447,0.2366275042,0.3035087287,0.2200618237,0.3537781239,0.4269016981,0.1839140803
252,0.1987191886,0.1857903749,0.3455030918,0.1900254041,0.3487091064,0.3849324286,0.1824982613
253,0.1800379157,0.1769980043,0.1759680063,0.165125683,0.2962786853,0.7845465541,0.1656776816
254,0.1759445518,0.1611469984,0.3059459031,0.1741418689,0.3114962578,0.4632965326,0.1478536427
255,0.1997665763,0.1881277561,0.21280092,0.164589569,0.336773783,0.2323375195,0.1480957717
256,0.20492208,0.1762272716,0.2362436205,0.1977992207,0.3380609453,0.1826791316,0.1834942698
257,0.1802258044,0.1562921107,0.1536897421,0.2221785039,0.2879184783,0.7968767285,0.1660331041
258,0.1600086689,0.1521238536,0.2327664644,0.1573176235,0.2919647396,0.1911641359,0.161485672
259,0.1838490516,0.1546818763,0.2102925181,0.1879263967,0.3105320632,0.165079236,0.1631117612
260,0.1749089956,0.1535976976,0.1909323186,0.1671046764,0.3136776686,0.1704684496,0.1637134552
261,0.1868999451,0.1907199472,0.2160783559,0.164708063,0.2872491777,0.3521170616,0.1710397005
262,0.1789748669,0.1670840234,0.2048598528,0.1596345752,0.3185999393,0.2754017115,0.169263646
263,0.1765776873,0.1747880727,0.1819473505,0.1704419404,0.3168564737,0.165369615,0.1694870591
264,0.1915980726,0.180526495,0.1694626808,0.1579646617,0.3168824911,0.4681706131,0.1676421016
265,0.2044159323,0.2277607173,0.2327859849,0.2283848077,0.3252162933,0.2587420046,0.1953098774
266,0.2010329366,0.2230006903,0.225690186,0.2218340635,0.3170918524,0.205051586,0.1991160512
267,0.2141245008,0.223881349,0.2140343338,0.2159592658,0.3166337013,0.2281538695,0.2088263035
268,0.2207446545,0.2218540907,0.2179604769,0.1814699322,0.2731055319,0.7127221227,0.2055206746
269,0.2305080444,0.2449929267,0.2735916674,0.2587528527,0.2742161751,0.3970256746,0.2086303085
270,0.2148253769,0.2157365084,0.2240708321,0.2540694475,0.2691481411,0.2135028839,0.2096522301
271,0.3343538344,0.3330771029,0.3497368097,0.3538403511,0.3704049587,0.937101841,0.3413705528
272,0.3060120642,0.3603594303,0.4077273607,0.3034601808,0.3611099422,0.3830929995,0.3534266949
273,0.3256245553,0.3733011782,0.3549507558,0.3415542543,0.343558073,0.6253249049,0.3526710272
274,0.3716830313,0.3847047389,0.4644256532,0.362986356,0.3638339937,0.4734606743,0.3638869524
275,0.3420202732,0.3555387557,0.403960079,0.3394318819,0.3649635017,0.4066182077,0.3497336805
276,0.3536579311,0.3553823233,0.4997681677,0.3677279949,0.3609409332,0.6264459491,0.352142483
277,0.3873241842,0.3766045868,0.3795613348,0.3869127333,0.4632445872,0.3875350058,0.4076943696
278,0.443908304,0.4230155051,0.5346035957,0.4554541409,0.5503082871,0.5420746803,0.4620706141
