window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
10,0.3047324717,0.2786848843,0.8468702435,0.07155123353,0.2513192594,0.3979196548,0.2412727326,0.2373675853,0.1184608117,0.620354116,0.2242740542,0.3095938265,0.1340575665,0.2999123633,0.4491191208,0.2804557383,0.5088419914,0.4137620926
11,0.1753935069,0.2759138346,0.9171084762,0.07103369385,0.2541443408,0.4090969563,0.2429584414,0.2261180878,0.1160914302,0.6415634751,0.2255448848,0.3118457794,0.134134233,0.3205177784,0.4757864475,0.2781173885,0.5097494721,0.4166791439
12,0.2538424432,0.2733879387,0.9924834371,0.07065883279,0.2568601668,0.4194868505,0.2427431494,0.2300176024,0.1178537607,0.663653791,0.2268512994,0.3140644133,0.134297654,0.3426865637,0.503590405,0.2757790387,0.5106569529,0.4195665419
13,0.3189333975,0.2670092881,1.106753469,0.07021653652,0.2598986626,0.430889219,0.2425174862,0.2497952133,0.1240154281,0.7122200131,0.2290688306,0.3229330778,0.1345204264,0.3752444088,0.5433982015,0.273358345,0.5320364833,0.4228177965
14,0.2630548775,0.2609776855,1.230540276,0.06979114562,0.2632853389,0.4433600903,0.242281124,0.2710480094,0.1307349652,0.7638309598,0.2316568047,0.3323944211,0.1348565966,0.4106293023,0.5864951611,0.270784229,0.5543504357,0.426496774
15,0.2645952404,0.259016037,1.32264924,0.06936574727,0.2673800886,0.4549199641,0.2446963042,0.2587307692,0.128049612,0.7891713977,0.2334945202,0.3350356519,0.1354672313,0.4378483295,0.6209326982,0.2682101429,0.5553423762,0.4301412106
16,0.2740642726,0.2536544502,1.46355927,0.06918596476,0.2713639736,0.467631191,0.2445840389,0.2807986736,0.1352991015,0.8454478383,0.2366134375,0.3451880515,0.1361598969,0.4783777893,0.6697821021,0.2654789388,0.5786390901,0.4342222214
17,0.2064864188,0.251984328,1.568978906,0.0690061748,0.2761035562,0.479387641,0.2475164533,0.2683104873,0.1326515526,0.8733703494,0.2387382835,0.3480111361,0.1371450722,0.509670794,0.7088168263,0.2627477348,0.579719305,0.4382669032
18,0.1682931781,0.2473604679,1.727956891,0.06899684668,0.2806779444,0.4923733771,0.247534439,0.2910842299,0.1403473467,0.9344094396,0.2424228191,0.3588534296,0.1381554604,0.5555761456,0.763669312,0.2598560154,0.6039565802,0.4427569807
19,0.2010926157,0.2460693121,1.847296357,0.06889551878,0.2854152024,0.5042887926,0.2475947142,0.2961807549,0.1428449452,0.9648804665,0.2448698878,0.3618526161,0.1392143071,0.5909623504,0.8065039515,0.2570350766,0.6050365567,0.4471454322
20,0.2686297596,0.2424134016,2.02149868,0.06882978231,0.2905368507,0.5175107121,0.2476579398,0.3205303848,0.1511208713,1.029866695,0.2492316961,0.3734670579,0.1404138207,0.6413394213,0.8663753867,0.2540498674,0.6301755905,0.4519882202
21,0.2681749165,0.2393510193,2.206684828,0.06880347431,0.2960612774,0.5320119262,0.2477257699,0.346460253,0.1600175649,1.098141551,0.2540740967,0.3857346773,0.1417645365,0.6950125694,0.929997623,0.2508963048,0.6562797427,0.4572916031
22,0.1447797269,0.2386608869,2.345573664,0.06877715886,0.301754266,0.5453836918,0.2478438616,0.3526444137,0.1630964875,1.132211804,0.2572111785,0.3892334998,0.1432192475,0.7364358902,0.9796003699,0.2477427721,0.6575472355,0.4625537097
23,0.1584418416,0.2367296219,2.546417236,0.06879401952,0.3078644276,0.5601255298,0.2479702234,0.3804206848,0.1727575511,1.20455277,0.2628122568,0.4023342431,0.1448355466,0.7948701382,1.048442841,0.2444170713,0.6846680641,0.4682890475
24,0.3052088916,0.2365477532,2.696481466,0.06881088763,0.3141276538,0.5737027526,0.2481494546,0.3871887624,0.1761500239,1.240416884,0.2663972676,0.4061120749,0.1465524584,0.8397951126,1.101854086,0.2410913557,0.6860350966,0.4739809334
25,0.3197956085,0.2359467149,2.912659883,0.06887458265,0.3208222091,0.5887318254,0.2483407706,0.4168072641,0.1865853816,1.316660762,0.2728075385,0.4200480878,0.1484412402,0.9029295444,1.175806046,0.2375901788,0.7141218185,0.4801584184
26,0.3118753433,0.2364062071,3.073673487,0.06893828511,0.3285000622,0.6025617123,0.2528098524,0.4013068676,0.1832825691,1.354230762,0.2768746316,0.4241158068,0.1507201046,0.951315105,1.234119296,0.234089002,0.7155919075,0.4862901866
27,0.279653579,0.2370807081,3.241604567,0.06914841384,0.3354578912,0.6152700782,0.2532002926,0.4083570242,0.1869127154,1.392786622,0.2810158432,0.4281406403,0.1528612971,1.001719832,1.293263078,0.2305878252,0.7170619965,0.4923733771
28,0.3211060464,0.2380882502,3.411874533,0.06935853511,0.3425164223,0.6269379258,0.2536424398,0.4154071808,0.1905428618,1.431294084,0.2852961719,0.432191819,0.1550824791,1.052891016,1.353040218,0.2270866185,0.7185320854,0.4984054565
29,0.2711759806,0.2394662648,3.584276199,0.06956865638,0.3496597707,0.6376445889,0.2541354895,0.4224573076,0.1941729784,1.469716668,0.2897161245,0.4362688065,0.157377094,1.10476625,1.413372397,0.2235854417,0.7200019956,0.5043840408
30,0.2624856234,0.2412548065,3.758606195,0.06977877766,0.3568733931,0.6474679112,0.2546785772,0.429507494,0.1978031397,1.508018494,0.2942762375,0.4403711557,0.159738943,1.157283783,1.474184632,0.2200842649,0.7214720845,0.510307312
31,0.2396137267,0.2433888167,3.935211897,0.07018582523,0.3641890287,0.6565795541,0.2552843392,0.4368446767,0.2016752511,1.546383977,0.2989743054,0.4445227087,0.1622833163,1.210755348,1.535699844,0.2165123373,0.7230491638,0.516249001
32,0.1849756688,0.2421193123,3.96137929,0.07066596299,0.3697668016,0.6593515873,0.2510622442,0.4200016558,0.1977195293,1.494205952,0.2961588204,0.4262657166,0.164366141,1.222862959,1.548569083,0.2132211924,0.6704681516,0.5210157037
33,0.1640801579,0.2406916171,3.970830917,0.07134839892,0.3746083677,0.656488955,0.2469575405,0.4033232033,0.1937765479,1.439310431,0.292989254,0.4083352983,0.1664102226,1.230344653,1.555272937,0.2101400346,0.6205579042,0.5246772766
34,0.1527106911,0.2371437103,3.888813257,0.07207432389,0.3792879879,0.6458037496,0.2477353364,0.3429090977,0.1749994308,1.339622617,0.2856867611,0.3805807829,0.1685512662,1.212220669,1.533461452,0.2074219435,0.5499665141,0.5266097188
35,0.1553720832,0.2315906286,3.718840837,0.07290874422,0.381175667,0.625561893,0.2437273413,0.2869299948,0.1568880826,1.200490355,0.2742476165,0.3446640968,0.1698374599,1.168910623,1.480578423,0.2051867843,0.4647866786,0.5261708498
36,0.1656418145,0.2263637036,3.528831482,0.07367560267,0.3802316487,0.5973811746,0.2352144271,0.2533649206,0.145882681,1.065188408,0.2626267672,0.3115775287,0.1701294631,1.119066358,1.417892098,0.2033892423,0.3906262219,0.5233804584
37,0.1623481363,0.2215651274,3.316117048,0.07435237616,0.3786176145,0.5629255176,0.2314952016,0.2053236961,0.1289527267,0.9339174628,0.2509834766,0.2814989984,0.1701790243,1.061941504,1.347416282,0.2019842714,0.3274780214,0.5182865858
38,0.1626377106,0.2169350386,3.089888573,0.07515309006,0.3754673004,0.5241178274,0.2279464155,0.162852928,0.1132419109,0.8093309999,0.2394909114,0.2546831965,0.1697397232,1.000320792,1.271039128,0.2008939236,0.275590688,0.5112216473
39,0.1392437965,0.2103056908,2.729722977,0.07577554882,0.3676441908,0.4777213037,0.2166006565,0.1255860776,0.09843140095,0.6365122199,0.2221662551,0.2202507108,0.1673818976,0.8990319371,1.146625161,0.2002633065,0.2181413174,0.5008051395
40,0.1177986637,0.2071875781,2.472888231,0.07626286149,0.3574064672,0.4309660494,0.2036016434,0.1264106482,0.09908735752,0.5314461589,0.2115724683,0.2020620853,0.1639879942,0.8260025978,1.05318892,0.1998827457,0.1940671951,0.4884477556
41,0.09763274342,0.2047904283,2.200880289,0.07663780451,0.3459841311,0.3851976395,0.1933531612,0.127085492,0.09961224347,0.4353394508,0.2016092092,0.1875811815,0.1600276679,0.747499764,0.9541332126,0.1997072697,0.1811629087,0.4743004739
42,0.09081775695,0.2032570243,1.919214129,0.07686467469,0.3334164917,0.3415249288,0.1858559102,0.1275561303,0.09996100515,0.3500081301,0.192305997,0.1768441349,0.1554566026,0.6647776961,0.8511659503,0.1996724606,0.1794280857,0.4583795071
43,0.0905283764,0.2022238225,1.591604233,0.07698469609,0.3194999993,0.2996771634,0.1811927408,0.1162284836,0.09516632557,0.2642456293,0.1817647368,0.1687494665,0.1501395553,0.5665307641,0.731764853,0.1997521371,0.1930821389,0.4403438568
44,0.0911750868,0.2025685161,1.314711809,0.07707662135,0.3059508502,0.2629371881,0.1797655821,0.1054960713,0.09047678858,0.2105179429,0.1746294945,0.1670661569,0.1448340267,0.4816620648,0.6296508908,0.1999137998,0.216844514,0.4212743044
45,0.08288474381,0.2038544267,1.022893548,0.07713846117,0.2915301323,0.2310987562,0.1800675243,0.08590956777,0.08143379539,0.1695655733,0.167221427,0.1706379652,0.1388851553,0.3894099295,0.5207837224,0.2001041919,0.2625388801,0.4007343352
46,0.08704992384,0.2058708817,0.7917687893,0.07723974437,0.2780338824,0.2067959756,0.1816120893,0.06920785457,0.07313399017,0.1576009542,0.163281545,0.1789527386,0.1331265122,0.3135227263,0.4327459633,0.2004339695,0.3120184839,0.3800235689
47,0.07747790962,0.2079925686,0.6157920957,0.07736158371,0.265822053,0.1909782439,0.1832373589,0.05541841313,0.0655804649,0.1645984203,0.1620643735,0.1890235394,0.1276990175,0.2529349029,0.3641586304,0.2009104937,0.3566451967,0.3598408699
48,0.07887666672,0.2113266438,0.4579375684,0.07740849257,0.2534537017,0.18281205,0.1850705147,0.04019165784,0.05555945635,0.1935113519,0.161233142,0.2057275027,0.1217419803,0.1938320994,0.2991070747,0.2013072968,0.4260697365,0.3393537104
49,0.0784131214,0.2129983455,0.373213917,0.07752846926,0.2429843396,0.1828083843,0.1860704869,0.03683573753,0.05276983976,0.2170279622,0.1635140777,0.2134052068,0.1164954007,0.1593159288,0.2630558312,0.2018169016,0.4452852309,0.3205449581
50,0.08164959401,0.2151804715,0.3113804162,0.07757522911,0.2338803411,0.1890239716,0.1858697385,0.03211155906,0.04755016044,0.2458821535,0.166007936,0.2215125561,0.1115998849,0.1304316223,0.2347229719,0.2022508234,0.4651795924,0.3029839098
51,0.08108291775,0.2187805027,0.2736870944,0.07744205743,0.2247688174,0.2013726383,0.1868783981,0.0306442529,0.04108070955,0.3071604073,0.1687971354,0.2407832295,0.1061269417,0.1032383442,0.2101482153,0.2027411908,0.5289412737,0.2861829102
52,0.1913179159,0.2230454236,0.2800946534,0.07700887322,0.2168968469,0.2196908742,0.1857392788,0.04302521423,0.0340125598,0.3858092725,0.1728477925,0.2630681694,0.1006971821,0.0866971314,0.1991661042,0.2030578405,0.5990931988,0.2698946595
53,0.2399897128,0.2279500216,0.3328911066,0.07603604347,0.2085577995,0.2440556288,0.186305657,0.06057147309,0.03231330588,0.4814320505,0.1782351732,0.288547188,0.09415886551,0.0817444399,0.2026207,0.2031710744,0.6756728292,0.2542759478
54,0.2056158036,0.2338358313,0.4342626631,0.07458689064,0.2005586624,0.2743745148,0.186423853,0.08587741852,0.032627251,0.5953691602,0.1847822666,0.3170136213,0.08704654127,0.08877558261,0.2211390138,0.2028206587,0.7587979436,0.2391042709
55,0.09374690801,0.2373966426,0.5394813418,0.07298416644,0.1939781308,0.3081419468,0.186600849,0.09798441082,0.03365408257,0.6721921563,0.1908902675,0.3315706551,0.08026948571,0.1011700034,0.2461430579,0.2024590224,0.7879255414,0.2257727534
56,0.1008029878,0.243024826,0.7026658058,0.07108143717,0.1883645505,0.3459741771,0.186579302,0.1224422231,0.03593158722,0.7851383686,0.1987104863,0.3556355238,0.07342139632,0.1264061928,0.2873286903,0.2018374205,0.8484417796,0.2136620879
57,0.1008274853,0.2456378192,0.8411019444,0.06906421483,0.1844059229,0.3840647638,0.1867529154,0.1258839816,0.03664385155,0.8454418182,0.2047729492,0.3626883328,0.06718649715,0.1498055607,0.3262955248,0.2013328075,0.8484718204,0.2037215978
58,0.1000088379,0.2502289414,1.036697268,0.06695506722,0.1819335818,0.4235080779,0.1871298999,0.141465649,0.03860454634,0.9411830306,0.2129998952,0.3795055151,0.06138589978,0.1861476153,0.3812957704,0.2009371072,0.8798730969,0.1956478804
59,0.1031988934,0.2551718652,1.262859344,0.06488548964,0.1806005239,0.4637898505,0.1874392182,0.1585209966,0.04115283117,1.043144345,0.2217968255,0.3969287574,0.05592281744,0.2307327986,0.4462221563,0.2004022449,0.9119472504,0.1890386194
60,0.1031819806,0.2604629099,1.520028949,0.06275785714,0.1803906709,0.5046384931,0.1876838803,0.1770122647,0.04421038553,1.151423931,0.2311990261,0.4149927199,0.05075070634,0.2836646736,0.5211690664,0.1997244209,0.9447720051,0.1838619709
61,0.1060554162,0.2617444694,1.707195401,0.06091491506,0.1813660115,0.5409398675,0.1879896969,0.1675683856,0.04369122908,1.186608672,0.2364432961,0.4123478234,0.04636063054,0.3231991827,0.5793810487,0.1990653276,0.9120223522,0.1803675443
62,0.1091755629,0.2611608505,1.851015568,0.05927458778,0.1837272644,0.569835484,0.19058837,0.132667765,0.0397258848,1.181013107,0.2392913103,0.3993496597,0.04283316433,0.3540686369,0.6271771789,0.1986811757,0.8484942913,0.1786732078
63,0.1116010323,0.2608351409,1.998633504,0.05808410048,0.1866544932,0.5912158489,0.1912941784,0.1132701412,0.03807221353,1.173577547,0.2415848225,0.3862725496,0.04019246995,0.3863915503,0.6747303009,0.1983195096,0.7878242135,0.1781765223
64,0.118899703,0.2589865923,2.089468241,0.05718420073,0.1903078556,0.6026826501,0.1923209876,0.08658013493,0.03588354215,1.12503612,0.2413273007,0.3642024696,0.03842623904,0.4064001143,0.7061140537,0.1983195096,0.7021920681,0.1790088862
65,0.1293493062,0.2587127984,2.229547262,0.05650931224,0.1942002922,0.607586205,0.1933109015,0.07243428379,0.03531367332,1.111539483,0.2428621054,0.3517788351,0.03713461384,0.4376996756,0.7499369979,0.1983195096,0.6486820579,0.180500403
66,0.1286186427,0.258153528,2.367176294,0.05597123504,0.1982902288,0.6065415144,0.1943619698,0.06046576425,0.03518070281,1.095579147,0.244052425,0.3396099508,0.03625964746,0.4686795175,0.7922677994,0.1984214783,0.5980545878,0.1825886518
67,0.1193424985,0.2560981512,2.441079855,0.05569568276,0.2019914836,0.5975153446,0.1931341439,0.05075553432,0.03558800742,1.040510774,0.2425594181,0.319804877,0.03587451205,0.4853540361,0.8148158193,0.1987044215,0.5275653005,0.1851104498
68,0.1227134243,0.2547503412,2.56215477,0.05548777059,0.2050775141,0.5842418075,0.1898339242,0.05164962634,0.03593109176,1.018628955,0.2429410666,0.30853495,0.03563616052,0.5128733516,0.8483977914,0.1989650279,0.4841350615,0.1877530366
69,0.1171558425,0.2520322502,2.608413458,0.05529831722,0.2080475837,0.5648205876,0.1887381226,0.04422353581,0.03680337965,0.9581437111,0.2403902858,0.2905734181,0.03551362082,0.5235923529,0.8611081243,0.1991917044,0.4245136976,0.1902814656
70,0.1140438542,0.2496215105,2.702009201,0.05516521633,0.2098246366,0.5428951383,0.1846036315,0.04868062213,0.03671271726,0.9299519062,0.2397604436,0.2802790403,0.03543211892,0.545185864,0.8839979172,0.1993960589,0.388378948,0.1927103549
71,0.112375848,0.2453897744,2.650950909,0.05502634868,0.2108359486,0.5141978264,0.1818438023,0.04535447434,0.03722796589,0.8322686553,0.2341309935,0.258790344,0.03539777175,0.5338191986,0.8653215766,0.1996157914,0.3248253763,0.1947440356
72,0.2005423754,0.2413677424,2.633806944,0.0548706986,0.2116763741,0.4826901853,0.180952549,0.04257714376,0.0378341116,0.7656681538,0.2304913253,0.2451080084,0.03540003672,0.5301759839,0.8561733365,0.19984366,0.2847474515,0.1964197755
73,0.1123352423,0.2366720438,2.536460876,0.05478076264,0.2108630389,0.4472168684,0.1806619316,0.04281051084,0.03791033104,0.670122087,0.2246252894,0.2289034128,0.03536961973,0.5081484914,0.8214726448,0.2000385374,0.2414940745,0.1975080967
74,0.1032415703,0.2318218946,2.410019636,0.05469090864,0.2101314515,0.4093462527,0.18174918,0.03862119839,0.03937020525,0.5771711469,0.218866542,0.2159989923,0.03538156301,0.4794247448,0.7798082232,0.2002081871,0.2099054307,0.1979942769
75,0.09578739852,0.2264844924,2.321638107,0.05466293171,0.2088340968,0.3724756241,0.1835170537,0.03759076446,0.04036903754,0.5129112601,0.2150021791,0.2087406367,0.03538843989,0.4592950344,0.7482483983,0.2003147602,0.1939321756,0.1979880929
76,0.09402998537,0.220685482,2.216629267,0.05470043421,0.2070141882,0.3373018801,0.1859888285,0.03724326566,0.04156244546,0.4508676529,0.2111808062,0.2033733577,0.03538694978,0.4353523552,0.7116678357,0.2003393173,0.1845719814,0.1974965483
77,0.1086764559,0.2144750506,2.096452951,0.05480731651,0.2047280669,0.3044514358,0.189188838,0.03761615977,0.04297111556,0.3918262422,0.2074735612,0.1999769956,0.03537872434,0.40796718,0.6706490517,0.2002633214,0.1818400025,0.1965430975
78,0.1516640037,0.2079148293,1.962825894,0.05498711392,0.2020436972,0.2744850218,0.1931413859,0.0387467593,0.04461548105,0.3366000652,0.2039539367,0.1986313611,0.03536943719,0.3775808811,0.6258576512,0.2000679225,0.185751006,0.1951656938
79,0.1415847987,0.2006409913,1.867060542,0.05516717955,0.1992282867,0.2490389794,0.1978342533,0.03881759569,0.04474298283,0.301630944,0.2017747909,0.1989464015,0.03537746146,0.3558294773,0.5919892192,0.1997824162,0.1921478659,0.1935742646
80,0.1309481412,0.1932331324,1.761214852,0.05534697697,0.196627602,0.2278815955,0.2005974054,0.04073575884,0.04660108685,0.2685912848,0.1996064186,0.2001644969,0.03540843725,0.3319795132,0.5565600991,0.1994070262,0.2014977485,0.1918156594
81,0.1178706512,0.1856705099,1.649094224,0.05560391024,0.1936812401,0.210782364,0.2065030783,0.04085763916,0.04679049924,0.2380239367,0.1975833625,0.2024155259,0.03548581898,0.3067473769,0.5189241171,0.1989271194,0.2138893008,0.1899320334
82,0.1172132567,0.1780757308,1.528958917,0.05591128394,0.190771699,0.1975864619,0.2132298499,0.04101508483,0.04702290893,0.2101932317,0.19568111,0.2056761533,0.03563965484,0.2798616588,0.479663372,0.1983316392,0.2292786837,0.1879699975
83,0.1296816617,0.1706355363,1.487912297,0.05604632199,0.1884746701,0.1890078038,0.2170079947,0.03914961219,0.04534651712,0.2057032734,0.1954043061,0.2056666166,0.03584526107,0.2707003057,0.4636851847,0.1977761835,0.2295487374,0.186261639
84,0.1339161843,0.163379088,1.360072613,0.05631276593,0.1861920357,0.1833253354,0.2210897356,0.04123647138,0.04733434692,0.181560114,0.1934980154,0.209935382,0.03612318262,0.2425349504,0.4244900644,0.1970754713,0.2480515242,0.1845181435
85,0.1364405155,0.1566143781,1.270368576,0.05652832985,0.1841460019,0.1806908101,0.2253548354,0.041347038,0.04749740288,0.1690232754,0.1924407631,0.2124813348,0.03645574301,0.2229360193,0.3963581026,0.1963518113,0.2585472167,0.1829359382
86,0.1472492963,0.1502899379,1.178915858,0.05675515532,0.1823366135,0.1806438118,0.2298528105,0.04146892205,0.04767176509,0.1579306424,0.191407159,0.215314135,0.03686964884,0.2031499743,0.3684412539,0.1955794543,0.2698101699,0.1815191954
87,0.1548517197,0.1452037543,1.122135282,0.05693702772,0.180867359,0.1826414019,0.234572649,0.03953774273,0.0459879823,0.1543016434,0.1909887046,0.2153409272,0.03737110272,0.190903917,0.3503349125,0.1948071122,0.270127058,0.1803634316
88,0.1589950621,0.1389740705,0.9951505661,0.05720357224,0.1795467734,0.1866614968,0.2395784855,0.0417332463,0.04803140834,0.1406804919,0.1894015074,0.2218734473,0.03795396537,0.163971737,0.3145308197,0.1938963383,0.2947954834,0.1792989969
89,0.1741539687,0.1351701766,0.9344101548,0.05737074092,0.1786184162,0.1919714808,0.2399889827,0.04182532802,0.04816103354,0.1383307427,0.1889467984,0.2219417542,0.03853349388,0.1512166113,0.2971769869,0.1930262595,0.2951124609,0.1785283536
90,0.1855677962,0.1322071254,0.8757751584,0.0575379096,0.177965641,0.1980843395,0.2502569258,0.03841346875,0.04473752901,0.136339277,0.1884905845,0.2220140845,0.03933367506,0.1390209645,0.2799327075,0.1921561807,0.2954294682,0.1780097038
91,0.1904431581,0.1269739419,0.7569753528,0.05772532523,0.177510187,0.2059341073,0.2507504523,0.04200361669,0.04842419922,0.1306364536,0.1870815307,0.2297616154,0.04006829485,0.1148340702,0.2493684739,0.1911406964,0.3232195973,0.1776465774
92,0.1963944435,0.1234725714,0.6711032987,0.05801201239,0.1772856712,0.2149422914,0.2512974739,0.04503563046,0.05071304739,0.130215928,0.1863447577,0.2342460304,0.0408792384,0.09760362655,0.2276514769,0.190024659,0.3384828568,0.1775116473
93,0.207157895,0.1221628487,0.6144923568,0.05824438855,0.1774556488,0.2241388559,0.2571364939,0.04226778075,0.04881581292,0.1312648654,0.1859833002,0.2345114946,0.0418382138,0.08645883948,0.213413775,0.1889567375,0.3388502896,0.1776665002
94,0.217640385,0.1178082824,0.5156265497,0.05856876448,0.177925989,0.235208571,0.2632879913,0.04538613558,0.05116791651,0.1370260864,0.1852418631,0.2443312407,0.04291750491,0.06775307655,0.1902963966,0.1877280921,0.3713661432,0.1780628413
95,0.2044410259,0.1174891815,0.4626900852,0.05883321166,0.1787384599,0.2461673021,0.2696933746,0.04255655035,0.04925461113,0.1408144683,0.1849335432,0.2447161078,0.04408195987,0.0580034256,0.1786251515,0.1864994019,0.3717880249,0.1787384599
96,0.1974615604,0.1157613024,0.3955166042,0.05908640102,0.1797025204,0.257964015,0.2703493536,0.04570125043,0.05158428475,0.1499747485,0.1845552474,0.2503451407,0.04520847276,0.04634768888,0.1651790142,0.1852144152,0.3894695342,0.1797025204
97,0.2304006666,0.1143086478,0.3360226452,0.05944634974,0.1811786294,0.270601362,0.2771340609,0.04591845348,0.05187162757,0.1621310562,0.1843928546,0.2564182878,0.04657344893,0.03672936931,0.1543209702,0.1838138849,0.4079454243,0.1809519976
98,0.2279419303,0.113219589,0.2839860022,0.05979849771,0.1827732772,0.2840434611,0.2778911591,0.04996287823,0.05451980233,0.1776495427,0.1843874454,0.262879163,0.04789323732,0.029281253,0.146582216,0.1823536009,0.4271996021,0.1825225502
99,0.2210581303,0.1146254539,0.2503154576,0.06009260938,0.1849398613,0.296830982,0.2849746048,0.04630601779,0.05238853768,0.1873948127,0.1843394041,0.2635569572,0.0494090803,0.02513414621,0.1431158334,0.1809563637,0.4276213646,0.1843770295
100,0.2154830545,0.1141235009,0.2144989222,0.06043006107,0.1871435046,0.3104250431,0.2857832611,0.05043154955,0.05507073924,0.208087638,0.184570834,0.2705177069,0.05087892339,0.02213308029,0.1412751824,0.1794358492,0.447755903,0.1865379959
101,0.2193648815,0.1117407307,0.1859745383,0.06097196415,0.1901259869,0.3264174163,0.2933254242,0.05555458367,0.05817345902,0.2444793731,0.1856024265,0.2848692238,0.05269277096,0.02268961258,0.1438396424,0.1777245551,0.4898432791,0.1891196817
102,0.2092868686,0.1137446538,0.1742033809,0.06143895909,0.1934329718,0.3415077031,0.3011450768,0.05120036006,0.0559595935,0.2607482672,0.1858766526,0.2859015465,0.05458438396,0.02478154004,0.1488386542,0.176013276,0.4903852046,0.1919735223
103,0.240807578,0.1139014289,0.1717135161,0.06190187111,0.1967368871,0.3573872149,0.3021216094,0.05636041239,0.05904092267,0.2930747271,0.1868205667,0.2941980064,0.0563994348,0.03097911365,0.1587619036,0.1742384583,0.5128822327,0.1951998472
104,0.2432318926,0.1163281277,0.1769601852,0.06230284646,0.2007554919,0.3721898496,0.3102866113,0.05183659866,0.05670884252,0.3129707575,0.1872729063,0.2953530252,0.05845044181,0.03775008395,0.169856891,0.1725381613,0.5133620501,0.1986902207
105,0.2537753284,0.1167516783,0.1979079247,0.06276575476,0.2051806003,0.3878759444,0.3187542856,0.05219728127,0.05712145567,0.3516770303,0.1885756999,0.3042195737,0.06064780429,0.0502643697,0.1878784895,0.1706995368,0.5367535949,0.2025377303
106,0.2644208968,0.1193104163,0.2226513475,0.06308069825,0.2093554735,0.4023946226,0.3197911084,0.05242222548,0.05739139393,0.3759720325,0.1891260296,0.3054302633,0.06264913082,0.06242363527,0.2055472136,0.1689389944,0.5372335911,0.2066236287
107,0.2407487631,0.1199832186,0.2697073817,0.06347837299,0.2139074206,0.417845577,0.3208836615,0.05774268508,0.06052071974,0.4214045107,0.1908585578,0.3148768842,0.06476327032,0.08190328628,0.2318555117,0.1671181917,0.561409235,0.21109128
108,0.3023335338,0.1226255074,0.3153118789,0.0638178587,0.2192498446,0.4320685863,0.3297571838,0.05296748877,0.05803341791,0.4494011402,0.1917401105,0.3163211048,0.06713575125,0.09957353026,0.2566035688,0.1653831601,0.5618311167,0.2157720178
