window_index,DLinear,PatchTST,iTransformer,TimeMixer,FreTS,TimeXer,ZeroPred,Persistence,HAR_EWM
500,0.4734418988,0.4750147462,0.4783139527,0.4664882421,0.4617230892,0.4845561087,0.4608956873,0.7483158112,0.4802884459
501,0.4681378007,0.4695914686,0.468136698,0.4523764253,0.4534022808,0.4729392231,0.4551894665,1.28855896,0.4654074311
502,0.4749105871,0.454461962,0.4496454895,0.4485524595,0.4498121738,0.4538830221,0.4457626343,1.897959352,0.4480948746
503,0.4608169794,0.4531387985,0.4614438415,0.4477677941,0.4450219572,0.4581553936,0.4452635348,0.6184373498,0.449229002
504,0.4624953866,0.4585750997,0.4577080309,0.4481627941,0.448097676,0.4640731812,0.4478201568,0.6690317392,0.4491175711
505,0.4531719983,0.4283693731,0.4372871816,0.4365040958,0.4275153577,0.4331214428,0.4275211096,3.695493698,0.4258077741
506,0.4490198493,0.4234846234,0.4264165461,0.4303556681,0.4210531116,0.4362193644,0.4226134121,1.67592299,0.422313869
507,0.4397423565,0.4258990884,0.4239809513,0.4316883981,0.4238541126,0.431171,0.4220517576,0.4947893023,0.4225886166
508,0.432379663,0.4272159338,0.4199637473,0.4224657416,0.418993175,0.4201777279,0.4202724695,0.6882718205,0.4226848185
509,0.4569756985,0.4438168108,0.4368497431,0.4403829575,0.4390566647,0.4380686283,0.4383356869,0.6413643956,0.4371768534
510,0.4872260392,0.4628672898,0.4679812491,0.4659296274,0.4653506875,0.4638755918,0.4625409544,0.4768152833,0.4628080726
511,0.485165745,0.4676116705,0.4725134671,0.4757421613,0.4641549587,0.4706735611,0.4622799456,0.5092509389,0.4633416533
512,0.479659766,0.4800977707,0.4720708728,0.4728842378,0.4714388251,0.470323205,0.4704821408,0.4948852956,0.4699006677
513,0.4825721979,0.4698187113,0.4665085077,0.466245383,0.4694929719,0.4756934643,0.4695930481,0.7259718776,0.4702517688
514,0.4849510193,0.472222954,0.4765888453,0.4833238721,0.4722819626,0.4694766402,0.4685147107,0.6277606487,0.4708444476
515,0.481459856,0.47320503,0.472756803,0.477024436,0.4780389369,0.4702753425,0.4742421508,1.532916069,0.4740825891
516,0.4857926965,0.4739156365,0.4778953791,0.4773520827,0.4713647068,0.4779153168,0.4733014703,0.6059048176,0.4741858542
517,0.4798850417,0.4780395031,0.4746716917,0.4758362472,0.4751037955,0.4797475934,0.4727149308,0.6985171437,0.4724307358
518,0.4797512293,0.4737997055,0.4769582152,0.4770209789,0.4722495377,0.4686117172,0.4702201486,0.9422132373,0.4689254165
519,0.4798489511,0.4690280259,0.4709115624,0.4776829183,0.4722186625,0.4686773717,0.4697993696,0.571893692,0.4687359333
520,0.4805130363,0.4774837494,0.4742721319,0.4747078419,0.4748628736,0.4741906524,0.4750010073,0.4738009274,0.47342664
521,0.4888474941,0.4644353092,0.4855831563,0.4760751128,0.4771289825,0.4861101508,0.4758524597,0.7007495165,0.4755520523
522,0.4912889004,0.4809558988,0.4843719006,0.4819098413,0.4818434119,0.4870013595,0.4808393121,1.73605001,0.4787865579
523,0.4988825619,0.4829512239,0.4849441051,0.4841103852,0.4850056469,0.487013489,0.4827526212,0.6094825268,0.4812293649
524,0.4940237403,0.4821054935,0.4837038517,0.4918878675,0.4813310206,0.4880739748,0.4815260172,0.6764413118,0.47962147
525,0.4953143597,0.4882961512,0.4868975282,0.4879429638,0.4841589332,0.4883229434,0.4817584753,0.5035126805,0.4799976349
526,0.4887720644,0.4822627008,0.4884052873,0.4800323844,0.4832252264,0.4827379584,0.4813988209,0.5988303423,0.4796272516
527,0.4882999659,0.483134985,0.4844442904,0.4845738113,0.4806132615,0.4902255237,0.4803359509,0.7004269958,0.4790599346
528,0.4665203989,0.4498975277,0.455139339,0.4535109103,0.460449934,0.4594630301,0.455965668,4.693196297,0.4568796754
529,0.4547644258,0.4448553622,0.4406326711,0.4516611099,0.4445530176,0.4562829435,0.4431886077,2.532259941,0.4510134161
530,0.455958128,0.4516167045,0.4581116736,0.464011997,0.4524744153,0.4539864063,0.4483619928,2.852427006,0.4716166854
531,0.4528587759,0.4451536834,0.4501533508,0.4525214136,0.4463827014,0.4494693279,0.4461356699,1.078659773,0.4614533782
532,0.4506032467,0.4431502521,0.4472664297,0.448064357,0.4424856305,0.4402225018,0.4405959845,1.502935648,0.464168638
533,0.4548662603,0.4458414614,0.448446095,0.4447810352,0.447471261,0.453633666,0.4424774647,0.451489985,0.4627993405
534,0.4488113821,0.4416202307,0.4454922378,0.445468992,0.4432788193,0.4431393445,0.4433692694,0.897460103,0.4577496052
535,0.4462479949,0.440679729,0.4494610727,0.4494666159,0.4441367686,0.4535533488,0.4422103763,0.7375036478,0.4599831998
536,0.4448671341,0.4443240762,0.4440268576,0.4657961428,0.4419512153,0.4420157075,0.440117687,0.7946127057,0.4625089765
537,0.4462196827,0.4398422241,0.4476415515,0.447471261,0.4374870956,0.4419645667,0.4392398596,0.5961966515,0.4564798474
538,0.4514934123,0.4407633841,0.4366003573,0.4475658536,0.4418388903,0.4428861141,0.4392931759,0.4441714585,0.454791069
539,0.4537811279,0.4298924506,0.4412552416,0.4435232282,0.4398839176,0.4417591989,0.4373705685,1.141044378,0.4451145828
540,0.4453999698,0.4455551803,0.4399593472,0.4502005875,0.4364669323,0.4479178488,0.4370496273,0.5047966838,0.4461898208
541,0.4522469342,0.4375925064,0.4404860139,0.4404242337,0.4386481345,0.4402978122,0.4372664094,0.4683378339,0.444498688
542,0.4515222013,0.444835335,0.4460730255,0.4406954944,0.4396847188,0.4403379858,0.4378603101,0.4672648907,0.4433442652
543,0.4533518255,0.4435667694,0.4400884211,0.4474281669,0.4415331781,0.4438392222,0.438480109,0.4600366056,0.4440645874
544,0.449718833,0.4376964569,0.4422719479,0.4591065943,0.437100172,0.440716058,0.4379846454,0.5223169923,0.4450062215
545,0.451091826,0.4424209595,0.4398853183,0.4485317767,0.4359816611,0.4410532117,0.438783735,0.4472698867,0.4452920556
546,0.4532952905,0.4423853457,0.4434281886,0.4466041327,0.4421042502,0.4449653625,0.4388702512,0.5287514329,0.4464063644
547,0.4469387531,0.4423601627,0.442429781,0.4446205497,0.4415473938,0.4512230158,0.4396176934,0.5533941984,0.4443559051
548,0.4463686347,0.4409413934,0.4436636865,0.4342753887,0.4412162304,0.4427476525,0.4365206361,0.9549504519,0.4452902377
549,0.4494332671,0.4389494956,0.4410755932,0.4428363442,0.4366676211,0.4362050891,0.4334743917,1.379519939,0.4500888288
550,0.4066416919,0.3970642984,0.4080778658,0.4081213772,0.399027586,0.4007136822,0.3979246914,6.624314308,0.3989535868
551,0.4142906964,0.4016560018,0.4055951536,0.414632082,0.3984232545,0.4101550579,0.3979235291,0.3984769285,0.3990009725
552,0.4162856042,0.3952638209,0.3934903741,0.4050018787,0.3971120417,0.4105655253,0.397131145,0.5352047086,0.3992171586
553,0.4148598313,0.4050939679,0.4047987461,0.4101240933,0.3963117003,0.4012847245,0.3983431458,0.6563118696,0.401725173
554,0.4059275687,0.3947798312,0.3955172896,0.4058305621,0.3984286785,0.4099951386,0.3960320055,0.9195384979,0.3969329596
555,0.4033212066,0.3866930902,0.3999656141,0.4155224264,0.3952128589,0.3993401825,0.3945087194,0.6822425723,0.3969241679
556,0.4131136537,0.4015078247,0.3966358304,0.3987279236,0.3957499862,0.4022100866,0.3947306573,0.4243611693,0.3965812027
557,0.4065538645,0.3982560337,0.3967849612,0.405302763,0.3949505091,0.4023760855,0.3950078487,0.4097593725,0.396525383
558,0.4042872787,0.3999909759,0.404458493,0.4084636271,0.3945704997,0.3996245861,0.3936678469,0.6796879768,0.3972867429
559,0.4011300802,0.3969189823,0.3985103369,0.40467906,0.3975826502,0.3983990252,0.3936490417,0.4321594238,0.3961423337
560,0.4196305871,0.4022939801,0.4017829001,0.4117382169,0.3959574401,0.3973824084,0.394353807,0.4212085307,0.3970215321
561,0.4006212354,0.3973216116,0.4061118662,0.4058197439,0.3964333832,0.3985971808,0.3945198953,0.3951338828,0.3972846568
562,0.4022529125,0.4009088278,0.3987451792,0.4119178355,0.3969672024,0.4134051502,0.3950029016,0.6073819399,0.3964332342
563,0.4108322561,0.3986798823,0.405071795,0.4138214886,0.4024908841,0.4013510644,0.3986279666,0.5314129591,0.4018032551
564,0.4145282209,0.4100138247,0.4072728753,0.414367944,0.3995502591,0.4055561721,0.3992675543,0.4278498292,0.4026651978
565,0.4122765362,0.4069348276,0.4079446197,0.4223023057,0.3976461291,0.4125387073,0.4021465778,0.4973555207,0.4037325382
566,0.4141952395,0.4036912322,0.4062491357,0.410676688,0.4014374912,0.4161096811,0.4021696448,0.4093909562,0.4033571482
567,0.4193195999,0.4023610651,0.4023022354,0.4167202115,0.4047351182,0.4146515429,0.4027351141,0.5716239214,0.4047634602
568,0.4226806164,0.406301409,0.4091237485,0.4111642838,0.4008952677,0.4124872983,0.4028995037,0.4309041202,0.4052169323
569,0.4167466462,0.4102332294,0.4134474397,0.4132575095,0.4009993374,0.4157074392,0.4021089971,0.5253073573,0.4057096839
570,0.410723269,0.4084227979,0.4132423401,0.4174343646,0.4054687023,0.4095042944,0.402146101,0.4030894637,0.4057683349
571,0.4250405133,0.4140471518,0.4211534858,0.4215530157,0.4106559157,0.4193086624,0.4077115655,0.4890460968,0.4114905298
572,0.4203166366,0.4128198624,0.4139787555,0.418759197,0.406273514,0.4190377593,0.4068046808,0.6370875239,0.4083080292
573,0.4182429612,0.4118782282,0.4199232459,0.4198583066,0.4016818106,0.4208210409,0.406757623,0.458242178,0.4076204896
574,0.4166887403,0.4049038589,0.4174967706,0.4179030061,0.4016236365,0.4060458243,0.4007406831,1.700615287,0.4054886401
575,0.4210955203,0.4048660398,0.4102865756,0.4281739593,0.4029281139,0.4216564596,0.4012676477,0.4386233389,0.404501766
576,0.4088827372,0.4149225354,0.410736084,0.410776943,0.400713861,0.409268558,0.4010787308,0.456533581,0.4032762647
577,0.3989378512,0.4148913324,0.4113554657,0.4175907671,0.39512375,0.4168919027,0.3977935314,0.9361252785,0.4033014178
578,0.4023200572,0.4085863233,0.4188705683,0.4243926108,0.3958389759,0.408231467,0.3965171576,0.598765254,0.4043426514
579,0.3962128162,0.4129216373,0.4118685126,0.4107270837,0.3930131793,0.4035607278,0.3927479684,1.17682755,0.3959162533
580,0.3981038928,0.4080446362,0.4072889686,0.4005098343,0.3893927038,0.414434582,0.3927694857,0.3995829523,0.3960089982
581,0.3976127207,0.4077070355,0.4105096459,0.4122162461,0.3915681243,0.4100561738,0.3920445144,0.5229833126,0.3968912661
582,0.3930840194,0.40035519,0.3993392289,0.3997372091,0.3873023093,0.4054670334,0.3871127665,1.253602028,0.388092041
583,0.3890728652,0.390503943,0.3874461651,0.392321825,0.3818174899,0.3940303028,0.3832354844,1.224647284,0.3827706277
584,0.388040185,0.3970640302,0.3982063532,0.3971979022,0.3814156055,0.3969059587,0.3871978521,0.4992434978,0.3875090182
585,0.3871554434,0.3925663233,0.3979215622,0.3958410025,0.3876165152,0.3966464102,0.3872500956,0.3990513086,0.3876670599
586,0.3886317313,0.3926132321,0.3967585862,0.3980442584,0.3902654648,0.4023459256,0.3872517943,0.40092659,0.3878096938
587,0.373508364,0.3767823875,0.3715782166,0.3842746615,0.3714816868,0.3801900148,0.3721964359,3.162479877,0.3724213541
588,0.3748747408,0.3809217215,0.3806710541,0.3831728101,0.3729699552,0.3827297688,0.3734493256,0.3888800442,0.3734531105
589,0.3822674155,0.3834929168,0.3891142905,0.3875285983,0.3817634583,0.3810244203,0.3831343055,0.533171773,0.3839412332
590,0.3863099813,0.3899360299,0.3936870694,0.3924351335,0.3946497738,0.3893605769,0.390393436,0.4484540522,0.3919664025
591,0.3973148763,0.4025755823,0.3969491422,0.4023453295,0.3962094486,0.3951756656,0.3963598609,0.3954337537,0.397529006
592,0.3952818513,0.4008055329,0.4025008678,0.3996409774,0.3931724131,0.3989021182,0.3955647647,0.5364052057,0.3956684768
593,0.3975705206,0.4002772868,0.3955256045,0.3957901597,0.398332864,0.4030282199,0.3952765763,0.5021561384,0.3960344195
594,0.4267111421,0.4280770123,0.4253757,0.4290266633,0.4254855514,0.4270771444,0.4246694446,1.629927516,0.4282905161
595,0.427365303,0.4324325323,0.4297796488,0.4311708212,0.4247215688,0.4288963079,0.4260691106,0.4395080805,0.4301699698
596,0.4329838455,0.4282631278,0.4280927777,0.4284457266,0.4241661727,0.4285795093,0.4260917306,0.4256207645,0.4299528599
597,0.4278040826,0.4252586365,0.4308234155,0.4301802814,0.4286842942,0.4309222698,0.4275199473,0.433724314,0.4312371612
598,0.4362571836,0.4349829257,0.4293371439,0.43073681,0.431641072,0.4349303842,0.4311105609,0.4306780398,0.4348191619
599,0.4270740747,0.4283894002,0.440536052,0.4310130179,0.4311647415,0.4289060235,0.431085676,0.4324317276,0.4343174398
600,0.4384995997,0.4248117208,0.4287523627,0.4379555285,0.4263517857,0.4264939725,0.4270616174,1.182870746,0.4341976643
601,0.4344899356,0.4311443865,0.4181049466,0.4398228228,0.4324073792,0.4369902015,0.4313897491,0.4677353799,0.4397739172
602,0.4274322987,0.4337802529,0.4267874658,0.4334396124,0.4293519855,0.425662905,0.4304120541,0.6515827179,0.4412501752
603,0.439134419,0.4366455972,0.4353356063,0.4301182926,0.4334791601,0.434945792,0.435408175,0.4348722696,0.4465046525
604,0.4388030767,0.4352466166,0.4292337,0.4248149097,0.434977293,0.4284228384,0.4320057333,1.165783167,0.4373070002
605,0.4321674109,0.4261152148,0.4380880594,0.4262013137,0.4302402735,0.4324718714,0.4328961968,0.4384124279,0.4384082556
606,0.4429946244,0.4443074167,0.4477357268,0.4438942373,0.4482054412,0.4523668885,0.4431375265,0.974270165,0.4446712732
607,0.4506264627,0.4537073672,0.4558290839,0.4543471932,0.451821655,0.4526590705,0.4532986581,0.4890912473,0.4542981982
608,0.4468826056,0.4510145783,0.4482876956,0.4496864974,0.4527306259,0.4528141618,0.4522294104,0.6711987257,0.4546695054
609,0.4510379434,0.4523875713,0.4586346149,0.4566078186,0.4561870992,0.4582715631,0.4538321793,0.5651361942,0.4572265148
610,0.4516183436,0.457772404,0.4589595795,0.455671221,0.456938237,0.4552029073,0.4544135928,0.4699212611,0.4582056701
611,0.4577148855,0.4565237463,0.4557305276,0.4571838975,0.4549164474,0.461564213,0.4544204175,0.4559916854,0.4581334293
612,0.4525538981,0.4473255575,0.451939851,0.4533544779,0.4587512314,0.4509816766,0.4540251195,0.8763407469,0.454949975
613,0.4571170807,0.4601428211,0.4538882971,0.4624434114,0.4591918588,0.4590746462,0.4572393298,0.4591500759,0.4582912028
614,0.4523276389,0.4547819495,0.4557658732,0.4637934268,0.4557105005,0.4619320035,0.4576625824,0.4603707492,0.4587225318
615,0.4540253282,0.4560226202,0.4591362476,0.4636332095,0.4587524831,0.4487799108,0.457914263,0.7040179372,0.4577295184
616,0.4558447301,0.4569836557,0.4604324698,0.4664770663,0.4602696896,0.4564605951,0.4597735107,0.4675605893,0.4594706893
617,0.4542890787,0.4590910077,0.4643418491,0.4606740177,0.459007889,0.4648487866,0.4597411454,0.461338371,0.4593723416
618,0.4573245645,0.4621861875,0.4645467401,0.4615291357,0.4622755945,0.4597200751,0.4608974457,0.4735732377,0.460596621
619,0.456590116,0.4556191862,0.4498928487,0.4640447497,0.459366858,0.4646344781,0.458486557,0.9086783528,0.4594810605
620,0.4910886288,0.4900054932,0.4992896616,0.5015740395,0.4951894879,0.495975554,0.4957275391,0.5659983158,0.495885402
621,0.496196121,0.5009105206,0.4944342971,0.5037481189,0.4971244335,0.4951683283,0.4944106936,0.7873200774,0.495459795
622,0.4940874875,0.4992500842,0.4911311865,0.5125998259,0.4979632795,0.4948068261,0.4947689474,0.6707043648,0.4950282276
623,0.490768075,0.4906550944,0.4930130243,0.5105700493,0.4915140271,0.4916889668,0.4936266541,0.6872878075,0.4934663177
624,0.4892821014,0.4960836768,0.4919627607,0.5006405711,0.4995653927,0.493655026,0.494668901,0.728307724,0.4947656095
625,0.494253248,0.4957862198,0.4875213206,0.5056589842,0.4950636923,0.4949244559,0.4932472706,0.7401327491,0.4940401614
626,0.4834825099,0.493334502,0.4999755621,0.4957499206,0.4926099181,0.4934932292,0.4949554205,1.477319956,0.4949305952
627,0.4911147654,0.4960096776,0.4967673123,0.5031876564,0.4940178394,0.4920715094,0.4936977625,1.088888288,0.494225055
628,0.4893514514,0.4917976856,0.4917937815,0.4986278117,0.4943025708,0.4943186343,0.4920452535,0.9176375866,0.4919458926
629,0.4883686304,0.4926972091,0.490324527,0.4926685989,0.4909093976,0.4951677322,0.4924259186,0.5483540297,0.4923298359
630,0.4842122495,0.4917272031,0.4926724732,0.4985694885,0.4952177703,0.4916637838,0.492082864,0.8227648139,0.4927981198
631,0.4951678813,0.4980594218,0.4987628162,0.5023314953,0.4972296357,0.4913670719,0.4960223734,0.5192245245,0.4961909354
632,0.4660630524,0.4668557346,0.4626624584,0.4765007496,0.465054363,0.4670345783,0.4662357867,5.514353275,0.4746516049
633,0.4546192586,0.4647232294,0.4615445733,0.4678627253,0.4589783251,0.4567151368,0.4611922204,1.341398835,0.4756475091
634,0.4555939138,0.4607872367,0.4634065032,0.4759291708,0.4642132223,0.4567000866,0.4625038803,0.4636286795,0.4764505923
635,0.4540928304,0.4602326751,0.4629199505,0.4603777826,0.4624102116,0.4585460424,0.4614216983,0.8193837404,0.4707703888
636,0.458810091,0.4644962847,0.4615822434,0.4737134576,0.4635435343,0.466034025,0.4631779194,0.5615335107,0.4734154344
637,0.4524465203,0.4696660638,0.4698715806,0.4664574564,0.4599604905,0.463878721,0.4629456103,0.5061129332,0.4740673602
638,0.4551019073,0.4589562118,0.4675936103,0.4661206603,0.4625966251,0.4649183154,0.4614962637,0.7037923932,0.4689035416
639,0.4530556202,0.4623857141,0.4593677521,0.4628393054,0.4611982107,0.4528727829,0.461140573,1.131332397,0.4637531936
640,0.4524961114,0.4615514874,0.4617292285,0.4700734615,0.4632484317,0.4510319531,0.4608867168,0.7042730451,0.4656843543
641,0.4515964985,0.4656655788,0.4629476666,0.4658726752,0.4582048059,0.4535042048,0.4608284235,0.6288000941,0.4670742452
642,0.4474314749,0.4584008157,0.4604601264,0.4710800946,0.4537325799,0.4514578879,0.4555282593,2.301506042,0.4718771577
643,0.4469562769,0.4533423483,0.4532232881,0.4492863119,0.4467198551,0.4548811615,0.4483664334,2.241405249,0.4757751226
644,0.4353739321,0.4466870725,0.4542893767,0.4589918256,0.4508832693,0.4464277625,0.4480269253,0.7926205397,0.4815437794
645,0.4476924539,0.455283016,0.4490561783,0.4566578567,0.4500683248,0.4475515485,0.4485668838,0.4480364323,0.4796286523
646,0.4434670806,0.4564421177,0.456722796,0.4667647183,0.4457182288,0.4505131245,0.445599705,0.9838086367,0.4838627279
647,0.4466575384,0.4556249082,0.4570785761,0.4673473835,0.4469038248,0.4576286972,0.4488123059,1.098017335,0.4734662771
648,0.4525241256,0.4578807354,0.4624609351,0.4697829783,0.4581643045,0.4532910287,0.456417799,0.4598269761,0.4784553051
649,0.452889204,0.4617385864,0.4697935879,0.4661615789,0.456081301,0.4599698782,0.4563371241,0.5140095949,0.4751594067
650,0.4502255619,0.4568534195,0.4609502256,0.4680074155,0.4559338391,0.4642704129,0.4547313452,0.8826653361,0.4794843197
651,0.4541748166,0.4646407068,0.4575300813,0.4686113596,0.4570294321,0.4560036063,0.454779774,0.4574741721,0.4773770869
652,0.4552219808,0.4652831256,0.4630751014,0.4706301391,0.4571917355,0.4613746405,0.4565964639,0.4563129544,0.4787743092
653,0.4550593197,0.4760822058,0.4706788361,0.4814651608,0.4649898112,0.4679396451,0.4636358619,0.5710490942,0.4896331131
654,0.4604199827,0.4674811661,0.4715735018,0.4743923843,0.4611261487,0.4668212235,0.4638438523,0.7791368365,0.4819248617
655,0.4604516625,0.4706756175,0.4695926905,0.4824620187,0.4647250473,0.466968298,0.4631856382,0.6105807424,0.4835467637
656,0.4643501639,0.4712273777,0.4705813229,0.4881703556,0.4661245942,0.4684599042,0.4651739895,0.5393763781,0.4878991544
657,0.4676706195,0.4744258225,0.4712961614,0.4763664901,0.4653320312,0.4767984748,0.4669710696,0.4677475393,0.4879204035
658,0.4690412879,0.4696660638,0.4710945785,0.4853052795,0.4639289081,0.4763844907,0.4647475779,0.8953257203,0.4914117455
659,0.4660197794,0.47722435,0.4730544686,0.4911235571,0.4671837986,0.4670842588,0.4642505646,0.5832841992,0.492949158
660,0.4606264234,0.4685507417,0.4622997046,0.4788286686,0.4603574872,0.4630247653,0.4601219594,1.866871834,0.4745375216
661,0.4545464814,0.4730377197,0.4652824402,0.4718839526,0.4555618763,0.4675033987,0.4607934356,0.4616371393,0.4750329852
662,0.4564511776,0.4634865224,0.4676336646,0.4818920791,0.4630471766,0.4692325592,0.460918963,0.49700436,0.4755803645
663,0.4558243454,0.4700083435,0.4675192237,0.4716655314,0.4631190896,0.4659971595,0.4618683755,0.4779875576,0.477204591
664,0.460431695,0.4644876122,0.4645998776,0.4827188849,0.4623171389,0.4719769657,0.4622557461,0.6620236635,0.4727542996
665,0.4617483914,0.4755085111,0.4618163407,0.481715709,0.4616134167,0.4718684554,0.4622925222,0.4672625959,0.4727628827
666,0.4685575366,0.4741081893,0.4702566266,0.4845781922,0.4674318731,0.4705321789,0.4685884714,0.4803909063,0.4781425893
667,0.4270454645,0.423489064,0.426463753,0.4371501505,0.4268510044,0.4302984774,0.4240807891,8.144978523,0.4240014553
668,0.4214978516,0.4224728644,0.4220356643,0.4335929751,0.4210885763,0.4239040613,0.4204150736,1.14043355,0.4211288691
669,0.423792392,0.4234999716,0.418707788,0.4258218408,0.4205547869,0.4194022715,0.4205462039,0.4229598343,0.4210940897
670,0.4205946326,0.4240487516,0.421082437,0.4353289008,0.4234796762,0.4264542758,0.4241781831,0.4380716681,0.4246075153
671,0.4257485569,0.4283130169,0.426951468,0.4354433417,0.4300782382,0.4225930572,0.4268302917,0.4781793058,0.4274962246
672,0.4219604731,0.4233820736,0.4268410206,0.4314862192,0.4188107848,0.4276029468,0.4234466553,1.153629065,0.4262216687
673,0.4207592905,0.4242156446,0.4311828017,0.4246220887,0.4232301116,0.4241912067,0.425483793,0.4326249957,0.4280348718
674,0.4389751554,0.4336586893,0.4357176721,0.4436472952,0.4343793094,0.4269584417,0.4320468009,0.9202986956,0.4328487813
675,0.4362090826,0.4350160956,0.4409080744,0.4444616735,0.4334026575,0.4360940158,0.4322983027,0.4346985221,0.4331074655
676,0.4334528446,0.4344173968,0.4306239188,0.439585954,0.4302062392,0.4438178539,0.4340307117,0.4369183183,0.4347231686
677,0.4132167697,0.4182051122,0.4153983593,0.4268153012,0.4155297875,0.4130910337,0.4153285325,3.565985203,0.4157986343
678,0.3992411196,0.3916912079,0.396071285,0.4127751291,0.3946673572,0.4026589096,0.3955813944,4.552703857,0.3967456222
679,0.3979637623,0.3970654905,0.3906579316,0.4077570438,0.3947285116,0.4010639191,0.3955248892,0.4212338626,0.396987319
680,0.3911227584,0.3917582333,0.3870145679,0.400089711,0.3847203851,0.3928219974,0.3872411847,1.74784565,0.3870626688
681,0.3903931081,0.3888224065,0.3832502365,0.3914307654,0.3882427216,0.3824594915,0.3871550858,0.5275438428,0.3870525956
682,0.3933289349,0.385623306,0.3813323081,0.399236232,0.3896838129,0.3948290646,0.3880981803,0.4007023275,0.3880150616
683,0.3906669617,0.3881422579,0.3825443685,0.3939835727,0.380790323,0.3795297146,0.3815936148,2.405056715,0.3831604421
684,0.3913055658,0.3967953622,0.3995723724,0.4109161496,0.3963024616,0.3875221908,0.3960883617,0.3959074616,0.397190094
685,0.3924745023,0.397859484,0.3957154453,0.4013912976,0.3953917027,0.3926317096,0.3960241973,0.5065088868,0.3980205059
686,0.4023892879,0.4007378519,0.3984841406,0.4188877344,0.4055104852,0.3972594738,0.4016481936,0.4094142914,0.403447479
687,0.3987713754,0.4023293853,0.4001468122,0.4099826813,0.4022008777,0.4079470932,0.4015940726,0.4516021311,0.4027613699
688,0.410063684,0.3966017365,0.3931804001,0.4174787104,0.3979763389,0.3899101913,0.3964875937,1.259627819,0.3964374065
689,0.3979070783,0.395666033,0.3905054331,0.4004411101,0.3912396133,0.3947220445,0.3940963745,0.8115196228,0.3946038187
690,0.3874702454,0.3831054568,0.3878573775,0.4001027644,0.3848818839,0.3817206025,0.3823237717,2.359603882,0.3828327656
691,0.3859188855,0.386159718,0.3791511655,0.4011360407,0.3782598078,0.3785216808,0.3798724711,0.8083168268,0.3798190653
692,0.3923064172,0.3874371946,0.3812099993,0.4106839001,0.3833736181,0.3863263726,0.3841293454,0.412733525,0.3840011954
693,0.3909579217,0.3853345215,0.3797641098,0.4001824558,0.3860253692,0.3862814307,0.384013325,0.4693239629,0.3839065433
694,0.3981928229,0.391785562,0.3881578445,0.4019334018,0.3867552578,0.3785449564,0.3856948316,0.4098890722,0.3854717016
695,0.3963116705,0.3926579654,0.3911992013,0.4031134248,0.3841353953,0.3860737085,0.3866229653,0.3892196417,0.3864555955
696,0.3935686648,0.3853648007,0.3857632577,0.4030768871,0.3876110315,0.3874498904,0.3861991763,0.677282989,0.3864753246
697,0.4019895196,0.3960782588,0.3914034665,0.4115584195,0.3930452466,0.3872527182,0.3911059201,0.3984840512,0.391284585
698,0.3870586753,0.3731881678,0.3755360246,0.3859648108,0.3767081499,0.3785018325,0.3758305013,3.789264441,0.3828827143
699,0.3865708411,0.3775850534,0.3744923174,0.3845127523,0.37547943,0.3679250777,0.3745100498,0.6624516249,0.3843022883
700,0.3835050166,0.3694928586,0.3695470095,0.3763920069,0.3786610961,0.3702837527,0.373799473,0.4825984538,0.3807997108
701,0.3806757927,0.3705893755,0.3786045611,0.3871060014,0.3726115525,0.3768967688,0.3726874888,0.6636325121,0.3763537705
702,0.3707525134,0.3690874875,0.3671774566,0.3708994687,0.372389555,0.3683968484,0.3693735898,1.021271348,0.3769760728
703,0.3791524172,0.3737638295,0.3596209884,0.3794611096,0.3668939471,0.3685401678,0.3692892194,0.4509376884,0.3749552071
704,0.3791639805,0.3647803962,0.3708176315,0.3791337907,0.3711518347,0.3663746417,0.3696009219,0.3689457774,0.3746368587
705,0.3780453503,0.3714113832,0.3748485744,0.3782637119,0.3726007938,0.3650991917,0.3695745468,0.3712081015,0.3740275502
706,0.3745828569,0.3674274981,0.3680013418,0.3833525479,0.3699266315,0.3650452197,0.3698114455,0.375372082,0.3736703694
707,0.3734122813,0.3648963571,0.3714905083,0.3767629564,0.3662973046,0.3701063693,0.3685625494,0.69539994,0.3699662983
708,0.374122709,0.3695101738,0.3663081229,0.3725972176,0.3707508445,0.3783001304,0.368450433,0.395647496,0.370225966
709,0.3764458597,0.3728028536,0.3693181276,0.3791693747,0.3682168424,0.3649470806,0.3688919544,0.4174796641,0.3699535728
710,0.3695035279,0.3667336106,0.3721113801,0.3661338985,0.3656182885,0.362016499,0.3684496582,0.4744689465,0.368675679
711,0.3730326295,0.3680648804,0.3663720489,0.3709246218,0.3716287017,0.3670091331,0.3677638471,0.4822369218,0.3675102293
712,0.3696146905,0.3664357662,0.3655598462,0.3830535114,0.3698940575,0.3661108613,0.3685198724,0.3825643659,0.3683861494
713,0.3722033203,0.3668821454,0.3698636293,0.3789324164,0.3668012023,0.3619278967,0.3682618439,0.5281413794,0.3686937094
714,0.3734025955,0.3738647401,0.3652769625,0.3806087375,0.3748748302,0.365731746,0.3716039062,0.464877069,0.3714752793
715,0.373565644,0.3726971149,0.3766725659,0.3779219687,0.3728116751,0.3699472845,0.371060282,0.5769340992,0.3705698848
716,0.3751769364,0.3711277544,0.3773663044,0.3838246763,0.3714559078,0.3767321706,0.3711583912,0.3936671615,0.3707020581
717,0.3738423884,0.3788568079,0.3641603887,0.3762719631,0.3719534576,0.3554919064,0.3721514344,0.8561675549,0.3727041781
