window_index,DLinear,PatchTST,iTransformer,TimesNet
218,0.4583333433,0.5,0.5625,0.5625
219,0.3958333433,0.5833333135,0.5833333135,0.5625
220,0.3958333433,0.5416666865,0.5625,0.5625
221,0.375,0.4791666567,0.6041666865,0.5625
222,0.4166666567,0.5208333135,0.5833333135,0.5833333135
223,0.3958333433,0.625,0.5416666865,0.5833333135
224,0.3541666567,0.3958333433,0.5625,0.5625
225,0.3958333433,0.5208333135,0.5416666865,0.5625
226,0.5208333135,0.4583333433,0.5208333135,0.5625
227,0.375,0.5625,0.5208333135,0.5416666865
228,0.5208333135,0.5625,0.5833333135,0.5833333135
229,0.4375,0.4791666567,0.625,0.5625
230,0.5,0.5625,0.5416666865,0.5416666865
231,0.5625,0.5625,0.5208333135,0.5416666865
232,0.6041666865,0.5,0.5833333135,0.5625
233,0.5208333135,0.5625,0.5625,0.5625
234,0.5625,0.5625,0.5625,0.5625
235,0.5,0.4791666567,0.5833333135,0.5833333135
236,0.3958333433,0.4375,0.5416666865,0.5833333135
237,0.5,0.5416666865,0.5208333135,0.5833333135
238,0.4583333433,0.5208333135,0.6041666865,0.5833333135
239,0.5416666865,0.5833333135,0.3958333433,0.5833333135
240,0.4166666567,0.3541666567,0.625,0.5625
241,0.5208333135,0.5,0.3958333433,0.4375
242,0.4583333433,0.4583333433,0.5,0.5416666865
243,0.4375,0.6458333135,0.5833333135,0.5416666865
244,0.4166666567,0.4375,0.625,0.5625
245,0.4791666567,0.5208333135,0.4166666567,0.4583333433
246,0.4791666567,0.3333333433,0.5,0.5
247,0.5,0.4166666567,0.4583333433,0.4791666567
248,0.4375,0.375,0.5,0.4166666567
249,0.5,0.5208333135,0.4791666567,0.4375
250,0.5208333135,0.4583333433,0.4166666567,0.4166666567
251,0.5,0.3541666567,0.4375,0.3125
252,0.4791666567,0.375,0.5208333135,0.4166666567
253,0.4791666567,0.5208333135,0.5208333135,0.4583333433
254,0.4583333433,0.5,0.5625,0.6041666865
255,0.5,0.5208333135,0.5416666865,0.4791666567
256,0.4375,0.4583333433,0.4583333433,0.5416666865
257,0.5,0.5,0.5625,0.5208333135
258,0.4166666567,0.5208333135,0.5625,0.5208333135
259,0.5625,0.5208333135,0.4583333433,0.5416666865
260,0.5208333135,0.5625,0.4791666567,0.4791666567
261,0.5833333135,0.5833333135,0.5,0.5416666865
262,0.4375,0.5,0.5625,0.5416666865
263,0.5416666865,0.5208333135,0.5,0.5
264,0.6041666865,0.5208333135,0.4583333433,0.4791666567
265,0.5833333135,0.4583333433,0.4583333433,0.4791666567
266,0.3958333433,0.4166666567,0.5,0.4791666567
267,0.4375,0.5208333135,0.4791666567,0.5
268,0.4583333433,0.4166666567,0.4375,0.4791666567
269,0.4375,0.5416666865,0.4791666567,0.5
270,0.5208333135,0.4375,0.4583333433,0.5
271,0.375,0.4583333433,0.5208333135,0.5
272,0.4166666567,0.5625,0.5416666865,0.5208333135
273,0.4791666567,0.4375,0.4375,0.5
274,0.5625,0.4375,0.4791666567,0.4791666567
275,0.375,0.4375,0.4166666567,0.5
276,0.5416666865,0.4375,0.5208333135,0.5
277,0.4583333433,0.4791666567,0.5416666865,0.5
278,0.5208333135,0.5,0.4583333433,0.5
279,0.5208333135,0.5625,0.4791666567,0.4791666567
280,0.5208333135,0.4166666567,0.4166666567,0.4583333433
281,0.5833333135,0.4166666567,0.5208333135,0.4583333433
282,0.5208333135,0.4375,0.5208333135,0.4375
283,0.6041666865,0.6041666865,0.5625,0.4166666567
284,0.6458333135,0.5625,0.4791666567,0.4166666567
285,0.5416666865,0.4583333433,0.5208333135,0.375
286,0.5833333135,0.4791666567,0.4791666567,0.4583333433
287,0.5208333135,0.5625,0.5208333135,0.4583333433
288,0.5,0.5625,0.4375,0.3958333433
289,0.5625,0.3958333433,0.4791666567,0.5
290,0.5625,0.4375,0.4375,0.3958333433
291,0.5625,0.5208333135,0.4791666567,0.3958333433
292,0.5833333135,0.6041666865,0.5,0.4166666567
293,0.6041666865,0.6041666865,0.4375,0.4166666567
294,0.5625,0.5625,0.5625,0.4791666567
295,0.5833333135,0.4583333433,0.4791666567,0.4166666567
296,0.5625,0.5625,0.4166666567,0.3541666567
297,0.5208333135,0.5833333135,0.4375,0.3541666567
298,0.6041666865,0.5208333135,0.4375,0.3541666567
299,0.5,0.4583333433,0.4583333433,0.3958333433
300,0.5625,0.5208333135,0.4166666567,0.4166666567
301,0.5208333135,0.6041666865,0.4791666567,0.3541666567
302,0.5416666865,0.5208333135,0.4791666567,0.4166666567
303,0.5833333135,0.6458333135,0.5,0.5
304,0.5625,0.5416666865,0.4166666567,0.5
305,0.5625,0.5,0.3958333433,0.5416666865
306,0.4791666567,0.4166666567,0.5,0.6041666865
307,0.5625,0.4583333433,0.5,0.625
308,0.4583333433,0.5208333135,0.3958333433,0.5833333135
309,0.5,0.4166666567,0.5208333135,0.5833333135
310,0.4791666567,0.625,0.4583333433,0.5625
311,0.5416666865,0.4583333433,0.5208333135,0.5625
312,0.5208333135,0.4791666567,0.5625,0.5416666865
313,0.4375,0.5416666865,0.4583333433,0.5833333135
314,0.4791666567,0.4583333433,0.5416666865,0.5416666865
315,0.4375,0.5,0.4375,0.4791666567
316,0.4791666567,0.3958333433,0.5,0.4583333433
317,0.5,0.3958333433,0.375,0.3958333433
318,0.4583333433,0.5,0.4583333433,0.4166666567
319,0.5,0.5208333135,0.5625,0.3958333433
320,0.4583333433,0.5,0.3958333433,0.3958333433
321,0.4166666567,0.4375,0.5,0.4583333433
322,0.5208333135,0.3541666567,0.4583333433,0.4375
323,0.4583333433,0.4375,0.4791666567,0.4375
