window_index,DLinear,PatchTST,TiDE,TimeXer,ZeroPred,Persistence,HAR_EWM
2694,0.03620566428,0.05871725455,0.05354167521,0.04029621184,1.799922347,0.05167675018,0.061081063
2695,0.03670014068,0.05856637284,0.048940707,0.04216513038,1.800634503,0.04702763259,0.06061637402
2696,0.03840664402,0.0622635372,0.04933063313,0.04306015372,1.805162072,0.05699262023,0.06067299843
2697,0.03949168324,0.05857509375,0.04835196212,0.03746007755,1.809862137,0.04753534868,0.06034608558
2698,0.04019477218,0.04832560942,0.04404659197,0.03360341117,1.81775558,0.03596143425,0.05955469236
2699,0.04049344733,0.0404442139,0.03799090162,0.03100308217,1.826968551,0.0298229605,0.05758194625
2700,0.04083083197,0.03950848058,0.03431601077,0.03028889559,1.835656047,0.0396679379,0.05449320003
2701,0.04131730646,0.04108738527,0.03613820672,0.03122597747,1.842544198,0.03105285764,0.05265779421
2702,0.04215503111,0.04225608706,0.03566712886,0.03115390241,1.847724915,0.03137670085,0.05092355609
2703,0.04259036109,0.04331716895,0.03368349746,0.03133133799,1.852145791,0.04308133945,0.04838251695
2704,0.04295855388,0.04114073142,0.03132959828,0.02898222208,1.857956529,0.05598115548,0.04545727
2705,0.04343673959,0.03769242391,0.0289208442,0.02745104767,1.864371181,0.06168438122,0.04260034487
2706,0.04440533742,0.03482664749,0.02881010808,0.02697032504,1.873063207,0.05271667242,0.04037846997
2707,0.04626628757,0.03205532953,0.02766243368,0.02490745485,1.884980202,0.07677565515,0.03783514351
2708,0.04762235656,0.03241012618,0.02808280103,0.02517593466,1.895897508,0.05549927056,0.03629254922
2709,0.04938785732,0.03229182959,0.02868152224,0.02541295253,1.905834794,0.04598743841,0.03529466689
2710,0.05196492374,0.03138742223,0.02861648239,0.02666000091,1.917199135,0.06107784808,0.03413081169
2711,0.05395466089,0.03187086806,0.02921553887,0.0267266538,1.928625703,0.06007661298,0.03326912597
