window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
84,1.655062318,0.2859917581,0.7291701436,0.1296777278,0.2976619303,0.3671843708,0.6064431071,0.2748038173
85,1.659825683,0.2777338326,0.8799762726,0.1423397511,0.3060554564,0.37490201,0.6927871108,0.2819552124
86,1.75272119,0.2792671323,1.347513556,0.163151443,0.3174442053,0.3807929456,1.033802867,0.2898708284
87,1.83731544,0.2950582504,1.769727826,0.1895744056,0.3306594491,0.3850488663,1.312241912,0.2992861867
88,1.895353794,0.3155895174,1.906815529,0.2157502174,0.346609354,0.3893047273,1.338057876,0.310957998
89,1.935572147,0.3291334808,1.660391212,0.2363942415,0.3598513603,0.3953990936,1.063392282,0.3241987526
90,1.951135039,0.3466556966,1.502251625,0.2539505363,0.3671042025,0.4025572836,0.886276722,0.3378465176
91,2.002073765,0.3530931175,1.144234061,0.2658959329,0.3703480661,0.4109651744,0.6030862927,0.3496677577
92,2.010379076,0.3550597131,0.9159469008,0.2745282948,0.3734431267,0.4197122157,0.4485190809,0.3591567278
93,2.089682102,0.3505876064,0.7604723573,0.281401366,0.3749924004,0.428398937,0.3608301878,0.3663805425
94,2.079627991,0.3383465707,0.6173325181,0.2860493362,0.375739336,0.4367555678,0.2952075303,0.3709739447
95,2.100514174,0.3273474872,0.5466404557,0.2898004353,0.3769642413,0.4448459148,0.2731167376,0.3741512299
96,2.09500289,0.3148063421,0.4804943502,0.2923102379,0.3758779764,0.4526022971,0.2559667528,0.3758779764
97,2.066927671,0.3035675287,0.4297708273,0.2924832106,0.3720024526,0.456851095,0.2466100007,0.3737940788
98,2.057506323,0.2907661498,0.3723343313,0.2925535738,0.3664785326,0.4612425864,0.2366021872,0.3708284795
99,2.037365437,0.2844757736,0.332596004,0.2924415767,0.3614208996,0.465605706,0.233559683,0.3672895432
100,2.031329393,0.2785451412,0.2943625748,0.292265892,0.3556989729,0.4700450897,0.2332498282,0.3629516661
101,2.035113811,0.2813589573,0.2716590166,0.2925406694,0.349116683,0.4747398794,0.2367423028,0.3584202826
102,2.013176918,0.2842416465,0.2604449093,0.2917462587,0.3420546353,0.4788689613,0.2504236698,0.3523673713
103,2.061358213,0.2998405397,0.2627673149,0.2906063497,0.3365985453,0.4832066298,0.2617529035,0.3462800086
104,2.072805166,0.3219268322,0.2770495713,0.2894785702,0.3337621689,0.4873807132,0.2756226659,0.3399192393
105,2.083640337,0.3490300179,0.2565898597,0.2885791063,0.3396532834,0.4909193516,0.2576651573,0.334541887
106,2.152004242,0.3723535538,0.2150232345,0.2880093157,0.3512651026,0.4927434921,0.2585662305,0.3325779438
107,2.209287167,0.393740803,0.3537016213,0.2869502604,0.3684255779,0.4932049811,0.4503752887,0.3350364864
108,2.217472315,0.4070486128,0.6300784945,0.2845807374,0.385902077,0.4929455221,0.7380006313,0.3416144848
109,2.189301729,0.4267403185,1.114570498,0.2913115025,0.4075373411,0.4919718802,1.184318066,0.3525314033
110,2.2371099,0.4466288984,1.625188231,0.2977938354,0.4303560257,0.4905486405,1.589860439,0.3673202991
111,2.270914793,0.4723731577,2.10896945,0.3046711981,0.4535138607,0.4893603325,1.916842461,0.3860850334
112,2.236428976,0.4796654284,2.212566376,0.3102346063,0.4643858671,0.4884801805,1.868031859,0.4055938721
113,2.221123457,0.4709099829,1.923543453,0.3152717054,0.4706981182,0.4884801805,1.502656579,0.4229340255
114,2.172883272,0.4639554024,1.583496213,0.3177724183,0.4684287012,0.4883063734,1.146582603,0.4359233677
115,2.152886391,0.4440840781,1.102179885,0.3185265958,0.459533602,0.488230139,0.7350239158,0.4425234795
116,2.119062185,0.4237220287,0.7587599754,0.3171640337,0.4499988556,0.488230139,0.4816755056,0.4435925484
117,2.050249338,0.401088208,0.5507202744,0.3146192729,0.4413669407,0.4882963598,0.3520962894,0.4406855106
118,2.069148302,0.3778078854,0.4376387596,0.3128758073,0.4330640137,0.4886302054,0.2945027947,0.4356411695
119,2.082164764,0.3497873247,0.3454487324,0.3100056946,0.4227517843,0.4889205396,0.254760921,0.4283576012
120,2.01751709,0.3257707059,0.295984,0.3071993887,0.410487175,0.4890840352,0.2394900769,0.4198887348
121,1.939297199,0.302316606,0.2584460974,0.3044699132,0.3977955878,0.4894635677,0.2306895703,0.4106350839
122,1.943876266,0.2808000147,0.2348754406,0.3018774986,0.3865540922,0.4898884296,0.228324607,0.400570631
123,1.908038259,0.2588334978,0.2281154841,0.2985841334,0.3751274645,0.4901268184,0.2351614982,0.38919577
