window_index,DLinear,PatchTST,iTransformer,TimesNet,ZeroPred,Persistence,HAR_EWM
523,0.6024966836,0.6447556019,0.5621154308,0.5774621367,0.5659391284,0.7869036794,0.5580704212
524,0.6158665419,0.6784467101,0.6094043255,0.5871778131,0.5783404708,0.6140934825,0.5652502179
525,0.6508352757,0.6565162539,0.665814817,0.6284785271,0.6163734794,0.5606632233,0.5991840363
526,0.8936867714,0.87107867,0.9032322764,0.8771307468,0.8679882884,1.048396707,0.8600887656
527,0.861320436,0.8851601481,0.8813840747,0.8799038529,0.8605881333,1.184338927,0.8553182483
528,0.74391675,0.7664129138,0.7153046727,0.6912102699,0.6848492622,4.642598629,0.6756834388
529,0.6327334642,0.7127868533,0.6143599749,0.6006371379,0.6064865589,2.590694189,0.606097877
530,0.5285373926,0.5271701813,0.5149837732,0.5265207887,0.5264591575,3.049612761,0.5616710186
531,0.508410871,0.5479329228,0.5281979442,0.5144307017,0.5133094788,1.171162724,0.5244887471
532,0.4580904543,0.4392939508,0.4827040136,0.4724701345,0.4699355364,1.593074679,0.5026284456
533,0.4841979742,0.4819747508,0.4624038637,0.471110791,0.4700601101,0.4729563296,0.5004407763
534,0.4564261436,0.4674392641,0.4602372944,0.4701069891,0.4638872147,0.9411376119,0.4739572108
535,0.4567646086,0.5091593862,0.4814087451,0.4483707845,0.452817291,0.7609340549,0.4737941325
536,0.4449849129,0.43914029,0.4368604422,0.4414832294,0.4394053519,0.8246119022,0.4695155621
537,0.4368610382,0.434083432,0.4414061606,0.435639292,0.4330379069,0.5817839503,0.4530791342
538,0.4313936532,0.4346672595,0.42733109,0.4449718893,0.4411772788,0.4424394667,0.4637130499
539,0.4173478186,0.4434463084,0.4186359644,0.415342927,0.4184576273,1.145323277,0.4233591557
540,0.4058666527,0.4283993542,0.4064949751,0.413808912,0.4167185724,0.4776600599,0.4231885374
541,0.4139443338,0.4074442387,0.3914112151,0.4087772667,0.4192119539,0.4518178403,0.4255247116
542,0.4108945131,0.4465779364,0.4058499336,0.417873472,0.4183998108,0.4494355023,0.4229346812
543,0.4138786793,0.4220428169,0.4217502177,0.4276358187,0.4248731434,0.4415056407,0.4276655018
544,0.4214425385,0.4245093763,0.4341190755,0.4187731743,0.4224121571,0.4992118776,0.4269821346
545,0.4237662554,0.4508405626,0.4341917038,0.4221759737,0.4276984632,0.4414407909,0.4280545712
546,0.4233633578,0.4292023182,0.4089964628,0.4242955744,0.4237135351,0.5001849532,0.4269452095
547,0.4127484262,0.4135833681,0.3997941911,0.4203062057,0.4232631028,0.5643742681,0.4204580486
548,0.3984631598,0.4006102979,0.4111835063,0.4087753296,0.409686178,0.9308393598,0.4188527167
549,0.3448398113,0.3332536221,0.3707643449,0.3783098757,0.3718353808,1.398509979,0.3993190229
550,0.1547736675,0.1667770147,0.1662906557,0.1695381403,0.1723626405,6.859170437,0.1627465487
551,0.1787836403,0.1734962612,0.1777818352,0.1718474627,0.1735117882,0.1657488942,0.1649781466
552,0.153503269,0.1954304725,0.1404775232,0.1638830155,0.1691102386,0.2599586248,0.1631367803
553,0.175790906,0.1360109299,0.1713881642,0.1754690856,0.1810195893,0.3663485348,0.1734275669
554,0.1544280648,0.202194348,0.1717030257,0.1620885581,0.1693832725,0.855029583,0.1570683122
555,0.186116159,0.1945761889,0.1793008894,0.1811400205,0.1879717857,0.4113649428,0.182108283
556,0.1804115623,0.2001623362,0.1711292863,0.1798309088,0.1874001026,0.2384315729,0.18025814
557,0.185671702,0.2050743103,0.1907650232,0.1897136569,0.1928293705,0.2265139669,0.183513701
558,0.2054859996,0.2251858711,0.1876610667,0.2152949125,0.2149527073,0.4636638165,0.2135243863
559,0.2447774857,0.2549979985,0.226973772,0.2514506578,0.2469442338,0.2862738073,0.2491369843
560,0.2391980141,0.2868080735,0.2494522482,0.2561609745,0.2506984174,0.2746334374,0.2522341907
561,0.2491854429,0.2383347154,0.2579303086,0.2514085174,0.2512722313,0.2507757246,0.2522676289
562,0.2498066425,0.2279982418,0.2191673517,0.2428215891,0.243692562,0.4895374477,0.241035983
563,0.3485486507,0.3916822374,0.3452360928,0.3589506149,0.3510972559,0.5130915046,0.3592752218
564,0.34984532,0.3903952539,0.3562170565,0.3567185402,0.3507419527,0.3940636218,0.3596967757
565,0.3690491021,0.339645952,0.3680458069,0.3586108685,0.3523536921,0.4179135263,0.3596286774
566,0.3783527911,0.4114386141,0.3480826318,0.363558799,0.3538459241,0.3529954851,0.3610388339
567,0.351023227,0.3854080737,0.3720133305,0.35754776,0.346375823,0.577465713,0.3576602042
568,0.3579988182,0.3710264266,0.3654301167,0.3620292842,0.3519434929,0.4034768045,0.3628122509
569,0.3530608118,0.3625618517,0.3763463497,0.3616652489,0.3500221074,0.5382426381,0.3670632839
570,0.4102452099,0.4432915747,0.4251134694,0.4158674777,0.3979184628,0.4113892019,0.4216765165
571,0.4014329016,0.4599909484,0.4229480326,0.4219073057,0.3944372237,0.5700100064,0.4234558344
572,0.4009113312,0.4525904655,0.4068590105,0.4051252306,0.3856672943,0.4873486459,0.4056052268
573,0.3869471848,0.4842659235,0.3961585462,0.3963871896,0.3840302527,0.3802013099,0.400450021
574,0.3500989377,0.3906869888,0.3755241334,0.3583087921,0.3282288611,2.037478209,0.364556551
575,0.3286403716,0.4180967808,0.3681127131,0.3544409275,0.3272181451,0.3058784008,0.3581947386
576,0.3672195673,0.4468292892,0.4364410937,0.4021805823,0.3544795811,0.3258054852,0.3854491711
577,0.3509778082,0.4727315605,0.4112790823,0.3967549801,0.3320141733,1.213404417,0.3798996508
578,0.3487537801,0.4790352881,0.4136870801,0.4065383375,0.330802083,0.7768726349,0.3929340839
579,0.3180985749,0.332860738,0.3643983901,0.3614510596,0.2993534505,0.6845553517,0.3372322023
580,0.346395731,0.4290520251,0.4008494318,0.3841070831,0.3327961266,0.3793464601,0.3660044968
581,0.3382759094,0.4314835966,0.4155419767,0.3881735504,0.3269762099,0.6162974834,0.3675700426
582,0.331025362,0.3878730834,0.3812173903,0.3559622765,0.3165777028,0.9158548713,0.334120363
583,0.3033451736,0.3090413511,0.3342300653,0.3081921339,0.285459429,0.9431813359,0.2910315692
584,0.2981948853,0.3660597801,0.325779289,0.3118629754,0.2879869044,0.4894994199,0.2981428206
585,0.3063908219,0.3508102894,0.3401676118,0.3172919452,0.2909905612,0.3391934931,0.3033372164
586,0.2967734337,0.3709695041,0.329390198,0.3263277113,0.290581286,0.3455300629,0.3046441078
587,0.1849959493,0.2237686366,0.1999805421,0.1932792217,0.1774428934,2.658075571,0.176819995
588,0.1874154806,0.2212785482,0.2252952605,0.2072817683,0.1960404068,0.2337676883,0.1960328817
589,0.1898153275,0.1965482235,0.2124079466,0.198889479,0.1908274144,0.2914546728,0.1902173311
590,0.1943929195,0.2065434605,0.1926416755,0.1945191622,0.1891542822,0.2187854797,0.1885298491
591,0.2022567242,0.2340141982,0.2014967948,0.201506421,0.2006327063,0.2046606988,0.2005964667
592,0.1988806576,0.2222557664,0.2059906721,0.1977041513,0.1942380667,0.3784064353,0.1941777617
593,0.1884379536,0.2035955042,0.2015470713,0.1905400008,0.1908316016,0.2751974761,0.190833807
594,0.1453060359,0.1800545901,0.1545401067,0.1438196301,0.1431605667,1.372624397,0.147687912
595,0.1710159928,0.1603795737,0.1679455191,0.1637600511,0.1598247439,0.1705300659,0.1626740843
596,0.1741469055,0.1773189753,0.17201294,0.1649527699,0.1631285995,0.162725389,0.1667256802
597,0.1833595037,0.1641792208,0.1808270216,0.1805685163,0.1744132191,0.1783099174,0.176495254
598,0.1962067634,0.2073668092,0.1738653928,0.1861295551,0.1823045164,0.1827207059,0.1853805631
599,0.1897966415,0.2108015865,0.1961008459,0.1898018867,0.1906983405,0.1908040047,0.1944989413
600,0.1836789399,0.2187962681,0.165219903,0.1648956388,0.171582818,1.026938438,0.1855726242
601,0.1826287508,0.2069978565,0.1861465722,0.175361976,0.1811068505,0.2425749451,0.1992539912
602,0.2300454527,0.2224903852,0.2269233614,0.2139778137,0.2138807029,0.4833418131,0.2326661348
603,0.2536854744,0.234294489,0.2579962611,0.2415225953,0.2389444709,0.2373835295,0.261406213
604,0.2377636582,0.2360278219,0.2430689484,0.2233571261,0.2222661823,0.9186210036,0.2292750329
605,0.2378370166,0.2350369692,0.2114837617,0.2284921557,0.2247477323,0.232751891,0.232746318
606,0.2189282924,0.2630402744,0.2193081379,0.2154973149,0.2145096511,0.6905097365,0.2173642516
607,0.2171316147,0.2244567871,0.2191522568,0.2113415748,0.2131037861,0.242380932,0.2144148797
608,0.4130372703,0.4293054342,0.4091254771,0.4210807085,0.4153643847,0.739834547,0.4234702289
609,0.4382858276,0.4665149152,0.4677855074,0.4444074631,0.4478371143,0.6634816527,0.4620717466
610,0.4406700432,0.4776631296,0.4361994565,0.4489015639,0.4475874603,0.4944314957,0.4627673924
611,0.4580522776,0.4176401794,0.4490021169,0.4580281675,0.4629241526,0.4692450464,0.4762915075
612,0.4488525391,0.4740867615,0.4415535927,0.4449933469,0.4473009109,0.673540771,0.4515330493
613,0.4472284019,0.4652969539,0.4475596845,0.4436254501,0.4489497244,0.4566741288,0.4534848034
614,0.4507810771,0.4414910972,0.4224079847,0.452298969,0.4592417479,0.4688770771,0.4634664357
615,0.4660998881,0.474385947,0.4526955187,0.4726119339,0.4752848148,0.6367612481,0.4745929539
616,0.4759304523,0.4762169421,0.4734105766,0.4785842597,0.484773308,0.4688318968,0.4831814766
617,0.4831641912,0.4921493828,0.4750087261,0.4872369468,0.4914885461,0.4761853218,0.489205569
618,0.5468727946,0.5716852546,0.532279253,0.5537148714,0.5663737655,0.608728528,0.5641396642
619,0.6000380516,0.6291328073,0.6202107072,0.6052114964,0.6220057607,1.390114427,0.629312098
620,0.6258225441,0.6220044494,0.6321101189,0.6107452512,0.6318753362,0.545958519,0.6344178319
621,0.6120241284,0.5764231086,0.596785605,0.615599215,0.6204702854,1.223732352,0.6328321099
622,0.6274376512,0.609910965,0.6173923016,0.6144867539,0.6332893372,0.5400134921,0.6372763515
623,0.6362197399,0.5890641212,0.6342208385,0.642934382,0.6527892947,0.612077415,0.6489918232
624,0.6225188375,0.5622380376,0.6341981292,0.6336182952,0.6428251863,0.6348224282,0.632668972
625,0.6225001812,0.6397845745,0.6153816581,0.6334868073,0.6348890662,0.6638448834,0.6206943393
626,0.5906508565,0.5915344357,0.5971354842,0.6226651669,0.6113882661,2.15639925,0.6082161069
627,0.5748929977,0.5522482991,0.5687226653,0.5913350582,0.586515367,0.79231143,0.573266685
628,0.5440349579,0.5856721401,0.5761956573,0.5798089504,0.5693312883,1.343365073,0.5646902919
629,0.5510813594,0.5805239081,0.5801671147,0.5803820491,0.5706012845,0.4914456904,0.562220037
630,0.5653343201,0.5077267289,0.5577262044,0.574241817,0.5706685185,0.6335535645,0.5569420457
631,0.5607743263,0.5587493777,0.5539931655,0.5843931437,0.5753515363,0.668917954,0.5625603199
632,0.3476764262,0.4225115776,0.3691844046,0.3681582212,0.3680183589,4.62777853,0.3450215161
633,0.3079882264,0.31805107,0.3298560381,0.3287011683,0.3318969607,0.947481215,0.3141276538
634,0.3267504573,0.3203899264,0.3295788169,0.3443597555,0.3483498991,0.3648352325,0.3246748745
635,0.3147906363,0.3290784657,0.3220904768,0.3324691951,0.3372232914,0.9503750205,0.3093495667
636,0.3696965873,0.3642617762,0.3705637455,0.3906212747,0.3934685886,0.4024848938,0.3761377037
637,0.3660075665,0.3574826419,0.3570697606,0.3884373605,0.3918147981,0.3793264329,0.3757239878
638,0.3546208143,0.3574529886,0.3711806238,0.3784267008,0.3827458918,0.7888903618,0.3635582924
639,0.3313784003,0.319909066,0.3501215279,0.3546494544,0.3555816412,1.341160178,0.336786747
640,0.336294651,0.3373148441,0.3371804059,0.3549998701,0.3543886244,0.4409671724,0.3375929296
641,0.3320008814,0.3726257384,0.340983659,0.3487513959,0.3475793302,0.3972886503,0.3313976526
642,0.2779228687,0.276519388,0.2801511288,0.268145591,0.2727886736,1.832083583,0.2649265826
643,0.5202149749,0.5274638534,0.5303135514,0.5351090431,0.5197337866,2.471819878,0.5649476051
644,0.5145148635,0.5025761724,0.525416553,0.5503508449,0.5356900692,1.00639534,0.6050004363
645,0.5260547996,0.5230669379,0.5478060842,0.5437478423,0.5358309746,0.5308861136,0.6010833383
646,0.500651896,0.5321430564,0.5296412706,0.5441513062,0.5157588124,1.238482594,0.5984572768
647,0.4858467281,0.5192189813,0.4947421551,0.5081301332,0.4895474911,0.9469971657,0.5473365188
648,0.5094447732,0.5516949296,0.5351390243,0.5395829082,0.5188233256,0.5381717086,0.5855075717
649,0.5165093541,0.5557185411,0.5442825556,0.5331268907,0.5166813731,0.5016825795,0.5728656054
650,0.5077169538,0.5789429545,0.5334549546,0.543556869,0.5212750435,1.123317719,0.5849394798
651,0.5169454813,0.5523168445,0.5329199433,0.5391407609,0.521127522,0.5053611398,0.5808959603
652,0.5124338269,0.6128308177,0.5448355079,0.5346761346,0.5213956237,0.5177362561,0.5776907802
653,0.6350900531,0.6480208635,0.6721919179,0.6668581963,0.6508850455,0.793582499,0.6928908825
654,0.8031479716,0.8003838658,0.8426046968,0.8237460256,0.8066059947,0.9764539599,0.8539883494
655,0.7969961166,0.7903184295,0.8040471077,0.8199605346,0.8019021153,1.054977775,0.858232975
656,0.8569895625,0.8726245761,0.9060851932,0.8724763989,0.8573551774,0.9816954732,0.905839622
657,0.8615006804,0.8992369175,0.8841998577,0.8803156018,0.8636309505,0.8667910695,0.9065939784
658,0.8435461521,0.9332001805,0.8444671035,0.8604317307,0.8475232124,1.42218256,0.9059100747
659,0.9149365425,0.9536881447,0.9700146317,0.9556643963,0.9246560931,1.161281586,1.006489873
660,0.8507871032,0.936919868,0.8971164227,0.8854638934,0.8644852042,1.918709755,0.9098507762
661,0.8854724765,0.9441135526,0.9134511352,0.8874235153,0.8685634732,0.8745787144,0.9154046178
662,0.8573619723,0.8555229306,0.8753423691,0.8952470422,0.867544651,0.9622309804,0.9176809788
663,0.8612572551,0.9591949582,0.8979318142,0.8874499202,0.8694233894,0.9202445149,0.9184728265
664,0.8924247622,0.9557349086,0.9136977196,0.9037691951,0.8971124291,0.9970908165,0.9268286824
665,0.9035019875,0.9430453181,0.9079502225,0.9229354858,0.9137501717,0.934135139,0.9481480718
666,0.9752976894,0.9603824615,1.026898861,1.005059242,0.9961931109,1.025226474,1.021093845
667,0.69854182,0.7012505531,0.7302315235,0.7022945285,0.6940646172,8.317767143,0.6942299008
668,0.6714040637,0.6414253116,0.6524067521,0.6630578041,0.6662940383,1.422390342,0.6677425504
669,0.6638489366,0.6596537828,0.6431690454,0.6639976501,0.6693558693,0.6706933975,0.6701627374
670,0.6713392138,0.6569643021,0.671033442,0.675162375,0.6698594093,0.6820206642,0.670425415
671,0.6623232961,0.6960670352,0.6590575576,0.6688352227,0.6679985523,0.7265282273,0.6692121029
672,0.6540831923,0.6618052125,0.6496742368,0.653093636,0.6500892043,1.425690055,0.6550179124
673,0.6374519467,0.6393082142,0.6500761509,0.6563028693,0.6501228213,0.6522015333,0.6544088125
674,0.7578487396,0.764208138,0.7495424747,0.7621142268,0.7653452754,1.375347137,0.7637473941
675,0.7613008618,0.7882482409,0.7376210093,0.7814044952,0.7757274508,0.7713629603,0.77350384
676,0.768928349,0.7646810412,0.7835772634,0.778806448,0.7810471058,0.7991862297,0.7794883847
677,0.6638925076,0.6240151525,0.6841618419,0.6579694748,0.661242187,4.296363354,0.6723477244
678,0.5176507831,0.5022393465,0.5223294497,0.5190292001,0.5163829923,4.308677197,0.5140565038
679,0.5179576278,0.5612816811,0.5183121562,0.5210953355,0.5198941827,0.5255072713,0.5181094408
680,0.4729653895,0.4730966985,0.4801792204,0.4670480192,0.461995095,2.084566832,0.4643617868
681,0.4513914585,0.4473732412,0.4566830695,0.4558824599,0.4560132027,0.6923359036,0.4613935947
682,0.4714428186,0.4787060022,0.4530030489,0.4572991133,0.4561406672,0.4459221661,0.4602657557
683,0.3916095197,0.3634174168,0.4146865904,0.388684243,0.3897924721,2.292358398,0.3894877136
684,0.3889803886,0.3585422039,0.3989650905,0.3932380676,0.390591979,0.3909934461,0.3900284469
685,0.387744993,0.3624955714,0.396320343,0.3900818825,0.3891435862,0.4870392978,0.3899691403
686,0.3918437064,0.4752471745,0.4000581205,0.3908821344,0.3940897882,0.4023173749,0.3960764706
687,0.4107770026,0.4153741598,0.4255029261,0.3930427134,0.3971892297,0.443213135,0.3987375498
688,0.3633872569,0.354624629,0.3410342932,0.3675504029,0.3610243499,1.277353764,0.3612314165
689,0.367757231,0.399799794,0.3701260388,0.3464784324,0.3501162231,0.7402257323,0.350035578
690,0.2812131643,0.2723346651,0.2803807557,0.2779302597,0.2719436586,2.414315701,0.2755987942
691,0.2724213302,0.2480992824,0.27807042,0.2658368349,0.263994962,0.6730045676,0.2641721964
692,0.2664461136,0.2969334424,0.2711457014,0.2657357454,0.2633027732,0.3034515381,0.2639794946
693,0.2762913704,0.2735594213,0.2900003195,0.2800406814,0.2783848345,0.3353277147,0.2787210047
694,0.289875716,0.2934226394,0.2832499146,0.2876250148,0.2836695313,0.3231205046,0.2842521369
695,0.2871192992,0.2701409757,0.2792468965,0.2838461697,0.2837009728,0.2830524445,0.2841926217
696,0.269259721,0.2848312855,0.2795809805,0.2705661356,0.2730075419,0.5481828451,0.273060441
697,0.2844223976,0.2990252078,0.2964490056,0.2928059101,0.2925680876,0.2989869714,0.2927829921
698,0.1651800871,0.164550215,0.1609215885,0.1569665074,0.1601494402,3.756804705,0.1728182435
699,0.1545530111,0.1516495943,0.141073525,0.1472918987,0.1519207358,0.5188943744,0.1724894494
700,0.152139172,0.1560682207,0.1461836696,0.1482468694,0.1488783658,0.216402337,0.1621681899
701,0.1442475319,0.1604184359,0.1399689466,0.1351056546,0.1377732307,0.3966206014,0.1435840875
702,0.1122977659,0.1080026031,0.1191307083,0.1142345145,0.1159773469,0.8346881866,0.1286754608
703,0.1172187105,0.1143352315,0.1184514239,0.1145476475,0.112887986,0.1705842465,0.1221243516
704,0.1179968417,0.1281480044,0.1093134284,0.1168238893,0.1190583408,0.1126892045,0.1288639158
705,0.1167366728,0.1188470647,0.1165338457,0.1175517067,0.1199979782,0.1144477949,0.1279544532
706,0.1287551671,0.139825657,0.1262106746,0.1333462,0.1311452389,0.1333241016,0.1360888928
707,0.1477074027,0.1539032012,0.1494838744,0.150233686,0.147259295,0.5226837993,0.1471343786
708,0.1417839378,0.1645915508,0.1380061656,0.1543865651,0.1522437036,0.1738588363,0.1531221718
709,0.1755742282,0.1806381941,0.1708300263,0.1733487099,0.1733730435,0.221884653,0.1744390279
710,0.1533161104,0.1946110129,0.1935160756,0.1675478369,0.1685650498,0.2796421945,0.1687331349
711,0.1649869084,0.1670680493,0.1876716763,0.1709226519,0.1746582538,0.2872548997,0.1743715405
712,0.1717524081,0.1583185345,0.186678037,0.1755729169,0.1768165082,0.1945572346,0.1765563488
713,0.1657865196,0.1868355721,0.1665024012,0.1664386094,0.1709752083,0.3527964652,0.1718393564
714,0.1615047902,0.1637322158,0.1617079526,0.1643862128,0.1666446924,0.2541714609,0.1664755344
715,0.196735695,0.2314797193,0.2003122121,0.1958116293,0.1999198645,0.3714600801,0.1982871443
716,0.1952777952,0.1991546154,0.2088747025,0.1972476244,0.2016745806,0.2367359996,0.2000484914
717,0.1850517243,0.1903806478,0.1819849461,0.1796098948,0.1848179102,0.7493246198,0.186266467
718,0.1869309396,0.180102706,0.1926710606,0.1883989573,0.1920741946,0.268137157,0.1912531853
719,0.1989436001,0.1997162551,0.2075756341,0.1923481971,0.1969207674,0.2103181928,0.1963014752
720,0.1932286024,0.1941025406,0.1843932867,0.1915533096,0.1967432946,0.1859974712,0.1953952312
721,0.1752205044,0.2101530433,0.1575334519,0.1703829318,0.1771721989,0.5552832484,0.1739849448
722,0.1694266796,0.1842230409,0.1643913388,0.1653277874,0.1727793068,0.3353188932,0.1702554375
723,0.1791784018,0.1687168479,0.1710174829,0.1720350236,0.175646618,0.199592486,0.1733630449
724,0.1652766168,0.1824907064,0.1690732092,0.1741568297,0.1736715436,0.2735149562,0.1716317534
725,0.1660742015,0.1817539334,0.1813929826,0.1724772006,0.1720858067,0.2691514492,0.1709590703
726,0.1682255417,0.1724618077,0.1596885026,0.1693638116,0.1690671891,0.2959728837,0.1692228168
727,0.1723412722,0.1877038479,0.1521527916,0.1753454953,0.1740489751,0.1790480465,0.173468411
728,0.1869130135,0.1882825494,0.1811367869,0.2022884637,0.2006066293,0.3368837535,0.2002619058
729,0.1975569874,0.204273805,0.1816986054,0.1992634982,0.2003837228,0.2414488047,0.1998419166
730,0.1906585544,0.1863978654,0.1904079914,0.1942864209,0.1894348413,0.5342612267,0.1901448369
731,0.1614947468,0.1593136042,0.1623528451,0.1705489904,0.1660767347,1.048417449,0.1716932654
732,0.1642686278,0.1646081805,0.164937973,0.1757014841,0.1700145155,0.2470330447,0.1734471321
733,0.2278700918,0.2125137895,0.2247485071,0.2223070264,0.2192678452,0.6286151409,0.2185471207
734,0.2851187885,0.3174915016,0.2870656848,0.2687580884,0.27141276,0.2520831227,0.269647032
735,0.3191445172,0.3185551465,0.3142459989,0.2975021303,0.30174914,0.4887880385,0.2986066639
736,0.3210883439,0.322329551,0.3118409216,0.2995907366,0.3006002605,0.3285631835,0.2976441383
737,0.332182616,0.3014259636,0.3203909099,0.3029069602,0.3021949828,0.3055303395,0.2997321784
738,0.5798718333,0.5724996924,0.5467639565,0.5553050637,0.5555819273,0.5569211245,0.5578250885
739,0.5405771136,0.6005282998,0.5165503025,0.5194784999,0.5229402184,1.671659946,0.5316203833
740,0.5449034572,0.5935125351,0.5663721561,0.5169392228,0.5206768513,0.6140382886,0.5320115089
741,0.5480443835,0.5599758625,0.5129283667,0.5277422071,0.5293663144,0.5321622491,0.5402289033
742,0.5643230081,0.5383440852,0.5328326225,0.5356482863,0.5408181548,0.9605646729,0.5548574328
743,0.5490915179,0.5475614667,0.5444529653,0.5312232375,0.5359441638,0.7186264396,0.5546121001
744,0.5511046052,0.5680139661,0.5597578883,0.5317471027,0.5363600254,0.5280387402,0.5534505248
745,0.5950427055,0.6530925035,0.5781083703,0.5639840364,0.5671878457,0.5670486093,0.5776928067
746,0.5965071321,0.6605100036,0.5912919641,0.5693668723,0.5680663586,0.5658040643,0.5786210299
747,0.6230980754,0.6347742677,0.6172778606,0.5976457596,0.5979750752,0.7150125504,0.6008768082
748,0.6288036108,0.5972799659,0.6290832758,0.6085605621,0.6074501872,0.6191779971,0.6090239882
749,0.6322491169,0.6004727483,0.6245935559,0.6161338091,0.6129383445,0.6412172914,0.6121475101
750,0.7275741696,0.7444284558,0.7264046669,0.6992945671,0.7087509036,0.7142553329,0.7137562633
751,0.792232573,0.7768117785,0.7604143023,0.7800021768,0.7759020329,0.9543068409,0.7745370865
752,0.760594368,0.7487094998,0.7601456642,0.7493851781,0.7432078719,1.659026504,0.7423872352
753,0.7790471911,0.8145096898,0.7744030356,0.7547779679,0.7570649981,0.768889904,0.7563431859
754,0.778398335,0.8090532422,0.7650866508,0.7725799084,0.7607140541,0.7658103108,0.7595729828
755,0.7706668973,0.7956524491,0.7748410106,0.7597589493,0.753010571,0.9951357841,0.7528688908
756,0.7968432307,0.7591478229,0.7749525905,0.7679917216,0.7600710988,0.9759200215,0.7597530484
757,0.7149909139,0.7116048336,0.7044751048,0.7104975581,0.7095627785,2.479059458,0.712942183
758,0.6224285364,0.6853244901,0.6485642195,0.6582459807,0.6600381136,2.064910889,0.6774802208
759,0.6249927878,0.6331997514,0.619681716,0.6280107498,0.6315132976,1.544420123,0.6389536262
760,0.6390854716,0.6328143477,0.6305098534,0.6458315253,0.6436990499,0.6547474265,0.6513185501
761,0.6404182911,0.6556542516,0.6278656125,0.6411403418,0.6420838237,0.6594795585,0.6476697326
762,0.3805387318,0.3840991557,0.4163843095,0.4063345194,0.3967565596,6.818059444,0.4023350775
763,0.393191725,0.3738444149,0.3667119443,0.3926911652,0.3867470026,0.5864574909,0.388700366
764,0.6421814561,0.6620337367,0.6327905655,0.6489658952,0.6505792737,0.6472364664,0.6486948729
765,0.6303609014,0.6286715269,0.6422812343,0.6432627439,0.6426487565,0.8394905925,0.6406335235
766,0.6330481172,0.6427792907,0.6272390485,0.6368478537,0.6279136539,1.324858308,0.6268503666
767,0.6336741447,0.6473736763,0.6367764473,0.6283132434,0.6284853816,0.6251392365,0.6272651553
768,0.6335531473,0.7286497951,0.6541014314,0.6404183507,0.644833982,0.6434592605,0.6425988078
769,0.6264503002,0.6562561393,0.6484695077,0.6231296062,0.614109695,1.562376976,0.6165302396
770,0.6729793549,0.6830969453,0.6575244069,0.6693047881,0.665684402,0.6419389248,0.6674799919
771,0.6685552597,0.6555495262,0.6565429568,0.6518969536,0.646971643,1.791268349,0.6585000157
772,0.6379786134,0.6511861682,0.6833658218,0.6470791698,0.6425430179,1.052338362,0.6598854661
773,0.6458095312,0.6800457835,0.6798558831,0.6340734363,0.6414556503,0.9273511767,0.6632928848
774,0.5946570039,0.6056682467,0.572848618,0.5576465726,0.5571272969,2.459047079,0.5597985983
775,0.5228295326,0.5451443791,0.5298249125,0.5188078284,0.5121695399,2.678527117,0.5288379788
776,0.5295190811,0.540171206,0.5454035401,0.516992867,0.5134093165,0.4997204542,0.5279538035
777,0.5228619576,0.5261343122,0.5197226405,0.4957803786,0.4993575513,0.7228527665,0.5058214068
778,0.5229578018,0.5068933964,0.4955093563,0.5038753152,0.5042194724,0.7040861249,0.515386045
779,0.5368830562,0.5536311269,0.5295342207,0.5137786865,0.5119333267,0.5013015866,0.5234375
780,0.5230181217,0.4902909696,0.5097025037,0.5178542137,0.5113703609,0.7759395242,0.5144700408
781,0.5033954978,0.5120501518,0.5143245459,0.4955898821,0.4888939857,1.236298084,0.4996084273
782,0.4968239963,0.5833258033,0.5095233917,0.4889219701,0.4860777855,0.4869515896,0.4934327304
783,0.5105945468,0.5408449173,0.525770247,0.500046134,0.497869283,0.7322161794,0.4992411435
784,0.5101246238,0.4839378893,0.4908566475,0.4916160107,0.4925661981,0.7377147675,0.4914911687
785,0.503170073,0.5261082053,0.4885255098,0.4982846975,0.4990991354,0.4984259903,0.4982962906
786,0.5375421643,0.5141354203,0.5446355343,0.5255124569,0.5287892818,0.8321049809,0.5299566388
787,0.5646176338,0.5552507639,0.5595187545,0.5531802773,0.5511648059,0.5453241467,0.5517044663
788,0.3274339139,0.3104189038,0.3105365634,0.2983211577,0.297970891,6.652371883,0.3031595647
789,0.3159806728,0.3307726681,0.2891385555,0.3021967113,0.2995632589,0.3643411696,0.30867365
790,0.2962554693,0.3219378889,0.2940153182,0.2926242054,0.2891041934,0.534923017,0.2930341065
791,0.3541077673,0.4142478406,0.3483563364,0.3436965942,0.3390888274,0.368581146,0.3492467701
792,0.3768657744,0.4275889397,0.3947664499,0.3864504397,0.3750675023,0.9615085125,0.400529772
793,0.3906950057,0.3578219712,0.4075391293,0.3802591562,0.3765176833,0.3627466261,0.3977667391
794,0.3326221704,0.3342587054,0.3267326355,0.3368613422,0.3298195899,1.922789931,0.3694131672
795,0.3254534304,0.3752801716,0.3393951356,0.3165746629,0.3140893877,0.5453525186,0.3404900134
796,0.3138103485,0.3245899677,0.3177039921,0.3228527308,0.3211894929,0.3908148706,0.3374130428
797,0.3828150332,0.4005816877,0.3527101576,0.3731308877,0.3690706789,0.4750507772,0.3749927282
798,0.3670401573,0.3722120225,0.373437494,0.3760891855,0.3729950488,0.7294624448,0.3877291381
799,0.3493379354,0.3416914046,0.3483578265,0.348783046,0.3454947472,0.9511577487,0.351231724
800,0.3566308916,0.3889801502,0.3506572247,0.3590013683,0.3605854809,0.3895098865,0.3627849519
