window_index,DLinear,PatchTST,iTransformer,TimeMixer,ZeroPred,Persistence,HAR_EWM
140,0.389374733,0.4416178763,0.379632622,0.3803124428,0.5819657445,0.7376942635,0.4479204714
141,0.3827896118,0.4305360317,0.3852680624,0.3723866045,0.5876910686,0.6297053099,0.4464081824
142,0.4001884758,0.4439706802,0.382801652,0.3744208515,0.5965929031,0.4899361134,0.449077338
143,0.4180927277,0.4082508087,0.3666349947,0.3134286702,0.5965353847,1.715453506,0.4392530918
144,0.5074793696,0.3179241717,0.2983568907,0.3147397339,0.5063832998,11.82032108,0.3490892351
145,0.3618251085,0.3121946752,0.2911684811,0.2622496486,0.5121756196,0.7919318676,0.3548563421
146,0.3576932847,0.3609422743,0.291282624,0.2687079608,0.511834681,0.9390699863,0.3584645987
147,0.3597799242,0.3485016823,0.3137083948,0.3013149202,0.5206417441,0.9999160171,0.3691689074
148,0.3244178593,0.3032456934,0.2972997129,0.248895362,0.5203743577,0.3050727546,0.3657259941
149,0.3309113681,0.2976789176,0.2944416702,0.2771722972,0.5207073689,0.3227367699,0.3642755449
150,0.3254048824,0.2981061041,0.3006230891,0.2621636391,0.525005579,0.3056729734,0.3637471497
151,0.3372174799,0.302734375,0.3250755072,0.2983385623,0.5323870182,1.26878345,0.3837544918
152,0.3156144619,0.3120064139,0.3323970139,0.2898461819,0.529709518,0.4717621803,0.3792001903
153,0.3339266777,0.3258369565,0.3495577872,0.2923702002,0.5264747143,0.3440338075,0.37423563
154,0.3516699374,0.2932540178,0.3014900386,0.296097368,0.5222594142,1.499192119,0.378183037
155,0.3455488682,0.3075048029,0.3320178986,0.3048283756,0.5211488605,0.9384778142,0.3837604821
156,0.3888012469,0.3206923902,0.3110542297,0.3076663315,0.5259186625,1.310687423,0.39467749
157,0.3792174757,0.3071637154,0.2996532321,0.3122630119,0.5398147702,0.4036370218,0.4049660265
158,0.3713150918,0.3189602196,0.3243485391,0.3134395182,0.5395092368,0.3738890886,0.4050419331
159,0.3608224094,0.3343211114,0.320146054,0.3298543394,0.535094738,0.3560115099,0.394489646
160,0.3633116186,0.3367114961,0.3363083303,0.3107276857,0.5354580283,0.3212411702,0.391380161
161,0.3672062457,0.3101116717,0.3303356767,0.2990130484,0.547067523,0.3216985464,0.3955534995
162,0.3789858818,0.3532991409,0.3261921704,0.2959983647,0.5469465852,0.3925696611,0.3954734504
163,0.3743650913,0.3562937677,0.3507587016,0.324904114,0.5437296033,0.3486985862,0.387162596
164,0.4052284658,0.3318598866,0.3312678337,0.3307744563,0.5434259772,1.326645017,0.3939747512
165,0.4152206182,0.3321199715,0.3198287487,0.3227175772,0.5499014258,0.6797556281,0.4021133482
166,0.3957194388,0.3542245626,0.34966591,0.3385987282,0.5490656495,0.3496554792,0.4003688395
167,0.3905572593,0.3322269917,0.3394455612,0.345592171,0.5502223372,0.3962061405,0.4006462097
168,0.3816510141,0.3692890704,0.370017767,0.3566009998,0.5501794815,0.7505734563,0.4068998396
169,0.4879085124,0.4100022316,0.4125810862,0.3975774348,0.5341793895,3.338761568,0.414024353
170,0.4589448869,0.4264751375,0.4026947021,0.3837760687,0.5363805294,0.5470142961,0.4180339873
171,0.525493443,0.4387994111,0.2974698842,0.3707662523,0.5356672406,0.9611375928,0.42588678
172,0.4068438113,0.4585699737,0.279314369,0.3293945193,0.5435298681,0.2730068862,0.4231649935
173,0.3797183931,0.4200354517,0.3359168768,0.3257591724,0.5480237603,0.2956002951,0.4212606251
174,0.3706262112,0.3491604328,0.3228341043,0.3309519887,0.5464858413,0.2787021399,0.410274744
175,0.3621262014,0.3943971097,0.2955044806,0.3352967799,0.5408913493,0.4487404525,0.3943766654
176,0.3235287666,0.3682543933,0.3007923663,0.3122949302,0.5299610496,0.6784894466,0.3687040806
177,0.3857527971,0.3534763157,0.2776566744,0.3403102458,0.5351398587,0.9625547528,0.3787185252
178,0.3849416077,0.343533963,0.2721945941,0.31954059,0.5382139087,0.3247845471,0.3786562383
179,0.3583925068,0.3024767339,0.2862497866,0.2707515955,0.5345420241,0.283883065,0.3703527451
180,0.3453513086,0.2705323696,0.2980959415,0.2696923018,0.5324261785,0.4356308281,0.3568104804
181,0.3506446779,0.3276952803,0.2810162008,0.26159361,0.5287465453,0.3052339256,0.3475788534
182,0.3385933936,0.2711198032,0.2787358761,0.2616468668,0.5248666406,0.4119006693,0.3355371058
183,0.3144195974,0.2881036997,0.2785097063,0.2738545835,0.5208750367,0.52824229,0.3225600421
184,0.3263501823,0.3240198195,0.2768572867,0.3002434969,0.5184034705,0.318279773,0.3218813837
185,0.3142565787,0.2822680771,0.2758251727,0.2846362591,0.5059702992,0.7420400977,0.3049845994
186,0.3522996008,0.2959745824,0.2775661647,0.3112680018,0.5064607859,0.8660469055,0.3075456917
187,0.3912260234,0.3198296726,0.3108794987,0.2851848602,0.5091622472,1.321427822,0.3127013743
188,0.4196294248,0.4418573678,0.3651680052,0.3343266547,0.5110759139,1.029422164,0.3183969557
189,0.3464822471,0.415941,0.3565333784,0.3160844743,0.5079675317,0.2573517263,0.3141882122
190,0.3229014575,0.3347648084,0.2976142168,0.3366456032,0.5110165477,0.2874105871,0.3105013072
191,0.3750881255,0.4441814423,0.3449806273,0.3436225653,0.5102298856,1.131798387,0.3154097497
192,0.3839625418,0.3987545669,0.2993128002,0.3303851485,0.5101001859,0.7517140508,0.3219369352
193,0.3436279297,0.2899963856,0.3190036714,0.3014729023,0.5108653903,0.274335891,0.3248679936
194,0.3342012167,0.3264279664,0.2777935863,0.3391138613,0.5099644065,0.2906886637,0.3237999976
195,0.3278540075,0.2804329097,0.2757927179,0.2773579359,0.5081738234,0.2653825283,0.3222497404
196,0.2952578366,0.2549714148,0.2603493929,0.2742519975,0.5028446317,0.3153665066,0.3145188093
197,0.2655680776,0.2864901721,0.2450459749,0.2479607463,0.4938253462,0.786182642,0.2967685163
198,0.3118188977,0.3903268576,0.2437857836,0.293379575,0.4947320521,0.4554938376,0.298949331
199,0.3466516435,0.3569691479,0.2802178264,0.3399261534,0.5229513645,0.4089233875,0.3392730057
200,0.3543311059,0.3351360261,0.2838421166,0.3793500364,0.5226762891,0.3797693253,0.3416593969
201,0.316827625,0.3014000654,0.2975059152,0.3247757852,0.5164263844,0.482272625,0.3320806026
202,0.3271640837,0.3447391987,0.288392067,0.3415807784,0.5211308599,0.3385957778,0.3317851424
203,0.3349658549,0.3479393423,0.2928484976,0.3138439655,0.5199648738,0.3137853146,0.3312036097
204,0.3084508181,0.3967663944,0.2898512185,0.3050401211,0.5167612433,0.5116541982,0.324237287
205,0.3096385002,0.3638460934,0.3075601161,0.3125933111,0.5334000587,0.5832486153,0.3317460418
206,0.3486101627,0.3561895788,0.3131929934,0.3501264155,0.5579013824,0.3440079987,0.347445488
207,0.3066352606,0.3145243526,0.3124004304,0.3135259449,0.5491104722,1.687778592,0.3322362304
208,0.314858675,0.3303939402,0.3343975544,0.3276707232,0.5389113426,0.8368742466,0.3332731426
209,0.3452004492,0.3401550353,0.3406118453,0.3737182915,0.5406572223,0.4719148576,0.3401976526
210,0.3167194426,0.3407951295,0.3374620974,0.3473975956,0.533667922,0.5069666505,0.3409556448
211,0.3128396571,0.3028176427,0.3356900513,0.3163752556,0.5280506611,0.4777105749,0.34425506
212,0.3010171652,0.3057889044,0.3286840022,0.3198920488,0.5169084072,0.7454960942,0.3441863954
213,0.296557039,0.3345328867,0.324372381,0.3254244328,0.5085632801,0.5987198949,0.3433243036
214,0.3060683906,0.4151509702,0.3136489391,0.3304884434,0.508063972,0.3685140908,0.3457924426
215,0.3090277314,0.3559912145,0.322426945,0.3132236004,0.5052771568,0.363011688,0.3469068706
216,0.3161576986,0.3722054958,0.3222094774,0.3332367539,0.5068646073,0.4008862674,0.3454702795
217,0.3060022891,0.3205221295,0.3174309433,0.3217343688,0.5020081997,0.6318414807,0.3561208248
218,0.3009206951,0.2926058471,0.3257676065,0.3135847151,0.4892806113,0.8834088445,0.3561587334
219,0.3078773916,0.2958954871,0.3272512257,0.3142745197,0.4857294858,0.401238203,0.3604085445
220,0.2988982201,0.2892575264,0.3229477108,0.3247709274,0.4742046297,1.128607392,0.3599406779
221,0.2961288393,0.3084712923,0.3233284056,0.318269521,0.4674481452,0.6770222187,0.3615272939
222,0.3017689288,0.2989707291,0.3286206424,0.3236941993,0.4544135332,1.13939321,0.3629181385
223,0.3087118566,0.293092519,0.3434788287,0.3139127493,0.4483881891,0.5099408031,0.366702199
224,0.3374192417,0.3605722189,0.3547006547,0.3520791531,0.4160652161,2.589321852,0.3775932789
225,0.3207344115,0.3371567428,0.3417062759,0.3229396045,0.4133095741,0.7607281804,0.382724762
226,0.3324557245,0.4083255827,0.3441126645,0.3295111358,0.3993155062,1.240667343,0.388951689
227,0.3269436657,0.4162138999,0.3416654766,0.339571923,0.3931810856,0.550480783,0.3933367729
228,0.3166925907,0.4402407408,0.3526601791,0.3143188059,0.3906179667,0.4073973596,0.4034130871
229,0.2964608669,0.3098068833,0.3389287293,0.3090517521,0.3967333138,0.3543044627,0.3916684091
230,0.3053787649,0.3231780827,0.3211397529,0.3181685507,0.4042670429,0.5376208425,0.3976785839
231,0.3129690886,0.3281033337,0.3092936575,0.3186739981,0.4088834822,0.7985336781,0.3728170395
232,0.3140815198,0.310487628,0.2947697639,0.3344810009,0.4138038158,0.3327179253,0.3657148778
233,0.3020495176,0.3222751617,0.3136668801,0.3355075419,0.4137201607,0.5305006504,0.3688866794
234,0.3070801198,0.3238649368,0.3105460703,0.3328190744,0.4091897905,0.6044959426,0.3722395003
235,0.3085711598,0.3128251731,0.3222470582,0.3280092776,0.4140953124,0.3331803977,0.3714568913
236,0.3187014461,0.3346454799,0.3158918321,0.3343628943,0.4106290042,1.374413133,0.3388185203
237,0.29254511,0.315113008,0.301972121,0.3191112876,0.409525305,0.4641873837,0.3409637213
238,0.2949116528,0.3171077669,0.3074664176,0.313136816,0.4021634161,0.6690486073,0.3444414139
239,0.3046203256,0.2985725403,0.3179579079,0.3298210204,0.3967108727,0.456543535,0.3488174975
240,0.3081715703,0.3155399859,0.3284212053,0.3462077677,0.4030068219,0.2956651449,0.3457138538
241,0.3163313568,0.3067978323,0.3452863693,0.3377934396,0.3995910883,0.5050203204,0.3482049406
242,0.3130932748,0.3101353347,0.3685720861,0.3754602969,0.3994802237,0.298055023,0.3510808051
243,0.3309881389,0.3745196164,0.3495168686,0.305028528,0.3926582038,0.7494657636,0.3551413715
244,0.3210623562,0.3450277746,0.3599507809,0.3559658527,0.4054783285,0.3088528812,0.3568371236
245,0.3208359778,0.3383558691,0.3574564159,0.3507614136,0.4093017578,0.3159299791,0.3707715571
246,0.3374588788,0.3579727709,0.3837940991,0.3606520593,0.4069239199,0.5601945519,0.3882372677
247,0.3089714646,0.3046916425,0.3200964928,0.342672497,0.3997197151,1.987075448,0.3434206545
248,0.3328773379,0.3143667877,0.3189676404,0.3986616135,0.4154842794,1.277002573,0.3260829151
249,0.336037308,0.3213211298,0.3215949535,0.4076978266,0.4262712896,0.3930346072,0.3238439858
250,0.3443656266,0.3087073863,0.3286392391,0.403077513,0.4310105741,0.4223535359,0.3191024363
251,0.3460745811,0.3231205344,0.3105395734,0.3811885118,0.4346128702,0.498884052,0.3134214878
252,0.2988541126,0.3248824775,0.3222947121,0.3736889362,0.4318293631,0.5605446696,0.3144384921
253,0.3182472885,0.3203665018,0.36371997,0.4017146528,0.4324527681,1.021496534,0.3428703845
254,0.3305679262,0.3235396147,0.3589423895,0.4105238914,0.432654947,0.5620014071,0.3347490728
255,0.3266648352,0.3238621354,0.3727501929,0.3697080612,0.4328535795,0.3567225039,0.3323359787
256,0.3219729364,0.3334032297,0.3393763006,0.3837181032,0.4312621355,0.3347123861,0.33667624
257,0.3150778115,0.3363043368,0.3843114078,0.3701765835,0.4201864302,1.025217414,0.3369391859
258,0.3184912205,0.3368717432,0.3306309283,0.4437614977,0.4320752323,0.3452906609,0.337808609
259,0.3179804087,0.3454407752,0.3646719456,0.3774572909,0.4314349592,0.3221424818,0.3372687101
260,0.3194169998,0.3729892075,0.3324907422,0.3783661425,0.4345085621,0.3498063087,0.3383567631
261,0.3194801509,0.3693958223,0.3309637606,0.4090410173,0.4305398464,0.5387497544,0.339719981
262,0.3142514229,0.3579398692,0.3728166521,0.4934460223,0.4468927383,0.4094826281,0.3417125642
263,0.3261068761,0.3486402035,0.3273763359,0.4104373157,0.4561088383,0.3351342678,0.3445367515
264,0.335141629,0.3426123559,0.3830835521,0.494268626,0.4581763446,0.5957265496,0.346121937
265,0.340018481,0.3449237645,0.3845515251,0.4213803709,0.4583982527,0.3966168165,0.347304225
266,0.3391533792,0.3484454155,0.3588623106,0.363815695,0.4599323273,0.3541310132,0.3477574289
267,0.3572618663,0.3660253286,0.3723242283,0.3656802177,0.4626246989,0.3744695485,0.3555883467
268,0.3610529006,0.3792611361,0.4111739695,0.3797313869,0.4543937147,0.8416722417,0.3644052446
269,0.3678313494,0.3756311238,0.4107122421,0.3821259439,0.4510104656,0.5402943492,0.3656181395
270,0.3690122366,0.3964155912,0.3785010874,0.380864054,0.4521764815,0.3689983785,0.3658574522
271,0.3901187479,0.3877652586,0.3993441164,0.3934907913,0.4664733708,1.107912183,0.3802758157
272,0.3934563398,0.422555089,0.4357474148,0.4193264246,0.4731256068,0.4194738865,0.3997549117
273,0.3864308894,0.4345548451,0.4197654724,0.4141159058,0.4676742256,0.6139085889,0.4013578594
274,0.3917733729,0.4355977774,0.4271657467,0.405377388,0.4642742574,0.4874134958,0.402960211
275,0.3946430385,0.4219217002,0.3999581337,0.3971212804,0.4662211835,0.5179896951,0.3962695897
276,0.3897146881,0.4091034234,0.4269831181,0.4126906097,0.4636386335,0.625387013,0.3980569541
