window_index,DLinear,PatchTST,iTransformer,TimeMixer
204,0.2537075281,0.2513463199,0.2553179562,0.2694142461
205,0.2779134512,0.264018774,0.2690893412,0.2869087756
206,0.3091545105,0.2885101736,0.2918742895,0.2889735997
207,0.296970427,0.290252924,0.2954179049,0.296703428
208,0.3024255335,0.2881787121,0.2900170386,0.2877934873
209,0.2984962165,0.2851199806,0.2989431918,0.2970964313
210,0.3050707877,0.2854878604,0.2927281559,0.3068331778
211,0.2968685329,0.287620008,0.2880617678,0.3109060526
212,0.2950637043,0.2875287533,0.2922867239,0.3006320596
213,0.2990774214,0.2980065644,0.3014459908,0.3027308583
214,0.3025168777,0.2959790528,0.3038142622,0.3047606647
215,0.3097183406,0.2955761254,0.3022578657,0.2936134934
216,0.350035578,0.3271089196,0.3374529183,0.341168195
217,0.3493171632,0.3276833594,0.3196895421,0.3366144598
218,0.3408152759,0.322607547,0.3469532728,0.3472982943
219,0.3408646584,0.3240616322,0.3238877058,0.3505986631
220,0.3348275721,0.3260986507,0.3325103819,0.339253217
221,0.3438382149,0.3255470991,0.3219799995,0.3439634144
222,0.3310097158,0.3208248615,0.3061597347,0.3190841973
223,0.3441912234,0.324898392,0.327908814,0.315890789
224,0.3438667059,0.3259123862,0.3210842907,0.3349412382
225,0.346519798,0.3262572885,0.3243665695,0.3379301131
226,0.3424037695,0.3301652968,0.3420529366,0.3291796446
227,0.3744437397,0.3538835943,0.3652005494,0.3554634154
228,0.3399964273,0.325743258,0.3497898579,0.3245285451
229,0.3491028249,0.3335371017,0.3606191576,0.3423589766
230,0.3271868527,0.321947217,0.3396773636,0.3197799325
231,0.2794124484,0.2796740234,0.2776017487,0.2910901904
232,0.2843877971,0.2842331529,0.2916926444,0.3192430437
233,0.2974422872,0.2929656804,0.2815318704,0.3144017756
234,0.2961950898,0.2906667292,0.2924514413,0.3017956913
235,0.2860195339,0.2907494903,0.2891874909,0.3054282963
236,0.2895649076,0.2832085192,0.2709078491,0.2813133299
237,0.2853464186,0.284419626,0.2967596352,0.3033173382
238,0.308375746,0.2823500335,0.2927543521,0.2864982784
239,0.3068090975,0.2927900553,0.3030403554,0.2772799432
240,0.2992783785,0.2873791456,0.317427516,0.2967482209
241,0.3072549403,0.3107676804,0.3266117573,0.311059624
242,0.3190840185,0.3061826527,0.3108293712,0.3152789176
243,0.3286959827,0.3163382411,0.3172632456,0.3241649568
244,0.3349567354,0.3155058026,0.3077878356,0.3280742466
245,0.3367066383,0.3262622058,0.3041719496,0.3454532921
246,0.3461651802,0.3303009272,0.322175622,0.3504342735
247,0.3402919769,0.3294820487,0.3280887902,0.3320510387
248,0.3485149145,0.3360251188,0.3401329815,0.3357362747
249,0.3566025198,0.3442510068,0.3569465876,0.344845891
250,0.3548878133,0.3525814116,0.3737713397,0.3473170698
251,0.3606536686,0.3454155922,0.3617254794,0.3391304314
252,0.3584364355,0.3464035988,0.3714532852,0.3447393477
253,0.3443525732,0.3307556808,0.3359116018,0.349719286
254,0.3119544089,0.2969274819,0.3018042743,0.2818820179
255,0.3083825707,0.300500989,0.3147138059,0.3119867146
256,0.3955785334,0.3934439421,0.3848617375,0.3931780159
257,0.4008295536,0.3983410895,0.4063252509,0.4013162553
258,0.4411942959,0.4454740584,0.4270197451,0.4508836269
259,0.4340272844,0.4402050972,0.4425985813,0.4458056986
260,0.4350909293,0.4439110756,0.446757406,0.443602562
261,0.428463012,0.4414404631,0.4422216713,0.4507930279
262,0.4682349265,0.4597175419,0.457310766,0.4707460403
263,0.460223645,0.4642374814,0.4779361188,0.4770024717
264,0.4091225564,0.4299280643,0.4288698435,0.435637325
265,0.4600695074,0.4871353805,0.4937857687,0.488514632
266,0.4842661619,0.4966778755,0.5009378791,0.5149030685
267,0.52099365,0.5296997428,0.547378242,0.5545174479
268,0.5207343102,0.53120929,0.5432322621,0.5257818699
269,0.5080901384,0.5308570266,0.5504159331,0.5329857469
270,0.5163745284,0.5324491262,0.5339313149,0.5249151587
271,0.5263318419,0.5360642672,0.5382028222,0.5314670801
272,0.5349375606,0.5517856479,0.5641883612,0.5505699515
273,0.5463247299,0.5531249046,0.5354522467,0.5584276319
274,0.5373376608,0.5507405996,0.5530574918,0.5469922423
275,0.5154213905,0.5292088985,0.5298271775,0.5454060435
276,0.5399578214,0.5519780517,0.5387185216,0.5688931942
277,0.5276857018,0.5458559394,0.5522304177,0.5433399081
278,0.5312157273,0.548794508,0.5467559695,0.5479325056
279,0.5270120502,0.5462784767,0.5372805595,0.5340743065
280,0.5004879832,0.5310443044,0.5243912339,0.5165318847
281,0.5210414529,0.5377482772,0.5341188312,0.5405061245
282,0.5154444575,0.5435094237,0.5475883484,0.5245599151
283,0.51208359,0.540628612,0.5449720025,0.5164701343
284,0.5035707355,0.5203726888,0.5260506272,0.5127326846
285,0.4970611036,0.5188519955,0.5261259675,0.5225080848
286,0.5007596612,0.5184525847,0.5148056149,0.5127927065
287,0.5036453009,0.5099436641,0.503113687,0.5180935264
288,0.4920968115,0.5109004378,0.4969240427,0.5237280726
289,0.4784220159,0.4872839153,0.4746285379,0.4781327248
290,0.4732756615,0.4879312217,0.4710612297,0.5006915331
291,0.4578102529,0.4799323976,0.482829541,0.4661179483
292,0.443611294,0.4787726104,0.4661370516,0.4713625908
293,0.4889030457,0.5169433355,0.5290511847,0.5059089065
294,0.4940734804,0.5173639655,0.5066136718,0.5005965829
295,0.5024159551,0.5310176015,0.5417839885,0.5254380107
296,0.4772686958,0.4979495704,0.5152350068,0.4992929399
297,0.4667999744,0.4937939346,0.4964740276,0.477979511
298,0.4669788778,0.4841214716,0.4853880703,0.4856502712
