window_index,best_model,best_loss,second_model,second_loss,margin_vs_second,best_single_model,best_single_loss,oracle_gain_vs_best_single
0,MeanRevert,1.1928167343139648,DampedTrend,1.202402949333191,0.009586215019226074,TargetRidge,1.3597540855407715,0.16693735122680664
1,MeanRevert,1.2140952348709106,RidgeCov,1.2193540334701538,0.005258798599243164,TargetRidge,1.3562732934951782,0.14217805862426758
2,RidgeCov,1.2207136154174805,MeanRevert,1.2401175498962402,0.019403934478759766,TargetRidge,1.3265749216079712,0.10586130619049072
3,RidgeCov,1.1914297342300415,MeanRevert,1.2093210220336914,0.017891287803649902,TargetRidge,1.3080558776855469,0.11662614345550537
4,SeasonalTrend,1.1219441890716553,RidgeCov,1.1298961639404297,0.007951974868774414,TargetRidge,1.2438119649887085,0.12186777591705322
5,RidgeCov,1.1292285919189453,EWMSlow,1.2327324151992798,0.10350382328033447,TargetRidge,1.2358551025390625,0.10662651062011719
6,SeasonalTrend,1.1734685897827148,RidgeCov,1.1763074398040771,0.0028388500213623047,TargetRidge,1.2147618532180786,0.04129326343536377
7,SeasonalTrend,1.0678784847259521,RidgeCov,1.1490861177444458,0.08120763301849365,TargetRidge,1.1920779943466187,0.1241995096206665
8,SeasonalTrend,1.0502158403396606,SeasonalEWM,1.0913060903549194,0.04109025001525879,TargetRidge,1.2302578687667847,0.18004202842712402
9,SeasonalTrend,1.0099586248397827,SeasonalEWM,1.055295467376709,0.04533684253692627,TargetRidge,1.226845383644104,0.2168867588043213
10,SeasonalEWM,0.9893022179603577,SeasonalTrend,1.0153800249099731,0.02607780694961548,TargetRidge,1.2497608661651611,0.26045864820480347
11,SeasonalEWM,0.9730333685874939,SeasonalTrend,0.9933278560638428,0.020294487476348877,TargetRidge,1.2890135049819946,0.31598013639450073
12,SeasonalEWM,0.9633309245109558,SeasonalTrend,1.0031358003616333,0.03980487585067749,TargetRidge,1.3256899118423462,0.3623589873313904
13,SeasonalTrend,0.9522677063941956,SeasonalEWM,0.9658803939819336,0.013612687587738037,TargetRidge,1.3298438787460327,0.37757617235183716
