window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
0,0.06114565209,0.1226509213,0.05556628108,0.02295099758,0.01321479585,0.6035937667,0.02184704505,0.02184704505
1,0.0642933026,0.1217735931,0.05716963485,0.02265495248,0.01315185521,0.6037313938,0.02184765041,0.02184765041
2,0.05290486291,0.1172396764,0.06843040138,0.02230180055,0.01311469544,0.6037314534,0.02668975294,0.0219708588
3,0.05341328308,0.1167376116,0.07007747144,0.02186041139,0.01313023269,0.6041612029,0.02669526637,0.02210729755
4,0.06026760861,0.1151944771,0.07543299347,0.02145606279,0.01321947202,0.6047407985,0.02854152955,0.02229434066
5,0.05688635632,0.1193140969,0.06576374918,0.02097855695,0.01347594429,0.6063441634,0.02344821952,0.02240780182
6,0.06950881332,0.1267527491,0.05035974085,0.02050980181,0.01373037416,0.6083245873,0.01737038791,0.02227914892
7,0.0641329065,0.1215746924,0.06069855392,0.01977670379,0.01393658388,0.6097625494,0.02209360339,0.0223311726
8,0.07458903641,0.1295343488,0.04542997852,0.01916411519,0.01418908685,0.6118745208,0.01676619984,0.02217070758
9,0.06715417653,0.1287567616,0.04637302831,0.01855944656,0.01441015769,0.6137062311,0.01770379581,0.0220553726
10,0.07110028714,0.1343621463,0.03803182766,0.01814766228,0.01468015462,0.6160796285,0.01576848701,0.02183066308
11,0.07400817424,0.1324192435,0.04073055461,0.01765727811,0.01498486567,0.6184947491,0.01719810627,0.02173923887
12,0.07340792567,0.1322594136,0.04150557891,0.01718880236,0.01536337566,0.621084094,0.01817315817,0.02173276246
13,0.08011303097,0.1250067502,0.05498925969,0.01595587842,0.01567795314,0.6231674552,0.02531043626,0.02198293246
14,0.08165251464,0.12669532,0.05342363194,0.01503258664,0.01608366705,0.6255685687,0.02546739392,0.02227146924
15,0.07996366173,0.121515058,0.06780096889,0.01374073327,0.01640827395,0.6270921826,0.03443565592,0.0226764176
16,0.0835262239,0.1208047047,0.07451034337,0.01274793688,0.01686667651,0.6289655566,0.03889328614,0.02321790718
17,0.07595019788,0.1251579374,0.06718244404,0.01202925947,0.01737143286,0.6311346889,0.03467341512,0.02369824052
18,0.08868801594,0.1306410581,0.05712214112,0.01150540914,0.01775255613,0.6330916882,0.02921633981,0.02399079315
19,0.09501606226,0.1342734694,0.05353338644,0.01113750506,0.0183585193,0.6359989047,0.02784219943,0.02436303161
20,0.09256976098,0.1377762407,0.05020771548,0.01088949014,0.01894080453,0.638720572,0.02656518109,0.02464739792
21,0.1039897203,0.1371800154,0.05608868599,0.01069343369,0.01948233135,0.6411586404,0.02972503938,0.02499077283
22,0.1085874066,0.1390961856,0.05646022037,0.01056115795,0.01997091435,0.6434360147,0.02986282855,0.02530514635
23,0.10643325,0.1373667717,0.06694316119,0.01036792621,0.0206028875,0.6454407573,0.03522917256,0.02572105639
24,0.1112417579,0.1383341253,0.07201641053,0.01032889541,0.02132781781,0.647793889,0.03733111545,0.02623052336
25,0.103185989,0.1441232413,0.06333810091,0.01052436233,0.02185031213,0.6509167552,0.03206511959,0.02670289017
26,0.09809490293,0.1480157226,0.06114033982,0.0107742874,0.02253570408,0.654522121,0.03081905283,0.02719881572
27,0.1016263738,0.1477066875,0.07275322825,0.01100691129,0.02359037101,0.6583862901,0.03617376462,0.02790715545
28,0.1179443002,0.1530680805,0.06733996421,0.01143176574,0.02449085377,0.6627193093,0.03321972489,0.02858624049
