window_index,ClassPrior,Centroid,DiagGaussian,LinearSoftmax
50,0.2524271845,0.2781781782,0.3297222222,0.2789594498
51,0.2706883217,0.3172471522,0.350099709,0.31432247
52,0.2697674419,0.3067938759,0.3299665697,0.3465099715
53,0.302771855,0.3293076374,0.4110853421,0.381644107
54,0.2874074074,0.3303716697,0.3693899112,0.3480671482
55,0.2622432859,0.2744804157,0.3399284804,0.3231902824
56,0.3140495868,0.3728423475,0.3831980049,0.3111111111
57,0.2848620433,0.3808912656,0.4344462109,0.3392077479
58,0.2996415771,0.3542692585,0.347985348,0.4068568886
59,0.2848620433,0.295798633,0.3971693681,0.3058344058
60,0.225667528,0.274472839,0.3758874307,0.2565867553
61,0.2848620433,0.3008778009,0.3559794571,0.3035187654
62,0.3147766323,0.3154269972,0.4573408504,0.3147766323
63,0.3073684211,0.3548776805,0.3269849785,0.3585406841
64,0.2899190581,0.3135489777,0.3938313313,0.3319565364
65,0.2831460674,0.2831460674,0.3345959596,0.3084751418
66,0.2504065041,0.2504065041,0.309464366,0.2614070931
67,0.2743295019,0.3281186573,0.3985958486,0.33346344
68,0.2524271845,0.2530413625,0.3302381302,0.264737269
69,0.2805429864,0.3084848485,0.3888924295,0.2933942161
70,0.3058491896,0.3811103214,0.3295815296,0.3057324841
71,0.3004291845,0.3004291845,0.3608988355,0.3361629881
72,0.2932166302,0.3596835075,0.3489278752,0.360207085
73,0.3058491896,0.3050847458,0.4240213809,0.3058491896
74,0.3050847458,0.3339500463,0.3272003186,0.3339500463
75,0.277904328,0.2961691669,0.3551022111,0.3137058842
76,0.2915750916,0.3095792579,0.3538835068,0.2922173275
77,0.2716049383,0.3683233151,0.4105504106,0.2971718282
78,0.2622432859,0.2628661916,0.4298791797,0.2625298329
79,0.2222222222,0.2430196225,0.420394139,0.2386562117
80,0.2631993696,0.3009615385,0.3754345301,0.2784806637
81,0.2514193025,0.3027423479,0.3295757457,0.3181442735
82,0.2603174603,0.2754023459,0.3489215629,0.2605177994
83,0.2669789227,0.3022162324,0.3770065465,0.2787167449
84,0.3050847458,0.3050847458,0.3265511577,0.301994302
85,0.3140495868,0.3140495868,0.3133195307,0.3140495868
86,0.3081232493,0.3087719298,0.3349630595,0.3372011252
87,0.3058491896,0.3904812456,0.3671908157,0.3058491896
88,0.2688422688,0.2824290919,0.2950117154,0.2827760212
89,0.3140495868,0.3623188406,0.3922389039,0.3923202614
90,0.288248337,0.3512427647,0.3788551037,0.3312312312
91,0.2743295019,0.3378646276,0.4265560096,0.2913580247
92,0.301994302,0.3018597997,0.3442197351,0.3018597997
93,0.3190767142,0.3834024896,0.3162217659,0.3176550784
94,0.3232729712,0.3162217659,0.3634628494,0.3232729712
95,0.3118503119,0.3117606124,0.4677810387,0.3933396951
96,0.3211875843,0.3211875843,0.3211875843,0.3211875843
97,0.2948438635,0.3818823449,0.3761156278,0.376940133
98,0.309623431,0.3048433048,0.3355791962,0.3334424441
99,0.3260146374,0.3260146374,0.3859072654,0.3933333333
100,0.3162217659,0.3155006859,0.4593837535,0.3162217659
101,0.301213419,0.301213419,0.3570048309,0.3017241379
102,0.3133195307,0.373275236,0.3353347428,0.3652516225
103,0.301994302,0.3233651761,0.3494152047,0.3663156947
104,0.3118503119,0.3427930386,0.3323105396,0.3138075314
105,0.3147766323,0.3140495868,0.4552216728,0.3160800552
106,0.3176550784,0.3189596167,0.3484219791,0.3175906913
107,0.3169398907,0.3169398907,0.4424603175,0.3169398907
108,0.1494949495,0.2064171215,0.3983986562,0.1920410349
109,0.2796674225,0.3480122324,0.4209328862,0.3444229113
110,0.3004291845,0.3361629881,0.3806500889,0.3636363636
111,0.3111111111,0.3111111111,0.34360587,0.309623431
112,0.3081232493,0.3081232493,0.3072586328,0.3048433048
113,0.3133195307,0.3133195307,0.345715603,0.3133195307
114,0.272517321,0.2731481481,0.3044038516,0.2853077975
115,0.3004291845,0.3468202544,0.3781676413,0.303030303
116,0.2923976608,0.3136957322,0.3555132278,0.3426166313
117,0.2964569776,0.2971014493,0.3368086841,0.3650881465
118,0.2831460674,0.2822822823,0.3576858439,0.3188838189
119,0.3035460993,0.3288846771,0.3691138302,0.3288846771
120,0.3035460993,0.3035460993,0.3270570282,0.3061516452
121,0.3058491896,0.3043170559,0.3813204509,0.4381378159
122,0.2787878788,0.2804597701,0.389551843,0.3309510304
123,0.3197831978,0.3197831978,0.3472915182,0.3537678208
124,0.3211875843,0.3218390805,0.3744320852,0.3218390805
125,0.2814145974,0.3372586718,0.4808135847,0.3333899232
126,0.2593476531,0.2605915268,0.3095566622,0.3264966593
127,0.2848620433,0.3038808039,0.3189375457,0.3181096681
128,0.2964569776,0.3424823239,0.3535310264,0.341260285
129,0.2290598291,0.3444971906,0.3144275526,0.2586696608
130,0.2431761787,0.2298254202,0.3354322142,0.2431761787
131,0.2356902357,0.1588306209,0.4486714976,0.3054816851
132,0.2483660131,0.1551985672,0.3843620555,0.2830732226
133,0.2078853047,0.2384057971,0.3900955366,0.2688979167
134,0.2163588391,0.2677715768,0.3561900756,0.3080065928
135,0.225667528,0.2410860656,0.2954816466,0.2493193983
136,0.1899441341,0.2464993105,0.2976399876,0.196801412
137,0.2514193025,0.1799116043,0.3589961557,0.2514193025
138,0.219895288,0.1333333333,0.3218032976,0.3123630673
139,0.2593476531,0.1211415126,0.3429363411,0.3204835238
140,0.2583732057,0.1825443211,0.351898038,0.2589928058
141,0.2761250953,0.2508812139,0.3559070235,0.2743295019
142,0.2988505747,0.1041969869,0.3414167178,0.2980561555
143,0.2752293578,0.1570272259,0.3776864665,0.302516509
144,0.272517321,0.1835732971,0.4223055686,0.3710963626
145,0.2996415771,0.1169225573,0.3950757576,0.2988505747
146,0.302771855,0.174908339,0.3164983165,0.301994302
147,0.2899190581,0.1423423031,0.3679118774,0.2890855457
148,0.2899190581,0.09602114418,0.3485374985,0.3097232487
149,0.2956521739,0.1058078844,0.3325388719,0.2962962963
150,0.3225806452,0.1444814763,0.3147766323,0.3225806452
151,0.301994302,0.1844304898,0.370920757,0.3265511577
152,0.3081232493,0.1086550742,0.2566823048,0.3689081706
153,0.301994302,0.1817903877,0.3950798457,0.4106171606
154,0.3103688239,0.1607923976,0.4615384615,0.3526847978
155,0.2822822823,0.1493264081,0.3352739122,0.3025273315
156,0.3147766323,0.1426879064,0.3436510597,0.3147766323
157,0.286562732,0.1984440342,0.4140042057,0.4019652305
158,0.2840059791,0.1568952802,0.3540097373,0.2976911977
159,0.2544283414,0.243692742,0.3363871792,0.2637940507
160,0.3313686968,0.01060644399,0.301213419,0.3313686968
161,0.3320261438,0.1823086776,0.3211875843,0.3320261438
162,0.2787878788,0.2120104212,0.3851980323,0.316767232
163,0.2899190581,0.1330628607,0.3179408946,0.2890855457
164,0.3140495868,0.07152008199,0.4059548539,0.3607714485
165,0.2840059791,0.1089815184,0.3579625392,0.308273791
166,0.301213419,0.1464734655,0.3327034884,0.3441756272
167,0.286562732,0.2300360045,0.4220928925,0.2848620433
168,0.3169398907,0.1402200463,0.3149614613,0.3169398907
169,0.2524271845,0.1729451151,0.3862571004,0.2773525955
170,0.2669789227,0.1734656004,0.4232987662,0.3010868783
171,0.2972582973,0.1219790746,0.3595278024,0.3194084855
172,0.2988505747,0.1066259559,0.3948668559,0.2988505747
173,0.3081232493,0.08607395921,0.312428925,0.3081232493
174,0.2279348757,0.2118846136,0.2974085767,0.2279348757
175,0.1872659176,0.1973444904,0.3353212678,0.1872659176
176,0.2822822823,0.1308423178,0.452367487,0.2822822823
177,0.2814145974,0.1258171552,0.429002476,0.2787878788
178,0.3190767142,0.2330906566,0.4065442561,0.3190767142
179,0.2980561555,0.06831566549,0.3717336525,0.3538011696
180,0.3300460224,0.01546601547,0.3197278912,0.3293807642
181,0.3183673469,0.02985074627,0.3002873563,0.3190184049
182,0.3300460224,0.007722007722,0.3273691186,0.3300460224
183,0.3197831978,0.03320561941,0.3099787686,0.3197831978
184,0.3293807642,0.01848714892,0.290560472,0.3293807642
185,0.328042328,0.02381029547,0.3751493429,0.328042328
186,0.3081232493,0.1007936508,0.3272275259,0.3081232493
187,0.2814145974,0.114334617,0.3249076479,0.2814145974
188,0.2822822823,0.1095281863,0.3500061523,0.3018315018
189,0.3232729712,0.0202020202,0.3675464321,0.3239247312
190,0.2752293578,0.136674832,0.4426084475,0.2752293578
191,0.2139699381,0.2623274752,0.3734065173,0.2139699381
192,0.2583732057,0.2454352845,0.2867109907,0.2583732057
193,0.2956521739,0.1588600942,0.3993130367,0.3399635118
194,0.2899190581,0.1157575758,0.3805582709,0.3057924566
195,0.2796674225,0.2599427326,0.436229508,0.2796674225
196,0.2923976608,0.1097037863,0.3119450801,0.2923976608
197,0.3197831978,0.2234881683,0.3672222222,0.3197831978
198,0.3293807642,0.1506614836,0.3287128713,0.3293807642
199,0.3260146374,0.1248677249,0.3661871238,0.3260146374
200,0.2796674225,0.1118378025,0.3848557636,0.2796674225
201,0.3204868154,0.07854027024,0.3081232493,0.3204868154
202,0.3246492986,0.04475942988,0.4270719098,0.3246492986
203,0.3073684211,0.09445423514,0.4044058922,0.3073684211
204,0.2631993696,0.2728085752,0.4220854701,0.2631993696
205,0.2890855457,0.1124080829,0.4462158483,0.3055995495
206,0.3162217659,0.03018867925,0.3164168535,0.3140495868
207,0.3204868154,0.06830986082,0.3154269972,0.3204868154
208,0.2583732057,0.2509150741,0.3586744639,0.3594936709
209,0.3169398907,0.09084141979,0.3462814339,0.3169398907
210,0.3190767142,0.05036767331,0.422623447,0.3183673469
211,0.2716049383,0.1662472064,0.4491271399,0.2868217054
212,0.2410640067,0.1909290962,0.3010177701,0.2410640067
213,0.09009009009,0.3420681882,0.2927091166,0.1139499218
214,0.2706883217,0.2146139905,0.3451979703,0.2858105831
215,0.2163588391,0.2437483239,0.3527427104,0.2606586447
216,0.2421227197,0.2711172711,0.3379622457,0.2645705885
217,0.1526104418,0.317653277,0.4256843959,0.3506978012
218,0.2210617929,0.2491606016,0.3743170364,0.3028427382
219,0.2003642987,0.3734369758,0.3502117226,0.2560655503
220,0.1399176955,0.2728871725,0.373186711,0.3091903122
221,0.1143473571,0.3785624608,0.3221299948,0.2765048554
222,0.1299790356,0.2632988027,0.2696078635,0.24812402
223,0.1071038251,0.3868134416,0.2196126186,0.1377549571
224,0.2421227197,0.2871564558,0.3042373566,0.315570213
225,0.23893066,0.2491582492,0.3322807018,0.2903106464
226,0.2290598291,0.2574841681,0.3084884092,0.2838667489
227,0.2504065041,0.2792788567,0.3401243404,0.3587201125
228,0.2583732057,0.3214756258,0.3271089271,0.2862882253
229,0.2421227197,0.2421227197,0.3394506052,0.3175365921
230,0.2378559464,0.2501683502,0.3021035414,0.2710459184
231,0.2573940847,0.2864701436,0.3090043068,0.3108116539
232,0.2378559464,0.2636625404,0.2745614304,0.2742124857
233,0.2573940847,0.2876200454,0.3356509792,0.2850593312
234,0.2743295019,0.2908346134,0.3358168548,0.3040482343
235,0.2631993696,0.2916606072,0.3317987389,0.3033366091
236,0.2544283414,0.2794729542,0.3005797739,0.326870187
237,0.2504065041,0.2510187449,0.3170422065,0.302309095
238,0.2593476531,0.2589928058,0.2829569086,0.2962962963
239,0.277904328,0.2896825397,0.4140526068,0.2741433022
240,0.2367758186,0.3205671119,0.3740247424,0.3477246576
241,0.2504065041,0.2633644239,0.3733105604,0.2633644239
242,0.2301790281,0.293075361,0.4102376339,0.3068570579
243,0.2972582973,0.2992011619,0.4145345345,0.2946754194
244,0.24,0.2721194417,0.3067532284,0.3042387988
245,0.2822822823,0.3352607908,0.3612965435,0.3522317766
246,0.286562732,0.286562732,0.3738656987,0.3052698935
247,0.288248337,0.3125,0.3491432219,0.288047513
248,0.2660406886,0.2910287155,0.3779788511,0.2924914782
249,0.3004291845,0.3004291845,0.3618538324,0.376449884
250,0.2669789227,0.3102290679,0.3847046517,0.2907875895
251,0.2016348774,0.2611585945,0.2699373558,0.2758596609
252,0.2679127726,0.2663514578,0.2679425837,0.2853293112
253,0.2514193025,0.263755199,0.3961567454,0.2652192422
254,0.2831460674,0.3134920635,0.3196791261,0.3637270434
255,0.2669789227,0.2822244737,0.3649460984,0.3279541802
256,0.2524271845,0.2659214092,0.3544911887,0.2659214092
257,0.2822822823,0.2829194883,0.39007118,0.305064954
258,0.2669789227,0.2682352941,0.3176088768,0.2688679245
259,0.2650980392,0.2773540301,0.2828594267,0.2775959265
260,0.286562732,0.3191801928,0.4164970832,0.3193864812
261,0.2840059791,0.3128456511,0.411629933,0.329407531
262,0.2564102564,0.2579075426,0.3903610871,0.2730876155
263,0.2504065041,0.3002815681,0.3490929705,0.2645979313
264,0.2493887531,0.2784227013,0.3674183478,0.2508250825
265,0.2504065041,0.3103794354,0.3743237643,0.2907142857
266,0.2923976608,0.2915750916,0.3328486451,0.2922173275
267,0.2964569776,0.3857291077,0.4290214491,0.3673643528
268,0.2554216867,0.268377724,0.3054430949,0.3225946042
269,0.2544283414,0.311503268,0.3481812146,0.2827391399
270,0.2706883217,0.3125856698,0.3243001603,0.2725856698
271,0.2564102564,0.2564102564,0.3249983446,0.2697670535
272,0.2874074074,0.3246774865,0.3664421998,0.3274503128
273,0.2907488987,0.2920353982,0.3521646647,0.3142576205
274,0.3125864454,0.3125864454,0.4066985646,0.3125864454
275,0.3190767142,0.3530612245,0.3881643944,0.3190767142
276,0.2988505747,0.3477633478,0.3664854945,0.3477633478
277,0.2796674225,0.328320802,0.3368298368,0.3135952434
278,0.2874074074,0.288047513,0.3981441578,0.3290945166
279,0.2622432859,0.2926013816,0.3311619138,0.3072672297
280,0.2473382473,0.2618930041,0.3213694912,0.2598591058
281,0.23893066,0.2746241266,0.3303954666,0.2612864465
282,0.2650980392,0.2660332542,0.3516622693,0.2676167854
283,0.2233766234,0.3231550282,0.4253886412,0.2574955908
284,0.2988505747,0.329004329,0.3760964912,0.2988505747
285,0.2697674419,0.3164570231,0.3129500193,0.3035483626
286,0.2524271845,0.304013104,0.400980934,0.280475406
287,0.1899441341,0.2163870124,0.3170709264,0.2333261618
288,0.2583732057,0.2848711755,0.2879118642,0.2694027655
289,0.2679127726,0.268540203,0.3261921742,0.2948116047
290,0.3004291845,0.3328213006,0.3324136619,0.3238095238
291,0.2907488987,0.3072271386,0.3679223645,0.3068206346
292,0.2493887531,0.2585113647,0.295660164,0.2491749175
293,0.2697674419,0.3490834812,0.360530491,0.3223052427
294,0.2452674897,0.2685473815,0.3078022752,0.2561921575
295,0.2716049383,0.2728682171,0.3477094094,0.2728682171
296,0.2463054187,0.2812137872,0.3775550356,0.2596764605
297,0.2679127726,0.2975571316,0.34975476,0.283392435
298,0.2752293578,0.3067489355,0.333671382,0.2900420652
299,0.2139699381,0.2191539365,0.3133864912,0.2528331316
300,0.2734254992,0.3534153955,0.3985168426,0.3693991953
301,0.2442244224,0.2937283866,0.355488964,0.2901182964
302,0.1886087768,0.1886087768,0.1886087768,0.1891385768
303,0.24,0.262650953,0.3310302972,0.251245452
304,0.272517321,0.2722351121,0.3381158816,0.2887412329
305,0.2814145974,0.2811791383,0.3873491061,0.2964454098
306,0.2831460674,0.2831460674,0.379209088,0.3348484848
307,0.2814145974,0.277904328,0.3467193353,0.3110670194
308,0.2761250953,0.2963662529,0.3079506851,0.2743295019
309,0.3088749126,0.3384088546,0.4075808667,0.3095238095
310,0.272517321,0.3281973562,0.37644524,0.3056049961
311,0.3190767142,0.3183673469,0.3175906913,0.3634628494
312,0.2988505747,0.3304473304,0.4068655992,0.3296522711
313,0.3307086614,0.3307086614,0.3307086614,0.3307086614
314,0.3183673469,0.3190184049,0.3987599146,0.3274092616
315,0.3232729712,0.3239247312,0.470368385,0.3849108368
316,0.3169398907,0.3169398907,0.3162217659,0.3175906913
317,0.3232729712,0.3232729712,0.407219973,0.322537112
318,0.3266932271,0.3266932271,0.3266932271,0.3273453094
319,0.3320261438,0.3320261438,0.3320261438,0.3320261438
320,0.2907488987,0.3253927644,0.3225053775,0.3253927644
321,0.2956521739,0.3399539841,0.417690153,0.3349095349
322,0.2857142857,0.3456103162,0.4047058824,0.3251755624
323,0.3140495868,0.314699793,0.3975493126,0.3480331263
324,0.3239625167,0.3239625167,0.419852448,0.3919354839
325,0.2964569776,0.2962962963,0.3850387522,0.2964569776
326,0.3081232493,0.3316565819,0.3472814499,0.3302471386
327,0.301994302,0.3181051294,0.3601731602,0.3220618199
328,0.3081232493,0.3081232493,0.3811696778,0.3354385965
329,0.3118503119,0.3118503119,0.349273324,0.3110181311
330,0.3066104079,0.3342749529,0.3652329749,0.3058491896
331,0.3218855219,0.3218855219,0.362804878,0.3701561596
332,0.3176550784,0.3915998473,0.4233333333,0.3930336908
333,0.3111111111,0.3509762987,0.3701179071,0.3908442038
334,0.3253333333,0.3253333333,0.3253333333,0.3246492986
335,0.2831460674,0.2822822823,0.3822689512,0.2814145974
336,0.3147766323,0.3147766323,0.4461670462,0.3147766323
337,0.2593476531,0.2727127389,0.3742771382,0.2720893142
338,0.3050847458,0.3050847458,0.3508203163,0.3050847458
339,0.2948438635,0.3472527473,0.4060185185,0.3701373626
340,0.3043170559,0.2985507246,0.3659949588,0.338013838
341,0.2948438635,0.3232654051,0.4515460415,0.2948438635
342,0.3066104079,0.3287429379,0.4114721485,0.3639067333
343,0.301213419,0.301213419,0.3282828283,0.3256693235
344,0.3073684211,0.3327082357,0.3086680761,0.3310681566
345,0.2431761787,0.2825105141,0.3569226511,0.2682683926
346,0.2932166302,0.2923976608,0.3768148926,0.3550641787
347,0.2831460674,0.30173454,0.435484555,0.3165945166
348,0.3111111111,0.3103688239,0.3095238095,0.309623431
349,0.277904328,0.4632693622,0.3941301207,0.3681879334
350,0.2612826603,0.1896926252,0.3446767604,0.2879777455
351,0.2127659574,0.2510888255,0.3366735839,0.3521242982
352,0.225667528,0.2496155441,0.4017553751,0.2993469717
353,0.2078853047,0.1957325747,0.3741544123,0.3894072684
354,0.2650980392,0.1037527594,0.3257729424,0.2954028436
355,0.2054054054,0.1690640453,0.3576747889,0.2791209736
356,0.2697674419,0.1353914998,0.3873308178,0.3492302911
357,0.2452674897,0.2337404163,0.4530550514,0.2848536516
358,0.199086758,0.2731182796,0.3031523303,0.3141345427
359,0.2650980392,0.1952438373,0.3946844122,0.2907921462
360,0.24,0.2198480532,0.3947756267,0.3167919799
361,0.2697674419,0.1822650579,0.3049161694,0.2825174825
362,0.2706883217,0.1903829504,0.3721657476,0.2706883217
363,0.2493887531,0.208396246,0.3364458413,0.3399569465
364,0.2452674897,0.2576512162,0.3327502915,0.2869576595
365,0.2650980392,0.1702392344,0.3337398242,0.2965686275
366,0.2603174603,0.2205525488,0.3383448072,0.297922787
367,0.2848620433,0.1889184707,0.3177387914,0.2855007474
368,0.3043170559,0.2292644757,0.3542260209,0.3043170559
369,0.3260146374,0.1568041443,0.3823511185,0.3260146374
370,0.3218855219,0.03881235845,0.3176550784,0.3218855219
371,0.2650980392,0.1216374269,0.3697594574,0.3209518253
372,0.2290598291,0.2468253968,0.3507691244,0.2457570524
373,0.2473382473,0.1765122265,0.3800115809,0.2586059102
374,0.2564102564,0.1917672432,0.4528080341,0.2564102564
375,0.301994302,0.1354817732,0.419984948,0.3908833895
376,0.3103688239,0.1629739018,0.4173459443,0.3103688239
377,0.2650980392,0.174233529,0.3411204226,0.2641509434
378,0.277904328,0.1054142437,0.4030641985,0.2950492172
379,0.286562732,0.1337145969,0.3051615445,0.3057208995
380,0.2980561555,0.05258327601,0.3610741176,0.3403679654
381,0.272517321,0.2476450472,0.389954577,0.2706883217
382,0.2874074074,0.1191222571,0.3053968254,0.288047513
383,0.2770167428,0.1301883072,0.326478888,0.2776506484
384,0.3111111111,0.0780952381,0.3757471929,0.3111111111
385,0.2734254992,0.1898846495,0.4610371859,0.2737819026
386,0.2356902357,0.2182295082,0.291034768,0.2931066619
387,0.2603174603,0.1059602649,0.3802054155,0.3093544137
388,0.2923976608,0.1100954054,0.3574211503,0.2923976608
389,0.2669789227,0.2138717142,0.3810288467,0.3013330851
390,0.302771855,0.1361932252,0.453913792,0.3587164751
391,0.2603174603,0.1452441178,0.3736865914,0.2599681021
392,0.2787878788,0.1352231997,0.347012987,0.2997928381
393,0.2840059791,0.104793757,0.3425811354,0.3329298902
394,0.2848620433,0.1202090592,0.3711818596,0.2840059791
395,0.2956521739,0.09718401198,0.3556714367,0.2962962963
396,0.2956521739,0.1052303861,0.3485198404,0.3435700093
397,0.286562732,0.1344237158,0.3685176679,0.2857142857
398,0.2988505747,0.1723631272,0.4077791283,0.3933644776
399,0.3118503119,0.04997228841,0.4032308905,0.349537037
400,0.3133195307,0.04166666667,0.361725542,0.3125864454
401,0.3050847458,0.07517612162,0.3865632415,0.304964539
402,0.3225806452,0.1139811792,0.356020094,0.3225806452
403,0.2964569776,0.1935207649,0.4382062744,0.2964569776
404,0.2822822823,0.1588094605,0.3636812806,0.2822822823
405,0.2907488987,0.2273610174,0.3030469494,0.2907488987
406,0.2956521739,0.1286821705,0.3170316377,0.2948438635
407,0.2669789227,0.2766361185,0.4495530493,0.3609415276
408,0.2848620433,0.1625453081,0.3929561293,0.4997689652
409,0.3035460993,0.1134012539,0.338795361,0.3010752688
410,0.328042328,0.01630146082,0.3284237726,0.328042328
411,0.3140495868,0.08228980322,0.3518150747,0.3140495868
412,0.3035460993,0.07816091954,0.3758377425,0.3381306865
413,0.3300460224,0.01277139208,0.3197831978,0.3300460224
414,0.3147766323,0.128787987,0.4124813458,0.3630460449
415,0.3183673469,0.0202020202,0.3588130935,0.3183673469
416,0.2524271845,0.195706059,0.2762497154,0.2520325203
417,0.2442244224,0.2440286923,0.3912576313,0.2683622836
418,0.2554216867,0.1669403394,0.3761241979,0.2556634304
419,0.2290598291,0.2362551451,0.3646833446,0.3238175318
420,0.1925925926,0.2367481474,0.2895740623,0.2338837078
421,0.1748318924,0.2363735222,0.3061867669,0.2393718549
422,0.1978021978,0.3507867269,0.2828270389,0.2350065665
423,0.1556886228,0.3305047058,0.2326803631,0.1933448736
424,0.1818181818,0.2459393295,0.2716673908,0.2686707566
425,0.1647058824,0.2968833275,0.3018068618,0.2398504274
426,0.1617357002,0.2899694694,0.2240350523,0.2132106629
427,0.2028985507,0.4303352364,0.2375962202,0.2418093958
428,0.2524271845,0.2799197542,0.3121622622,0.2639475839
429,0.2573940847,0.2728004685,0.356548826,0.2570281124
430,0.2324003393,0.2279348757,0.3141239295,0.2504293521
431,0.2245250432,0.2362657621,0.3383073156,0.2526641538
432,0.23893066,0.2536065949,0.2957205849,0.2809806133
433,0.2564102564,0.2570281124,0.3078369713,0.2889147889
434,0.2874074074,0.2886904762,0.3428724652,0.3324202305
435,0.2504065041,0.2512315271,0.3532392106,0.2754647814
436,0.2697674419,0.3049960968,0.3868494386,0.3319213336
437,0.2899190581,0.2897265336,0.3632913326,0.3091458258
438,0.2301790281,0.2301790281,0.3091348034,0.2537418108
439,0.2554216867,0.2554216867,0.3145767196,0.2799346405
440,0.2840059791,0.3425223658,0.4357410911,0.342247369
441,0.2631993696,0.2638230648,0.3287469287,0.2800815169
442,0.2669789227,0.2650980392,0.3298300857,0.2780285191
443,0.2554216867,0.3066547831,0.3392806912,0.3016947722
444,0.2583732057,0.2580128205,0.2938934845,0.3224422442
445,0.2874074074,0.286562732,0.309009009,0.363039663
446,0.2622432859,0.2764716338,0.2789357376,0.3372833982
447,0.2483660131,0.2483660131,0.3220438475,0.3120828539
448,0.2770167428,0.2946801183,0.3586088576,0.2958300551
449,0.301994302,0.301213419,0.3717909819,0.3401516114
450,0.2421227197,0.2942760943,0.3924621563,0.284562556
451,0.2848620433,0.3025947645,0.295212398,0.3120905301
452,0.2573940847,0.3401597018,0.3268877685,0.3219491349
453,0.2410640067,0.3451025828,0.3270529941,0.3009327115
454,0.2463054187,0.2570667087,0.3105472305,0.3089569161
455,0.2564102564,0.2844924378,0.3509635434,0.2860505784
456,0.2452674897,0.2579562997,0.3158885389,0.2702942219
457,0.2452674897,0.2572373863,0.3804650934,0.280130354
458,0.272517321,0.2716049383,0.354043208,0.2731481481
459,0.2544283414,0.268377724,0.3013899909,0.2844452844
460,0.2583732057,0.2746794872,0.3080413838,0.2573940847
461,0.2078853047,0.2165391621,0.2584061349,0.2467182372
462,0.2544283414,0.2651625747,0.265821319,0.2811934987
463,0.2669789227,0.2660406886,0.3386752137,0.2811594203
464,0.2410640067,0.2416666667,0.3287527982,0.2416666667
465,0.2554216867,0.3192671074,0.3255499154,0.2550443906
466,0.2233766234,0.2460792051,0.3517545195,0.2561802152
467,0.277904328,0.2946800773,0.3620043767,0.277904328
468,0.2915750916,0.2915750916,0.331023674,0.2899190581
469,0.23893066,0.2672756059,0.3295122655,0.2591195899
