window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
0,0.2301617414,0.03588345647,0.03271415457,0.03728504479,0.03081795573,0.5371189713,0.05345554277,0.05345554277
1,0.2417471409,0.03430226818,0.03129379451,0.03661237657,0.03080977313,0.5344956517,0.05372576788,0.05372576788
2,0.2080510855,0.0340629369,0.0359820202,0.03478459269,0.03086513281,0.5324285626,0.05626602843,0.05392989516
3,0.220166266,0.03275745362,0.03209901974,0.03170093521,0.03101328947,0.5314048529,0.04540070519,0.05373712257
4,0.208676219,0.03407902643,0.0462937355,0.02702846564,0.03108798526,0.5296871066,0.0589867048,0.05394786596
5,0.2110595703,0.03616576642,0.06548647583,0.02543675713,0.0308279153,0.5271279812,0.07376905531,0.05448810384
6,0.201039508,0.03546335921,0.06261572987,0.02503607608,0.0314222388,0.5250020623,0.06477430463,0.05483679101
7,0.2156032771,0.03667229041,0.07303189486,0.02543260343,0.03147641197,0.5226118565,0.0679109171,0.05526478216
8,0.2084986567,0.03772391006,0.08102592081,0.02596859634,0.03096545674,0.5192860961,0.06832473725,0.05586312339
9,0.2180425376,0.0351392664,0.0613809526,0.02621348388,0.03104300797,0.5168498158,0.04783213511,0.05593632534
10,0.2329491824,0.03585076332,0.06521124393,0.02628561854,0.03158858046,0.5149755478,0.04797008261,0.05588577315
11,0.2886046469,0.03493440524,0.0586011149,0.0269947648,0.0310769584,0.5134009719,0.04032235965,0.05556885898
12,0.3540632725,0.03477455303,0.05611781403,0.02736862004,0.03063395619,0.5118582249,0.03722656518,0.05515241995
13,0.3026615381,0.03443780169,0.05074030161,0.02821683325,0.03077243268,0.5096426606,0.03351839259,0.05482755974
14,0.3577616215,0.03305228427,0.03539202735,0.02800445817,0.03019851632,0.508062005,0.03800597787,0.05340342224
15,0.463219732,0.03611524403,0.04492668435,0.02737162821,0.03072412312,0.5065200329,0.05173869431,0.05195714906
16,0.3526967466,0.03532478586,0.03342996538,0.02766805328,0.03111699037,0.5045403242,0.03120869957,0.05127045512
17,0.3421352804,0.0371504575,0.03389185667,0.02865567245,0.03218883649,0.5016474724,0.0308746323,0.0514588207
18,0.3295592964,0.03890926018,0.03698187694,0.02874734439,0.03273036703,0.5001907349,0.03769980744,0.05038024113
19,0.2876674235,0.03954863176,0.03389557451,0.02878469788,0.03361806646,0.4980510175,0.03126231954,0.05004077032
