window_index,best_model,best_loss,second_model,second_loss,margin_vs_second,best_single_model,best_single_loss,oracle_gain_vs_best_single
0,LinearSoftmax,0.9126027374148091,ClassPrior,0.9426213785054032,0.030018641090594045,Centroid,1.1310924129056246,0.21848967549081544
1,LinearSoftmax,0.901071225631963,ClassPrior,0.966858672413325,0.06578744678136206,Centroid,1.1243356002696583,0.22326437463769533
2,LinearSoftmax,0.8521966409575542,ClassPrior,0.9200970509360684,0.06790040997851421,Centroid,1.138135541665204,0.2859389007076497
3,LinearSoftmax,1.041366348784194,ClassPrior,1.0473284050375147,0.005962056253320691,Centroid,1.115598688202116,0.07423233941792207
4,ClassPrior,0.942915647446824,LinearSoftmax,1.0576707373444103,0.11475508989758632,Centroid,1.136760293528507,0.19384464608168306
5,ClassPrior,1.00376012979154,LinearSoftmax,1.0868180654817161,0.08305793569017617,Centroid,1.1293984372196388,0.1256383074280989
6,ClassPrior,0.9688941947657808,LinearSoftmax,1.0407455239309258,0.07185132916514503,Centroid,1.1298544723244524,0.1609602775586716
7,LinearSoftmax,0.9000118338315178,ClassPrior,0.9251884109925238,0.025176577161005964,Centroid,1.1356802092403289,0.23566837540881103
8,ClassPrior,0.9266546473489947,LinearSoftmax,0.9542231586145324,0.02756851126553772,Centroid,1.1370165337698879,0.21036188642089315
9,LinearSoftmax,0.8530633766261202,ClassPrior,0.9165952922271421,0.0635319156010219,Centroid,1.1336335595582612,0.280570182932141
10,Centroid,1.174240478673865,ClassPrior,1.204704429081438,0.030463950407572993,Centroid,1.174240478673865,0.0
11,LinearSoftmax,0.7918267719049266,ClassPrior,0.9324245148562684,0.14059774295134186,Centroid,1.0198885545199903,0.2280617826150637
12,LinearSoftmax,0.8907515355606647,ClassPrior,0.9583889186390009,0.06763738307833622,Centroid,1.0278536609611397,0.13710212540047506
13,LinearSoftmax,0.9521351009773649,ClassPrior,0.9910484273619418,0.038913326384576896,Centroid,1.0387400510007623,0.08660495002339741
14,LinearSoftmax,0.835450407795821,ClassPrior,0.9465407711468082,0.11109036335098721,Centroid,1.0296101312522952,0.19415972345647414
15,LinearSoftmax,1.0473333452540103,Centroid,1.0815739563678308,0.034240611113820485,Centroid,1.0815739563678308,0.034240611113820485
16,LinearSoftmax,0.9619987563842922,ClassPrior,1.0103794086999947,0.04838065231570243,Centroid,1.0530400052437479,0.09104124885945564
17,LinearSoftmax,1.0642386866782554,ClassPrior,1.0721966674369499,0.007957980758694472,Centroid,1.0732744912423486,0.009035804564093253
18,LinearSoftmax,0.9639186057029971,ClassPrior,1.0360970825006115,0.07217847679761435,Centroid,1.0613100295384836,0.09739142383548649
19,LinearSoftmax,0.9871281323829342,ClassPrior,1.0526189561167807,0.06549082373384651,Centroid,1.064496288656661,0.07736815627372673
20,LinearSoftmax,0.9336925171310644,ClassPrior,1.0321776898592065,0.09848517272814217,Centroid,1.0581048354221,0.12441231829103572
21,LinearSoftmax,1.0100464380422338,ClassPrior,1.0621848512744019,0.05213841323216806,Centroid,1.0704533248516301,0.06040688680939632
22,Centroid,1.0945603221859082,ClassPrior,1.1233236025605384,0.028763280374630273,Centroid,1.0945603221859082,0.0
23,ClassPrior,1.0400306186782409,Centroid,1.0634756592492336,0.023445040570992726,Centroid,1.0634756592492336,0.023445040570992726
24,LinearSoftmax,0.8986406240187738,ClassPrior,0.9757126646970469,0.07707204067827311,Centroid,1.0378787626606236,0.13923813864184986
25,LinearSoftmax,1.0589982922994043,Centroid,1.0998488695403825,0.04085057724097818,Centroid,1.0998488695403825,0.04085057724097818
26,Centroid,1.1283788962747876,LinearSoftmax,1.202850231815268,0.07447133554048047,Centroid,1.1283788962747876,0.0
27,Centroid,1.077830919580971,ClassPrior,1.0837980849470266,0.005967165366055571,Centroid,1.077830919580971,0.0
28,Centroid,1.1008538494250928,ClassPrior,1.1339381001421516,0.03308425071705878,Centroid,1.1008538494250928,0.0
29,Centroid,1.1427187410731943,ClassPrior,1.2302987378909966,0.08757999681780237,Centroid,1.1427187410731943,0.0
30,Centroid,1.1661417865461312,ClassPrior,1.2800211191536432,0.11387933260751204,Centroid,1.1661417865461312,0.0
31,Centroid,1.15485341378115,ClassPrior,1.2553995867363237,0.10054617295517376,Centroid,1.15485341378115,0.0
32,Centroid,1.0894374851401782,ClassPrior,1.1097008062342302,0.020263321094051934,Centroid,1.0894374851401782,0.0
33,LinearSoftmax,1.0801629464647815,Centroid,1.101922385886752,0.02175943942197045,Centroid,1.101922385886752,0.02175943942197045
34,Centroid,1.143011646072481,ClassPrior,1.249643862765274,0.10663221669279288,Centroid,1.143011646072481,0.0
35,Centroid,1.0948509622638904,ClassPrior,1.1206853987890173,0.025834436525126847,Centroid,1.0948509622638904,0.0
36,Centroid,1.1435380632632444,ClassPrior,1.248163482872579,0.10462541960933458,Centroid,1.1435380632632444,0.0
37,LinearSoftmax,1.043498354556967,ClassPrior,1.0750674576543626,0.03156910309739569,Centroid,1.0799129224338073,0.03641456787684039
38,Centroid,1.1341913724722672,LinearSoftmax,1.232966501006071,0.09877512853380388,Centroid,1.1341913724722672,0.0
39,Centroid,1.1645029633218797,ClassPrior,1.3018052567766305,0.13730229345475076,Centroid,1.1645029633218797,0.0
40,Centroid,1.097565347098464,LinearSoftmax,1.1226647173293278,0.025099370230863727,Centroid,1.097565347098464,0.0
