window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,EWMFast,EWMSlow,SeasonalOffset,SeasonalDrift,DampedTrend,MeanRevert,MeanRevertSlow,SeasonalEWM,SeasonalTrend,EWMTrend,ZeroPred,Persistence,HAR_EWM
12,0.2417701632,0.4977745116,13.62570953,3.119577408,3.235495806,4.34257555,3.093236923,4.746652126,3.839633226,8.069283485,2.49847579,3.525690794,3.064913034,7.046257019,7.438909054,1.529633522,5.679021358,4.679796219
13,0.1837041229,0.3824315369,17.41459656,3.200906754,3.30404973,4.660703182,2.858870268,7.271604061,4.862329483,10.52937698,2.580006838,4.149247169,3.134032249,8.369690895,8.830685616,1.510123253,7.48232317,4.783771992
14,0.1947729141,0.3194489777,19.84781837,3.285407066,3.577801704,5.025702953,4.162984848,4.620995998,3.890623331,11.9110651,2.663721085,4.498473644,3.293767691,9.245722771,9.934878349,1.484172702,8.386042595,4.898044586
15,0.2010999471,0.3215271533,18.22191048,3.309485674,3.576388359,5.187195301,3.575100899,4.656662941,3.920495987,9.972438812,2.621091604,3.89473176,3.305058718,8.779438972,9.388642311,1.462808013,6.50643301,4.952142239
16,0.2413018495,0.453663826,12.79711914,3.312415123,3.520778894,4.967971802,3.121636629,3.193181276,3.252025604,5.83366251,2.590477705,2.834936142,3.283285141,6.996726513,7.398159504,1.457007289,3.293809175,4.917981148
17,0.1689753979,0.2813304365,18.40522957,3.34718132,3.634153605,5.072037697,3.52967453,4.368396759,3.819932699,9.462405205,2.628409624,3.697914839,3.349733591,8.906736374,9.513731956,1.439118981,5.826374054,4.958206177
18,0.2272412628,0.3949657977,13.60211277,3.350577116,3.522182226,4.850553036,2.734202147,3.898976564,3.612415552,5.905523777,2.611653805,2.806441069,3.303413391,7.32668066,7.698438168,1.434511304,3.162036896,4.920666695
19,0.1600906998,0.3908158541,13.39081097,3.373384476,3.479308128,4.647682667,2.444843054,4.579631329,3.927062988,5.739511013,2.634991407,2.778424025,3.297375441,7.276175022,7.586765289,1.433456898,3.03589797,4.888011456
20,0.1718214303,0.226495266,19.12510681,3.42014122,3.423451424,4.775119305,1.868089676,11.37373638,6.503841877,9.540926933,2.689171553,3.7124722,3.296371698,9.240063667,9.581343651,1.418319583,5.685845852,4.933887959
21,0.1564422995,0.2005239725,20.04224396,3.458399773,3.616937637,4.930550098,2.485085249,8.415240288,5.491817474,10.20791435,2.763242722,3.935246229,3.405507803,9.589232445,10.07347012,1.39933908,6.183850765,4.982142925
22,0.1734521836,0.1839893609,20.53463554,3.514813662,3.715807676,5.086407661,2.633661985,7.989889622,5.378425598,10.36876678,2.817064285,3.991588593,3.478659391,9.814308167,10.33625793,1.382793427,6.219405651,5.04184866
23,0.1626476645,0.1559273154,22.06099892,3.572386503,3.708224535,5.272220612,2.178548098,11.16422367,6.577188015,11.22046375,2.883980513,4.22211647,3.503843546,10.37508488,10.8592329,1.362119317,6.755266666,5.105696678
24,0.1488509327,0.128751263,24.45105553,3.638892412,3.840010643,5.542978764,2.363262415,11.69530487,6.825763702,12.79106998,2.998876333,4.680757999,3.596770048,11.22369671,11.80214977,1.33630085,7.881229877,5.191986561
25,0.1725033969,0.1147042289,26.70739937,3.722974539,3.868130922,5.882640839,1.948195338,16.14185905,8.436711311,14.16495228,3.12270546,5.083967686,3.650827408,12.04443359,12.59960938,1.308474898,8.819972992,5.304749012
26,0.1624647528,0.158014223,19.74279976,3.756839037,3.896250486,5.812039852,1.908319831,11.34893322,6.810441494,9.252337456,3.021785021,3.790276766,3.685061693,9.807723999,10.21809673,1.294561982,5.138010025,5.312910557
27,0.1497134417,0.1716229171,18.11291695,3.794373274,4.068626404,5.682914257,2.616609812,7.017555237,5.208185196,8.306131363,3.057287931,3.599002838,3.787503242,9.293293953,9.771321297,1.284234643,4.519821167,5.311208248
28,0.1550507694,0.156140238,18.59086227,3.827610016,4.157124043,5.590238571,2.990273476,6.120998383,4.863053799,8.629548073,3.100184679,3.709158659,3.845928192,9.486073494,10.01301479,1.272158504,4.740536213,5.309926033
29,0.1807408333,0.1134648994,22.71751404,3.873465538,4.009645939,5.715704441,1.879200339,14.28326893,7.962769032,11.3389616,3.226021528,4.466587543,3.802074432,10.92028809,11.35720062,1.2519871,6.649971008,5.36073494
30,0.1707853526,0.1506712288,17.76888466,3.905076742,4.103695393,5.57378149,2.216180086,8.904925346,6.031074047,8.095378876,3.18053031,3.626651049,3.867006063,9.277377129,9.665101051,1.241908908,4.355102062,5.34870863
31,0.1319321096,0.1307233125,18.81934166,3.932052612,4.109027863,5.518681049,2.110289097,10.54973602,6.677686691,8.936347008,3.254879713,3.911887407,3.88649559,9.665541649,10.04905415,1.229210973,4.995179653,5.348640919
32,0.1484476179,0.1733407229,15.08508682,3.957000017,4.114573002,5.277540684,2.17918396,7.905244827,5.680808544,6.623582363,3.232191086,3.314759493,3.9061203,8.373606682,8.668562889,1.222987533,3.441338778,5.304868221
33,0.130909279,0.1059474945,20.37434387,3.995419741,4.247158051,5.38542223,2.578772545,10.09473896,6.56221962,10.3971777,3.421890974,4.467241287,3.989790201,10.25945663,10.71861935,1.205089211,6.211229324,5.340936661
34,0.1179355085,0.109582223,19.04420471,4.036817074,4.281369686,5.416117191,2.527938128,9.565266609,6.392349243,9.456370354,3.434890747,4.223103046,4.02869463,9.841107368,10.26259136,1.190677762,5.500750065,5.365048885
35,0.1198230013,0.1023657322,21.89795685,4.071470261,4.297427654,5.583909988,2.276805639,13.1094389,7.749120235,11.49774933,3.583447695,4.878730774,4.054809093,10.85519123,11.29843521,1.172215462,7.034519672,5.41241312
36,0.1220581532,0.1194328442,26.20879555,4.13549757,4.334875107,5.956404209,1.931391716,19.22575378,9.974006653,14.62372303,3.833975554,5.898451328,4.104923725,12.37325001,12.84296417,1.140751243,9.44598484,5.516550064
37,0.1828005761,0.2395507544,35.55918503,4.211467266,4.656518936,6.719995022,2.581082106,21.99511147,11.01424694,21.61695862,4.395319462,8.184294701,4.288426876,15.53078365,16.33342552,1.08679831,15.03871918,5.707223415
38,0.1452678144,0.1586345285,28.96921349,4.288225651,4.776390076,7.102640152,2.528772354,17.08383751,9.38733387,16.22986984,4.145083427,6.495308399,4.381803036,13.46653843,14.19579029,1.050584197,10.49831295,5.832092285
39,0.1432604641,0.09602532536,17.66340065,4.308682919,4.837869644,6.776129246,2.922213554,7.532766819,5.769299984,8.170851707,3.7032125,3.981760263,4.423935413,9.587660789,10.14145565,1.042659998,4.390028477,5.792850018
40,0.13632752,0.1027865782,15.23799896,4.322267056,4.84114933,6.351957798,3.177325487,5.561864376,4.914252758,6.701889515,3.646954775,3.551678896,4.43416357,8.705921173,9.2032938,1.036604881,3.419417143,5.722644329
41,0.1321624368,0.0993032679,17.56321907,4.345122814,4.801098347,6.158265591,2.937585592,7.883515835,5.940489292,8.361626625,3.771212578,4.115662098,4.428768635,9.572026253,10.07227039,1.02567327,4.616972446,5.700068951
42,0.1407279372,0.1291958541,11.29653168,4.345380306,4.594302654,5.573964596,2.329460859,6.060495853,5.153493404,4.463515759,3.560662031,2.882178068,4.332687378,7.202785015,7.450483799,1.024458289,2.049383879,5.565785885
43,0.1382429451,0.1083744392,12.28382778,4.357676983,4.509043217,5.208952427,2.196989536,7.913453579,5.961736202,5.393357754,3.641260147,3.253935814,4.302196026,7.596088886,7.809968472,1.021863222,2.752040863,5.471879959
44,0.15085195,0.1328095943,9.484671593,4.365756512,4.400152206,4.745086193,2.129680634,6.586265564,5.39875412,3.945479631,3.585184097,2.826158524,4.257428646,6.481820583,6.589248657,1.023464561,1.927188277,5.335559368
45,0.1829529852,0.1071897075,10.28745079,4.379341125,4.370175362,4.47439003,2.265420675,7.402427197,5.760318756,4.786958218,3.67017436,3.195604086,4.254198551,6.81912756,6.92124033,1.020519376,2.599714994,5.245110035
46,0.1470597088,0.09418690205,11.32455158,4.395388126,4.342497349,4.352820873,2.271816969,8.883083344,6.388921261,5.784908772,3.775367498,3.62516284,4.252959728,7.24277544,7.334413052,1.017632604,3.427416086,5.188587666
47,0.1912442446,0.09874755144,9.374399185,4.411161423,4.323914051,4.162009716,2.416431427,7.196680546,5.692670345,4.711370945,3.743292809,3.303768158,4.255547047,6.472669125,6.52464056,1.01338017,2.755726576,5.11452055
48,0.1567327231,0.1137115732,7.284786701,4.418179035,4.206609249,3.884155989,2.206969976,6.683433533,5.473548889,3.566066742,3.689134836,2.928150177,4.204106331,5.595403671,5.560343266,1.012165189,2.04923892,5.004545689
49,0.1898695081,0.08507829905,8.975937843,4.434547901,4.180108547,3.814278841,2.21284771,8.983082771,6.458501339,5.039147377,3.837417841,3.581454039,4.203413486,6.32727766,6.284420013,1.00783813,3.256532431,4.952087879
50,0.1647164971,0.08049558103,8.714378357,4.453605175,4.357821941,3.775730133,3.405774832,5.298029423,4.863456249,5.117975712,3.892872572,3.692937136,4.303817749,6.235566616,6.288568497,1.001782894,3.438538313,4.910620213
51,0.1938109845,0.08417406678,7.567969799,4.456533909,4.263480663,3.678348303,3.054020166,5.529447556,4.973676682,4.391746044,3.843940496,3.428002596,4.259531975,5.751547337,5.739719391,0.9977796674,2.920783997,4.849843979
52,0.2035637647,0.08520891517,9.758013725,4.476556778,4.180948257,3.758778334,2.506262541,9.722340584,6.790418625,6.194776058,4.025473118,4.202362537,4.230241299,6.676989079,6.617176056,0.9887993932,4.436061382,4.842709541
53,0.1753017157,0.08434959501,6.061229706,4.486326694,4.178022861,3.601118803,2.816169024,5.57002449,5.008861065,3.610093355,3.832746267,3.192643881,4.23577261,5.107403278,5.025668621,0.9863350987,2.455323935,4.764212132
54,0.2036605626,0.1277884096,3.27304554,4.479711533,4.029837132,3.244249582,2.642504454,3.725935698,4.090462685,1.83908987,3.673053026,2.409322739,4.157295704,3.726666689,3.572808027,0.9868118167,1.219316483,4.614097118
55,0.179907918,0.09407987446,4.112777233,4.485216141,4.002685547,3.075144529,2.956147194,4.287694931,4.385682583,2.646094322,3.75919652,2.86870265,4.147199154,4.183329105,4.020365238,0.9931607842,1.921072006,4.512370586
56,0.1671781689,0.08013347536,5.063383102,4.491590023,3.962474823,3.039824486,2.955044985,5.57255125,5.012755871,3.559046984,3.860995531,3.349501371,4.131013393,4.654708385,4.47009182,0.9969146848,2.759895325,4.453790188
57,0.1741677076,0.08308527619,5.730606079,4.502711773,4.009469986,3.082827568,3.392222404,5.35679388,4.9173913,4.257932186,3.952625036,3.720592499,4.161175251,4.972644329,4.808048725,1.000606298,3.441966295,4.422357082
58,0.1920455247,0.08632261306,5.549676895,4.509294987,3.821475744,3.121505499,2.276633024,9.14126873,6.574966431,4.202235699,3.960475206,3.724496841,4.069956303,4.894141674,4.623068333,0.9959895015,3.443269968,4.395047665
59,0.1834839433,0.08400651813,3.789710999,4.52012682,3.911648035,3.043678522,3.130368233,4.725664616,4.622123241,2.945084333,3.859473467,3.187566996,4.123827934,4.053818226,3.83594346,0.9964702129,2.457094431,4.329564095
60,0.172660172,0.08630874008,4.604669094,4.530621052,3.738066912,3.069765806,2.143661976,9.508610725,6.740716457,3.76816678,3.973229408,3.645766497,4.041184425,4.467536926,4.148975849,0.9908657074,3.26646328,4.302184582
61,0.1449726373,0.09122121334,4.423756123,4.54600811,3.71784091,3.110467196,2.088233709,10.20077419,7.032685757,3.823795557,4.030312061,3.760362625,4.042162895,4.393898487,4.05638504,0.9953923225,3.447278023,4.275978565
62,0.1470846087,0.08477425575,2.388803482,4.555681705,3.83199954,2.981018066,3.146490097,4.157419682,4.353460312,2.186752796,3.863085508,2.958745956,4.108889103,3.309405088,3.0521667,0.9939540029,2.049802303,4.200115681
63,0.192082569,0.0857251659,2.042406321,4.552494526,3.873497009,2.849051714,3.972763777,2.53839159,3.434192419,1.974944711,3.832956314,2.868687868,4.128013134,3.091144323,2.859056711,0.9965490699,1.925804019,4.116945267
64,0.1680922061,0.08692771196,1.925898075,4.534355164,3.602129936,2.735692739,2.48237133,5.632537842,5.064132214,1.925854087,3.807656527,2.852923155,3.977974892,3.006150007,2.673420668,0.9962292314,1.925819993,4.039535046
65,0.1497996598,0.0892053619,2.684967756,4.546909809,3.60646224,2.756470919,2.635798693,6.907447815,5.64992094,2.821578979,3.972281694,3.470148802,3.988383293,3.482239485,3.122464418,0.9934409261,2.92710948,4.006419182
66,0.1858043224,0.08527264744,1.920102119,4.553106308,3.803597689,2.706115723,4.476567268,2.280834198,3.265545607,2.132269621,3.890359163,3.106398344,4.094642162,3.005318403,2.74521327,0.9930246472,2.317435026,3.950289488
67,0.1690286845,0.1346321851,3.867043734,4.553878784,3.75047183,2.869063139,3.861184359,5.427146435,4.978151321,4.194395065,4.188045025,4.306896687,4.067783833,4.126166344,3.806360245,0.9840442538,4.447681904,3.966773272
68,0.15024288,0.09698551893,2.00139904,4.543432713,3.672285795,2.822139978,3.560869217,3.771244764,4.14497757,2.242439508,3.885577917,3.175257921,4.021688938,3.053492785,2.741379976,0.9855832458,2.459218979,3.916737318
69,0.2196267992,0.1681538075,3.903354406,4.555552959,3.710305452,2.994072199,3.662472486,6.150018215,5.314929485,4.3262887,4.221919537,4.425151348,4.047362804,4.143929005,3.802538633,0.9804150462,4.665322781,3.936948776
70,0.2138374001,0.103604652,1.678067327,4.548133373,3.598782301,2.896703482,3.192729712,4.149934769,4.345943451,1.92296505,3.823706388,2.981271982,3.985063553,2.818445921,2.48652482,0.9883391857,2.178548813,3.875757933
71,0.21313636,0.1258078814,2.046182632,4.551223278,3.596226454,2.882527351,3.367100954,4.551223278,4.551223278,2.402545452,3.920614243,3.346482515,3.985467672,3.070179701,2.722044945,0.9920931458,2.765126228,3.840206861
72,0.2279593349,0.1095605493,1.453626156,4.544865131,3.461902618,2.78129673,2.762689829,4.966691971,4.752687931,1.705585957,3.778509855,2.876227379,3.911169052,2.608296394,2.238235712,0.9943361282,2.049448252,3.77743268
73,0.177176699,0.1082956567,1.318258762,4.546056747,3.535392761,2.676413774,3.718566895,2.807762861,3.599652052,1.530675888,3.74905777,2.783846617,3.950670004,2.447460413,2.112603426,0.9950723648,1.924999237,3.712234497
74,0.1786490083,0.1331664473,1.608413696,4.538154125,3.443133116,2.652656317,3.247891665,4.337123394,4.436866283,1.945236325,3.83244133,3.130629778,3.897796631,2.690896988,2.308149338,0.999113977,2.460667372,3.671054125
75,0.2178903669,0.2138926834,2.583847761,4.5533638,3.696610689,2.785279274,5.332670212,2.536170244,3.433516264,3.264356613,4.11546278,4.073867321,4.038177967,3.37998867,3.05419898,0.9909405112,4.028334618,3.684510231
76,0.2579022646,0.1942393333,2.010579109,4.523024082,3.390155077,2.819356203,2.821505785,6.356344223,5.390239239,2.482620239,3.928126574,3.515357256,3.863910437,2.990119219,2.56983757,0.9863598943,3.097397804,3.669903517
77,0.1579729468,0.1383625716,1.275796056,4.522444248,3.532667398,2.694373369,4.40757513,1.841416001,2.931615829,1.350224137,3.667350769,2.657758713,3.9385674,2.274307489,1.95482862,0.985116899,1.804976821,3.607021332
78,0.252692312,0.1761584878,1.509592414,4.498575687,3.344694138,2.651368856,3.134698868,4.298027515,4.397528172,1.738694787,3.746201754,3.00071907,3.827376366,2.517013311,2.123932838,0.9855654836,2.318626165,3.564897776
79,0.3073202968,0.1349533051,1.275292635,4.48893404,3.341809988,2.497477293,3.662398577,2.253166437,3.219625711,1.075276256,3.531787157,2.374871016,3.819868326,2.035648823,1.68903935,0.9870037436,1.485291481,3.485610247
80,0.2034732699,0.1595659852,1.393844008,4.473788738,3.232032061,2.413398266,3.188251257,3.372868776,3.895516157,1.271602511,3.58288455,2.608801365,3.752880096,2.176164865,1.787126184,0.9899186492,1.805829644,3.425436974
81,0.2320579737,0.1269083172,1.534952283,4.463760853,3.236974955,2.248818398,3.907593489,1.68571043,2.765705824,0.8940512538,3.391590118,2.106622934,3.748766899,1.847233295,1.502040267,0.9964504242,1.227959633,3.334149361
82,0.1917526871,0.178777799,1.586321831,4.446039677,3.116381884,2.212783813,3.235512495,3.360185862,3.875300646,1.301216722,3.547920942,2.66150403,3.674616098,2.185829401,1.76971662,1.002093315,1.927316785,3.285250902
83,0.1790060401,0.1195080355,2.022888422,4.429059505,3.129673243,2.037195444,4.153907299,1.371658683,2.378098488,0.8295845985,3.241254807,1.851977944,3.670890808,1.734597683,1.395478845,1.00698328,1.031918645,3.184249163
84,0.1724883318,0.1672127247,1.868375897,4.402470112,2.938900709,1.987369537,2.93167901,3.336896181,3.841870546,1.071952462,3.381214142,2.361254692,3.553498983,2.022938013,1.601098657,1.016506791,1.598441482,3.126226425
85,0.1522201449,0.1895388812,1.99550426,4.397979736,2.971902847,1.96792829,3.529568434,2.61899662,3.415006638,1.171972275,3.422450304,2.520879269,3.568985224,2.109443903,1.683211327,1.018427968,1.813684106,3.080515623
86,0.1933292598,0.1503733993,2.463775873,4.380999088,3.036286592,1.875633597,4.822741032,1.343813539,2.167088747,0.927212894,3.210459948,2.012759686,3.593976974,1.900000572,1.531629562,1.027848601,1.251394391,3.006341934
87,0.1704844683,0.1864329576,2.418438196,4.348550797,2.933609247,1.843074322,4.249450207,1.636877179,2.618787766,1.04814589,3.243345976,2.227130175,3.522740602,2.043546915,1.638478398,1.048549533,1.520733356,2.955892563
88,0.1683306545,0.1974048615,2.559212446,4.317454815,2.852666855,1.809597969,3.917425871,1.838551164,2.799103498,1.065114021,3.197343826,2.206019878,3.462965727,2.071008682,1.656399608,1.059131265,1.527171493,2.903699636
89,0.1625333279,0.1904333234,2.889559507,4.295886993,2.787469625,1.760341048,3.790742159,1.79210031,2.734963655,1.032898545,3.094794512,2.029072046,3.415606499,2.050412893,1.643188477,1.07372427,1.365188122,2.845761299
90,0.1701704711,0.115326345,4.869114399,4.265869141,2.56131959,1.57571125,2.717531204,1.771417737,2.677937746,1.384120464,2.698634386,1.183745265,3.270151854,1.914292932,1.609402657,1.085558414,0.8770979047,2.725862503
91,0.2830798328,0.1230630949,5.241616249,4.26588583,2.576532364,1.454425812,3.691167116,1.616436005,2.198716164,1.376954198,2.700964689,1.272909045,3.275288343,2.06801486,1.735683918,1.099774718,0.9072445035,2.624657154
92,0.1271487772,0.165164277,4.527253151,4.234016895,2.50442791,1.413547873,3.563875198,1.748546481,2.582589388,1.148358345,2.828160048,1.674715042,3.217694044,2.190901756,1.792253137,1.105242133,1.127202988,2.558928967
93,0.18329449,0.1647307277,5.054910183,4.215233803,2.394632578,1.380710602,3.020410299,2.038889885,2.87674737,1.235223889,2.754681349,1.592468619,3.144049406,2.278516769,1.88732183,1.122170568,1.096090794,2.496951342
94,0.2037766725,0.1376158744,6.503139019,4.203484058,2.477214575,1.314052105,4.769201279,2.348531246,1.913185239,1.565056205,2.579179049,1.277820706,3.182623863,2.408439398,2.054069281,1.134686947,0.969517231,2.414842129
95,0.2538145483,0.1298471391,7.44203043,4.13638258,2.364736557,1.239120364,4.481338024,2.53763485,1.908517718,1.861832023,2.433898687,1.102492332,3.085219383,2.521004677,2.199871778,1.141608357,0.9753275514,2.322840929
96,0.1655723602,0.174197495,6.301764011,4.082060814,2.267040253,1.226960063,3.931282997,1.878676891,2.237924337,1.445940495,2.546706438,1.463825345,3.003450632,2.547754526,2.164139032,1.151982427,1.089137554,2.267040014
97,0.2070493698,0.2437445372,5.382054806,4.052767277,2.219354153,1.261071563,3.624590874,1.958509803,2.664932966,1.308216214,2.706516981,1.928301334,2.962519646,2.628449202,2.172259808,1.16362226,1.495769501,2.242436647
98,0.2030164748,0.1628000587,7.644821167,4.010163307,2.028973818,1.218788385,2.287461996,2.276215315,2.969359636,1.797026515,2.341787577,1.200465083,2.827126265,2.737820864,2.427894115,1.166029453,1.018591762,2.173341513
99,0.1981393844,0.2242570966,6.727129459,4.010050297,2.152633429,1.234031081,3.924739838,1.929763436,2.364207983,1.456941724,2.539680243,1.678147316,2.900602579,2.826153755,2.403130293,1.17477417,1.297893763,2.140474081
100,0.1747581512,0.1559073776,9.191046715,3.974640846,1.989162326,1.199689627,2.711268663,1.981397271,2.53301549,2.168215275,2.205070972,1.074596047,2.784662962,3.067583084,2.780022621,1.186867833,1.047064424,2.074700117
101,0.1536886841,0.2250954509,7.760509968,3.965771914,2.092538595,1.214431882,4.322168827,2.250720024,2.215149641,1.62294066,2.420098782,1.578056455,2.841966867,3.072742462,2.652551413,1.196445465,1.261856198,2.043984175
102,0.2344805747,0.2416660786,7.797615051,3.909889221,1.950637937,1.220549941,2.883765459,2.155950785,2.782605886,1.640498996,2.369177103,1.559125543,2.732505083,3.095354795,2.698516607,1.197845221,1.262886405,2.012167692
103,0.226568684,0.1521303058,11.34084702,3.890719652,2.01520133,1.178644657,4.627355099,4.112835407,2.070339918,2.763323545,1.990011334,0.9013537765,2.759613276,3.538619041,3.241951704,1.204150915,1.128603339,1.942436695
104,0.2262045294,0.1701239794,10.99517727,3.809406281,1.858138919,1.157975554,3.174890757,2.356192589,2.24146533,2.584359884,1.973701596,0.9722911716,2.627474546,3.555375338,3.287794828,1.21036613,1.104460239,1.884519577
105,0.2451774478,0.1943387985,10.69629288,3.781416655,1.764874101,1.155869365,2.485064268,2.13805294,2.619029045,2.364592075,2.006209612,1.102410674,2.55452323,3.615895271,3.340037107,1.218708038,1.103510737,1.841439605
106,0.193631649,0.1802138239,12.00131607,3.769989014,1.872559428,1.151049495,4.652863026,4.295242786,2.177663565,2.709261656,1.913403869,0.9972515702,2.614845514,3.892169952,3.576435328,1.225889087,1.123340011,1.794820309
107,0.2093220353,0.1739210635,12.71448517,3.696127653,1.7738204,1.149600983,3.798831224,3.549402237,2.194273949,3.006989479,1.798928738,0.9010856748,2.522178888,4.046358585,3.784491301,1.234830022,1.175054193,1.747192979
108,0.1996612102,0.1814776659,13.10664845,3.661232948,1.775772691,1.169295907,4.404789448,4.787904263,2.293131113,3.118535042,1.752143979,0.903023243,2.507099628,4.209137917,3.92818284,1.257135749,1.212137938,1.713776708
109,0.2082672864,0.1574445814,14.96204853,3.582993507,1.733905196,1.179359555,4.620686054,6.609491348,2.497300148,3.941831589,1.57251966,0.7319052219,2.445896864,4.562439919,4.340961933,1.266736388,1.443411469,1.662082314
110,0.257833153,0.1635022759,15.12761688,3.503563166,1.649293065,1.202166915,3.856724977,5.325874329,2.405251265,4.015133381,1.515176415,0.7351780534,2.357944727,4.666378498,4.485188007,1.278232098,1.476004481,1.61743927
111,0.2275947183,0.1624598056,15.82650757,3.47035861,1.534464717,1.228480458,2.552246332,3.255969286,2.361906528,4.28456068,1.441021919,0.7121181488,2.266716242,4.880871773,4.781123638,1.284746528,1.564737797,1.572016835
112,0.2033836991,0.1630033106,16.69701576,3.471967936,1.551087976,1.26730907,3.459572077,5.334806919,2.548435211,4.477617741,1.40401268,0.7186114192,2.276910543,5.169191837,5.019385815,1.295757413,1.598795533,1.535454273
113,0.2259598225,0.1722589731,16.74619293,3.450400352,1.472644687,1.309589028,2.40681386,3.322346449,2.493276358,4.416164875,1.38410902,0.7505909801,2.211159945,5.289620399,5.193091869,1.308248878,1.568375587,1.5070858
114,0.2112280875,0.1549962014,19.16249657,3.434642792,1.431876779,1.352163672,2.302595377,3.770519257,2.544926405,5.368606091,1.261304975,0.6766023636,2.170734167,5.841654301,5.828090191,1.30704999,1.88901031,1.465122342
115,0.1986944675,0.1627491117,19.30715179,3.418451309,1.445026994,1.395330906,3.194240808,5.850709915,2.779628038,5.161829472,1.267154694,0.7140989304,2.172024727,5.990802765,5.894239426,1.310029626,1.747178197,1.434729099
116,0.2684905231,0.1805684566,18.45305824,3.372306108,1.427461028,1.423503876,3.292157173,5.7997365,2.806008339,4.674546719,1.292584062,0.7794086337,2.139613867,5.909717083,5.771083832,1.313148499,1.559780598,1.412814617
117,0.2502809465,0.177309677,19.42313004,3.322812796,1.399685502,1.453168273,3.230148315,6.361608028,2.910772562,5.110122681,1.208988547,0.741492331,2.098907709,6.1544137,6.050197124,1.310682535,1.702401161,1.386801243
118,0.2381704897,0.1749134064,20.10697746,3.276812315,1.387361407,1.505529761,3.321115255,7.238382816,3.087434769,5.405639172,1.154402256,0.738969624,2.069282532,6.376869678,6.286388397,1.318381786,1.809917808,1.371885896
119,0.2784672678,0.1530177295,23.53297424,3.246054411,1.375944018,1.610282779,3.560282946,10.57006454,3.743592262,7.139080048,0.9962227941,0.7209114432,2.04594326,7.188598633,7.179754734,1.327438474,2.579676151,1.355989575
120,0.2665604353,0.1549094915,23.78083611,3.188368797,1.358525276,1.707099915,3.72024703,11.85643387,4.054312706,7.234917164,0.9655933976,0.7491118312,2.008479357,7.342062473,7.330911636,1.328112006,2.616760015,1.338215828
121,0.3098560274,0.1626520753,22.92580605,3.11471653,1.332885742,1.797252178,2.595950603,7.489904881,3.29284358,6.805202007,0.9742928147,0.7795739174,1.949118972,7.254619598,7.328174591,1.335537314,2.417628527,1.333668828
