window_index,RidgeCov,TargetRidge,Trend,Seasonal,EWM,ZeroPred,Persistence,HAR_EWM
16,0.3131427765,0.2012598962,0.9267830849,0.0743707642,0.3185786307,0.3502885997,0.592781961,0.460387826
17,0.2337144762,0.2045344263,0.9584280849,0.07281068712,0.3222935498,0.3487939835,0.5928757787,0.4634712636
18,0.1829049736,0.2045018226,1.024076581,0.07129183412,0.3257978857,0.3469783366,0.6143565774,0.4669112265
19,0.2249066085,0.2081902623,1.058539748,0.06977296621,0.3294591904,0.3451627195,0.6144915819,0.4703028202
20,0.3021334708,0.2094223648,1.128453374,0.06814172864,0.333360225,0.3430185616,0.6368293762,0.4740584791
21,0.302668184,0.2115348727,1.201986313,0.06639784575,0.3375208676,0.3405376971,0.6600474715,0.4781815112
22,0.1531824023,0.2162118405,1.240124226,0.06465396285,0.3418383598,0.3380568922,0.6602874994,0.4822580814
23,0.1765934974,0.2199404687,1.317955375,0.06279743463,0.3464338779,0.335231781,0.6844114661,0.4867130816
24,0.3506340086,0.2253812999,1.357809544,0.06094091013,0.3511763513,0.3324066103,0.684715271,0.4911216795
25,0.3670834601,0.2309766263,1.439789176,0.05897200108,0.356215328,0.3292305171,0.7097104192,0.4959200621
26,0.3553550243,0.237341091,1.481279969,0.05700309947,0.3621079028,0.326054424,0.7100855708,0.5006722808
27,0.318524152,0.2439211756,1.523833871,0.05521817133,0.3674108982,0.3228783607,0.7104606628,0.5053758025
28,0.3722495139,0.2509286106,1.566068053,0.05343323946,0.3728147745,0.3197022378,0.7108356953,0.5100283027
29,0.3015868664,0.2584050596,1.607941985,0.05164830759,0.3783040345,0.3165261745,0.7112107277,0.5146276951
30,0.2898808718,0.266398102,1.649417281,0.04986337945,0.383864671,0.3133500516,0.7115858197,0.5191722512
31,0.264223367,0.2747037709,1.690973878,0.04815712571,0.389438957,0.3098979294,0.7120395303,0.5236763954
32,0.1855466515,0.2767646611,1.635720253,0.04671722651,0.3935758173,0.3068718612,0.662774086,0.5271341801
33,0.141826719,0.2780348361,1.577012658,0.04551708698,0.3970368803,0.3037497699,0.6163179874,0.5296048522
34,0.1062953547,0.2753653824,1.469001174,0.04453848302,0.4003828764,0.3010981977,0.5515053868,0.5305044055
35,0.1346224993,0.2685860991,1.317512393,0.04399868846,0.4013665915,0.298948884,0.4745986164,0.529314816
36,0.1603222489,0.2619317472,1.168160677,0.04364259914,0.3998914659,0.2974352539,0.4088709056,0.5259432197
37,0.1622789651,0.2554336488,1.021771312,0.04340262339,0.397849232,0.296295166,0.3544067442,0.5205202103
38,0.1573369652,0.2487875968,0.8818653226,0.04335390404,0.3944101632,0.2953342497,0.3113277256,0.5132656097
39,0.1261236072,0.2374833226,0.6874184608,0.04339894652,0.3869167864,0.2948439121,0.2678053081,0.5029452443
40,0.09620644897,0.2323216796,0.5670152903,0.04342893884,0.3774008453,0.2945550382,0.2530810237,0.4909208119
41,0.03765285015,0.2278460264,0.4564422667,0.0434589237,0.3670937121,0.2943561375,0.2497889251,0.4775531292
42,0.03322545812,0.2245975882,0.3572359085,0.04345892742,0.3558292389,0.2943122685,0.2578912079,0.4625737667
43,0.02475135587,0.2213377953,0.2565986812,0.04346266389,0.3434191644,0.294326067,0.2841771841,0.445655942
44,0.01943098009,0.2208918482,0.1929071546,0.04347766936,0.3312918246,0.2943012416,0.3182135224,0.4277570248
45,0.0309540201,0.2212706059,0.1431460828,0.04352260754,0.3183189631,0.2941316366,0.3770629466,0.408359766
46,0.03713168576,0.2240576744,0.1278456599,0.04362390563,0.305624485,0.2937420905,0.4373209476,0.3881837428
47,0.02616275847,0.2278560996,0.1371625364,0.04369888082,0.2939764857,0.2932177484,0.4902233183,0.3684523106
48,0.02551718056,0.2327508777,0.1721296757,0.04369888827,0.2823788524,0.2924221456,0.5710505843,0.3486316204
49,0.02077247947,0.237729609,0.2067292929,0.04381892085,0.2719298005,0.2913989425,0.5933935642,0.3298074901
50,0.0208852645,0.2429477423,0.2493885309,0.04381878674,0.2631671131,0.2903994024,0.6164622903,0.3128331006
51,0.02007498033,0.2490528822,0.3285251856,0.04351873323,0.254699111,0.2892199457,0.6895831227,0.2967423797
52,0.08597559482,0.2557294071,0.4299653471,0.04285867512,0.2478155047,0.2880043089,0.7693042159,0.2820107043
53,0.1304710507,0.2630831301,0.5525460243,0.04154279828,0.2413530797,0.2866312563,0.8556590676,0.2684826851
54,0.1080691516,0.2713152766,0.6980438828,0.03969428688,0.2363589853,0.2852965891,0.9486719966,0.2566579282
55,0.03177013621,0.2770276368,0.805015564,0.03766972199,0.2328070551,0.28391698,0.9812030196,0.2466924936
56,0.0399623625,0.2850204408,0.9531092048,0.03527015448,0.230630815,0.2824473679,1.048452973,0.2383915186
57,0.04059320316,0.289383918,1.043999553,0.03282928467,0.2301968336,0.2812041938,1.048546672,0.2323604375
58,0.04320887104,0.2962327003,1.174903393,0.03023073636,0.2307975292,0.2796894908,1.083441496,0.2276812047
59,0.04626564682,0.3037159145,1.31386435,0.02753117867,0.2321452647,0.277669996,1.119127154,0.2240157276
60,0.05000901222,0.3116846979,1.461000085,0.02468179725,0.2345371246,0.2753646076,1.155655265,0.2216849774
61,0.05059674382,0.314789027,1.525963783,0.02211709879,0.2378097177,0.2729156911,1.11973846,0.2206975967
62,0.05170952901,0.3153559268,1.543352485,0.01988623478,0.2425711602,0.2708127499,1.049386621,0.2213890105
63,0.0514128916,0.3161579072,1.557558656,0.01820642874,0.2475831062,0.2688448131,0.9817803502,0.2231921107
64,0.05240918323,0.3148811758,1.522022247,0.01694652997,0.25301072,0.2672452927,0.8853888512,0.2259987593
65,0.05664531514,0.3155256212,1.526021838,0.01597165503,0.258593291,0.265765816,0.8246631622,0.2293819934
66,0.05552725866,0.3156190217,1.525747299,0.01519547123,0.2643252909,0.264550209,0.7666417956,0.2333300859
67,0.04452870414,0.313808471,1.477095962,0.01474555675,0.2690738738,0.2634917796,0.6847915649,0.2373321503
68,0.04779199883,0.3129183948,1.467096925,0.01438958943,0.2728683949,0.2625387013,0.6337035298,0.2413676977
69,0.04450308159,0.3099733591,1.406972885,0.01407076884,0.2767328918,0.261834383,0.5622897744,0.245250538
70,0.03782907501,0.3075297177,1.385481238,0.01383079309,0.2787714005,0.2612200677,0.5182173252,0.2489113361
71,0.03614146635,0.3021998107,1.272169471,0.01358691975,0.2798304558,0.2609003484,0.4383665621,0.2519930899
72,0.1085479259,0.2971532047,1.194797873,0.01331692096,0.2807397842,0.2607168853,0.3858834207,0.2544794083
73,0.03225620463,0.2909266651,1.075084805,0.01313693821,0.2791436911,0.2606782615,0.3258847892,0.2560708225
74,0.01551077515,0.2843493521,0.9529934525,0.01295709144,0.2777519226,0.2606944144,0.2773783207,0.2566507161
75,0.011301741,0.2772756815,0.8664405942,0.01283717155,0.2754779756,0.2606892586,0.2486043423,0.2564146817
76,0.009573562071,0.2696147859,0.7796190381,0.01277717669,0.2723541856,0.260625273,0.2263703346,0.2553570271
77,0.02071158774,0.2614407241,0.6935424805,0.0127771087,0.2684274018,0.2604650557,0.2107064128,0.2534901202
78,0.05184077099,0.2528399527,0.6092624068,0.01283705235,0.2637577653,0.260171026,0.2016424388,0.2508425713
79,0.0467117615,0.2434048057,0.5539117455,0.01289713103,0.2587751746,0.2598017454,0.1993025541,0.2477809191
80,0.03181930259,0.2338224202,0.4994085133,0.01295707375,0.2540990114,0.2593577206,0.1999202967,0.2443576455
81,0.02136625908,0.2240013629,0.4464073181,0.01307723392,0.2485651225,0.2587569952,0.2035395652,0.2405599803
82,0.02019152604,0.2142259926,0.3954059184,0.01319712028,0.2429100722,0.2580667138,0.2101179808,0.2365034819
83,0.02437898517,0.2044137865,0.3870876133,0.01323083322,0.2382582873,0.2574726641,0.2102116793,0.2328064889
84,0.03029646538,0.1949999332,0.3387043476,0.0133322319,0.233390972,0.2566918433,0.2198538929,0.2288351506
85,0.03776561096,0.1860245913,0.3114757538,0.01343347412,0.2286914438,0.2558662891,0.2258560061,0.2249487638
86,0.0390740484,0.1777665615,0.2859181166,0.01349341869,0.2242732793,0.2551222444,0.2325803488,0.2212593555
87,0.03863467649,0.1708713621,0.2771463394,0.01352713164,0.2202558964,0.2543782294,0.2326740772,0.2178835869
88,0.05162698403,0.1627306491,0.238815859,0.01362857968,0.2161394805,0.2534172833,0.2484143227,0.2143449336
89,0.06647636741,0.157247588,0.2304288149,0.01370383333,0.2127364129,0.2524563372,0.2485494614,0.2111423463
90,0.07894376665,0.1528042704,0.2224980146,0.01377908606,0.2091268748,0.2514953911,0.2486846,0.2082538605
91,0.0848846212,0.1455078721,0.1915401965,0.01395912003,0.2059333324,0.2501547039,0.2676415145,0.2051802725
92,0.0943633616,0.1402262896,0.175169155,0.0142290676,0.202853635,0.2486128807,0.2784413397,0.2022177428
93,0.1006579772,0.1374651343,0.1694022417,0.01449901611,0.1999652535,0.2470710725,0.278745085,0.1996115893
94,0.1169931665,0.13101767,0.1507349163,0.01493775565,0.1970627755,0.2451040745,0.3026446104,0.1969228238
95,0.09598988295,0.1292703897,0.1473917961,0.01535776723,0.1946173161,0.2431370467,0.3030983508,0.1946173161
96,0.08211445063,0.1258022636,0.1411606222,0.01586413942,0.1924881488,0.2409459502,0.3166216314,0.1924881488
97,0.1241719499,0.1225455031,0.1383196712,0.01658403687,0.1904714257,0.2383900881,0.3311195076,0.1905071288
98,0.1181795225,0.1196387038,0.139327392,0.01741252281,0.1887602955,0.2355956584,0.3465493619,0.188761279
99,0.1151320711,0.1195356846,0.1428420544,0.01824101247,0.1874838024,0.232801199,0.3473928869,0.1874171495
100,0.09865129739,0.1171791181,0.1503395885,0.01930953003,0.1864235997,0.229633972,0.3640422523,0.1862921715
101,0.1131832972,0.1127851978,0.1677792519,0.02066304907,0.1856467277,0.2259514928,0.3989081383,0.1853378266
102,0.08964523673,0.1132008061,0.1796325445,0.02201282792,0.1853830218,0.2222690582,0.4002616405,0.1848290414
103,0.1320522875,0.1116274968,0.2020653933,0.02350866981,0.1853328496,0.2183180451,0.4198617935,0.1846558303
104,0.1458877772,0.1124091744,0.2192769498,0.0250045117,0.1859258413,0.2143670768,0.421361357,0.1849066019
105,0.1503686309,0.1113363132,0.2506641448,0.02650069632,0.1869427562,0.2102655917,0.4420241117,0.1855168492
106,0.1622008681,0.112337552,0.2742085755,0.02798563801,0.1881002337,0.2061641663,0.4435240328,0.1865211576
107,0.1337072998,0.1115351096,0.3151735067,0.02963577956,0.189611122,0.2017785162,0.4653629363,0.1878837794
108,0.2111341953,0.1125662401,0.3447343111,0.03128592297,0.1918658465,0.1973928809,0.4670168459,0.1896208674
109,0.2009778768,0.1136411801,0.3769436777,0.03277123719,0.194511652,0.193140924,0.4685171545,0.1917013377
110,0.1706542373,0.1145834029,0.4119811356,0.03423778713,0.1970532686,0.1888889819,0.4700174332,0.194092229
111,0.1193727851,0.1154327393,0.449290663,0.03570434079,0.2003587484,0.184637025,0.4715177119,0.1967688352
112,0.1744122505,0.117436491,0.4672876298,0.03696437553,0.2033281922,0.180669263,0.4519205093,0.1996119767
113,0.1458275914,0.1179093122,0.5078111291,0.03822440654,0.2070510387,0.1767014861,0.4532743692,0.202665627
114,0.1900212765,0.1181141064,0.5514415503,0.03944322467,0.2104082108,0.1727337241,0.4546282291,0.2059114724
115,0.1813408136,0.1182821095,0.5972488523,0.04052311927,0.214523688,0.1689074486,0.4558431208,0.2093142718
116,0.2064353675,0.1181692407,0.64632231,0.0415543206,0.2188206762,0.1650811881,0.4570580721,0.2128693908
117,0.1770612448,0.1177736521,0.698831737,0.04252919555,0.2225977629,0.1612548977,0.4582730234,0.2165621966
118,0.1583443284,0.1172206029,0.7539386749,0.04350407422,0.227193892,0.1574286371,0.459487915,0.2203788608
119,0.2775139809,0.1164210662,0.8127153516,0.04441511258,0.2311835885,0.1536023617,0.4607028067,0.2243066579
120,0.2119430453,0.11552497,0.8742313385,0.04532615468,0.236021921,0.1497760862,0.461917758,0.2283335328
121,0.1936843395,0.1144584119,0.9396616817,0.04616600275,0.2401748151,0.1459498256,0.4631327093,0.2324483842
122,0.236003235,0.1133935824,1.007983685,0.04700585082,0.2443919629,0.1421235651,0.4643476009,0.2366406471
123,0.1549209207,0.1123918667,1.079213738,0.04784570634,0.248664692,0.1382972747,0.4655624926,0.240900591
124,0.1932593584,0.1115227938,1.153367877,0.04868555441,0.2529847324,0.1344710141,0.4667774439,0.2452191561
125,0.1551852077,0.1108620986,1.230462551,0.04952540994,0.2573445141,0.1306447387,0.4679923952,0.2495879382
126,0.1774701923,0.1104933023,1.310513616,0.05036525801,0.2617370188,0.1268184781,0.4692072868,0.2539989054
127,0.1674292088,0.1080603078,1.350059509,0.05112674832,0.2640060484,0.1231267452,0.4481931627,0.2581658959
128,0.1070925221,0.1058361828,1.386372209,0.05196659639,0.2659737766,0.1195704937,0.4277136326,0.2620635033
129,0.0983369574,0.09903007746,1.331388831,0.05259666964,0.2659980059,0.1165303215,0.3677276373,0.2649925947
130,0.1086094007,0.09493261576,1.312903762,0.05330494419,0.2644561827,0.1137457117,0.3313862383,0.2672913969
131,0.1316857785,0.08915397525,1.244711757,0.05396112427,0.2619256973,0.1114246845,0.2813118398,0.2685187757
132,0.1680182666,0.08599311858,1.211248755,0.05473769829,0.2588533163,0.1093432307,0.2516293824,0.2690951526
133,0.08624520153,0.08133416623,1.1304847,0.05544655398,0.2548289299,0.1076733693,0.2114809752,0.2685570121
134,0.09886980057,0.07561095059,1.007855654,0.05615495518,0.2478852719,0.1064536199,0.1673224419,0.2667298019
135,0.09911925346,0.07127974182,0.88264364,0.05682985112,0.2417166233,0.1056826711,0.134127453,0.263485074
136,0.06907236576,0.06912585348,0.7916231155,0.05742965266,0.2347928733,0.1052104458,0.116565764,0.2592035234
137,0.08181678504,0.06709883362,0.6693208814,0.05784966424,0.2266919464,0.1050584093,0.1024401858,0.2533818483
138,0.08501104265,0.0672256276,0.6072221994,0.05822080374,0.2175032645,0.1050326601,0.0996812582,0.2469908148
139,0.08064375073,0.06746775657,0.5170550346,0.05852079391,0.2086856812,0.1051782146,0.1004588604,0.2397425175
140,0.06926461309,0.06834863871,0.4315713644,0.058809679,0.1989474297,0.1055263653,0.1075104997,0.2319622487
141,0.05667612329,0.0699345842,0.3516824245,0.05905331299,0.1899622679,0.1060767397,0.1208479777,0.2237607688
142,0.06155041233,0.07162312418,0.2988190651,0.05945838615,0.1827466041,0.1071258411,0.1335251033,0.216402337
143,0.06148855761,0.07401812077,0.2369280607,0.05995699763,0.1752738953,0.1086032316,0.1575235575,0.2091640383
144,0.06645834446,0.07728465647,0.1859436482,0.0603133738,0.1695968658,0.1101924405,0.1875972748,0.201535657
145,0.07048522681,0.07851341367,0.1863079071,0.06085327268,0.1656323224,0.1122348532,0.1779514998,0.1958362609
146,0.07386872172,0.08170670271,0.1583067179,0.06124676391,0.1602433473,0.114102222,0.2000605315,0.1896885633
147,0.07497233152,0.08600246906,0.1344939321,0.0616404824,0.155226171,0.1162624583,0.2379664928,0.1836327463
148,0.07866129279,0.09258096665,0.1261999756,0.06183165312,0.149614647,0.1181113794,0.2977467775,0.176559031
149,0.08633106947,0.09945494682,0.1404254436,0.06188797951,0.1440127641,0.119710885,0.3498563766,0.1691550463
150,0.0970659852,0.1099220142,0.183333233,0.06178672984,0.1381866932,0.1203447059,0.4289160073,0.1603567749
151,0.09498071671,0.1147998944,0.2206116915,0.06168549135,0.1330099106,0.1210010275,0.4504593909,0.1525682658
152,0.09744741768,0.1226231456,0.2825416625,0.0615542233,0.1286635399,0.1212274656,0.4956453741,0.1449779421
153,0.1045098528,0.1281708032,0.3430971801,0.06146426126,0.1250055581,0.1214614287,0.5193404555,0.1384424716
154,0.09605687857,0.1309423,0.3942348063,0.06136296317,0.1229507104,0.1221847311,0.5193741322,0.1336897463
155,0.09065490961,0.1311506182,0.4290337563,0.06118293107,0.1221113801,0.1231344864,0.495772928,0.1303663999
156,0.09745698422,0.1341392845,0.4887159765,0.0609392114,0.1221496239,0.1240842342,0.4958329201,0.1279387921
157,0.09654187411,0.1321838945,0.502907753,0.06065803766,0.1229730472,0.1252149493,0.4509890079,0.1266910583
158,0.09096682072,0.1326691508,0.5390213132,0.06048932672,0.1243749186,0.1265496016,0.4297223389,0.1263961941
159,0.08684613556,0.1311207563,0.5480288863,0.06032062694,0.1259109825,0.1277942508,0.389354378,0.1266354173
160,0.07838686556,0.1295938343,0.5528581738,0.06032062694,0.127996996,0.1293937415,0.3520618379,0.127761066
161,0.07448088378,0.1281418055,0.5543913841,0.06032062694,0.1300382167,0.1308732182,0.3177698553,0.1291069537
162,0.07413998246,0.1278429478,0.5795199275,0.06037694216,0.1319848001,0.1322927624,0.3019021451,0.1306363493
163,0.0701341033,0.1248136684,0.5473525524,0.06056817248,0.1341411918,0.1339170784,0.2583828866,0.1325505525
164,0.06888741255,0.1228303313,0.5382969975,0.06075951457,0.1359629482,0.1353913546,0.2332577556,0.1343834847
165,0.0633520484,0.1206544936,0.5258409977,0.06092817709,0.1374738663,0.1365490258,0.2111155242,0.1359113306
166,0.05994005501,0.1182028651,0.5106394887,0.06109697744,0.1385190338,0.137572065,0.1919618845,0.1372843832
167,0.06017073989,0.1155161038,0.4916857481,0.06127687916,0.1393087506,0.1383312494,0.1757598668,0.1383427829
168,0.05715423822,0.1125347242,0.469748646,0.06148305535,0.1397796273,0.1389704645,0.1625584066,0.1392127424
169,0.06835457683,0.1093804464,0.444704771,0.06166316196,0.1399786174,0.1393988132,0.1523014754,0.1397935599
170,0.06622284651,0.1059945822,0.4166121483,0.06184312329,0.1401116252,0.1397219598,0.1450299472,0.1401858926
171,0.06734845042,0.1024337336,0.3866259158,0.06201196089,0.1401042044,0.1399402469,0.140744105,0.1403931528
172,0.07102377713,0.09875611216,0.3551903665,0.06216195598,0.1399864405,0.1400533766,0.1394437402,0.140425384
173,0.1046241522,0.09502484649,0.3227927983,0.06228585914,0.139793396,0.1400615722,0.141129002,0.1402996331
174,0.09488282353,0.09130716324,0.2900129855,0.06237573922,0.1395865977,0.1399648041,0.1457929164,0.1400387138
175,0.06704439223,0.08766295761,0.2579095364,0.0624656491,0.1393482536,0.1397630721,0.1534458995,0.1396706104
176,0.06818953902,0.0841621533,0.2270401865,0.06255552918,0.1391194165,0.1394563466,0.1640843302,0.1392281651
177,0.08158821613,0.08037314564,0.2125363499,0.06260401011,0.1389814615,0.1390972286,0.1706203669,0.1388062686
178,0.08155247569,0.07708733529,0.1837032288,0.06270913035,0.1387963444,0.1385965347,0.1858630329,0.1383419484
179,0.07471524924,0.07379957289,0.1708336323,0.06279925257,0.1388457417,0.138079688,0.1946704835,0.1379785538
180,0.07970920205,0.0707199499,0.1578748077,0.06290417165,0.1389316469,0.1374590993,0.2043050081,0.1376634836
181,0.08797597885,0.06816875935,0.1461945325,0.06295286864,0.1391884536,0.1368373483,0.2146857977,0.1374934316
182,0.1313471943,0.06606417149,0.1264255494,0.06309919804,0.1394248158,0.1360366642,0.2375627756,0.1373776495
183,0.1328938901,0.06409201771,0.1259416938,0.06324551255,0.1401245445,0.1352359951,0.2378028184,0.1374269277
184,0.1487479806,0.06268986315,0.1177597642,0.06335043162,0.140675649,0.1343753636,0.2505470514,0.1376303732
185,0.104264915,0.0620839484,0.1177896634,0.06339902431,0.1413977593,0.133596167,0.2507307827,0.1380451322
186,0.1648449451,0.06212831661,0.1179377139,0.06344762444,0.1426962763,0.1328169554,0.2509144843,0.1385996938
187,0.1605201215,0.06295060366,0.1180831268,0.0633425042,0.1439566612,0.1321267039,0.2510494292,0.1393365115
188,0.1571539044,0.06434404105,0.1181585714,0.0631736964,0.1450554132,0.1314364225,0.2511843443,0.1401848197
189,0.1361305565,0.06644670665,0.1187294945,0.06296368688,0.1468704492,0.1308424026,0.2512780726,0.1411904097
190,0.14661102,0.06920409203,0.1194062829,0.06256996095,0.1482201964,0.1303520799,0.2513380945,0.1423431784
191,0.1661034673,0.07240707427,0.1202758774,0.06217622757,0.1499534547,0.1298617572,0.2513980865,0.1435689777
192,0.1504797935,0.07618036121,0.1215002239,0.06166985631,0.1518057734,0.1294828951,0.2514318228,0.1449229568
193,0.1865335256,0.08224216849,0.1254033595,0.06094996259,0.1536153555,0.1292377114,0.2385680676,0.1462715566
194,0.1660512984,0.08698379248,0.1266152114,0.06011017784,0.1551282853,0.1291115135,0.2385718077,0.1477182508
195,0.1825861186,0.09216743708,0.1283490211,0.05926664546,0.1571046263,0.1291115135,0.2385718077,0.1492590904
196,0.1587707847,0.0999936685,0.1316436678,0.05818687379,0.1593760699,0.1292377263,0.2263929695,0.1507249922
197,0.189827159,0.1057267264,0.1332685351,0.05684832111,0.1608774215,0.1294976026,0.2264079303,0.1522667855
198,0.2074129134,0.1115123406,0.13518323,0.05550977215,0.1627922803,0.1297574788,0.2264229059,0.1538038403
199,0.1919506639,0.1174783483,0.1376035362,0.05404390022,0.1643248647,0.1301588863,0.2264566422,0.1554126889
200,0.1956807971,0.123637639,0.14062123,0.05260430649,0.1663578898,0.1307092756,0.2265166491,0.1570937783
201,0.1954465955,0.126833275,0.1460728347,0.05113814771,0.1680699587,0.1311334819,0.2386431545,0.1588769704
202,0.1669899672,0.132846728,0.1508401185,0.04969821498,0.1703033447,0.1317138523,0.2387031764,0.1607358307
203,0.1967436522,0.1388536841,0.1563359648,0.0481380634,0.1721230298,0.1324578822,0.2387968898,0.1626706719
204,0.2148709297,0.1449018568,0.1625467986,0.04661919549,0.1740030497,0.1333734542,0.238931939,0.1646824926
205,0.1649923325,0.1481350511,0.1753821373,0.04521272704,0.1760196239,0.134155333,0.2517022192,0.1668011993
206,0.1287187189,0.1538738608,0.1838039011,0.04384757206,0.1780995131,0.1351162642,0.251837343,0.1689999849
207,0.1479238868,0.1595846564,0.1929835081,0.0425311327,0.1797479838,0.1362633556,0.2520211935,0.1712793559
208,0.2515072525,0.1650971025,0.2025688142,0.0413611345,0.1818639487,0.137410447,0.252205044,0.1735255122
209,0.2515189946,0.1705664843,0.212860927,0.0402473323,0.1840470284,0.1387511492,0.2524451017,0.1758508682
210,0.2660104036,0.175705865,0.2237360924,0.03913353756,0.1861889511,0.1400918514,0.2526851296,0.1781381518
211,0.2655071318,0.1790180653,0.2473325133,0.03815852478,0.1885846108,0.141492188,0.2660432458,0.1806610078
212,0.2296581715,0.1837768704,0.26071468,0.03718350828,0.1909369677,0.1428925097,0.2662831545,0.1831443459
213,0.2130397558,0.1884906292,0.2748526037,0.03627216443,0.1933601648,0.1445014328,0.2665867507,0.1857088357
214,0.2203462124,0.1928787678,0.2896904647,0.03536081687,0.195737049,0.1461103559,0.2668903172,0.1882292777
215,0.2570376396,0.1972503066,0.3052843511,0.03452079371,0.1981869787,0.1479358673,0.2672652304,0.1908312589
216,0.1651310474,0.2013263255,0.3216108382,0.03368077055,0.200588271,0.1497613639,0.2676401138,0.1933856457
217,0.2563412488,0.2051313967,0.3387066424,0.03284075111,0.202941373,0.1515868604,0.268015027,0.1958923787
218,0.2534692585,0.2089990824,0.3565769196,0.03207957,0.2053694725,0.1536364704,0.2684687674,0.1984806061
219,0.2232104093,0.2126582265,0.3752520084,0.03131838515,0.2077478766,0.1556860656,0.2689225078,0.2010186762
220,0.2132694721,0.2164607495,0.3947047293,0.03064336441,0.2102047056,0.1579667479,0.2694624066,0.2036402971
221,0.1797855645,0.2201385349,0.4149999321,0.02996833622,0.2126108408,0.1602474302,0.2700022757,0.2062099725
222,0.1470237225,0.2237429619,0.4361770451,0.02929331362,0.214419201,0.1625281125,0.2705422044,0.2087283581
223,0.1221071482,0.226421997,0.4345446527,0.02871184051,0.2159804851,0.1649502963,0.2589737475,0.2109994292
224,0.0911417529,0.229122445,0.4315470159,0.02823182009,0.2162302732,0.1675061733,0.2483507395,0.2130204886
225,0.1302072257,0.2304133177,0.4037288427,0.0278829094,0.2163644582,0.1698520333,0.2287137955,0.2143251151
226,0.1040927544,0.2314723879,0.3745473325,0.02753429115,0.2153617889,0.1719878912,0.2121673077,0.2149397135
227,0.1023141146,0.2318611145,0.3442150354,0.02711448632,0.2141506225,0.1735489815,0.1985166222,0.2147365063
228,0.07783111185,0.2320904285,0.31336236,0.0266944021,0.2119529843,0.1749300361,0.1879264563,0.2139408737
229,0.08663835377,0.2317755222,0.2823654711,0.02622569166,0.2088180333,0.175855875,0.1802318841,0.2125187665
230,0.0599809885,0.2296814322,0.2188528329,0.02575706504,0.2048812658,0.1764815897,0.1734099984,0.2100498527
231,0.06743899733,0.2287820578,0.1768380553,0.02532589622,0.2009558231,0.1768084764,0.1760991663,0.2069394141
232,0.05256944522,0.2282476425,0.1519972086,0.02487596311,0.1966335177,0.1769052595,0.181601271,0.2036188245
233,0.05261873081,0.2274185866,0.1301606148,0.02448230423,0.1932134479,0.1768555641,0.1899808645,0.2002971768
234,0.05491557717,0.2268610746,0.1211630479,0.02411116101,0.1899145842,0.176824376,0.1952443123,0.1973336339
235,0.05345894396,0.2256331444,0.1059191525,0.02381119132,0.1869542003,0.1768780947,0.2079540044,0.19454211
236,0.06204970554,0.2239769846,0.09018915892,0.02352227271,0.1842053384,0.1770377755,0.2324168831,0.1917502433
237,0.07286068052,0.2231361717,0.08409640193,0.02322245575,0.1816899031,0.1771365851,0.2632580101,0.188730672
238,0.06295310706,0.2232602984,0.09208974987,0.02269735746,0.1785211712,0.1768867224,0.3291032016,0.1849454194
239,0.05018648878,0.2258516103,0.1212933287,0.02219874226,0.1750356555,0.1760474443,0.3948737681,0.180469349
240,0.05279044434,0.2286438197,0.1536609381,0.02184248529,0.1723887771,0.174989,0.4323471487,0.1762527227
241,0.05111606047,0.2319767922,0.1941680163,0.02130243368,0.1696831435,0.1735610962,0.472837925,0.1721898317
242,0.05636296794,0.2341950685,0.2183853537,0.02085261978,0.1681561023,0.1723980457,0.4730216563,0.1692536026
