window_index,best_model,best_loss,second_model,second_loss,margin_vs_second,best_single_model,best_single_loss,oracle_gain_vs_best_single
0,SeasonalDrift,0.1297043114900589,Seasonal,0.13911400735378265,0.009409695863723755,SeasonalEWM,0.1831928938627243,0.053488582372665405
1,SeasonalDrift,0.12990452349185944,Seasonal,0.13756859302520752,0.0076640695333480835,SeasonalEWM,0.17919285595417023,0.04928833246231079
2,SeasonalDrift,0.1318717747926712,Seasonal,0.1355244666337967,0.0036526918411254883,SeasonalEWM,0.1746174842119217,0.04274570941925049
3,Seasonal,0.13306762278079987,SeasonalDrift,0.13650383055210114,0.0034362077713012695,SeasonalEWM,0.16939391195774078,0.03632628917694092
4,Seasonal,0.13061171770095825,SeasonalDrift,0.14385491609573364,0.01324319839477539,SeasonalEWM,0.1641729325056076,0.03356121480464935
5,Seasonal,0.1280326098203659,SeasonalDrift,0.1546255499124527,0.026592940092086792,SeasonalEWM,0.15926451981067657,0.03123190999031067
6,Seasonal,0.125276580452919,SeasonalEWM,0.1539555937051773,0.0286790132522583,SeasonalEWM,0.1539555937051773,0.0286790132522583
7,Seasonal,0.12228050082921982,SeasonalEWM,0.14856819808483124,0.02628769725561142,SeasonalEWM,0.14856819808483124,0.02628769725561142
8,Seasonal,0.11914096027612686,SeasonalEWM,0.14365078508853912,0.024509824812412262,SeasonalEWM,0.14365078508853912,0.024509824812412262
9,Seasonal,0.11670882254838943,SeasonalEWM,0.14001259207725525,0.023303769528865814,SeasonalEWM,0.14001259207725525,0.023303769528865814
10,Seasonal,0.11577367037534714,SeasonalEWM,0.13881920278072357,0.023045532405376434,SeasonalEWM,0.13881920278072357,0.023045532405376434
11,Seasonal,0.11565572768449783,SeasonalTrend,0.12870486080646515,0.013049133121967316,SeasonalEWM,0.13836981356143951,0.02271408587694168
12,SeasonalTrend,0.10055845230817795,Seasonal,0.11621972173452377,0.015661269426345825,SeasonalEWM,0.13824106752872467,0.03768261522054672
13,Seasonal,0.11842561513185501,SeasonalOffset,0.13644500076770782,0.018019385635852814,SeasonalEWM,0.13795334100723267,0.019527725875377655
14,Seasonal,0.12165042012929916,SeasonalEWM,0.13513201475143433,0.013481594622135162,SeasonalEWM,0.13513201475143433,0.013481594622135162
15,Seasonal,0.12419120222330093,SeasonalEWM,0.131051704287529,0.006860502064228058,SeasonalEWM,0.131051704287529,0.006860502064228058
16,SeasonalEWM,0.12712906301021576,Seasonal,0.1272345632314682,0.0001055002212524414,SeasonalEWM,0.12712906301021576,0.0
