window_index,DLinear,PatchTST,iTransformer,TimeMixer,FreTS,TimeXer,ZeroPred,Persistence,HAR_EWM
51,0.5576356649,0.5181076527,0.5284387469,0.5289971828,0.5341121554,0.5170616508,0.5367107987,0.5790799856,0.52030617
52,0.5589173436,0.5187778473,0.5541707873,0.5419698358,0.5421646237,0.5344817042,0.5398361683,0.7023045421,0.5241767168
53,0.5562009215,0.5236243606,0.5366113782,0.5402784944,0.5383074284,0.5347426534,0.5399647951,0.5568855405,0.5244865417
54,0.5518935323,0.5278685093,0.5432379842,0.530389905,0.5418495536,0.5543230176,0.5433831811,0.9984900355,0.5276561975
55,0.5664240718,0.521520555,0.5466547012,0.5280449986,0.5357175469,0.5538954735,0.5409139395,0.9982373714,0.5242572427
56,0.5552893281,0.5231119394,0.5188368559,0.5325828195,0.5415177345,0.5321217179,0.5410112143,0.5431819558,0.5242637396
57,0.5575911999,0.5212174058,0.5498814583,0.5360839367,0.5470423698,0.5305157304,0.54077214,0.6269605756,0.5234336853
58,0.5490248799,0.5092523694,0.5253921151,0.5152516961,0.5299189091,0.5291736126,0.5325163007,1.694394708,0.5147853494
59,0.5480351448,0.5177679062,0.5136237144,0.5348078609,0.5365371704,0.5171486735,0.5362291932,1.471142173,0.522519052
60,0.5585334897,0.5143473148,0.5205647349,0.5237076879,0.5367307663,0.5289131403,0.5333316326,0.667057693,0.5184466243
61,0.5518381,0.5163738728,0.515629828,0.517388463,0.5320315957,0.5255128741,0.5358808041,0.5210509896,0.5199777484
62,0.5453448892,0.5160682797,0.5125632286,0.5352525115,0.5257586241,0.5415232182,0.5350849628,0.7399399877,0.5197003484
63,0.5604051352,0.5171557665,0.5356147289,0.5351810455,0.539270103,0.5288333297,0.5375505686,0.5490993261,0.5214793086
64,0.5601741672,0.5249237418,0.5262545943,0.5243963003,0.5431189537,0.5238395333,0.5418665409,0.5316471457,0.5271906257
65,0.559832871,0.5327667594,0.5309627652,0.5340254903,0.5427331924,0.5482031703,0.5436063409,0.561168611,0.5298853517
66,0.5639135242,0.5303833485,0.532374382,0.5322926044,0.5453100801,0.5321558714,0.5449929833,0.6305188537,0.5308761597
67,0.5582236648,0.5303260684,0.5284432769,0.5432162285,0.545019269,0.5401884317,0.5467074513,0.6244291663,0.5337612033
68,0.5562469363,0.5356037021,0.5468327999,0.5421748757,0.5483842492,0.5441166759,0.5491574407,0.5507668853,0.5371548533
69,0.5639441609,0.5422636867,0.5637321472,0.5468757153,0.555095911,0.5524538159,0.5557047129,0.5727258325,0.5451070666
70,0.5727923512,0.5473861694,0.563280642,0.5638310313,0.5647662282,0.5582665205,0.5605828762,0.5968932509,0.5486645699
71,0.5712407827,0.5521843433,0.5601160526,0.5549578071,0.5627979636,0.556432128,0.5650165081,0.5764759183,0.5543001294
72,0.5953297019,0.563878715,0.5678488612,0.5676810741,0.5817578435,0.5603532791,0.5779160857,0.5662469268,0.565505743
73,0.6048941612,0.5918729901,0.6018933654,0.6080299616,0.5949936509,0.6128992438,0.6024364233,0.6931406856,0.5926900506
74,0.5948049426,0.5953043103,0.6046155095,0.5969384313,0.6047210097,0.5870664716,0.6023831367,0.6936308742,0.5928538442
75,0.6166257262,0.5943356156,0.5887735486,0.6011930108,0.6060840487,0.5999287963,0.603704989,0.6356636882,0.5932096839
76,0.5866476893,0.5671515465,0.5858888626,0.5836731791,0.5657461286,0.6064510942,0.5660312176,3.828706503,0.5579780936
77,0.5761450529,0.5679158568,0.5848801136,0.571747601,0.5712134838,0.567733109,0.56872648,0.6517543197,0.5610630512
78,0.5830977559,0.566572845,0.5733309984,0.5746974349,0.5695927143,0.57227391,0.5686988235,0.6065308452,0.5603322387
79,0.5809932351,0.5580453873,0.5608234406,0.5635094643,0.5591809154,0.5693099499,0.5637863278,1.345298767,0.5537013412
80,0.549967885,0.5277798772,0.5218334794,0.5334482789,0.536762476,0.5480511189,0.540866971,3.142528296,0.5341441035
81,0.5482772589,0.5356376171,0.5567329526,0.5363922119,0.5434527993,0.5448072553,0.5444498062,0.6734042168,0.536732018
82,0.5501545072,0.5311488509,0.5439574718,0.5469139218,0.5407921672,0.5544634461,0.5429139733,0.658221066,0.5346542001
83,0.5499182343,0.5227396488,0.5331032872,0.536288321,0.5434655547,0.5378236175,0.5406754613,1.314843297,0.5341516137
84,0.5573686957,0.5258154273,0.5255779028,0.5340542793,0.5480305552,0.5198345184,0.5417814851,0.5913637877,0.5357790589
85,0.5715790391,0.5380603671,0.5269277692,0.5381473899,0.5540168881,0.5411729217,0.5494965911,0.7208547592,0.5456328988
86,0.5718973279,0.5367288589,0.5372058153,0.5539289117,0.5525802374,0.546336472,0.5470666289,0.9019744992,0.5461596847
87,0.5541492105,0.5323417783,0.53983742,0.5384710431,0.5442803502,0.5175892711,0.5432646275,0.7795956731,0.5388888717
88,0.5362851024,0.5342223048,0.5489785671,0.5529664159,0.549108386,0.5436630249,0.5465311408,0.5392823815,0.5418422222
89,0.5616215467,0.5351965427,0.5411377549,0.5451907516,0.5335136056,0.5410479307,0.5464458466,0.6157063842,0.5428398848
90,0.5655373931,0.5474479795,0.5585620403,0.5623877645,0.5636716485,0.5568881631,0.5656934381,0.5667593479,0.56012398
91,0.6041653752,0.5763843656,0.6100595593,0.5821459889,0.6009170413,0.5937198997,0.5993606448,0.9125939012,0.5962142944
92,0.6185210347,0.5966667533,0.621860981,0.6003067493,0.6092805862,0.610442996,0.6118189096,0.5917696953,0.6079282761
93,0.6334180832,0.5973802209,0.6018788218,0.6005137563,0.6131355166,0.5908450484,0.6133676171,0.7545189857,0.6113877892
94,0.6416034102,0.5984873772,0.6027527452,0.6053389311,0.6196495891,0.6088644862,0.6157084107,0.6608096957,0.6147301793
95,0.6270295978,0.605458498,0.6162492037,0.6053380966,0.6290544868,0.6143814325,0.6216642857,0.6172730923,0.6189604998
96,0.6419360042,0.6187282205,0.6293953657,0.6256425381,0.6371788979,0.61073035,0.6313939691,1.222396255,0.6247449517
97,0.6279056668,0.5969359875,0.6229967475,0.618653357,0.6124266982,0.5845017433,0.6136860847,3.277284622,0.6160042882
98,0.6269123554,0.5965769887,0.6148831844,0.6075339913,0.6098046899,0.5985014439,0.611659348,0.893418014,0.609100163
99,0.5864074826,0.5665912032,0.5762130618,0.5841018558,0.5790338516,0.5865404606,0.5773006678,3.506195068,0.5683355331
100,0.5661542416,0.5465130806,0.5490550995,0.5535371304,0.5554899573,0.5596852899,0.5533633828,2.588428736,0.5460786223
101,0.5673722625,0.5455347896,0.564301908,0.5581247211,0.5586676598,0.5561041236,0.5549013019,0.5508000851,0.5467889905
102,0.5730846524,0.5494610667,0.5406143069,0.543156147,0.5574073195,0.5575557947,0.5559818149,0.5477386117,0.5473933816
103,0.5864513516,0.5646746755,0.5569099188,0.5595526099,0.5759062767,0.5681604147,0.5681253672,1.400356174,0.5606094003
104,0.5870631337,0.5618490577,0.5659339428,0.5687595606,0.5707585216,0.5732754469,0.5686865449,0.6362321377,0.5607252121
105,0.5847994089,0.5652027726,0.5535176992,0.5637486577,0.5674445033,0.5691054463,0.5691669583,0.5813512802,0.561612308
106,0.5831452012,0.5599009395,0.5642047524,0.56216079,0.5659552217,0.5805996656,0.5653454661,0.8810853958,0.5586913824
107,0.5794377327,0.5627709031,0.5851435661,0.5663261414,0.558350265,0.5714128017,0.5647727847,0.8701295257,0.5584508777
108,0.5811687112,0.5600512028,0.5752548575,0.5591568351,0.5574163795,0.5949870944,0.5633638501,1.079285979,0.556625843
109,0.5820415616,0.5601008534,0.5731040835,0.5579948425,0.5671765804,0.5734303594,0.563883841,0.5622396469,0.556932807
110,0.5916485786,0.5636367202,0.5643472672,0.5683113933,0.5677714944,0.579660058,0.5700447559,0.5844701529,0.5618599057
111,0.5802887082,0.558842659,0.5765475631,0.5610768795,0.5682310462,0.5632047653,0.5694952011,0.7338040471,0.5611191392
112,0.586509645,0.5576138496,0.557349503,0.5691018701,0.5751207471,0.5717616081,0.5688111186,0.6113434434,0.5607326031
113,0.5790457726,0.5574795604,0.5596286058,0.5576778054,0.5802099109,0.5668181777,0.57082057,0.5939262509,0.5622224212
114,0.5747871995,0.5616723895,0.5622746348,0.5775493383,0.5698394179,0.5719876885,0.5695896149,0.6352601051,0.5608822703
115,0.5600315928,0.5554463267,0.5556430817,0.5576228499,0.5620121956,0.5605293512,0.562148273,1.274179459,0.5557419658
116,0.5697255731,0.5565051436,0.5602973104,0.5649595261,0.5574620962,0.5612069964,0.5578325391,0.9670470357,0.5533147454
117,0.5584280491,0.5507295132,0.5586290956,0.5526351929,0.5551549792,0.5547606945,0.5542156696,1.003233075,0.5474462509
118,0.5559979677,0.5513298512,0.5476799607,0.5499196053,0.555654943,0.5485658646,0.5538331866,0.6808579564,0.5467575192
119,0.5547628999,0.5510648489,0.5535301566,0.5529820919,0.5582997203,0.5637903214,0.5544398427,0.5717607737,0.5472120047
120,0.5631417632,0.547165513,0.5527262688,0.5554503798,0.5582126975,0.5642418861,0.5550655723,0.6604635715,0.5478872657
121,0.5464852452,0.543505311,0.5388213396,0.5414355397,0.547713995,0.5499035716,0.5489326715,1.334350705,0.5408055186
122,0.5578568578,0.5442641377,0.5491845608,0.5481439829,0.5541062355,0.5648082495,0.5498989224,0.5871379375,0.5422951579
123,0.5565044284,0.5427613258,0.5390960574,0.5465735793,0.548927784,0.5417838693,0.5469798446,0.8563110232,0.5407263637
124,0.5532214642,0.5450019836,0.5393029451,0.5481343865,0.5490549803,0.5374193788,0.5473403335,0.5409431458,0.5408563614
125,0.5403370261,0.5332972407,0.5463574529,0.5252938867,0.5342262387,0.5276297927,0.5376788974,1.332273126,0.5343241096
126,0.5445047021,0.5239762664,0.5330705047,0.5282834768,0.5257341862,0.5330528021,0.5255095363,1.811496139,0.5304278731
127,0.5387088656,0.5215041041,0.5252522826,0.5272604823,0.5280925632,0.5175552964,0.522423625,0.7677238584,0.5312318802
128,0.5359755158,0.5211935639,0.5195168257,0.5195811391,0.5251607299,0.5186305642,0.5209301114,0.7338581085,0.5325434804
129,0.5263403654,0.5119218826,0.5196380615,0.5168848038,0.5104968548,0.5101282597,0.5146200061,1.209943056,0.5182781816
130,0.5255187154,0.5134424567,0.5138475299,0.5192571282,0.5213574767,0.5121062398,0.5141277909,0.5439064503,0.5186741352
131,0.5286982059,0.5107232928,0.5131388307,0.5221389532,0.5208384395,0.512683928,0.5131008029,0.6592787504,0.5149596334
132,0.5324265957,0.521528244,0.5246630311,0.5283659101,0.5235511661,0.523506403,0.5241909027,0.5461373329,0.5274416804
133,0.5350046754,0.5231105685,0.531522274,0.5182589889,0.5250604153,0.52956146,0.5235266089,0.7602850795,0.5288075805
134,0.5399561524,0.5262946486,0.5360420346,0.5230062008,0.5279322267,0.5316671729,0.5298945308,0.546397686,0.5319253802
135,0.5708745122,0.5506675839,0.5551832318,0.5582758784,0.5513913631,0.5626249909,0.553534925,0.7815362811,0.5492280722
136,0.5670046806,0.549046278,0.5613515377,0.5511416197,0.5517321229,0.5560274124,0.5541790128,0.6401285529,0.5523770452
137,0.5773724914,0.5527079105,0.5511544347,0.5499917269,0.5530850291,0.5486962795,0.5542854667,0.5581519604,0.5522828102
138,0.5684440136,0.5486963987,0.5671297908,0.5590651035,0.553388238,0.5637658238,0.5541664958,0.5943260193,0.5510111451
139,0.533696413,0.5202531219,0.5263331532,0.5206189156,0.5229482055,0.5222023129,0.5281195045,3.337820053,0.5221150517
140,0.5594930649,0.5361680984,0.5505309701,0.5513905883,0.5472807288,0.5256031752,0.5421332717,0.5430726409,0.537524879
141,0.5481284857,0.5266492367,0.5431720614,0.5369846225,0.5347425342,0.5200871229,0.532915175,1.306556582,0.5296435952
142,0.5534268022,0.526922226,0.536673069,0.5395749211,0.5361839533,0.5266177654,0.5327045321,0.5791771412,0.5297570825
143,0.4715946913,0.4453212321,0.4548638761,0.4524730146,0.4432635307,0.4472232163,0.4459036887,8.802253723,0.4650379121
144,0.4045764208,0.4001491964,0.4111663401,0.3910008967,0.3921736777,0.3990298808,0.3846313059,6.527632236,0.4360869229
145,0.4025200903,0.3925209045,0.3825542629,0.406170845,0.3751499951,0.4052436054,0.3754089773,1.326085091,0.443089962
146,0.3921872079,0.394619137,0.3903467655,0.3814005852,0.3737242222,0.3965499401,0.3688174188,1.23875761,0.4493441582
147,0.3867512643,0.3862570822,0.3920100927,0.3968261182,0.3691032231,0.3920631409,0.3686956465,0.4053218365,0.4397914708
148,0.381282419,0.3845936358,0.3833340704,0.3716839254,0.3605244458,0.3839818537,0.365429759,0.7476539612,0.42206797
149,0.3910619318,0.3838293552,0.3917534351,0.3863232434,0.3667565882,0.3901254833,0.365321964,0.3797092736,0.416972369
150,0.375413388,0.3730130196,0.3884491622,0.3739086688,0.3562994897,0.3913874328,0.3556460142,1.368188739,0.4215876162
151,0.3710179329,0.3748779297,0.3837573528,0.3797363341,0.3574824333,0.3846140802,0.3548943996,0.4251843691,0.4124073684
152,0.3966473639,0.3947663009,0.4021666944,0.3900187016,0.3657256663,0.4012447894,0.3699212968,0.4651279449,0.4355019033
153,0.3910424411,0.3976567686,0.4002244473,0.4008769095,0.3735193312,0.3949280679,0.3701944351,0.3887902498,0.4336585104
154,0.4032389224,0.4037652016,0.4147018194,0.4050861895,0.3729856014,0.4236405194,0.3719619811,0.4873835146,0.4405317307
155,0.3885189593,0.3959630728,0.3967883587,0.389986366,0.3765470982,0.4163372517,0.3704245985,1.396132946,0.4133675992
156,0.4043518603,0.3944860995,0.4005288184,0.3875977099,0.3745676577,0.4065827131,0.3714475632,0.3720274866,0.4103441238
157,0.3997162282,0.3980498314,0.4111272395,0.3985360861,0.3772309721,0.3992764056,0.3763561249,0.6722869873,0.4179071486
158,0.4090437591,0.4083106518,0.4161621034,0.4056778252,0.3978313506,0.418769598,0.3915546238,0.6899035573,0.4181992114
159,0.4097297192,0.4049465954,0.4188416302,0.4047969878,0.3892030716,0.4087485075,0.3891976774,0.6199887395,0.4211325645
160,0.405308634,0.3999115527,0.4087376595,0.4007813036,0.3818297386,0.4044794142,0.38458848,0.8602475524,0.4057163298
161,0.4056847095,0.3933532238,0.4041438103,0.3983394206,0.3801282942,0.4018346369,0.3835252225,0.5726578832,0.3980936706
162,0.3946183026,0.3936949968,0.3943015635,0.3866206706,0.3839280903,0.3973427713,0.3821281195,0.5349733829,0.3993290961
163,0.3985087872,0.3923215568,0.4054018557,0.391389817,0.3914878368,0.4037381411,0.3822887838,0.5972643495,0.3953155577
164,0.3978208005,0.39093104,0.3924525082,0.3904753923,0.3804876506,0.3981759846,0.3800399303,0.6383520961,0.3884272277
165,0.3966341019,0.3840467036,0.3875671327,0.3883774281,0.3837326467,0.3721587658,0.3773771226,1.050297141,0.381170243
166,0.4001378715,0.3800382614,0.3819793165,0.3833673298,0.3719081879,0.4071182013,0.3730766475,0.9240579009,0.3806034625
167,0.3999130726,0.3801434934,0.3833302557,0.3760035932,0.3729266226,0.3749710619,0.3686974943,0.8350550532,0.3714183867
168,0.3975752294,0.3835752904,0.3936523497,0.3903049529,0.3756466806,0.3809621036,0.3759783804,1.571581364,0.3824274838
169,0.3657254875,0.3520083725,0.3678301871,0.3591909707,0.3517457545,0.362218529,0.3526369333,2.915610075,0.3501981497
170,0.3581049442,0.3503986299,0.3526313603,0.3522936404,0.3499281406,0.3707079589,0.352263093,0.3711486757,0.3501931727
171,0.3686414659,0.3526448309,0.3791227341,0.353482604,0.3552775085,0.3521653116,0.3515957892,0.543070972,0.3518289626
172,0.3609555662,0.352489382,0.3577012122,0.3500487804,0.3515138626,0.3540906012,0.3521852195,0.3520855904,0.35178864
173,0.3701872528,0.3495261371,0.3461684287,0.3585391343,0.3499515951,0.3675223887,0.3492893279,0.706708014,0.3472356796
174,0.3714490831,0.3498283625,0.3524108827,0.35606727,0.357489109,0.3520936966,0.349804014,0.3511122465,0.3476047516
175,0.363489598,0.3526753485,0.3421899378,0.3496397436,0.3465776742,0.3559837341,0.3493421078,0.4627982676,0.3486587107
176,0.3558268547,0.356757015,0.3765036762,0.3585898876,0.3523213863,0.3552515209,0.3501384258,0.3729417026,0.3505725861
177,0.3613665104,0.3465633392,0.3478750288,0.3533152342,0.3433683813,0.3638339937,0.3441157043,0.9911398888,0.3421849012
178,0.3518225253,0.3469798565,0.3574291766,0.3551937044,0.3470145762,0.366237402,0.3465096951,0.4331600666,0.3436918557
179,0.3698891699,0.3586108387,0.3655090332,0.3551541865,0.3459460735,0.3584757745,0.3530785739,0.6884000897,0.352481097
180,0.3638048172,0.3608255386,0.3701371253,0.3601553142,0.3515819013,0.36859712,0.3522429168,0.451316148,0.3523720503
181,0.3557658494,0.3520167768,0.3534072936,0.3478971422,0.3463450968,0.3587187231,0.3468807936,1.257461309,0.3454139531
182,0.3506917953,0.3518507183,0.3603497446,0.3546107113,0.3493454456,0.3661420345,0.3470015228,0.3578895032,0.3455599546
183,0.352994442,0.3526291549,0.3585513532,0.3474646807,0.3515862525,0.3508678377,0.349081248,0.3512005806,0.3473394811
184,0.3506341875,0.3559847176,0.3646332324,0.3526801169,0.3570202291,0.3561215699,0.3525702059,0.6177250743,0.350769639
185,0.3503804207,0.3583496809,0.357180804,0.3617246151,0.3560883701,0.359279722,0.3541236818,0.3865821064,0.3524977267
186,0.3474901021,0.3481509686,0.3426319659,0.3434792459,0.3388502598,0.3580135405,0.3347640932,2.171393156,0.3374423981
187,0.3030804098,0.3213025033,0.3167922795,0.3270894587,0.2962270677,0.3191138804,0.2996394634,3.666889191,0.3155635595
188,0.3008699715,0.3132545054,0.3244706392,0.3149867356,0.2930605412,0.3221639395,0.2971793115,1.545520425,0.305137068
189,0.292786926,0.3191818893,0.3231468201,0.3130368888,0.2961824238,0.3166194558,0.2968145311,0.4982681274,0.3068118393
190,0.2993540466,0.3129674196,0.3062090874,0.3137934506,0.2970287502,0.3177604377,0.2944344282,0.5505039692,0.3000985086
191,0.3043442667,0.3063333035,0.3009085953,0.3129204214,0.290759325,0.3004503548,0.2926915288,0.9602826238,0.2948805094
192,0.2736436725,0.280474633,0.2763183415,0.2786186934,0.2772490978,0.2799131572,0.2748471498,2.090404272,0.2736172676
193,0.2737590969,0.2935295105,0.2951743901,0.3021956384,0.2793571055,0.3045308292,0.2806152999,0.8141784668,0.2816458642
194,0.2748199999,0.2885098159,0.2951358855,0.2800042927,0.2768757641,0.2889969647,0.2784119546,0.5491330028,0.2783228457
195,0.2837846577,0.2953622639,0.2945097387,0.2960021198,0.2802309096,0.289049089,0.2847388983,0.2916408777,0.2850516737
196,0.2866897881,0.2916482389,0.2888617218,0.2925288379,0.283996433,0.2965199053,0.2847302258,0.286297828,0.2849483192
197,0.2909561694,0.2969312966,0.3002226055,0.2978219092,0.2852690518,0.3039666712,0.2877992988,0.4349302351,0.2894256413
198,0.2898948193,0.2987675965,0.3042916954,0.3102416694,0.2906285524,0.2973057032,0.289098084,0.4105900824,0.2923609912
199,0.2785507143,0.2767158151,0.2761962116,0.2799318731,0.2731910348,0.2808232307,0.2698140144,2.143088102,0.2697656155
200,0.2931570709,0.2942810953,0.30401811,0.2964270413,0.2891279757,0.2984248698,0.2876601219,0.364271313,0.2873220146
201,0.2915256321,0.2962959111,0.2933858037,0.2958225012,0.2917553484,0.3093082309,0.2906973064,0.3513646126,0.2902114093
202,0.308103472,0.3005127609,0.3070544004,0.3022950888,0.3019188643,0.2998863161,0.2963042259,0.3610422611,0.296130985
203,0.3101046383,0.3050512969,0.3054453433,0.3037771285,0.3019916415,0.3010739684,0.3002495468,0.6259378791,0.2996844947
204,0.304181546,0.3023979366,0.2987585366,0.3017421663,0.2935964763,0.2987343967,0.2986572087,0.6008372903,0.2983902991
205,0.2997933328,0.3030414879,0.313085258,0.3091959357,0.3014099002,0.2999811172,0.298476845,0.3590633869,0.2979751527
206,0.3038977385,0.2990485728,0.301230073,0.2973334491,0.2914464474,0.310016185,0.2931745946,0.8660944104,0.2934009731
207,0.2951575518,0.3022528291,0.3139003813,0.3005811274,0.2950839102,0.3117410243,0.294315964,0.3399617672,0.2953120172
208,0.3413771689,0.348742336,0.3482612073,0.3497227132,0.3357655108,0.3540169895,0.3382853568,0.3696634769,0.3402189314
209,0.3366217315,0.3531576097,0.3610519171,0.3539321125,0.3448799551,0.358967334,0.3405791819,0.5489377975,0.3435305655
210,0.3719893992,0.3747038841,0.3839950562,0.3738985062,0.3619202375,0.3832019567,0.3626995087,0.3878246546,0.3675374687
211,0.3794367015,0.3729593456,0.3799060881,0.3744993508,0.3640140593,0.376427561,0.3611394465,0.4937509596,0.3640096188
212,0.371016413,0.3758911192,0.3748260438,0.3757929802,0.3646408617,0.3848692477,0.3627501428,0.4833555222,0.3664845526
213,0.3751242161,0.3773897588,0.3861579001,0.376032263,0.364574343,0.3813714087,0.3650338948,0.3653891385,0.3687665462
214,0.3854420185,0.3881014287,0.3885391057,0.3815345764,0.3777960539,0.371083349,0.3760977089,0.4141193628,0.3780550063
215,0.3877089918,0.3879388571,0.3925823271,0.3875850737,0.3753510416,0.3993126452,0.3759340346,0.5053685308,0.379358381
216,0.3724320829,0.3887667656,0.392839998,0.3863298595,0.3760275841,0.3974035978,0.3745625019,0.6387646794,0.3806429803
